
[00:00:00.000 --> 00:00:02.000]  (主席) 請你到旁邊講一聲
[00:30:22.000 --> 00:30:24.000]  (主席) 現在居危
[00:30:24.000 --> 00:30:26.000]  (主席) 思安 可憐
[00:30:26.000 --> 00:30:30.000]  (主席) 現在還是安
[00:30:30.000 --> 00:30:32.000]  (主席) 如果你覺得現在還是安 我覺得很恐怖
[00:30:32.000 --> 00:30:34.000]  (主席) 兄姊妹
[00:30:34.000 --> 00:30:36.000]  (主席) 我們怎樣
[00:30:36.000 --> 00:30:38.000]  (主席) 去面對
[00:30:38.000 --> 00:30:40.000]  (主席) 神這個審判呢
[00:30:40.000 --> 00:30:42.000]  (主席) 我們怎樣面對這個訊息呢
[00:30:42.000 --> 00:30:44.000]  (主席) 才是信服在神的面前
[00:30:44.000 --> 00:30:46.000]  (主席) 但是上帝說
[00:30:46.000 --> 00:30:48.000]  (主席) 連剩下的十分之一
[00:30:48.000 --> 00:30:50.000]  (主席) 都沒有人肯悔改
[00:30:50.000 --> 00:30:52.000]  (主席) 所以要面對
[00:30:52.000 --> 00:30:54.000]  (主席) 滅亡
[00:30:54.000 --> 00:30:56.000]  (主席) 人
[00:30:56.000 --> 00:30:58.000]  (主席) 無法只滿足上帝的要求
[00:30:58.000 --> 00:31:04.000]  (主席) 人 無法只滿足上帝的要求
[00:31:04.000 --> 00:31:06.000]  (主席) 如果你的盼望
[00:31:06.000 --> 00:31:08.000]  (主席) 在人的身上
[00:31:08.000 --> 00:31:10.000]  (主席) 你最後就只有失望和絕望
[00:31:10.000 --> 00:31:12.000]  (主席) 姊妹
[00:31:12.000 --> 00:31:14.000]  (主席) 你經常盼望在你老公那裏
[00:31:14.000 --> 00:31:16.000]  (主席) 最後帶給你的就是絕望和失望
[00:31:16.000 --> 00:31:18.000]  (主席) 弟兄
[00:31:18.000 --> 00:31:20.000]  (主席) 你經常盼望在你老婆那裏
[00:31:20.000 --> 00:31:22.000]  (主席) 下班回家想著老婆的湯給你喝
[00:31:22.000 --> 00:31:24.000]  (主席) 你的盼望就會絕望和失望
[00:31:24.000 --> 00:31:26.000]  (主席) 我們經常盼望在人那裏
[00:31:26.000 --> 00:31:28.000]  (主席) 我們盼望在子女身上
[00:31:28.000 --> 00:31:30.000]  (主席) 你的盼望會絕望
[00:31:30.000 --> 00:31:34.000]  (主席) 我們基督徒和非基督徒沒有分別的地方就是
[00:31:34.000 --> 00:31:36.000]  (主席) 我們依靠人過於那位大君王
[00:31:36.000 --> 00:31:38.000]  (主席) 你開始明白
[00:31:38.000 --> 00:31:40.000]  (主席) 第一個我美國的教會
[00:31:40.000 --> 00:31:42.000]  (主席) 或者香港的教會
[00:31:42.000 --> 00:31:44.000]  (主席) 在宣講的信息
[00:31:44.000 --> 00:31:46.000]  (主席) 會拆毀了我們信徒的信仰
[00:31:46.000 --> 00:31:48.000]  (主席) 因為我們根本沒有講信仰
[00:31:48.000 --> 00:31:50.000]  (主席) 我們將聖經變成了倫理道德
[00:31:50.000 --> 00:31:52.000]  (主席) 我們將聖經變成了人事管理學的一本手冊
[00:31:52.000 --> 00:31:56.000]  (主席) 我們將聖經變成了一本人際關係的聖經手冊
[00:31:58.000 --> 00:32:00.000]  (主席) 我們抽走了
[00:32:00.000 --> 00:32:02.000]  (主席) 最重要的信仰
[00:32:02.000 --> 00:32:04.000]  (主席) 上帝是聖結的主
[00:32:04.000 --> 00:32:06.000]  (主席) 是那位坐著為王的
[00:32:06.000 --> 00:32:08.000]  (主席) 大君王
[00:32:08.000 --> 00:32:10.000]  (主席) 弟兄姊妹
[00:32:10.000 --> 00:32:12.000]  (主席) 我知道有人會
[00:32:12.000 --> 00:32:14.000]  (主席) 沒法子接受
[00:32:14.000 --> 00:32:16.000]  (主席) 沒法子接受沒辦法
[00:32:16.000 --> 00:32:18.000]  (主席) 但是神給一個盼望
[00:32:18.000 --> 00:32:20.000]  (主席) 雖然被砍伐下來
[00:32:20.000 --> 00:32:22.000]  (主席) 這個樹被砍伐下來的時候
[00:32:22.000 --> 00:32:24.000]  (主席) 仍然不能夠全部砍掉
[00:32:24.000 --> 00:32:26.000]  (主席) 因為它不是連根拔起
[00:32:26.000 --> 00:32:28.000]  (主席) 有一個樹的幹
[00:32:28.000 --> 00:32:30.000]  (主席) 剩下的榆幹
[00:32:30.000 --> 00:32:32.000]  (主席) 新修訂和本就叫榆幹
[00:32:32.000 --> 00:32:36.000]  (主席) 這個樹砍剩下來的樹幹
[00:32:36.000 --> 00:32:38.000]  (主席) 叫榆幹
[00:32:38.000 --> 00:32:40.000]  (主席) 這個榆幹將會成為了
[00:32:40.000 --> 00:32:42.000]  (主席) 聖結的描銳
[00:32:42.000 --> 00:32:44.000]  (主席) 就是這個國家的盼望
[00:32:44.000 --> 00:32:46.000]  (主席) 這裡有一個伏線
[00:32:46.000 --> 00:32:48.000]  (主席) 留下了
[00:32:48.000 --> 00:32:50.000]  (主席) 是阮子謹
[00:32:50.000 --> 00:32:52.000]  (主席) 二作書七章十四節和十一章一節裡面說的
[00:32:52.000 --> 00:32:54.000]  (主席) 同女還生子的預兆
[00:32:54.000 --> 00:32:56.000]  (主席) 耶西的樹幹
[00:32:56.000 --> 00:32:58.000]  (主席) 會生一根的嫩芽出來
[00:32:58.000 --> 00:33:00.000]  (主席) 是指那位
[00:33:00.000 --> 00:33:02.000]  (主席) 彌賽亞的出現
[00:33:02.000 --> 00:33:04.000]  (主席) 人類無法止
[00:33:04.000 --> 00:33:06.000]  (主席) 將盼望放在別人身上
[00:33:06.000 --> 00:33:08.000]  (主席) 以賽亞將盼望放在
[00:33:08.000 --> 00:33:10.000]  (主席) 烏西亞王身上的一位明君
[00:33:10.000 --> 00:33:12.000]  (主席) 但都會死亡
[00:33:12.000 --> 00:33:14.000]  (主席) 因為明君臨老的時候都滿志不保
[00:33:14.000 --> 00:33:16.000]  (主席) 以賽亞終於知道
[00:33:16.000 --> 00:33:18.000]  (主席) 盼望
[00:33:18.000 --> 00:33:20.000]  (主席) 不是在人那裡
[00:33:20.000 --> 00:33:22.000]  (主席) 盼望
[00:33:22.000 --> 00:33:24.000]  (主席) 在這位大君王的身上
[00:33:24.000 --> 00:33:26.000]  (主席) 這位彌賽亞的出現
[00:33:26.000 --> 00:33:28.000]  (主席) 才成為人類的盼望
[00:33:28.000 --> 00:33:30.000]  (主席) 因為唯有這位彌賽亞才真正滿足到上帝的
[00:33:30.000 --> 00:33:32.000]  (主席) 公義憐憫的標準
[00:33:32.000 --> 00:33:36.000]  (主席) 在整個預兆下出了六章
[00:33:36.000 --> 00:33:38.000]  (主席) 我們見到和抗爭警教有什麼關係
[00:33:38.000 --> 00:33:40.000]  (主席) 這位聖潔的主
[00:33:40.000 --> 00:33:42.000]  (主席) 傳遞的主 他發出邀請
[00:33:42.000 --> 00:33:44.000]  (主席) 我可以差遣誰呢
[00:33:44.000 --> 00:33:46.000]  (主席) 誰肯為我們去呢
[00:33:46.000 --> 00:33:48.000]  (主席) 當我們回應上帝
[00:33:48.000 --> 00:33:52.000]  (主席) 我要出去宣告上帝是聖潔的主
[00:33:52.000 --> 00:33:54.000]  (主席) 是傳遞的主的時候
[00:33:54.000 --> 00:33:56.000]  (主席) 人只有兩種可能
[00:33:56.000 --> 00:33:58.000]  (主席) 一 走至彌賽亞陽 見到自己的嘴唇不見
[00:33:58.000 --> 00:34:00.000]  (主席) 會在不見的民當中 最得著赦免
[00:34:00.000 --> 00:34:02.000]  (主席) 二
[00:34:02.000 --> 00:34:04.000]  (主席) 是揀選了
[00:34:04.000 --> 00:34:06.000]  (主席) 心裡剛硬 耳朵發沉
[00:34:06.000 --> 00:34:08.000]  (主席) 眼睛昏暗
[00:34:08.000 --> 00:34:10.000]  (主席) 看不明 聽不明
[00:34:10.000 --> 00:34:12.000]  (主席) 選擇不明
[00:34:12.000 --> 00:34:14.000]  (主席) 明與不明是人的選擇
[00:34:16.000 --> 00:34:18.000]  (主席) 影子們
[00:34:18.000 --> 00:34:20.000]  (主席) 明與不明是人的選擇
[00:34:20.000 --> 00:34:22.000]  (主席) 是不是
[00:34:22.000 --> 00:34:24.000]  (主席) 所以你剛才跟影子們說
[00:34:24.000 --> 00:34:26.000]  (主席) 巴西 聽不懂
[00:34:26.000 --> 00:34:28.000]  (主席) 我不明 總之一比零就算了
[00:34:28.000 --> 00:34:30.000]  (主席) 不是明與不明是人的選擇
[00:34:30.000 --> 00:34:32.000]  (主席) 不明你可以搞到明為止
[00:34:32.000 --> 00:34:34.000]  (主席) 但我們選擇不明
[00:34:34.000 --> 00:34:36.000]  (主席) 因為我不想明
[00:34:36.000 --> 00:34:38.000]  (主席) 是不是
[00:34:38.000 --> 00:34:40.000]  (主席) 我都不明為何男人這麼晚還在看電視
[00:34:40.000 --> 00:34:42.000]  (主席) 我都不明為何男人這麼晚還在看電視
[00:34:42.000 --> 00:34:46.000]  (主席) 我都不明為何男人這麼晚還在看電視
[00:34:46.000 --> 00:34:48.000]  (主席) 足球這樣扔下去
[00:34:48.000 --> 00:34:50.000]  (主席) 有沒有好看呢
[00:34:50.000 --> 00:34:52.000]  (主席) 你這個不明不要緊
[00:34:52.000 --> 00:34:54.000]  (主席) 這個不明是不重要的
[00:34:54.000 --> 00:34:56.000]  (主席) 但我們必須要明白神的話
[00:34:56.000 --> 00:34:58.000]  (主席) 來到神的話面前
[00:34:58.000 --> 00:35:00.000]  (主席) 我們必須要知道
[00:35:00.000 --> 00:35:02.000]  (主席) 神就是那位聖潔的主
[00:35:02.000 --> 00:35:04.000]  (主席) 是那位坐著的大君王
[00:35:04.000 --> 00:35:06.000]  (主席) 如果這樣的話
[00:35:06.000 --> 00:35:08.000]  (主席) 這個世代很多人說
[00:35:08.000 --> 00:35:10.000]  (主席) 行公義 好憐憫
[00:35:10.000 --> 00:35:12.000]  (主席) 但沒有全謙卑的心與神同行
[00:35:12.000 --> 00:35:14.000]  (主席) 為甚麼呢
[00:35:14.000 --> 00:35:16.000]  (主席) 因為全謙卑的心與神同行的人
[00:35:16.000 --> 00:35:18.000]  (主席) 才明白甚麼是真正的公義和憐憫
[00:35:18.000 --> 00:35:20.000]  (主席) 突然之間我說得很嚴重
[00:35:20.000 --> 00:35:22.000]  (主席) 今天
[00:35:22.000 --> 00:35:24.000]  (主席) 很多A4的先知的出現
[00:35:24.000 --> 00:35:26.000]  (主席) 因為這些人
[00:35:26.000 --> 00:35:28.000]  (主席) 根本沒有全謙卑的心與神同行
[00:35:28.000 --> 00:35:30.000]  (主席) 喊了一個口號叫
[00:35:30.000 --> 00:35:32.000]  (主席) 行公義 好憐憫 行公義 好憐憫
[00:35:32.000 --> 00:35:34.000]  (主席) 連基督徒都被迷惑了
[00:35:34.000 --> 00:35:40.000]  (主席) 今天我們要跟從的是真的先知 神的僕人 不要跟從A4的先知
[00:35:40.000 --> 00:35:46.000]  (主席) 我們怎樣才知道哪些人是全謙卑的心與神同行呢
[00:35:46.000 --> 00:35:48.000]  (主席) 你說牧師 不是的
[00:35:48.000 --> 00:35:50.000]  (主席) 如果真理人不聽的話 歪理也有人不聽的
[00:35:50.000 --> 00:35:52.000]  (主席) 那我們怎樣才知道
[00:35:52.000 --> 00:35:54.000]  (主席) 哪個是真先知 哪個是假先知呢
[00:35:54.000 --> 00:35:56.000]  (主席) 很簡單的 弟兄姊妹
[00:35:56.000 --> 00:35:58.000]  (主席) 正經太多標準
[00:35:58.000 --> 00:36:00.000]  (主席) 這些標準
[00:36:00.000 --> 00:36:02.000]  (主席) 是清楚到不得了
[00:36:02.000 --> 00:36:06.000]  (主席) 先知不是憑著他的學歷背景宣講神的話
[00:36:06.000 --> 00:36:10.000]  (主席) 以前我從來沒有提過他的學歷
[00:36:10.000 --> 00:36:12.000]  (主席) 我沒有說學歷不重要
[00:36:12.000 --> 00:36:14.000]  (主席) 但是我說的
[00:36:14.000 --> 00:36:18.000]  (主席) 先知從來不是憑他的學歷去宣講神的話
[00:36:18.000 --> 00:36:20.000]  (主席) 憑學歷宣講神的話的人
[00:36:20.000 --> 00:36:22.000]  (主席) 是只有這裡認識上帝
[00:36:22.000 --> 00:36:28.000]  (主席) 先知是要憑他的經歷去宣講神的話
[00:36:28.000 --> 00:36:31.000]  (主席) 因為他的話是從神而來的
[00:36:31.000 --> 00:36:33.000]  (主席) Amen
[00:36:33.000 --> 00:36:35.000]  (主席) 這個經歷是什麼
[00:36:35.000 --> 00:36:39.000]  (主席) 這個經歷是他在突然間一個場景裡
[00:36:39.000 --> 00:36:41.000]  (主席) 和這位聖潔的主相遇
[00:36:41.000 --> 00:36:43.000]  (主席) 他知道神是聖潔的 他是不潔的
[00:36:43.000 --> 00:36:45.000]  (主席) 他知道神是大君王
[00:36:45.000 --> 00:36:51.000]  (主席) 一個不肯傳謙卑的心與神同行的人
[00:36:51.000 --> 00:36:54.000]  (主席) 他講的公義和憐憫
[00:36:54.000 --> 00:36:56.000]  (主席) 不是從神而來的
[00:36:56.000 --> 00:37:00.000]  (主席) 不要搞錯 弟兄姊妹
[00:37:01.000 --> 00:37:03.000]  (主席) 我更加要看到一件事
[00:37:03.000 --> 00:37:06.000]  (主席) 先知的預言是必須會應驗的
[00:37:06.000 --> 00:37:10.000]  (主席) 先知的預言是必須會應驗的
[00:37:10.000 --> 00:37:12.000]  (主席) 如果先知的預言沒有被應驗的話
[00:37:12.000 --> 00:37:14.000]  (主席) 這個先知就稱為假先知
[00:37:14.000 --> 00:37:16.000]  (主席) 第三
[00:37:16.000 --> 00:37:19.000]  (主席) 我見到真先知是不會以審判者自居的
[00:37:19.000 --> 00:37:23.000]  (主席) 因為見到神是坐在高高寶座上的那位
[00:37:23.000 --> 00:37:24.000]  (主席) 他反而第一樣東西
[00:37:24.000 --> 00:37:26.000]  (主席) 他不是審判這個世界
[00:37:26.000 --> 00:37:28.000]  (主席) 他是自省
[00:37:28.000 --> 00:37:31.000]  (主席) 你看所有的先知
[00:37:31.000 --> 00:37:34.000]  (主席) 不夠以賽亞的信息這麼偉大的原因
[00:37:34.000 --> 00:37:36.000]  (主席) 我們暫時用偉大兩字形容
[00:37:36.000 --> 00:37:38.000]  (主席) 我們言詞很貧乏
[00:37:38.000 --> 00:37:40.000]  (主席) 我不知道用什麼來形容以賽亞的信息
[00:37:40.000 --> 00:37:42.000]  (主席) 但是很偉大的原因
[00:37:42.000 --> 00:37:44.000]  (主席) 他可以趕盡去列國當中
[00:37:44.000 --> 00:37:45.000]  (主席) 以色列列國當中
[00:37:45.000 --> 00:37:47.000]  (主席) 旁邊所有國家的未來
[00:37:47.000 --> 00:37:50.000]  (主席) 神要向這些國家宣告他的信息
[00:37:50.000 --> 00:37:52.000]  (主席) 包括亞述國這麼偉大的國家
[00:37:52.000 --> 00:37:55.000]  (主席) 當神親自跟他講這個信息的時候
[00:37:55.000 --> 00:37:58.000]  (主席) 為什麼他要宣告
[00:37:58.000 --> 00:38:00.000]  (主席) 因為他有一種自省的心
[00:38:00.000 --> 00:38:01.000]  (主席) 他知道自己是不潔
[00:38:01.000 --> 00:38:02.000]  (主席) 活在不潔人當中
[00:38:02.000 --> 00:38:04.000]  (主席) 上帝是聖潔的
[00:38:04.000 --> 00:38:05.000]  (主席) 唯有這樣
[00:38:05.000 --> 00:38:10.000]  (主席) 他才有能力承載這麼偉大豐富的信息
[00:38:10.000 --> 00:38:12.000]  (主席) Amen
[00:38:12.000 --> 00:38:14.000]  (主席) 兄弟姐妹
[00:38:14.000 --> 00:38:17.000]  (主席) 生命是承載信息的
[00:38:17.000 --> 00:38:23.000]  (主席) 我們的生命本身已經是承載信息
[00:38:23.000 --> 00:38:25.000]  (主席) 耶穌說我道成了肉身
[00:38:25.000 --> 00:38:26.000]  (主席) 成了話
[00:38:26.000 --> 00:38:28.000]  (主席) 成為有肉可以見到
[00:38:28.000 --> 00:38:31.000]  (主席) 不是我們的學歷承載信息
[00:38:31.000 --> 00:38:34.000]  (主席) 所以你要聽一個人講話
[00:38:34.000 --> 00:38:37.000]  (主席) 不是看他的學歷
[00:38:37.000 --> 00:38:39.000]  (主席) 你要看這個人
[00:38:39.000 --> 00:38:42.000]  (主席) 他是不是一個能夠跟神相遇
[00:38:42.000 --> 00:38:44.000]  (主席) 能夠有自省能力的人
[00:38:44.000 --> 00:38:46.000]  (主席) 為什麼他往往見到的就是
[00:38:46.000 --> 00:38:48.000]  (主席) 人家的不是
[00:38:48.000 --> 00:38:50.000]  (主席) 人家的不潔
[00:38:50.000 --> 00:38:52.000]  (主席) 他成為一個審判官
[00:38:52.000 --> 00:38:53.000]  (主席) 這些人
[00:38:53.000 --> 00:38:55.000]  (主席) 你不需要聽他的
[00:38:55.000 --> 00:38:57.000]  (主席) 才會在敬拜裡面
[00:38:57.000 --> 00:38:58.000]  (主席) 見到上帝的聖潔
[00:38:58.000 --> 00:39:00.000]  (主席) 和自己的不潔
[00:39:00.000 --> 00:39:02.000]  (主席) 當人要指責社會不潔
[00:39:02.000 --> 00:39:04.000]  (主席) 不公平的時候
[00:39:04.000 --> 00:39:06.000]  (主席) 他必須要在敬拜裡面跟神相遇
[00:39:06.000 --> 00:39:08.000]  (主席) 所以沒有參加敬拜的人
[00:39:08.000 --> 00:39:10.000]  (主席) 他要指責社會不公義的話
[00:39:10.000 --> 00:39:12.000]  (主席) 是不可以代表上帝的
[00:39:12.000 --> 00:39:13.000]  (主席) 對不起
[00:39:13.000 --> 00:39:15.000]  (主席) 等一下我想說
[00:39:15.000 --> 00:39:16.000]  (主席) 今天
[00:39:16.000 --> 00:39:17.000]  (主席) 今天
[00:39:17.000 --> 00:39:25.000]  (主席) 沒有回教會參加崇拜的人
[00:39:25.000 --> 00:39:27.000]  (主席) 沒有資格代表教會
[00:39:27.000 --> 00:39:29.000]  (主席) 在任何場合
[00:39:29.000 --> 00:39:30.000]  (主席) 宣告
[00:39:30.000 --> 00:39:35.000]  (主席) 什麼叫公義和憐憫
[00:39:35.000 --> 00:39:37.000]  (主席) 為什麼?
[00:39:37.000 --> 00:39:39.000]  (主席) 你問我為什麼不回教會?
[00:39:39.000 --> 00:39:40.000]  (主席) 為什麼我不回教會?
[00:39:40.000 --> 00:39:41.000]  (主席) 啊!
[00:39:41.000 --> 00:39:43.000]  (主席) 教會那麼悶
[00:39:43.000 --> 00:39:44.000]  (主席) 啊!
[00:39:44.000 --> 00:39:47.000]  (主席) 今天回來,程序表不是林二郎說的,我就走了
[00:39:47.000 --> 00:39:52.000]  (主席) 這些人走了以後不要再回來
[00:39:52.000 --> 00:39:54.000]  (主席) 我很鄭重地跟你說
[00:39:54.000 --> 00:39:58.000]  (主席) 你走了以後不要再回來
[00:39:58.000 --> 00:40:01.000]  (主席) 這裡不是吃自助餐的地方
[00:40:01.000 --> 00:40:05.000]  (主席) 還是扔下20元那麼離譜
[00:40:05.000 --> 00:40:09.000]  (主席) 自助餐起碼要收300元
[00:40:09.000 --> 00:40:11.000]  (主席) 你還要選
[00:40:11.000 --> 00:40:12.000]  (主席) 選誰是港元
[00:40:12.000 --> 00:40:13.000]  (主席) 選誰是敬拜的
[00:40:13.000 --> 00:40:16.000]  (主席) 選坐哪張椅子
[00:40:16.000 --> 00:40:18.000]  (主席) 丁小妹
[00:40:18.000 --> 00:40:20.000]  (主席) 今天人當教會是什麼?
[00:40:20.000 --> 00:40:23.000]  (主席) 我沒有說你不可以選教會
[00:40:23.000 --> 00:40:24.000]  (主席) 你可以選教會
[00:40:24.000 --> 00:40:28.000]  (主席) 你選好一間教會,你就留在那裡
[00:40:28.000 --> 00:40:30.000]  (主席) 你留在那裡
[00:40:30.000 --> 00:40:34.000]  (主席) 誰是港元不重要了,你選了
[00:40:34.000 --> 00:40:36.000]  (主席) 嘩!今天開港元那裡這麼悶
[00:40:36.000 --> 00:40:38.000]  (主席) 我不用聽,我聽名字才悶
[00:40:38.000 --> 00:40:39.000]  (主席) 我為什麼回去?
[00:40:39.000 --> 00:40:41.000]  (主席) 我沒有意義在這裡睡
[00:40:41.000 --> 00:40:45.000]  (主席) 和教授說,你回來睡就在家裡睡
[00:40:45.000 --> 00:40:47.000]  (主席) 為什麼我上個星期說了什麼叫聖結?
[00:40:47.000 --> 00:40:49.000]  (主席) 今天我們把聖結的定義搞錯了
[00:40:49.000 --> 00:40:51.000]  (主席) 我們強調的東西只是道德
[00:40:51.000 --> 00:40:53.000]  (主席) 我們分了最基本的東西,就叫做分別
[00:40:53.000 --> 00:40:54.000]  (主席) 什麼分別?
[00:40:54.000 --> 00:40:58.000]  (主席) 我就是回教會睡
[00:40:58.000 --> 00:41:00.000]  (主席) 你旁邊的朋友問你
[00:41:00.000 --> 00:41:01.000]  (主席) 教會這麼悶,你都回去
[00:41:01.000 --> 00:41:02.000]  (主席) 你回去做什麼?睡
[00:41:02.000 --> 00:41:03.000]  (主席) 你都回去睡
[00:41:03.000 --> 00:41:06.000]  (主席) 回去睡是要分別
[00:41:06.000 --> 00:41:07.000]  (主席) 分別什麼?
[00:41:07.000 --> 00:41:08.000]  (主席) 我就是回教會睡
[00:41:08.000 --> 00:41:11.000]  (主席) 你在家裡睡和我有分別,就是我回教會睡
[00:41:11.000 --> 00:41:14.000]  (主席) 那個人說得這麼悶,我為什麼要回來?
[00:41:14.000 --> 00:41:15.000]  (主席) 很沒有意義
[00:41:15.000 --> 00:41:16.000]  (主席) 你假的?
[00:41:16.000 --> 00:41:17.000]  (主席) 你明白嗎?
[00:41:17.000 --> 00:41:19.000]  (主席) 說這些話的人都是驕傲的人
[00:41:19.000 --> 00:41:20.000]  (主席) 謙卑的人是什麼意思?
[00:41:20.000 --> 00:41:23.000]  (主席) 謙卑就是我接受今天上帝安排這個講員來悶我
[00:41:23.000 --> 00:41:29.000]  (主席) 甚至他悶死我
[00:41:29.000 --> 00:41:31.000]  (主席) 我都要坐在這裡
[00:41:31.000 --> 00:41:33.000]  (主席) 這樣才叫信服
[00:41:33.000 --> 00:41:35.000]  (主席) 你知道今天基督徒恐怖的地方就是
[00:41:35.000 --> 00:41:38.000]  (主席) 講教會是我可以選擇的
[00:41:38.000 --> 00:41:39.000]  (主席) 我可以選擇的
[00:41:39.000 --> 00:41:40.000]  (主席) 你明白嗎?
[00:41:40.000 --> 00:41:45.000]  (主席) 上帝是你可以選擇的
[00:41:45.000 --> 00:41:47.000]  (主席) 上帝好像LEGO一樣
[00:41:47.000 --> 00:41:50.000]  (主席) 你去看撐SOMA就算了
[00:41:50.000 --> 00:41:54.000]  (主席) 教會不是播撐SOMA的地方
[00:41:54.000 --> 00:41:56.000]  (主席) 你知道嗎?
[00:41:56.000 --> 00:41:59.000]  (主席) 你開始明白為什麼我講到開始有人走嗎?
[00:42:06.000 --> 00:42:07.000]  (主席) 你說牧師罵人
[00:42:07.000 --> 00:42:08.000]  (主席) 我沒有罵你
[00:42:08.000 --> 00:42:09.000]  (主席) 對不起
[00:42:09.000 --> 00:42:10.000]  (主席) 我講你的名字嗎?
[00:42:10.000 --> 00:42:13.000]  (主席) 如果你覺得我罵你
[00:42:13.000 --> 00:42:14.000]  (主席) 你就對了
[00:42:14.000 --> 00:42:15.000]  (主席) 你是那種人
[00:42:15.000 --> 00:42:19.000]  (主席) 我講到不罵人
[00:42:19.000 --> 00:42:22.000]  (主席) 兄弟姐妹
[00:42:22.000 --> 00:42:25.000]  (主席) 很奇怪
[00:42:25.000 --> 00:42:28.000]  (主席) 教會
[00:42:28.000 --> 00:42:30.000]  (主席) 我馬上沒有教會適合我
[00:42:30.000 --> 00:42:31.000]  (主席) 所以我不回教會
[00:42:34.000 --> 00:42:35.000]  (主席) 什麼叫不適合你?
[00:42:35.000 --> 00:42:37.000]  (主席) 我很悶
[00:42:37.000 --> 00:42:38.000]  (主席) 我回教會沒有意義
[00:42:38.000 --> 00:42:40.000]  (主席) 兄弟姐妹 你明天要上班
[00:42:40.000 --> 00:42:42.000]  (主席) 你回到教會
[00:42:42.000 --> 00:42:43.000]  (主席) 你的上司會告訴你
[00:42:43.000 --> 00:42:44.000]  (主席) 這疊文件你都做了
[00:42:44.000 --> 00:42:46.000]  (主席) 這疊文件做了兩個小時
[00:42:46.000 --> 00:42:47.000]  (主席) 那我六個小時做什麼?
[00:42:47.000 --> 00:42:49.000]  (主席) 我也知道你等著下班
[00:42:49.000 --> 00:42:50.000]  (主席) 很沒有意義
[00:42:50.000 --> 00:42:51.000]  (主席) 我可以早點下班嗎?
[00:42:51.000 --> 00:42:53.000]  (主席) 你試試跟你上司說
[00:42:53.000 --> 00:42:57.000]  (主席) 你上班找意義嗎?
[00:43:01.000 --> 00:43:04.000]  (主席) 你沒有意義那天都要坐在那裡
[00:43:04.000 --> 00:43:05.000]  (主席) 為什麼?
[00:43:05.000 --> 00:43:06.000]  (主席) 因為你上班
[00:43:06.000 --> 00:43:08.000]  (主席) 崇拜呢?
[00:43:08.000 --> 00:43:09.000]  (主席) 沒有意義都要坐在那裡
[00:43:09.000 --> 00:43:10.000]  (主席) 那個意義是什麼?
[00:43:10.000 --> 00:43:11.000]  (主席) 那個意義就是沒有意義都要坐在那裡
[00:43:11.000 --> 00:43:12.000]  (主席) 那個意義就是在那裡
[00:43:12.000 --> 00:43:18.000]  (主席) 人任意妄為到一個地步
[00:43:18.000 --> 00:43:21.000]  (主席) 我可以選擇回不回教會
[00:43:21.000 --> 00:43:24.000]  (主席) 我有千條理由告訴你
[00:43:24.000 --> 00:43:25.000]  (主席) 為什麼不回教會?
[00:43:25.000 --> 00:43:26.000]  (主席) 教會離譜
[00:43:26.000 --> 00:43:28.000]  (主席) 教會不走在神的心意裡
[00:43:28.000 --> 00:43:31.000]  (主席) 教會的人沒有行公義沒有好憐憫
[00:43:31.000 --> 00:43:33.000]  (主席) 沒有權謙卑心血神同仁
[00:43:33.000 --> 00:43:34.000]  (主席) 所以我就不回去
[00:43:34.000 --> 00:43:37.000]  (主席) 兄弟姐妹
[00:43:37.000 --> 00:43:38.000]  (主席) 我想問
[00:43:38.000 --> 00:43:40.000]  (主席) 耶穌有沒有回會堂?
[00:43:40.000 --> 00:43:43.000]  (主席) 耶穌有沒有回會堂?
[00:43:43.000 --> 00:43:44.000]  (主席) 有沒有?
[00:43:44.000 --> 00:43:45.000]  (主席) 有
[00:43:45.000 --> 00:43:47.000]  (主席) 耶穌沒有叫信徒不回會堂
[00:43:47.000 --> 00:43:48.000]  (主席) 有沒有?
[00:43:48.000 --> 00:43:49.000]  (主席) 沒有
[00:43:49.000 --> 00:43:50.000]  (主席) 第三
[00:43:50.000 --> 00:43:53.000]  (主席) 當時佔領會堂的人
[00:43:53.000 --> 00:43:54.000]  (主席) 是什麼人?
[00:43:54.000 --> 00:43:55.000]  (主席) 民事發起處的人
[00:43:55.000 --> 00:43:58.000]  (主席) 一群假冒為善的人 耶穌多次指責他們假冒為善
[00:43:58.000 --> 00:43:59.000]  (主席) 但是耶穌沒有說
[00:43:59.000 --> 00:44:01.000]  (主席) 這群假冒為善所以你們不需要回會堂
[00:44:01.000 --> 00:44:03.000]  (主席) 不需要看這群人
[00:44:03.000 --> 00:44:04.000]  (主席) 有沒有?
[00:44:04.000 --> 00:44:05.000]  (主席) 沒有
[00:44:05.000 --> 00:44:08.000]  (主席) 連耶穌都沒有這樣做
[00:44:08.000 --> 00:44:11.000]  (主席) 今天你是誰可以比耶穌大呢?
[00:44:11.000 --> 00:44:13.000]  (主席) 在啟示錄裡面
[00:44:13.000 --> 00:44:15.000]  (主席) 七間教會七間教會都不完美的
[00:44:15.000 --> 00:44:16.000]  (主席) 耶穌沒有宣佈說
[00:44:16.000 --> 00:44:18.000]  (主席) 所有傳遞的人不需要回教會
[00:44:18.000 --> 00:44:25.000]  (主席) 七間教會都不完美的 有沒有? 沒有啊
[00:44:25.000 --> 00:44:27.000]  (主席) 你如果用教會不完美
