
[00:00:00.000 --> 00:00:04.580]  先和大家分享一些有關十戒的冷知識
[00:33:55.500 --> 00:33:57.500]  他們得著自由
[00:33:57.500 --> 00:33:59.500]  就等於一樣
[00:33:59.500 --> 00:34:01.500]  今天我們去遵行神的誡命
[00:34:01.500 --> 00:34:03.500]  是因為耶穌救贖的恩典
[00:34:03.500 --> 00:34:05.500]  耶穌將我們挽回
[00:34:05.500 --> 00:34:07.500]  所以我們能夠在祂的痛在裏面
[00:34:07.500 --> 00:34:09.500]  我們能夠遵守祂的誡命
[00:34:09.500 --> 00:34:11.500]  能夠繼續享受
[00:34:11.500 --> 00:34:13.500]  耶穌痛在那份的自由
[00:34:13.500 --> 00:34:15.500]  所以約翰一書
[00:34:15.500 --> 00:34:17.500]  最後提醒我們
[00:34:17.500 --> 00:34:19.500]  他說我們遵守神的誡命
[00:34:19.500 --> 00:34:21.500]  這就是愛他了
[00:34:21.500 --> 00:34:23.500]  而且他的誡命
[00:34:23.500 --> 00:34:25.500]  並不是難守的
[00:34:25.500 --> 00:34:27.500]  所以弟兄姊妹約翰
[00:34:27.500 --> 00:34:29.500]  告訴我們難不難守
[00:34:29.500 --> 00:34:31.500]  視乎我們有多愛耶穌
[00:34:31.500 --> 00:34:33.500]  愛耶穌
[00:34:33.500 --> 00:34:35.500]  不是一個口說
[00:34:35.500 --> 00:34:37.500]  不是經常掛在嘴邊
[00:34:37.500 --> 00:34:39.500]  不要經常口說我愛耶穌
[00:34:39.500 --> 00:34:41.500]  是我們生命的回應
[00:34:41.500 --> 00:34:43.500]  是一個全心全意
[00:34:43.500 --> 00:34:45.500]  一個將身體
[00:34:45.500 --> 00:34:47.500]  成為活祭的回應
[00:34:47.500 --> 00:34:49.500]  是全人交託給神
[00:34:49.500 --> 00:34:51.500]  就正如耶穌吩咐的大誡命一樣
[00:34:51.500 --> 00:34:53.500]  你們要盡心盡性
[00:34:53.500 --> 00:34:55.500]  盡意愛主你的神
[00:34:55.500 --> 00:34:57.500]  其次亦都相仿
[00:34:57.500 --> 00:34:59.500]  就是愛人如己
[00:34:59.500 --> 00:35:01.500]  我今天先和大家
[00:35:01.500 --> 00:35:03.500]  對十誡打個底
[00:35:03.500 --> 00:35:05.500]  有一個概覽
[00:35:05.500 --> 00:35:07.500]  而當中我的主線
[00:35:07.500 --> 00:35:09.500]  就是和新約
[00:35:09.500 --> 00:35:13.500]  耶穌的大誡命的關係
[00:35:13.500 --> 00:35:15.500]  幫助我們怎樣
[00:35:15.500 --> 00:35:17.500]  在我們生命裏面去思考
[00:35:17.500 --> 00:35:20.500]  如何用愛去成就十佳
