
[00:00:00.000 --> 00:00:01.220]  開庭節目早晨
[00:24:49.800 --> 00:24:51.000]  求你讓我們學習謙卑
[00:24:51.000 --> 00:24:53.000]  讓我們盡心努力
[00:24:53.000 --> 00:24:54.900]  因為知道
[00:24:54.900 --> 00:24:56.600]  基督你就是成為最好的榜樣
[00:24:56.600 --> 00:24:57.900]  你都是這樣謙卑
[00:24:57.900 --> 00:25:01.000]  卑微到底至於死釘在十字架上面
[00:25:01.000 --> 00:25:02.700]  也都讓我們願意
[00:25:02.700 --> 00:25:04.700]  為愛身邊人的緣故犧牲
[00:25:04.700 --> 00:25:06.300]  並且降卑
[00:25:06.300 --> 00:25:07.500]  以致能夠
[00:25:07.500 --> 00:25:08.900]  去和身邊的弟兄姊妹
[00:25:08.900 --> 00:25:10.200]  一起去成長
[00:25:10.200 --> 00:25:12.100]  願上帝帶領我們每一個
[00:25:12.100 --> 00:25:13.500]  無論我們在哪個位置
[00:25:13.500 --> 00:25:14.500]  無論我們在人
[00:25:14.500 --> 00:25:15.900]  看來在高位或者低位
[00:25:15.900 --> 00:25:17.700]  無論我們所處的狀況是怎樣
[00:25:17.700 --> 00:25:19.000]  可能是經驗豐富
[00:25:19.100 --> 00:25:21.100]  在教會教導或者剛剛轉合信仰
[00:25:21.100 --> 00:25:22.800]  我們都能夠
[00:25:22.800 --> 00:25:25.000]  去到你面前一起去學習成長
[00:25:25.000 --> 00:25:26.600]  以致我們不要驕傲
[00:25:26.600 --> 00:25:27.900]  不要自以為是
[00:25:27.900 --> 00:25:29.100]  以致我們有一天
[00:25:29.100 --> 00:25:31.200]  被上帝你親自的
[00:25:31.200 --> 00:25:32.500]  去教導
[00:25:32.500 --> 00:25:33.700]  親自的帶領
[00:25:33.700 --> 00:25:35.100]  以致能夠被你升高
[00:25:35.100 --> 00:25:36.700]  有一天為你做更大的事
[00:25:36.700 --> 00:25:38.400]  願你帶領慈福我們每一個
[00:25:38.400 --> 00:25:40.400]  我們這樣禱告祈求和感恩
[00:25:40.400 --> 00:25:41.700]  奉耶穌基督的名
[00:25:41.700 --> 00:25:42.700]  阿們
