
[00:00:00.000 --> 00:00:03.200]  我們繼續在《孕育愛》的系列裡面
[00:30:55.700 --> 00:30:57.700]  他們全部都是他所愛的
[00:30:57.700 --> 00:30:58.700]  在上帝眼中
[00:30:58.700 --> 00:31:01.700]  他們全部都是出於他所創造的
[00:31:01.700 --> 00:31:05.700]  是自相殘殺
[00:31:05.700 --> 00:31:06.700]  今天的經文提醒我們
[00:31:06.700 --> 00:31:08.700]  愛是開始
[00:31:08.700 --> 00:31:10.700]  是一切行動的力量
[00:31:10.700 --> 00:31:12.700]  根源和起源動力
[00:31:12.700 --> 00:31:13.700]  愛是一個行動
[00:31:13.700 --> 00:31:15.700]  是要走出來是要活出來的
[00:31:15.700 --> 00:31:17.700]  愛是永恆永不放棄
[00:31:17.700 --> 00:31:19.700]  永不止息愛到最後
[00:31:19.700 --> 00:31:22.700]  愛是完全帶領我們邁向成熟
[00:31:22.700 --> 00:31:24.700]  愛就是耶穌基督給我們的新命令
[00:31:24.700 --> 00:31:25.700]  我們要給予相愛
[00:31:25.700 --> 00:31:28.700]  更加要將愛帶到這個世上
[00:31:28.700 --> 00:31:30.700]  我們為了
[00:31:30.700 --> 00:31:32.700]  土瓜人浸信會需要愛
[00:31:32.700 --> 00:31:34.700]  這個世界需要愛
[00:31:34.700 --> 00:31:39.700]  以色列 巴勒斯坦需要愛
[00:31:39.700 --> 00:31:42.700]  我們怎樣去實踐今天的學習呢
[00:31:42.700 --> 00:31:43.700]  除了第三點
[00:31:43.700 --> 00:31:44.700]  去安靜默想
[00:31:44.700 --> 00:31:46.700]  愛這個詩篇之外
[00:31:46.700 --> 00:31:49.700]  我鼓勵大家重溫關乎十二式
[00:31:49.700 --> 00:31:50.700]  或者將今天第十一式
[00:31:50.700 --> 00:31:52.700]  去走出來
[00:31:52.700 --> 00:31:53.700]  向你弟兄姊妹
[00:31:53.700 --> 00:31:54.700]  向你的家人
[00:31:54.700 --> 00:31:55.700]  向你的同事走出來
[00:31:55.700 --> 00:31:58.700]  如果向一位很難愛的人
[00:31:58.700 --> 00:32:00.700]  去表達善意
[00:32:00.700 --> 00:32:02.700]  去將神的話語活出來
[00:32:02.700 --> 00:32:03.700]  走出來
[00:32:03.700 --> 00:32:04.700]  我們同心禱告
[00:32:04.700 --> 00:32:05.700]  邱慧主我們多謝你
[00:32:05.700 --> 00:32:07.700]  讓我們今天一起去聽道
[00:32:07.700 --> 00:32:08.700]  去學習愛
[00:32:08.700 --> 00:32:11.700]  求主你藉著你的話語
[00:32:11.700 --> 00:32:12.700]  你的聖靈親切的
[00:32:12.700 --> 00:32:14.700]  加我們的力量提醒我們
[00:32:14.700 --> 00:32:17.700]  以將這份愛去活出來
[00:32:17.700 --> 00:32:18.700]  我們禱告
[00:32:18.700 --> 00:32:19.700]  奉耶穌基督命求
[00:32:19.700 --> 00:32:20.700]  阿摩
