
[00:00:00.000 --> 00:00:03.440]  我今天要和大家分享的題目就是
[00:33:03.860 --> 00:33:04.620]  我們就是這樣
[00:33:04.620 --> 00:33:06.140]  我們願意跟神說
[00:33:06.140 --> 00:33:08.780]  我們願意放下我們的自我為中心
[00:33:08.780 --> 00:33:09.620]  而是我們說
[00:33:09.620 --> 00:33:10.980]  我們生命的裡面
[00:33:10.980 --> 00:33:13.940]  我們願意以神為我們的中心
[00:33:13.940 --> 00:33:16.860]  以神在我生命的裡面為顯大
[00:33:16.860 --> 00:33:17.780]  所以
[00:33:17.780 --> 00:33:19.260]  耶穌是對於這四年人
[00:33:19.260 --> 00:33:21.100]  祂給了他幾個功課
[00:33:21.100 --> 00:33:23.220]  你要面對自己的軟弱
[00:33:23.220 --> 00:33:25.700]  你要知道誰是你生命的主
[00:33:25.700 --> 00:33:29.620]  還有你要放下自我為中心
[00:33:29.620 --> 00:33:31.100]  當上完這些課程
[00:33:31.100 --> 00:33:32.420]  講完之後
[00:33:32.420 --> 00:33:35.340]  這四年人本身是很開心的
[00:33:35.340 --> 00:33:38.220]  他們來找耶穌就是想找答案
[00:33:38.220 --> 00:33:40.460]  耶穌給了他們答案
[00:33:40.460 --> 00:33:42.100]  四年人怎麼樣呢?
[00:33:42.100 --> 00:33:44.660]  他們悠悠愁愁地離開
[00:33:44.660 --> 00:33:46.140]  為什麼悠愁呢?
[00:33:46.140 --> 00:33:47.620]  因為聖經記載
[00:33:47.620 --> 00:33:49.460]  他們太多產業了
[00:33:49.460 --> 00:33:52.260]  他們不願意將主權放給神
[00:33:52.260 --> 00:33:55.300]  他仍然手上拿著很多東西
[00:33:55.300 --> 00:33:56.380]  他不肯給神
[00:33:56.380 --> 00:33:58.340]  所以他悠悠愁愁
[00:33:58.340 --> 00:33:59.460]  而最後
[00:33:59.460 --> 00:34:01.740]  耶穌有個總結
[00:34:01.740 --> 00:34:03.420]  祂說:然而
[00:34:03.420 --> 00:34:05.180]  有許多在前的
[00:34:05.180 --> 00:34:06.660]  將要在後
[00:34:06.660 --> 00:34:09.100]  在後的將要在前
[00:34:09.100 --> 00:34:11.860]  其實所有的東西都是來自神的恩典
[00:34:11.860 --> 00:34:12.820]  今天
[00:34:12.820 --> 00:34:15.220]  我們以為我們自己富甲一方
[00:34:15.220 --> 00:34:16.220]  但是可能
[00:34:16.220 --> 00:34:17.620]  一個的意外
[00:34:17.620 --> 00:34:19.100]  一個的風暴
[00:34:19.100 --> 00:34:20.260]  我們所擁有的東西
[00:34:20.260 --> 00:34:21.860]  都可以沒有
[00:34:21.860 --> 00:34:24.380]  今天可能弟兄姊妹我們當中
[00:34:24.380 --> 00:34:27.140]  我們以為我們自己生活得很糜爛
[00:34:27.140 --> 00:34:29.140]  我們覺得生命很差
[00:34:29.140 --> 00:34:30.180]  但是神說
[00:34:30.180 --> 00:34:32.260]  在他凡事都能
[00:34:32.260 --> 00:34:34.860]  只要我們願意去跟隨他的時候
[00:34:34.860 --> 00:34:37.100]  他可以去締造我們的生命
[00:34:37.100 --> 00:34:39.780]  他可以叫我們的生命活得豐盛
[00:34:39.780 --> 00:34:40.660]  因為他的英
[00:34:40.660 --> 00:34:42.420]  他是作他的跟隨者
[00:34:42.420 --> 00:34:43.540]  作他的兒女
[00:34:43.540 --> 00:34:44.780]  是居上不居下
[00:34:44.780 --> 00:34:48.020]  他會傾福於我們
[00:34:48.020 --> 00:34:50.340]  最後跟大家分享一個人物
[00:34:50.340 --> 00:34:52.340]  他是一個宣教士
[00:34:52.340 --> 00:34:54.420]  亞歷山大道夫
[00:34:54.420 --> 00:34:56.940]  亞歷山大他在年幼的時候
[00:34:56.940 --> 00:34:58.940]  他已經認識了耶穌
[00:34:58.940 --> 00:35:02.100]  他那時候就去到英國的一間教會
[00:35:02.100 --> 00:35:03.980]  去聚會的時候
[00:35:03.980 --> 00:35:07.140]  他有很大的備臣去感動他的心
[00:35:07.140 --> 00:35:09.980]  當時是有奉獻的環節
[00:35:09.980 --> 00:35:10.900]  他就不是
[00:35:10.900 --> 00:35:14.100]  當時就不是像我們今天那樣傳奉獻袋
[00:35:14.100 --> 00:35:16.140]  而是有一些
[00:35:16.140 --> 00:35:17.860]  用這個奉獻盤
[00:35:17.860 --> 00:35:20.180]  一路傳去收奉獻
[00:35:20.180 --> 00:35:22.980]  當施事員去到亞歷山大面前
[00:35:22.980 --> 00:35:24.780]  打算收奉獻
[00:35:24.780 --> 00:35:26.300]  亞歷山大就跟他說
[00:35:26.300 --> 00:35:29.020]  你把奉獻盤放在地上吧
[00:35:29.020 --> 00:35:32.220]  施事員照樣聽他說放在地上
[00:35:32.220 --> 00:35:33.700]  發生什麼事呢?
[00:35:33.700 --> 00:35:36.300]  亞歷山大他自己站在盤上
[00:35:36.300 --> 00:35:38.540]  他跟神的禱告說
[00:35:38.540 --> 00:35:41.660]  我不但將我的金錢奉獻給神
[00:35:41.660 --> 00:35:43.460]  並且我知道
[00:35:43.460 --> 00:35:45.020]  上帝是我的主
[00:35:45.020 --> 00:35:48.140]  所以我願意將我自己的生命同樣的獻給神
[00:35:48.140 --> 00:35:50.500]  我自己站在盤上
[00:35:50.500 --> 00:35:53.500]  我跟神說我願意
[00:35:53.500 --> 00:35:54.620]  今天其實
[00:35:54.620 --> 00:35:57.020]  神也跟我們發出這個邀請
[00:35:57.020 --> 00:36:01.220]  我們願不願意成為這個站在奉獻盤上的人
[00:36:01.220 --> 00:36:03.500]  去跟神說我願意呢?
[00:36:03.500 --> 00:36:05.180]  我們願不願意跟神說
[00:36:05.180 --> 00:36:07.060]  神,我將我的軟弱
[00:36:07.060 --> 00:36:09.340]  我全部釘在十字架上
[00:36:09.340 --> 00:36:11.220]  我們願不願意跟神說
[00:36:11.220 --> 00:36:14.180]  上帝,我以祢為我的主
[00:36:14.180 --> 00:36:16.260]  我們願不願意跟神說
[00:36:16.260 --> 00:36:18.820]  我們將自我為中心
[00:36:18.820 --> 00:36:22.180]  轉為以神為中心呢?
[00:36:22.180 --> 00:36:24.460]  讓我們一同在上帝的面前
[00:36:24.460 --> 00:36:28.180]  去領受上帝的祝福
[00:36:28.180 --> 00:36:30.020]  願主耶穌基督的恩惠
[00:36:30.020 --> 00:36:31.820]  天父上帝的慈愛
[00:36:31.820 --> 00:36:33.260]  聖靈的感動
[00:36:33.260 --> 00:36:36.340]  溝通、醫治、權能
[00:36:36.340 --> 00:36:38.380]  常常與我們同在
[00:36:38.380 --> 00:36:40.420]  當我們今天看到
[00:36:40.420 --> 00:36:43.340]  上帝祢藉著聖經的說話去鼓勵我們
[00:36:43.340 --> 00:36:46.460]  去向祢發出我願意的聲音的時候
[00:36:46.460 --> 00:36:48.020]  主耶穌願意祢今天
[00:36:48.020 --> 00:36:50.860]  藉著祢的詩歌、祢的說話
[00:36:50.860 --> 00:36:53.420]  不是停在這個崇拜的裏面
[00:36:53.420 --> 00:36:55.860]  乃是祢繼續在我們的生命裏面
[00:36:55.860 --> 00:36:57.460]  祢與我們的說話
[00:36:57.460 --> 00:37:01.460]  讓我們每天都向神來說
[00:37:01.460 --> 00:37:03.180]  神啊,我們願意
[00:37:03.180 --> 00:37:05.460]  願意一生來跟隨祢
[00:37:05.460 --> 00:37:06.300]  我們多謝祢
[00:37:06.300 --> 00:37:08.220]  讚美祢在我們當中
[00:37:08.220 --> 00:37:09.300]  我們今天禱告
[00:37:09.300 --> 00:37:12.060]  是奉耶穌基督得勝的名義求
[00:37:12.060 --> 00:37:13.420]  我們一起說「Amen」
[00:37:13.420 --> 00:37:15.020]  祝福大家
