
[00:00:00.000 --> 00:00:01.960]  好 各位電視節目早晨
[00:32:26.440 --> 00:32:28.240]  是已經不同了
[00:32:28.240 --> 00:32:30.040]  但其實最重要就是
[00:32:30.040 --> 00:32:33.840]  原來這班門徒一直都沒有期望
[00:32:33.840 --> 00:32:35.440]  是對耶穌的復活
[00:32:35.440 --> 00:32:38.640]  是完全沒有這個期盼
[00:32:38.640 --> 00:32:40.640]  因為為什麼呢
[00:32:40.640 --> 00:32:44.440]  耶穌雖然多次的說祂會復活
[00:32:44.440 --> 00:32:48.040]  但是這班人只是聽
[00:32:48.040 --> 00:32:50.640]  沒有真正記載在腦裏面
[00:32:50.640 --> 00:32:51.840]  如果你看這些經文
[00:32:51.840 --> 00:32:52.840]  我只是讀一節
[00:32:52.840 --> 00:32:54.640]  但在課堂上看到紅色的字
[00:32:54.640 --> 00:32:55.640]  我們先來讀課堂
[00:32:55.640 --> 00:32:57.440]  今天八章是31到32節
[00:32:57.440 --> 00:32:58.640]  我們一起讀讀
[00:32:58.640 --> 00:33:01.840]  從此 靠近靠近書
[00:33:01.840 --> 00:33:04.640]  民主必須受對待乎
[00:33:04.640 --> 00:33:08.440]  被腸道 歧視著往事記住
[00:33:08.440 --> 00:33:11.640]  並且被殺 過三天復活
[00:33:11.640 --> 00:33:14.240]  耶穌明明被寫寫話
[00:33:14.240 --> 00:33:16.640]  耶穌先祂說祂會過三天復活
[00:33:16.640 --> 00:33:18.240]  是很清晰的
[00:33:18.240 --> 00:33:20.040]  不是打瓦咪
[00:33:20.040 --> 00:33:22.040]  馬德福 17章22到23節
[00:33:22.040 --> 00:33:24.840]  他們要殺害他第三天要復活
[00:33:24.840 --> 00:33:26.240]  門徒大大憂愁
[00:33:26.240 --> 00:33:27.640]  耶穌說祂會死
[00:33:27.640 --> 00:33:28.840]  但會復活
[00:33:28.840 --> 00:33:31.240]  但門徒的焦點會放在耶穌去死
[00:33:31.240 --> 00:33:32.640]  很憂愁
[00:33:32.640 --> 00:33:34.440]  馬德福 26章32節
[00:33:34.440 --> 00:33:35.640]  但我復活以後
[00:33:35.640 --> 00:33:37.440]  要在你們以私夢加利利去
[00:33:37.440 --> 00:33:39.040]  耶穌說我復活之後要去哪裡
[00:33:39.040 --> 00:33:40.240]  都已經告訴他們了
[00:33:40.240 --> 00:33:41.840]  路線圖都出來了
[00:33:41.840 --> 00:33:43.440]  但他們都不相信
[00:33:43.440 --> 00:33:45.140]  但更加 記不記得
[00:33:45.140 --> 00:33:47.840]  祂叫拉撒路從死裡復活的時候
[00:33:47.840 --> 00:33:49.240]  是很清楚的宣告
[00:33:49.240 --> 00:33:50.440]  大家很熟悉這段經文
[00:33:50.440 --> 00:33:51.440]  我們一起再讀
[00:33:51.440 --> 00:33:54.240]  約翰芬第11章第25節 好嗎
[00:33:54.240 --> 00:33:57.240]  耶穌並且說復活在我
[00:33:57.240 --> 00:33:58.840]  生命也在我
[00:33:58.840 --> 00:34:03.640]  信我的人雖然死了也必復活
[00:34:03.640 --> 00:34:06.240]  雖然死了也必復活
[00:34:06.240 --> 00:34:07.240]  復活在我
[00:34:07.240 --> 00:34:09.040]  生命也在我
[00:34:09.040 --> 00:34:10.840]  大家知道英文是什麼嗎
[00:34:10.840 --> 00:34:12.640]  I am the resurrection
[00:34:12.640 --> 00:34:15.640]  我就是復活了
[00:34:15.640 --> 00:34:17.240]  你留意到耶穌不是一次
[00:34:17.240 --> 00:34:20.240]  是多次的宣告祂會復活
[00:34:20.240 --> 00:34:23.240]  但門徒仍然不相信
[00:34:23.240 --> 00:34:25.840]  或者沒有期望
[00:34:25.840 --> 00:34:28.440]  你不要笑這些門徒
[00:34:28.440 --> 00:34:32.240]  這個是我們今天的經歷
[00:34:32.240 --> 00:34:34.640]  我想大家在頭腦上
[00:34:34.640 --> 00:34:37.240]  仍知道跟隨主會有祝福
[00:34:37.240 --> 00:34:39.240]  主是會有審判
[00:34:39.240 --> 00:34:40.240]  我們為主
[00:34:40.240 --> 00:34:42.440]  來帶去守住公義的時候
[00:34:42.440 --> 00:34:44.240]  可能會受苦
[00:34:44.240 --> 00:34:45.840]  但在現實裡我們看到
[00:34:45.840 --> 00:34:49.840]  有些人來帶去運用我們的權力
[00:34:49.840 --> 00:34:52.040]  於是他得到更多的事
[00:34:52.040 --> 00:34:54.240]  更多表面的祝福
[00:34:54.240 --> 00:34:56.040]  有財有勢
[00:34:56.040 --> 00:34:57.640]  反而行公義的人
[00:34:57.640 --> 00:35:00.040]  來帶去受著折磨
[00:35:00.040 --> 00:35:02.440]  我們會有什麼看法
[00:35:02.440 --> 00:35:04.040]  於是有些人怎麼樣
[00:35:04.040 --> 00:35:06.040]  甚至會隨流
[00:35:06.040 --> 00:35:08.240]  去依附這些權貴
[00:35:08.240 --> 00:35:11.040]  使他自己可以得到順利
[00:35:11.040 --> 00:35:13.640]  我們記得有一個少年的官
[00:35:13.640 --> 00:35:14.640]  他要跟隨耶穌
[00:35:14.640 --> 00:35:16.040]  耶穌說好啊
[00:35:16.040 --> 00:35:18.040]  耶穌看著他就愛他
[00:35:18.040 --> 00:35:20.040]  很清楚地說耶穌愛這個人
[00:35:20.040 --> 00:35:21.040]  接著說
[00:35:21.040 --> 00:35:23.840]  你變成所有的薰級窮人
[00:35:23.840 --> 00:35:25.640]  然後來跟隨我
[00:35:25.640 --> 00:35:28.040]  這個人是很渴慕得到永生的
[00:35:28.040 --> 00:35:31.440]  他在很多人注目底下
[00:35:31.440 --> 00:35:33.840]  竟然在街上跪下問耶穌
[00:35:33.840 --> 00:35:34.840]  我為什麼得到永生
[00:35:34.840 --> 00:35:37.240]  是多麼渴慕這個心
[00:35:37.240 --> 00:35:38.240]  但是當耶穌說
[00:35:38.240 --> 00:35:39.440]  你變成所有的
[00:35:39.440 --> 00:35:41.840]  周際窮人跟隨我的時候
[00:35:41.840 --> 00:35:44.840]  於是他就悠悠愁愁地走了
[00:35:44.840 --> 00:35:47.040]  因為他擁有的不少
[00:35:47.040 --> 00:35:47.840]  為什麼
[00:35:47.840 --> 00:35:50.640]  因為他現實裡面拿著的錢
[00:35:50.640 --> 00:35:52.840]  就是現在可以拿到的
[00:35:52.840 --> 00:35:54.440]  是他所擁有的
[00:35:54.440 --> 00:35:56.240]  永生他渴望
[00:35:56.240 --> 00:35:59.640]  但似乎仍然是遙不可及
[00:35:59.640 --> 00:36:02.240]  於是我們拿一些實際的東西
[00:36:02.240 --> 00:36:05.240]  寧願去放棄
[00:36:05.240 --> 00:36:06.640]  所以今天
[00:36:06.640 --> 00:36:08.040]  我們會不會都是這樣
[00:36:08.040 --> 00:36:10.040]  我們頭上知道
[00:36:10.040 --> 00:36:11.640]  我們要好一點讀神的話語
[00:36:11.640 --> 00:36:13.640]  神的話語是我們生命的糧
[00:36:13.640 --> 00:36:17.240]  是讓我們有生命的力量去面對挑戰
[00:36:17.240 --> 00:36:18.240]  是可以來
[00:36:18.240 --> 00:36:20.040]  但是可以靠著神的話語
[00:36:20.040 --> 00:36:22.240]  我知道我怎樣去做
[00:36:22.240 --> 00:36:24.040]  但是我們是不是每一天
[00:36:24.040 --> 00:36:25.640]  都很渴望
[00:36:25.640 --> 00:36:29.040]  很想好一點的來靈修
[00:36:29.040 --> 00:36:32.240]  我知道祈禱是跟神建立一個更深的關係
[00:36:32.240 --> 00:36:34.240]  透過禱告我們摸到神的心意
[00:36:34.240 --> 00:36:35.240]  透過禱告我
[00:36:35.240 --> 00:36:38.240]  可以將我自己的抑鬱向神來傾訴
[00:36:38.240 --> 00:36:40.240]  但是我們每天有多少分鐘
[00:36:40.240 --> 00:36:43.040]  是好好地去禱告
[00:36:43.040 --> 00:36:44.440]  大家都會知道
[00:36:44.440 --> 00:36:46.040]  今天我們應該來大陸
[00:36:46.040 --> 00:36:47.440]  去盡我們當盡的責任
[00:36:47.440 --> 00:36:49.440]  我們要奉獻的
[00:36:49.440 --> 00:36:51.240]  但是我們有多少人
[00:36:51.240 --> 00:36:53.040]  真的實際每個月
[00:36:53.040 --> 00:36:54.840]  都會來將我十分之一
[00:36:54.840 --> 00:36:58.240]  或者更多來擺賞
[00:36:58.240 --> 00:37:00.440]  我們知道的
[00:37:00.440 --> 00:37:03.640]  但是有時候我們是沒有做
[00:37:03.640 --> 00:37:04.840]  就好像這幫門徒
[00:37:04.840 --> 00:37:08.840]  知道耶穌說很多次祂會復活
[00:37:08.840 --> 00:37:11.640]  但是其實沒有什麼期盼
[00:37:11.640 --> 00:37:12.840]  我記得一個小故事
[00:37:12.840 --> 00:37:15.040]  令我很深感受
[00:37:15.040 --> 00:37:17.640]  有一個地方
[00:37:17.640 --> 00:37:20.840]  已經很久很久沒有雨落了
[00:37:20.840 --> 00:37:23.040]  他們的農作業會失修
[00:37:23.040 --> 00:37:25.040]  於是教會的牧師
[00:37:25.040 --> 00:37:27.840]  就要求村裡面的人
[00:37:27.840 --> 00:37:31.040]  去開一個祈禱會
[00:37:31.040 --> 00:37:32.640]  求神你很降雨
[00:37:32.640 --> 00:37:34.440]  好像以利亞一樣
[00:37:34.440 --> 00:37:37.040]  求神你很降雨
[00:37:37.040 --> 00:37:40.440]  每個人都很熱切去呼求神
[00:37:40.440 --> 00:37:45.240]  於是去完禮拜堂裡面
[00:37:45.240 --> 00:37:47.640]  有個小女孩也有去
[00:37:47.640 --> 00:37:50.240]  但是帶著雨傘去
[00:37:50.240 --> 00:37:51.640]  說什麼呢
[00:37:51.640 --> 00:37:54.640]  你以為帶雨傘來
[00:37:54.640 --> 00:37:57.240]  晚上來又沒有太陽
[00:37:57.240 --> 00:37:58.640]  你帶雨傘來幹什麼
[00:37:58.640 --> 00:38:00.640]  那個小女孩是怎麼說的
[00:38:00.640 --> 00:38:02.640]  我們現在來教堂裡面
[00:38:02.640 --> 00:38:05.240]  祈禱求神降雨
[00:38:05.240 --> 00:38:07.440]  一會兒神馬上答應我們
[00:38:07.440 --> 00:38:08.840]  下雨的時候
[00:38:08.840 --> 00:38:10.440]  我們就帶雨傘來
[00:38:10.440 --> 00:38:12.840]  所以我們就要帶雨傘來
[00:38:12.840 --> 00:38:13.840]  但原來除了這個女孩
[00:38:13.840 --> 00:38:15.440]  帶雨傘來之外
[00:38:15.440 --> 00:38:17.640]  所有人都沒有帶雨傘
[00:38:17.640 --> 00:38:18.840]  但是他們是在呼求神
[00:38:18.840 --> 00:38:20.040]  神下下求你降雨
[00:38:20.040 --> 00:38:22.240]  你明白我的意思嗎
[00:38:22.240 --> 00:38:24.040]  但是原來他是求著求著
[00:38:24.040 --> 00:38:27.640]  但是他不會預期真的會立刻下雨
[00:38:27.640 --> 00:38:29.040]  這個就是我們的信心
[00:38:29.040 --> 00:38:30.440]  所謂的信心
[00:38:30.440 --> 00:38:33.040]  原來有一個很大的差距
[00:38:33.040 --> 00:38:34.840]  那時候我們就很憂愁
[00:38:34.840 --> 00:38:38.040]  最簡單現在疫情一直都很嚴重
[00:38:38.040 --> 00:38:40.440]  很多人會受感染
[00:38:40.440 --> 00:38:42.640]  但是你知不知道有一個人
[00:38:42.640 --> 00:38:44.240]  天主教釋封他為聖人
[00:38:44.240 --> 00:38:45.840]  叫聖方濟國
[00:38:45.840 --> 00:38:47.240]  聽過這個名字嗎
[00:38:47.240 --> 00:38:49.640]  你知不知道聖方濟他是做什麼的
[00:38:49.640 --> 00:38:54.440]  他是服侍了麻瘋病人二十年
[00:38:54.440 --> 00:38:57.040]  跟他們一齊去相處
[00:38:57.040 --> 00:38:59.040]  一齊去住
[00:38:59.040 --> 00:39:02.840]  但是二十年他竟然沒有染麻瘋病
[00:39:02.840 --> 00:39:04.640]  是不是很奇怪
[00:39:04.640 --> 00:39:08.840]  後來他死的時候是四十四歲
[00:39:08.840 --> 00:39:10.040]  壯年
[00:39:10.040 --> 00:39:13.840]  但是他不是死於麻瘋病
[00:39:13.840 --> 00:39:15.040]  是不是很奇怪
[00:39:15.040 --> 00:39:17.840]  但是原來真的有神的保守
[00:39:17.840 --> 00:39:21.840]  所以今天我們會不會來大溪
[00:39:21.840 --> 00:39:24.040]  好像我剛才所說
[00:39:24.040 --> 00:39:26.440]  我們知
[00:39:26.440 --> 00:39:30.040]  但是我們是沒有這個期盼的
[00:39:30.040 --> 00:39:32.640]  就好像那幫叛徒
[00:39:32.640 --> 00:39:35.040]  耶穌說了很多次他會復活
[00:39:35.040 --> 00:39:36.640]  甚至有人見到
[00:39:36.640 --> 00:39:38.240]  告訴他
[00:39:38.240 --> 00:39:39.640]  耶穌復活了
[00:39:39.640 --> 00:39:41.440]  他們仍然不信
[00:39:41.440 --> 00:39:43.640]  所以耶穌基督都有責備他們
[00:39:43.640 --> 00:39:45.840]  我們一齊來大溪看
[00:39:45.840 --> 00:39:48.640]  無家方二十四章的第二十五節
[00:39:48.640 --> 00:39:50.840]  二十五節我們一齊去讀出
[00:39:50.840 --> 00:39:52.640]  耶穌對他們貪污說
[00:39:52.640 --> 00:39:54.240]  無主義的人格
[00:39:54.240 --> 00:39:56.440]  聖子所說的一切話
[00:39:56.440 --> 00:39:59.640]  你們的神信得太自信了
[00:39:59.640 --> 00:40:01.640]  耶穌責備他們
[00:40:01.640 --> 00:40:05.840]  為什麼你們的信心這麼遲鈍呢
[00:40:05.840 --> 00:40:09.840]  原來他們只是將神的說話
[00:40:09.840 --> 00:40:13.240]  當是一些知識放在頭腦裏面
[00:40:13.240 --> 00:40:15.440]  但是沒有實際的去接受
[00:40:15.440 --> 00:40:17.640]  所以祂幫助我們反省
[00:40:17.640 --> 00:40:19.040]  我們會不會因此
[00:40:19.040 --> 00:40:20.440]  在我們的實際生活裏面
[00:40:20.440 --> 00:40:22.440]  都有這樣的情況
[00:40:22.440 --> 00:40:25.240]  但是耶穌不只是責備
[00:40:25.240 --> 00:40:27.640]  耶穌復活了之後跟他們有交往
[00:40:27.640 --> 00:40:29.040]  但是你有沒有留意到
[00:40:29.040 --> 00:40:30.840]  跟耶穌有交往的人
[00:40:30.840 --> 00:40:34.840]  耶穌都給了他們一個使命
[00:40:34.840 --> 00:40:36.640]  要他們來做一些事
[00:40:36.640 --> 00:40:38.840]  就是他們要接受差遣
[00:40:38.840 --> 00:40:41.040]  我們看看穆大拉的瑪利亞
[00:40:41.040 --> 00:40:45.240]  瑪利亞在清晨天未亮的時候
[00:40:45.240 --> 00:40:46.640]  就去耶穌的墳墓
[00:40:46.640 --> 00:40:49.040]  這個就是愛
[00:40:49.040 --> 00:40:52.040]  一個女性 你記住
[00:40:52.040 --> 00:40:55.040]  天都未亮 天黑的
[00:40:55.040 --> 00:40:58.240]  走出來的時候很危險的
[00:40:58.240 --> 00:40:59.240]  甚至會怎樣呢
[00:40:59.240 --> 00:41:01.040]  那時候不是有柏油爐
[00:41:01.040 --> 00:41:03.240]  不是有街燈的
[00:41:03.240 --> 00:41:05.040]  是摸黑的
[00:41:05.040 --> 00:41:07.040]  但是因為愛的緣故驅使她
[00:41:07.040 --> 00:41:11.640]  天未亮就去耶穌那個墳墓那裏
[00:41:11.640 --> 00:41:15.440]  我女兒她的工作有時候要輪班
[00:41:15.440 --> 00:41:16.840]  剛剛上兩個禮拜的時候
[00:41:16.840 --> 00:41:18.840]  有一個輪夜班 很慘
[00:41:18.840 --> 00:41:20.840]  差不多12點鐘
[00:41:20.840 --> 00:41:23.240]  才出回Redding的town那裏
[00:41:23.240 --> 00:41:25.440]  接著要等很久才有巴士
[00:41:25.440 --> 00:41:28.040]  很晚才有巴士回家
[00:41:28.040 --> 00:41:29.240]  我會做什麼呢
[00:41:29.240 --> 00:41:32.640]  我會出去外面接她
[00:41:32.640 --> 00:41:35.640]  因為愛是擔心的
[00:41:35.640 --> 00:41:37.440]  一個女孩子這麼晚的時候
[00:41:37.440 --> 00:41:41.640]  好了 不是夜班就回早班
[00:41:41.640 --> 00:41:46.440]  早班就要5點多 6點鐘出門
[00:41:46.440 --> 00:41:47.440]  現在好一點
[00:41:47.440 --> 00:41:48.240]  現在我不用了
[00:41:48.240 --> 00:41:51.040]  因為現在早上6點鐘都已經天亮了
[00:41:51.040 --> 00:41:52.240]  還未天亮的時候
[00:41:52.240 --> 00:41:53.640]  還未轉鐘的時候
[00:41:53.640 --> 00:41:55.640]  我都要起床陪她出去
[00:41:55.640 --> 00:41:57.040]  就不是出到town了
[00:41:57.040 --> 00:41:58.640]  就送她去出了什麼呢
[00:41:58.640 --> 00:42:00.240]  車站那裏等她上車
[00:42:00.240 --> 00:42:02.440]  送她上路我就回家了
[00:42:02.440 --> 00:42:03.640]  接她的時候就安心了
[00:42:03.640 --> 00:42:06.040]  一出到town的時候已經天亮了
[00:42:06.040 --> 00:42:08.840]  就是說天黑的時候其實很危險
[00:42:08.840 --> 00:42:10.040]  天都未亮的時候
[00:42:10.040 --> 00:42:12.240]  一個女孩子就走出去的時候
[00:42:12.240 --> 00:42:13.840]  是很不方便的
[00:42:13.840 --> 00:42:16.640]  但當她看到石頭移開了的時候
[00:42:16.640 --> 00:42:18.240]  她很害怕
[00:42:18.240 --> 00:42:20.040]  她馬上走開轉頭
[00:42:20.040 --> 00:42:22.040]  去告訴門徒
[00:42:22.040 --> 00:42:23.840]  門徒未去的時候
[00:42:23.840 --> 00:42:25.040]  她又再去多次之前
[00:42:25.040 --> 00:42:26.240]  走了多少次
[00:42:26.240 --> 00:42:28.640]  三次了已經
[00:42:28.640 --> 00:42:30.640]  這個就是愛的驅動
[00:42:30.640 --> 00:42:33.040]  當她再去回耶穌的墳墓的時候
[00:42:33.040 --> 00:42:34.640]  耶穌的墳墓已經空了
[00:42:34.640 --> 00:42:35.440]  沒有人的時候
[00:42:35.440 --> 00:42:37.040]  有個人在的時候
[00:42:37.040 --> 00:42:39.040]  她問你為什麼這樣
[00:42:39.040 --> 00:42:40.440]  天使見到她問你
[00:42:40.440 --> 00:42:42.040]  為什麼你哭這樣
[00:42:42.040 --> 00:42:43.440]  她的回應是什麼呢
[00:42:43.440 --> 00:42:47.840]  她說有些人將我們煮了身體
[00:42:47.840 --> 00:42:49.440]  不知道拿去哪了
[00:42:49.440 --> 00:42:51.040]  現在在哪了
[00:42:51.040 --> 00:42:52.440]  她很詆毅
[00:42:52.440 --> 00:42:56.440]  為什麼耶穌的遺體不見了呢
[00:42:56.440 --> 00:42:59.840]  其實當時是耶穌跟她說話
[00:42:59.840 --> 00:43:01.040]  但很特別
[00:43:01.040 --> 00:43:02.640]  她認不到耶穌
[00:43:02.640 --> 00:43:03.840]  我們一起來看看
[00:43:03.840 --> 00:43:06.440]  約翰遜第20章14、15兩節
[00:43:06.440 --> 00:43:08.440]  我們一起讀出
[00:43:14.600 --> 00:43:16.600]  馬利亞認不到是耶穌,他就問:「你是不是拿了耶穌的屍體?
[00:43:16.600 --> 00:43:18.600]  如果是,你告訴我吧」
[00:43:18.600 --> 00:43:20.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:20.600 --> 00:43:22.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:22.600 --> 00:43:24.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:24.600 --> 00:43:26.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:26.600 --> 00:43:28.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:28.600 --> 00:43:30.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:30.600 --> 00:43:32.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:32.600 --> 00:43:34.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:34.600 --> 00:43:36.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:36.600 --> 00:43:44.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:44.600 --> 00:43:46.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:46.600 --> 00:43:48.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:48.600 --> 00:43:50.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:50.600 --> 00:43:52.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:52.600 --> 00:43:54.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:54.600 --> 00:43:56.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:56.600 --> 00:43:58.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:43:58.600 --> 00:44:00.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:00.600 --> 00:44:02.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:02.600 --> 00:44:04.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:06.600 --> 00:44:08.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:08.600 --> 00:44:10.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:10.600 --> 00:44:12.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:12.600 --> 00:44:14.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:14.600 --> 00:44:16.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:16.600 --> 00:44:18.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:18.600 --> 00:44:20.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:20.600 --> 00:44:22.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:22.600 --> 00:44:24.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:24.600 --> 00:44:26.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:26.600 --> 00:44:28.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:36.600 --> 00:44:38.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:38.600 --> 00:44:40.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:40.600 --> 00:44:42.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:42.600 --> 00:44:44.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:44.600 --> 00:44:46.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:46.600 --> 00:44:48.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:48.600 --> 00:44:50.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:50.600 --> 00:44:52.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:52.600 --> 00:44:54.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:54.600 --> 00:44:56.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:44:56.600 --> 00:44:58.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:06.600 --> 00:45:08.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:08.600 --> 00:45:10.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:10.600 --> 00:45:12.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:12.600 --> 00:45:14.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:14.600 --> 00:45:16.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:16.600 --> 00:45:18.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:18.600 --> 00:45:20.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:20.600 --> 00:45:22.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:22.600 --> 00:45:24.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:24.600 --> 00:45:26.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:26.600 --> 00:45:28.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:36.600 --> 00:45:38.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:38.600 --> 00:45:40.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:40.600 --> 00:45:42.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:42.600 --> 00:45:44.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:44.600 --> 00:45:46.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:46.600 --> 00:45:48.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:48.600 --> 00:45:50.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:50.600 --> 00:45:52.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:52.600 --> 00:45:54.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:54.600 --> 00:45:56.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:45:56.600 --> 00:45:58.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:06.600 --> 00:46:08.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:08.600 --> 00:46:10.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:10.600 --> 00:46:12.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:12.600 --> 00:46:14.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:14.600 --> 00:46:16.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:16.600 --> 00:46:18.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:18.600 --> 00:46:20.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:20.600 --> 00:46:22.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:22.600 --> 00:46:24.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:24.600 --> 00:46:26.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:26.600 --> 00:46:28.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:36.600 --> 00:46:38.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:38.600 --> 00:46:40.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:40.600 --> 00:46:42.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:42.600 --> 00:46:44.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:44.600 --> 00:46:46.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:46.600 --> 00:46:48.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:48.600 --> 00:46:50.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:50.600 --> 00:46:52.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:52.600 --> 00:46:54.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:54.600 --> 00:46:56.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:46:56.600 --> 00:46:58.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:06.600 --> 00:47:08.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:08.600 --> 00:47:10.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:10.600 --> 00:47:12.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:12.600 --> 00:47:14.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:14.600 --> 00:47:16.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:16.600 --> 00:47:18.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:18.600 --> 00:47:20.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:20.600 --> 00:47:22.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:22.600 --> 00:47:24.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:24.600 --> 00:47:26.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:26.600 --> 00:47:28.600]  馬利亞回答:「我不是拿了耶穌的屍體」
[00:47:36.600 --> 00:47:38.600]  馬利亞回答:「我不是拿了耶穌的屍體」
