
[00:00:00.000 --> 00:00:05.000]  真的是看到我們弟兄姊妹 朋友們
[00:38:08.000 --> 00:38:11.000]  甚至於要犧牲的
[00:38:11.000 --> 00:38:15.000]  所以流汗流淚流血
[00:38:15.000 --> 00:38:17.000]  這常常是會阻礙我們
[00:38:17.000 --> 00:38:22.000]  甚至於還要奉獻
[00:38:22.000 --> 00:38:25.000]  還要做這個
[00:38:25.000 --> 00:38:26.000]  還要做那個
[00:38:26.000 --> 00:38:29.000]  但是我們的神是又真又活的神
[00:38:29.000 --> 00:38:33.000]  卡利路亞讚美神
[00:38:33.000 --> 00:38:36.000]  有一個很有名的敬拜讚美的人
[00:38:36.000 --> 00:38:38.000]  他的名字叫做
[00:38:38.000 --> 00:38:42.000]  Matt Redmond
[00:38:42.000 --> 00:38:44.000]  瑞瑪特
[00:38:44.000 --> 00:38:46.000]  他是一個洋人
[00:38:46.000 --> 00:38:48.000]  那麼
[00:38:48.000 --> 00:38:51.000]  有一次他的教會的牧師說
[00:38:51.000 --> 00:38:53.000]  我們最近開始
[00:38:53.000 --> 00:38:56.000]  我們敬拜讚美不唱歌
[00:38:56.000 --> 00:38:59.000]  看看我們還有什麼方式
[00:38:59.000 --> 00:39:01.000]  可以來讚美神
[00:39:01.000 --> 00:39:04.000]  因為我們不要讓敬拜讚美
[00:39:04.000 --> 00:39:09.000]  侷限在只在唱詩歌讚美神
[00:39:09.000 --> 00:39:12.000]  還有很多可以跳舞
[00:39:12.000 --> 00:39:14.000]  可以禱告讚美神
[00:39:14.000 --> 00:39:18.000]  可以用行動服事
[00:39:18.000 --> 00:39:22.000]  或怎麼樣下功夫等
[00:39:22.000 --> 00:39:25.000]  那麼這個弟兄呢
[00:39:25.000 --> 00:39:27.000]  他本來是一個敬拜讚美的人
[00:39:27.000 --> 00:39:30.000]  就這樣子不能唱詩歌了
[00:39:30.000 --> 00:39:32.000]  結果他就一直在想
[00:39:32.000 --> 00:39:36.000]  我要怎麼樣讚美他
[00:39:36.000 --> 00:39:37.000]  後來他寫了一本
[00:39:37.000 --> 00:39:40.000]  寫了一首
[00:39:40.000 --> 00:39:43.000]  全世界都有名的一首敬拜的詩
[00:39:43.000 --> 00:39:45.000]  叫做《敬拜的心》
[00:39:45.000 --> 00:39:48.000]  The Heart of Worship
[00:39:48.000 --> 00:39:49.000]  這是洋文的歌
[00:39:49.000 --> 00:39:52.000]  中文翻譯唱的人還不多了
[00:39:52.000 --> 00:39:54.000]  但是一首非常好的歌
[00:39:54.000 --> 00:39:55.000]  它是說
[00:39:55.000 --> 00:39:58.000]  我帶給你的不僅是一首歌
[00:39:58.000 --> 00:40:01.000]  因為歌不是你所要的
[00:40:01.000 --> 00:40:04.000]  你尋找的深遠於此
[00:40:04.000 --> 00:40:06.000]  不是表面所呈現的
[00:40:06.000 --> 00:40:11.000]  你仍在察看我的肉性
[00:40:11.000 --> 00:40:12.000]  Hallelujah
[00:40:12.000 --> 00:40:15.000]  讓我們願意來到神的面前
[00:40:15.000 --> 00:40:19.000]  我們來用我們的心肝肺腑與喉舌
[00:40:19.000 --> 00:40:22.000]  來真實的敬拜祂
[00:40:22.000 --> 00:40:24.000]  讓我們仰望祂
[00:40:24.000 --> 00:40:25.000]  敬拜祂
[00:40:25.000 --> 00:40:28.000]  完完全全的委身於祂
[00:40:28.000 --> 00:40:29.000]  奉獻給祂
[00:40:29.000 --> 00:40:32.000]  你看神為你做什麼
[00:40:32.000 --> 00:40:37.000]  你看神會讓你的生命有什麼變化
[00:40:37.000 --> 00:40:42.000]  甚至於你的身體、你的財富
[00:40:42.000 --> 00:40:46.000]  甚至於你的家庭、甚至於你的事業
[00:40:46.000 --> 00:40:49.000]  都會因此而變化
[00:40:49.000 --> 00:40:54.000]  我從來沒有說我們福祉神要放棄世上
[00:40:54.000 --> 00:40:58.000]  乃是說我們敬拜我們的神
[00:40:58.000 --> 00:41:01.000]  要全心的敬拜祂
[00:41:01.000 --> 00:41:02.000]  感謝神、讚美神
[00:41:02.000 --> 00:41:04.000]  讓我們低頭禱告
[00:41:04.000 --> 00:41:07.000]  阿爸父謝謝你
[00:41:07.000 --> 00:41:09.000]  再一次說
[00:41:09.000 --> 00:41:12.000]  讓我們能夠為了討你的喜悅
[00:41:12.000 --> 00:41:16.000]  我們能夠活出一個敬拜的人生
[00:41:16.000 --> 00:41:19.000]  讓我們有一個真實的敬拜
[00:41:19.000 --> 00:41:24.000]  有一個活出我們敬拜的生命來
[00:41:24.000 --> 00:41:27.000]  也讓我們願意擺上
[00:41:27.000 --> 00:41:30.000]  而且讓那些攔住我們來到你面前的敬拜讚美
[00:41:30.000 --> 00:41:32.000]  都能夠消除掉
[00:41:32.000 --> 00:41:33.000]  雖然我們軟弱
[00:41:33.000 --> 00:41:34.000]  做不到
[00:41:34.000 --> 00:41:36.000]  但是神求你幫助我們
[00:41:36.000 --> 00:41:38.000]  我相信你樂意的
[00:41:38.000 --> 00:41:42.000]  願此成為我們的祝福
[00:41:42.000 --> 00:41:43.000]  感謝你
[00:41:43.000 --> 00:41:44.000]  報告這樣
[00:41:44.000 --> 00:41:45.000]  也是奉主耶穌基督的名
[00:41:45.000 --> 00:41:46.000]  阿們
