
[00:00:00.000 --> 00:00:04.800]  今天講到的題目的主題就是「少的真的不少」
[00:32:37.200 --> 00:32:38.320]  在葡萄園裡面
[00:32:38.320 --> 00:32:39.400]  我知道
[00:32:39.400 --> 00:32:41.840]  葡萄園裡面的工人有不同的工價
[00:32:41.840 --> 00:32:43.040]  第一批工人
[00:32:43.040 --> 00:32:44.680]  是合約式的
[00:32:44.680 --> 00:32:45.760]  很清楚
[00:32:45.760 --> 00:32:46.480]  合約式就是說
[00:32:46.480 --> 00:32:48.880]  說定是一天的工作
[00:32:48.880 --> 00:32:51.280]  一天的工錢
[00:32:51.280 --> 00:32:52.280]  第二、第三、第四
[00:32:52.280 --> 00:32:53.720]  甚至第五批
[00:32:53.720 --> 00:32:55.480]  都不是說定的
[00:32:55.480 --> 00:32:56.320]  沒有說定的
[00:32:56.320 --> 00:32:58.720]  是怎樣的
[00:32:58.720 --> 00:32:59.760]  就是
[00:32:59.760 --> 00:33:00.880]  我必給你
[00:33:00.880 --> 00:33:02.280]  原主說我必給你
[00:33:02.280 --> 00:33:02.960]  你應當得
[00:33:02.960 --> 00:33:04.480]  我必給你
[00:33:04.480 --> 00:33:05.560]  是信誰
[00:33:05.560 --> 00:33:06.720]  不是信合約的
[00:33:06.720 --> 00:33:07.480]  是信誰
[00:33:07.480 --> 00:33:09.880]  原主他的屬性
[00:33:09.880 --> 00:33:12.520]  原主的誠信
[00:33:12.520 --> 00:33:14.720]  香港一定沒有人這樣做事的
[00:33:14.720 --> 00:33:18.120]  你不會跟人打工的
[00:33:18.120 --> 00:33:18.560]  沒有的
[00:33:18.560 --> 00:33:19.880]  但是在當中的時候
[00:33:19.880 --> 00:33:20.960]  你再思想
[00:33:20.960 --> 00:33:22.800]  那些工人等了這麼久
[00:33:22.800 --> 00:33:24.760]  沒有工作做
[00:33:24.760 --> 00:33:26.280]  如果有人跟他說
[00:33:26.280 --> 00:33:27.960]  你來我這裡做事
[00:33:27.960 --> 00:33:29.360]  他比沒有工作好
[00:33:29.360 --> 00:33:30.200]  但是當中的時候
[00:33:30.200 --> 00:33:33.920]  他相信原主會給他合適的工資
[00:33:33.920 --> 00:33:35.400]  但是後來他很詫異
[00:33:35.400 --> 00:33:37.120]  一天的工資
[00:33:37.120 --> 00:33:38.640]  所以原主當中的時候
[00:33:38.640 --> 00:33:41.160]  在一個重整的價值觀裡面
[00:33:41.160 --> 00:33:45.680]  是有一點點看到的
[00:33:45.680 --> 00:33:49.280]  重點我就放在第六節和第七節
[00:33:49.280 --> 00:33:50.040]  這個呢
[00:33:50.040 --> 00:33:51.880]  就是第五批的工人
[00:33:51.880 --> 00:33:54.080]  跟原主的對話
[00:33:54.080 --> 00:33:55.080]  我知道
[00:33:55.080 --> 00:33:56.800]  在又初的時候又出去
[00:33:56.800 --> 00:33:58.400]  就是五點鐘的時候
[00:33:58.400 --> 00:34:00.080]  見到很多人在裡面
[00:34:00.080 --> 00:34:00.960]  原主就問他們
[00:34:00.960 --> 00:34:05.520]  你為什麼整天仍然站在這裡
[00:34:05.520 --> 00:34:06.480]  他們的答案是什麼
[00:34:06.480 --> 00:34:08.720]  因為沒有人顧我們
[00:34:08.720 --> 00:34:10.000]  如果這個比喻
[00:34:10.000 --> 00:34:12.920]  講到天國恩典的福音的比喻
[00:34:12.920 --> 00:34:14.800]  你會怎麼想呢
[00:34:14.800 --> 00:34:17.080]  為什麼都在閒暫
[00:34:17.080 --> 00:34:19.600]  為什麼不進入天國
[00:34:19.600 --> 00:34:21.280]  為什麼不進來
[00:34:21.280 --> 00:34:22.600]  沒有人顧我們
[00:34:22.600 --> 00:34:23.480]  沒有人請我們
[00:34:23.480 --> 00:34:24.520]  就是沒有人怎麼樣
[00:34:24.520 --> 00:34:27.480]  將這個福音
[00:34:27.480 --> 00:34:29.200]  整個慈愛
[00:34:29.200 --> 00:34:30.680]  整個恩惠
[00:34:30.680 --> 00:34:31.480]  給他們看到
[00:34:31.480 --> 00:34:33.280]  邀請他們進去天國
[00:34:33.280 --> 00:34:35.160]  或者進去蓬佩奧那裡工作
[00:34:35.160 --> 00:34:39.000]  因為沒有人顧我們
[00:34:39.000 --> 00:34:40.840]  所以原主就說
[00:34:40.840 --> 00:34:44.360]  你也進來我的葡萄園這邊
[00:34:44.360 --> 00:34:45.200]  但是呢
[00:34:45.200 --> 00:34:46.880]  有一個很有趣的字詞
[00:34:46.880 --> 00:34:48.320]  藍色那一句
[00:34:48.320 --> 00:34:49.840]  是中文的聖經
[00:34:49.840 --> 00:34:51.080]  是很多英文的聖經
[00:34:51.080 --> 00:34:53.560]  都沒有這一句
[00:34:53.560 --> 00:34:54.360]  是沒有翻譯到
[00:34:54.360 --> 00:34:56.120]  不知道為什麼
[00:34:56.120 --> 00:34:57.560]  但是如果看原文希臘文
[00:34:57.560 --> 00:34:59.440]  這句字對我來說很重要
[00:34:59.440 --> 00:35:00.840]  就是因為它說呢
[00:35:00.840 --> 00:35:03.920]  「你們必得著應當得的」
[00:35:03.920 --> 00:35:05.600]  是「你們」先行的
[00:35:05.600 --> 00:35:08.920]  不是說「我必給你們」
[00:35:08.920 --> 00:35:10.200]  原主「我必給你們」
[00:35:10.200 --> 00:35:12.080]  這裡說「你們必得」
[00:35:12.080 --> 00:35:16.880]  原生重點就擺在「你們」身上
[00:35:16.880 --> 00:35:19.680]  如果你將第四節和第七節的對比
[00:35:19.680 --> 00:35:20.280]  就是說
[00:35:20.280 --> 00:35:22.560]  第二批工人到第四批工人呢
[00:35:22.560 --> 00:35:23.880]  就說得清楚就是說
[00:35:23.880 --> 00:35:28.000]  原主「我必給你」應當得的
[00:35:28.000 --> 00:35:29.400]  但是最後一個工人呢
[00:35:29.400 --> 00:35:30.720]  就不是這樣說的
[00:35:30.720 --> 00:35:32.120]  當然意思都是一樣
[00:35:32.120 --> 00:35:33.200]  講到德國一共前
[00:35:33.200 --> 00:35:34.640]  但是最主要就是說
[00:35:34.640 --> 00:35:37.760]  「你們必得著」這個字
[00:35:37.760 --> 00:35:39.960]  是「你們」為核心
[00:35:39.960 --> 00:35:41.120]  如果這樣說的話
[00:35:41.120 --> 00:35:43.360]  是一個很大的
[00:35:43.360 --> 00:35:45.880]  重整他生命的認定
[00:35:45.880 --> 00:35:48.800]  他的尊嚴拿回來
[00:35:48.800 --> 00:35:50.960]  這個就重要
[00:35:50.960 --> 00:35:52.720]  我想問
[00:35:52.720 --> 00:35:54.640]  人的尊嚴
[00:35:54.640 --> 00:35:58.120]  錢買不買得到的?
[00:35:58.120 --> 00:35:59.080]  買不到的
[00:35:59.080 --> 00:36:02.360]  你給多少錢都買不到
[00:36:02.360 --> 00:36:03.640]  人的尊嚴
[00:36:03.640 --> 00:36:06.680]  是人與人之間互動的認同
[00:36:06.680 --> 00:36:08.360]  關係上的同行
[00:36:08.360 --> 00:36:11.560]  當中的互動出來的尊嚴
[00:36:11.560 --> 00:36:12.600]  是要有關係
[00:36:12.600 --> 00:36:15.320]  是要有互動的
[00:36:15.320 --> 00:36:16.200]  所以你就明白
[00:36:16.200 --> 00:36:19.240]  這個很重要的一個道理
[00:36:19.240 --> 00:36:21.120]  而當中這個原主
[00:36:21.120 --> 00:36:22.040]  可以這樣說
[00:36:22.040 --> 00:36:23.800]  「你們必得著」的
[00:36:23.800 --> 00:36:26.080]  就說原主明白
[00:36:26.080 --> 00:36:32.320]  這些第五批工人的掙扎的苦楚
[00:36:32.320 --> 00:36:34.880]  錢是買不到的
[00:36:34.880 --> 00:36:38.000]  我去過一些地方做事工
[00:36:38.000 --> 00:36:39.280]  比較貧窮的地方
[00:36:39.280 --> 00:36:40.000]  做事工的時候
[00:36:40.000 --> 00:36:42.280]  我坦白跟你說
[00:36:42.280 --> 00:36:43.440]  當地的人
[00:36:43.440 --> 00:36:44.280]  他們沒錯
[00:36:44.280 --> 00:36:45.440]  有錢是好一點的
[00:36:45.440 --> 00:36:46.400]  能做事的
[00:36:46.400 --> 00:36:47.960]  但是他們最重要的
[00:36:47.960 --> 00:36:50.000]  不是要有錢的
[00:36:50.000 --> 00:36:51.200]  我們做很多事工
[00:36:51.200 --> 00:36:53.160]  幫助當地的民生的
[00:36:53.160 --> 00:36:54.240]  但是有事工
[00:36:54.240 --> 00:36:56.400]  原來都不是最好的
[00:36:56.400 --> 00:36:58.080]  在我的經歷當中的時候
[00:36:58.080 --> 00:36:59.600]  我明白了一個道理
[00:36:59.600 --> 00:37:01.760]  是跟他們同行
[00:37:01.760 --> 00:37:03.920]  建立一個尊嚴
[00:37:03.920 --> 00:37:05.800]  幫我們慢慢成長
[00:37:05.800 --> 00:37:08.440]  是為之最重要的
[00:37:08.440 --> 00:37:10.560]  這個就是一個
[00:37:10.560 --> 00:37:14.040]  與人之間同行互動
[00:37:14.040 --> 00:37:16.120]  錢買不到的
[00:37:16.120 --> 00:37:19.000]  我曾經跟一個
[00:37:19.000 --> 00:37:19.880]  流浪漢
[00:37:19.880 --> 00:37:20.800]  不是流浪漢
[00:37:20.800 --> 00:37:22.280]  就是無家者的人
[00:37:22.280 --> 00:37:24.520]  接觸兩年多的時間
[00:37:24.520 --> 00:37:26.480]  心痛的
[00:37:26.480 --> 00:37:31.960]  這個無家者
[00:37:31.960 --> 00:37:35.000]  我不知道是否叫無家者
[00:37:35.000 --> 00:37:36.400]  就是流浪漢
[00:37:36.400 --> 00:37:39.600]  其實他有碩士學位的
[00:37:39.600 --> 00:37:41.640]  他讀電腦的
[00:37:41.640 --> 00:37:43.560]  澳洲讀的
[00:37:43.560 --> 00:37:46.280]  生活的景況
[00:37:46.280 --> 00:37:47.280]  際遇
[00:37:47.280 --> 00:37:49.040]  流浪街上
[00:37:49.040 --> 00:37:50.720]  跟他的交往當中的時候
[00:37:50.720 --> 00:37:53.080]  我學習了很多的東西
[00:37:53.080 --> 00:37:54.800]  生命當中的重整
[00:37:54.800 --> 00:37:58.080]  是要有人與人之間的互動
[00:37:58.080 --> 00:37:59.000]  只是給錢
[00:37:59.000 --> 00:38:01.840]  只是有項目是不行的
[00:38:01.840 --> 00:38:03.760]  所以我很喜歡
[00:38:03.760 --> 00:38:05.160]  看到一些書
[00:38:05.160 --> 00:38:08.800]  重點說是人的失數
[00:38:08.800 --> 00:38:10.320]  我們大家都會熟悉的
[00:38:10.320 --> 00:38:11.960]  潘霍華所說的
[00:38:11.960 --> 00:38:13.000]  Being for others
[00:38:13.000 --> 00:38:14.080]  是Being for others
[00:38:14.080 --> 00:38:15.640]  不是Doing things with others
[00:38:15.640 --> 00:38:17.200]  是Being for others
[00:38:17.200 --> 00:38:20.240]  是與人同行的道理
[00:38:20.240 --> 00:38:22.120]  還有Samuel Wells
[00:38:22.120 --> 00:38:24.440]  威爾斯所說的
[00:38:24.440 --> 00:38:25.960]  威爾斯所說的就是
[00:38:25.960 --> 00:38:27.680]  Being with the church
[00:38:27.680 --> 00:38:30.800]  Being with 世界
[00:38:30.800 --> 00:38:34.440]  是要真正活在教會裏面
[00:38:34.440 --> 00:38:37.320]  真正活在世界當中
[00:38:37.320 --> 00:38:39.080]  雖然這些是倫理學家
[00:38:39.080 --> 00:38:41.000]  或者是一個思想神學家
[00:38:41.000 --> 00:38:42.320]  是講到團結的生活
[00:38:42.320 --> 00:38:44.760]  但是將這些字詞
[00:38:44.760 --> 00:38:46.840]  放在我們的宣教視野裏面
[00:38:46.840 --> 00:38:48.640]  生命成長是需要的
[00:38:48.640 --> 00:38:50.560]  求神大大祝福我們的思想
[00:38:50.560 --> 00:38:52.200]  Being 很重要
[00:38:52.200 --> 00:38:55.040]  這個質素 總結來說
[00:38:55.040 --> 00:38:57.960]  我們宣教是源於神自己的
[00:38:57.960 --> 00:39:00.440]  就要明白神宣教自己的屬性
[00:39:00.440 --> 00:39:01.760]  我們明白了之後
[00:39:01.760 --> 00:39:03.880]  我們就懂得如何擁抱這個屬性
[00:39:03.880 --> 00:39:06.760]  拯救萬民的本質是怎樣
[00:39:06.760 --> 00:39:08.760]  今天所說的三點
[00:39:08.760 --> 00:39:10.280]  尋找
[00:39:10.280 --> 00:39:11.440]  第二樣東西
[00:39:11.440 --> 00:39:13.160]  擁抱
[00:39:13.160 --> 00:39:14.720]  第三樣東西
[00:39:14.720 --> 00:39:16.120]  重整
[00:39:16.120 --> 00:39:17.160]  重整
[00:39:17.160 --> 00:39:18.440]  如果明白神在生命當中的時候
[00:39:18.440 --> 00:39:20.960]  我們朝著這個導向明白神
[00:39:20.960 --> 00:39:23.600]  使我們入出黑暗入光明
[00:39:23.600 --> 00:39:25.440]  去傳揚祂的福音
[00:39:25.440 --> 00:39:26.920]  這個道理
[00:39:26.920 --> 00:39:29.200]  成為一個福音的橋樑
[00:39:29.200 --> 00:39:29.960]  預神祝福大家
[00:39:29.960 --> 00:39:34.680]  我們低頭祈禱
[00:39:34.680 --> 00:39:35.480]  慈悲天父感謝你
[00:39:35.480 --> 00:39:37.760]  讓我們能夠明白到這個比喻
[00:39:37.760 --> 00:39:39.040]  求你繼續祝福我們
[00:39:39.040 --> 00:39:39.840]  看顧我們
[00:39:39.840 --> 00:39:42.160]  怎樣去懂得去實踐
[00:39:42.160 --> 00:39:42.760]  天父啊
[00:39:42.760 --> 00:39:45.080]  願你繼續祝福帶領我們每一個人
[00:39:45.080 --> 00:39:47.600]  明白怎樣去尋找
[00:39:47.600 --> 00:39:48.600]  擁抱
[00:39:48.600 --> 00:39:50.520]  重整一些失常的人
[00:39:50.520 --> 00:39:52.520]  奉耶穌 祈禱 阿們
