
[00:00:00.000 --> 00:00:05.000]  十月尾我放了一個八天的年假去退休
[00:35:07.920 --> 00:35:10.120]  而是變成恩著愛
[00:35:10.120 --> 00:35:12.800]  我願意做什麼呢
[00:35:12.800 --> 00:35:15.440]  不知道你現在是否只是在教會參與著侍奉
[00:35:15.440 --> 00:35:17.960]  你怎樣看待你的侍奉
[00:35:17.960 --> 00:35:19.480]  是否出於會有的責任
[00:35:19.480 --> 00:35:21.400]  因為你已經受洗加入教會了
[00:35:21.400 --> 00:35:23.920]  所以有教務去邀請你
[00:35:23.920 --> 00:35:26.320]  還是因為你有一些恩賜能力其他沒有
[00:35:26.320 --> 00:35:29.520]  你勉為其難去補那個洞
[00:35:29.520 --> 00:35:31.600]  還是因為你出於愛神
[00:35:31.600 --> 00:35:35.680]  愛你所服侍的人而侍奉呢
[00:35:35.680 --> 00:35:39.280]  不知道你是否在考慮一些侍奉崗位
[00:35:39.280 --> 00:35:42.040]  覺得自己可能沒有合適的恩賜
[00:35:42.040 --> 00:35:45.440]  可能你沒有相關的能力經驗
[00:35:45.440 --> 00:35:47.080]  你可能一直在計算
[00:35:47.080 --> 00:35:49.520]  到底我可以付出多少
[00:35:49.520 --> 00:35:50.880]  是否可以勝任
[00:35:50.880 --> 00:35:53.960]  想來想去你都分辨不到
[00:35:53.960 --> 00:35:57.200]  是否應該去做這些崗位
[00:35:57.200 --> 00:36:00.400]  我想鼓勵你回到愛的裏面
[00:36:00.400 --> 00:36:02.520]  當你有這個服侍的想法和感動的時候
[00:36:02.520 --> 00:36:04.560]  是否出於愛心呢
[00:36:04.560 --> 00:36:06.840]  是否出於愛神愛教會
[00:36:06.840 --> 00:36:09.880]  為了教會的好處
[00:36:09.880 --> 00:36:11.280]  而不是在考慮
[00:36:11.280 --> 00:36:13.960]  單單想能不能
[00:36:13.960 --> 00:36:17.280]  而是想願不願意
[00:36:17.280 --> 00:36:19.360]  很多時候我們侍奉都會想做好一點
[00:36:19.360 --> 00:36:21.160]  想自己有能力一點
[00:36:21.160 --> 00:36:23.880]  但我想神最體重的不是這件事
[00:36:23.880 --> 00:36:25.600]  神體重的是我們的出發點
[00:36:25.600 --> 00:36:28.000]  究竟我們付出背後是甚麼
[00:36:28.000 --> 00:36:29.440]  是我們的動力
[00:36:29.440 --> 00:36:32.680]  我相信當我們帶著這份愛
[00:36:32.680 --> 00:36:35.200]  我們願意這樣去做的時候
[00:36:35.200 --> 00:36:38.760]  神會將所需要的恩賜賜給我們
[00:36:38.760 --> 00:36:41.040]  讓我們有能力去成就祂的工作
[00:36:41.040 --> 00:36:43.120]  在愛裏面去建立教會
[00:36:43.120 --> 00:36:45.120]  讓我們同心吐骨
[00:36:48.360 --> 00:36:49.480]  教會主多謝你
[00:36:49.480 --> 00:36:52.160]  因為你將不同的弟兄姊妹
[00:36:52.160 --> 00:36:53.560]  焦聚
[00:36:53.560 --> 00:36:54.840]  安放
[00:36:54.840 --> 00:36:56.360]  悉心的安排
[00:36:56.360 --> 00:36:58.200]  在教會群體裏面
[00:36:58.200 --> 00:37:01.920]  幼稚園每一個都是所寶貴的
[00:37:01.920 --> 00:37:04.240]  我們或者有強有弱
[00:37:04.240 --> 00:37:05.720]  我們有平凡我們有顯眼
[00:37:05.720 --> 00:37:08.760]  我們有不同的恩賜角色
[00:37:08.760 --> 00:37:10.520]  但主又求你幫助我們
[00:37:10.520 --> 00:37:12.520]  從中我們看得見
[00:37:12.520 --> 00:37:15.680]  我們自己獨有的作用
[00:37:15.680 --> 00:37:18.240]  獨有的角色
[00:37:18.240 --> 00:37:20.960]  是你將我們安放在這裏
[00:37:20.960 --> 00:37:22.040]  幫助我們看見
[00:37:22.040 --> 00:37:23.160]  我們彼此的需要
[00:37:23.160 --> 00:37:26.560]  我們不需要彼此互相去比較
[00:37:26.560 --> 00:37:28.800]  讓我們彼此照顧
[00:37:28.800 --> 00:37:30.560]  結伴的同行
[00:37:30.560 --> 00:37:32.160]  求請你將你的教導
[00:37:32.160 --> 00:37:33.960]  都刻在我們心裏面
[00:37:33.960 --> 00:37:35.960]  叫我們懂得追求
[00:37:35.960 --> 00:37:37.960]  更美好的道路
[00:37:37.960 --> 00:37:39.960]  就是愛
[00:37:39.960 --> 00:37:43.960]  主你教會在變動的裏面
[00:37:43.960 --> 00:37:47.040]  我求你將我們所需要的人手
[00:37:47.040 --> 00:37:49.760]  恩賜角色加添給教會
[00:37:49.760 --> 00:37:51.560]  求你親自為我們預備
[00:37:51.560 --> 00:37:53.840]  讓我們能夠同心去建立
[00:37:53.840 --> 00:37:55.840]  這個熟悉的群體
[00:37:55.840 --> 00:37:57.360]  奉主耶穌基督的聖名祈求
[00:37:57.360 --> 00:37:59.360]  阿門
