
[00:00:00.000 --> 00:00:01.920]  各位電影姐妹早晨
[00:33:19.080 --> 00:33:21.080]  所以有人就打電話通知她
[00:33:21.080 --> 00:33:23.080]  所以有人就打電話通知她
[00:33:23.080 --> 00:33:26.080]  當時她當然是很傷心
[00:33:26.080 --> 00:33:28.080]  當時她當然是很傷心
[00:33:28.080 --> 00:33:30.080]  但是相隔了很短的時間
[00:33:30.080 --> 00:33:32.080]  但是相隔了很短的時間
[00:33:32.080 --> 00:33:34.080]  電話又來了
[00:33:34.080 --> 00:33:36.080]  另外一通電話又來了
[00:33:36.080 --> 00:33:40.080]  就通知她她的男朋友已經死了
[00:33:40.080 --> 00:33:43.080]  就通知她她的男朋友已經過世了
[00:33:43.080 --> 00:33:46.080]  當然她就真的會哭
[00:33:46.080 --> 00:33:48.080]  當然她會哭
[00:33:48.080 --> 00:33:54.080]  當時我和教會的人就陪她在我的房間裡坐一坐
[00:33:54.080 --> 00:34:00.080]  當時我跟其他弟兄姊妹就在教會裡面一個房間坐一下
[00:34:00.080 --> 00:34:01.080]  當時我跟其他弟兄姊妹就在教會裡面一個房間坐一下
[00:34:01.080 --> 00:34:03.080]  但是到中開祈禱會了
[00:34:03.080 --> 00:34:06.080]  但是到中開祈禱會了
[00:34:06.080 --> 00:34:08.080]  我就跟她說你坐在這裡休息一下
[00:34:08.080 --> 00:34:09.080]  我就跟她說你坐在這裡休息一下
[00:34:09.080 --> 00:34:11.080]  我要出去帶領祈禱會
[00:34:11.080 --> 00:34:12.080]  我就跟她說你坐在這裡休息一下
[00:34:12.080 --> 00:34:14.080]  我要出去帶領祈禱會
[00:34:14.080 --> 00:34:16.080]  但是她說不用
[00:34:16.080 --> 00:34:19.080]  但是她搖頭說不用
[00:34:19.080 --> 00:34:20.080]  因為她也要去祈禱會
[00:34:20.080 --> 00:34:21.080]  因為她也要去祈禱會
[00:34:21.080 --> 00:34:22.080]  因為她也要去祈禱會
[00:34:22.080 --> 00:34:24.080]  我心想你行不行啊
[00:34:24.080 --> 00:34:26.080]  我心裡想你行嗎
[00:34:26.080 --> 00:34:29.080]  你的狀態應該是回家休息
[00:34:29.080 --> 00:34:30.080]  你的狀態應該是回家休息
[00:34:30.080 --> 00:34:31.080]  或者坐在這裡休息一下
[00:34:31.080 --> 00:34:33.080]  我的狀態應該是回家休息
[00:34:33.080 --> 00:34:34.080]  我的狀態應該是回家休息
[00:34:34.080 --> 00:34:35.080]  或者在教會的房間裡面稍微休息一下
[00:34:35.080 --> 00:34:36.080]  或者在教會的房間裡面稍微休息一下
[00:34:36.080 --> 00:34:37.080]  但是她堅持要出去一起祈禱會
[00:34:37.080 --> 00:34:38.080]  但是她堅持要出去一起祈禱會
[00:34:38.080 --> 00:34:39.080]  但是她堅持要出去一起祈禱會
[00:34:39.080 --> 00:34:40.080]  那就去囉
[00:34:40.080 --> 00:34:41.080]  但是她堅持要出去一起祈禱會
[00:34:41.080 --> 00:34:42.080]  那就去囉
[00:34:42.080 --> 00:34:43.080]  但是她堅持要出去一起祈禱會
[00:34:43.080 --> 00:34:44.080]  所以就一同去了
[00:34:44.080 --> 00:34:45.080]  所以在祈禱會裡面我當然留心觀察著她
[00:34:45.080 --> 00:34:46.080]  所以在祈禱會裡面我當然留心觀察著她
[00:34:46.080 --> 00:34:47.080]  在祈禱會裡面我當然留心注意她
[00:34:47.080 --> 00:34:48.080]  在祈禱會裡面我當然留心注意她
[00:34:48.080 --> 00:35:01.080]  但是我非常感謝神她一直不只是在祈禱會哭
[00:35:01.080 --> 00:35:02.080]  她不是只在祈禱會裡面哭
[00:35:02.080 --> 00:35:03.080]  她不是只在祈禱會裡面哭
[00:35:03.080 --> 00:35:04.080]  她不是只在祈禱會裡面哭
[00:35:04.080 --> 00:35:05.080]  她不是只在祈禱會裡面哭
[00:35:05.080 --> 00:35:06.080]  她不是只在祈禱會裡面哭
[00:35:06.080 --> 00:35:07.080]  她不是只在祈禱會裡面哭
[00:35:07.080 --> 00:35:08.080]  她不是只在祈禱會裡面哭
[00:35:08.080 --> 00:35:09.080]  她不是只在祈禱會裡面哭
[00:35:09.080 --> 00:35:10.080]  她不是只在祈禱會裡面哭
[00:35:10.080 --> 00:35:11.080]  她不是只在祈禱會裡面哭
[00:35:11.080 --> 00:35:12.080]  她不是只在祈禱會裡面哭
[00:35:12.080 --> 00:35:13.080]  她不是只在祈禱會裡面哭
[00:35:13.080 --> 00:35:14.080]  她不是只在祈禱會裡面哭
[00:35:14.080 --> 00:35:15.080]  她不是只在祈禱會裡面哭
[00:35:15.080 --> 00:35:18.080]  她不是只在祈禱會裡面哭
[00:35:18.080 --> 00:35:19.080]  她不是只在祈禱會裡面哭
[00:35:19.080 --> 00:35:20.080]  她不是只在祈禱會裡面哭
[00:35:20.080 --> 00:35:21.080]  她不是只在祈禱會裡面哭
[00:35:21.080 --> 00:35:22.080]  她不是只在祈禱會裡面哭
[00:35:22.080 --> 00:35:23.080]  她不是只在祈禱會裡面哭
[00:35:23.080 --> 00:35:24.080]  她不是只在祈禱會裡面哭
[00:35:24.080 --> 00:35:25.080]  她不是只在祈禱會裡面哭
[00:35:25.080 --> 00:35:26.080]  她不是只在祈禱會裡面哭
[00:35:26.080 --> 00:35:27.080]  她不是只在祈禱會裡面哭
[00:35:27.080 --> 00:35:28.080]  她不是只在祈禱會裡面哭
[00:35:28.080 --> 00:35:29.080]  她不是只在祈禱會裡面哭
[00:35:29.080 --> 00:35:30.080]  她不是只在祈禱會裡面哭
[00:35:30.080 --> 00:35:31.080]  她不是只在祈禱會裡面哭
[00:35:31.080 --> 00:35:32.080]  她不是只在祈禱會裡面哭
[00:35:32.080 --> 00:35:57.080]  她不是只在祈禱會裡面哭
[00:35:57.080 --> 00:35:58.080]  她不是只在祈禱會裡面哭
[00:35:58.080 --> 00:35:59.080]  她不是只在祈禱會裡面哭
[00:35:59.080 --> 00:36:00.080]  她不是只在祈禱會裡面哭
[00:36:00.080 --> 00:36:01.080]  她不是只在祈禱會裡面哭
[00:36:01.080 --> 00:36:02.080]  她不是只在祈禱會裡面哭
[00:36:02.080 --> 00:36:03.080]  她不是只在祈禱會裡面哭
[00:36:03.080 --> 00:36:04.080]  她不是只在祈禱會裡面哭
[00:36:04.080 --> 00:36:05.080]  她不是只在祈禱會裡面哭
[00:36:05.080 --> 00:36:06.080]  她不是只在祈禱會裡面哭
[00:36:06.080 --> 00:36:07.080]  她不是只在祈禱會裡面哭
[00:36:07.080 --> 00:36:08.080]  她不是只在祈禱會裡面哭
[00:36:08.080 --> 00:36:09.080]  她不是只在祈禱會裡面哭
[00:36:09.080 --> 00:36:10.080]  她不是只在祈禱會裡面哭
[00:36:10.080 --> 00:36:11.080]  她不是只在祈禱會裡面哭
[00:36:11.080 --> 00:36:12.080]  她不是只在祈禱會裡面哭
[00:36:12.080 --> 00:36:13.080]  她不是只在祈禱會裡面哭
[00:36:13.080 --> 00:36:14.080]  她不是只在祈禱會裡面哭
[00:36:14.080 --> 00:36:15.080]  她不是只在祈禱會裡面哭
[00:36:15.080 --> 00:36:16.080]  她不是只在祈禱會裡面哭
[00:36:16.080 --> 00:36:31.080]  她不是只在祈禱會裡面哭
[00:36:31.080 --> 00:36:32.080]  她不是只在祈禱會裡面哭
[00:36:32.080 --> 00:36:33.080]  她不是只在祈禱會裡面哭
[00:36:33.080 --> 00:36:34.080]  她不是只在祈禱會裡面哭
[00:36:34.080 --> 00:36:35.080]  她不是只在祈禱會裡面哭
[00:36:35.080 --> 00:36:36.080]  她不是只在祈禱會裡面哭
[00:36:36.080 --> 00:36:37.080]  她不是只在祈禱會裡面哭
[00:36:37.080 --> 00:36:38.080]  她不是只在祈禱會裡面哭
[00:36:38.080 --> 00:36:39.080]  她不是只在祈禱會裡面哭
[00:36:39.080 --> 00:36:40.080]  她不是只在祈禱會裡面哭
[00:36:40.080 --> 00:36:41.080]  她不是只在祈禱會裡面哭
[00:36:41.080 --> 00:36:42.080]  她不是只在祈禱會裡面哭
[00:36:42.080 --> 00:36:43.080]  她不是只在祈禱會裡面哭
[00:36:43.080 --> 00:36:44.080]  她不是只在祈禱會裡面哭
[00:36:44.080 --> 00:36:45.080]  她不是只在祈禱會裡面哭
[00:36:45.080 --> 00:36:46.080]  她不是只在祈禱會裡面哭
[00:36:46.080 --> 00:36:47.080]  她不是只在祈禱會裡面哭
[00:36:47.080 --> 00:36:48.080]  她不是只在祈禱會裡面哭
[00:36:48.080 --> 00:36:49.080]  她不是只在祈禱會裡面哭
[00:36:49.080 --> 00:36:50.080]  她不是只在祈禱會裡面哭
[00:36:50.080 --> 00:36:51.080]  她不是只在祈禱會裡面哭
[00:36:51.080 --> 00:36:52.080]  她不是只在祈禱會裡面哭
[00:36:52.080 --> 00:36:53.080]  她不是只在祈禱會裡面哭
[00:36:53.080 --> 00:36:54.080]  她不是只在祈禱會裡面哭
[00:36:54.080 --> 00:36:55.080]  她不是只在祈禱會裡面哭
[00:36:55.080 --> 00:36:56.080]  她不是只在祈禱會裡面哭
[00:36:56.080 --> 00:36:57.080]  她不是只在祈禱會裡面哭
[00:36:57.080 --> 00:36:58.080]  她不是只在祈禱會裡面哭
[00:36:58.080 --> 00:36:59.080]  她不是只在祈禱會裡面哭
[00:36:59.080 --> 00:37:00.080]  她不是只在祈禱會裡面哭
[00:37:00.080 --> 00:37:17.080]  她不是只在祈禱會裡面哭
[00:37:17.080 --> 00:37:18.080]  她不是只在祈禱會裡面哭
[00:37:18.080 --> 00:37:19.080]  她不是只在祈禱會裡面哭
[00:37:19.080 --> 00:37:20.080]  她不是只在祈禱會裡面哭
[00:37:20.080 --> 00:37:21.080]  她不是只在祈禱會裡面哭
[00:37:21.080 --> 00:37:22.080]  她不是只在祈禱會裡面哭
[00:37:22.080 --> 00:37:23.080]  她不是只在祈禱會裡面哭
[00:37:23.080 --> 00:37:24.080]  她不是只在祈禱會裡面哭
[00:37:24.080 --> 00:37:25.080]  她不是只在祈禱會裡面哭
[00:37:25.080 --> 00:37:26.080]  她不是只在祈禱會裡面哭
[00:37:26.080 --> 00:37:27.080]  她不是只在祈禱會裡面哭
[00:37:27.080 --> 00:37:28.080]  她不是只在祈禱會裡面哭
[00:37:28.080 --> 00:37:29.080]  她不是只在祈禱會裡面哭
[00:37:29.080 --> 00:37:30.080]  她不是只在祈禱會裡面哭
[00:37:30.080 --> 00:37:31.080]  她不是只在祈禱會裡面哭
[00:37:31.080 --> 00:37:32.080]  她不是只在祈禱會裡面哭
[00:37:32.080 --> 00:37:33.080]  她不是只在祈禱會裡面哭
[00:37:33.080 --> 00:37:34.080]  她不是只在祈禱會裡面哭
[00:37:34.080 --> 00:37:35.080]  她不是只在祈禱會裡面哭
[00:37:35.080 --> 00:37:36.080]  她不是只在祈禱會裡面哭
[00:37:36.080 --> 00:37:37.080]  她不是只在祈禱會裡面哭
[00:37:37.080 --> 00:37:38.080]  她不是只在祈禱會裡面哭
[00:37:38.080 --> 00:37:39.080]  她不是只在祈禱會裡面哭
[00:37:39.080 --> 00:37:40.080]  她不是只在祈禱會裡面哭
[00:37:40.080 --> 00:37:41.080]  她不是只在祈禱會裡面哭
[00:37:41.080 --> 00:37:42.080]  她不是只在祈禱會裡面哭
[00:37:42.080 --> 00:37:43.080]  她不是只在祈禱會裡面哭
[00:37:43.080 --> 00:37:44.080]  她不是只在祈禱會裡面哭
[00:37:44.080 --> 00:38:11.320]  她不是只在祈禱會裡面哭
[00:38:11.320 --> 00:38:15.040]  她不是只在祈禱會裡面哭
[00:38:15.040 --> 00:38:16.040]  她不是只在祈禱會裡面哭
[00:38:16.040 --> 00:38:17.040]  她不是只在祈禱會裡面哭
[00:38:17.040 --> 00:38:18.040]  她不是只在祈禱會裡面哭
[00:38:18.040 --> 00:38:19.040]  她不是只在祈禱會裡面哭
[00:38:19.040 --> 00:38:20.040]  她不是只在祈禱會裡面哭
[00:38:20.040 --> 00:38:21.040]  她不是只在祈禱會裡面哭
[00:38:21.040 --> 00:38:22.040]  她不是只在祈禱會裡面哭
[00:38:22.040 --> 00:38:23.040]  她不是只在祈禱會裡面哭
[00:38:23.040 --> 00:38:24.040]  她不是只在祈禱會裡面哭
[00:38:24.040 --> 00:38:25.040]  她不是只在祈禱會裡面哭
[00:38:25.040 --> 00:38:26.040]  她不是只在祈禱會裡面哭
[00:38:26.040 --> 00:38:27.040]  她不是只在祈禱會裡面哭
[00:38:27.040 --> 00:38:28.040]  她不是只在祈禱會裡面哭
[00:38:28.040 --> 00:38:29.040]  她不是只在祈禱會裡面哭
[00:38:29.040 --> 00:38:49.040]  她不是只在祈禱會裡面哭
[00:39:00.040 --> 00:39:01.040]  她不是只在祈禱會裡面哭
[00:39:01.040 --> 00:39:02.040]  她不是只在祈禱會裡面哭
[00:39:02.040 --> 00:39:03.040]  她不是只在祈禱會裡面哭
[00:39:03.040 --> 00:39:04.040]  她不是只在祈禱會裡面哭
[00:39:04.040 --> 00:39:05.040]  她不是只在祈禱會裡面哭
[00:39:05.040 --> 00:39:06.040]  她不是只在祈禱會裡面哭
[00:39:06.040 --> 00:39:07.040]  她不是只在祈禱會裡面哭
[00:39:07.040 --> 00:39:08.040]  她不是只在祈禱會裡面哭
[00:39:08.040 --> 00:39:09.040]  她不是只在祈禱會裡面哭
[00:39:09.040 --> 00:39:10.040]  她不是只在祈禱會裡面哭
[00:39:10.040 --> 00:39:11.040]  她不是只在祈禱會裡面哭
[00:39:11.040 --> 00:39:12.040]  她不是只在祈禱會裡面哭
[00:39:12.040 --> 00:39:13.040]  她不是只在祈禱會裡面哭
[00:39:13.040 --> 00:39:14.040]  她不是只在祈禱會裡面哭
[00:39:14.040 --> 00:39:15.040]  她不是只在祈禱會裡面哭
[00:39:15.040 --> 00:39:40.040]  她不是只在祈禱會裡面哭
[00:39:40.040 --> 00:39:41.040]  她不是只在祈禱會裡面哭
[00:39:41.040 --> 00:39:42.040]  她不是只在祈禱會裡面哭
[00:39:42.040 --> 00:39:43.040]  她不是只在祈禱會裡面哭
[00:39:43.040 --> 00:39:44.040]  她不是只在祈禱會裡面哭
[00:39:44.040 --> 00:39:45.040]  她不是只在祈禱會裡面哭
[00:39:45.040 --> 00:39:46.040]  她不是只在祈禱會裡面哭
[00:39:46.040 --> 00:39:47.040]  她不是只在祈禱會裡面哭
[00:39:47.040 --> 00:39:48.040]  她不是只在祈禱會裡面哭
[00:39:48.040 --> 00:39:49.040]  她不是只在祈禱會裡面哭
[00:39:49.040 --> 00:39:50.040]  她不是只在祈禱會裡面哭
[00:39:50.040 --> 00:39:51.040]  她不是只在祈禱會裡面哭
[00:39:51.040 --> 00:39:52.040]  她不是只在祈禱會裡面哭
[00:39:52.040 --> 00:39:53.040]  她不是只在祈禱會裡面哭
[00:39:53.040 --> 00:39:54.040]  她不是只在祈禱會裡面哭
[00:39:54.040 --> 00:39:55.040]  她不是只在祈禱會裡面哭
[00:39:55.040 --> 00:39:56.040]  她不是只在祈禱會裡面哭
[00:39:56.040 --> 00:39:57.040]  她不是只在祈禱會裡面哭
[00:39:57.040 --> 00:39:58.040]  她不是只在祈禱會裡面哭
[00:39:58.040 --> 00:39:59.040]  她不是只在祈禱會裡面哭
[00:39:59.040 --> 00:40:18.040]  她不是只在祈禱會裡面哭
[00:40:18.040 --> 00:40:19.040]  她不是只在祈禱會裡面哭
[00:40:19.040 --> 00:40:20.040]  她不是只在祈禱會裡面哭
[00:40:20.040 --> 00:40:21.040]  她不是只在祈禱會裡面哭
[00:40:21.040 --> 00:40:22.040]  她不是只在祈禱會裡面哭
[00:40:22.040 --> 00:40:23.040]  她不是只在祈禱會裡面哭
[00:40:23.040 --> 00:40:24.040]  她不是只在祈禱會裡面哭
[00:40:24.040 --> 00:40:25.040]  她不是只在祈禱會裡面哭
[00:40:25.040 --> 00:40:26.040]  她不是只在祈禱會裡面哭
[00:40:26.040 --> 00:40:27.040]  她不是只在祈禱會裡面哭
[00:40:27.040 --> 00:40:28.040]  她不是只在祈禱會裡面哭
[00:40:28.040 --> 00:40:29.040]  她不是只在祈禱會裡面哭
[00:40:29.040 --> 00:40:30.040]  她不是只在祈禱會裡面哭
[00:40:30.040 --> 00:40:31.040]  她不是只在祈禱會裡面哭
[00:40:31.040 --> 00:40:32.040]  她不是只在祈禱會裡面哭
[00:40:32.040 --> 00:40:33.040]  她不是只在祈禱會裡面哭
[00:40:33.040 --> 00:40:34.040]  她不是只在祈禱會裡面哭
[00:40:34.040 --> 00:40:35.040]  她不是只在祈禱會裡面哭
[00:40:35.040 --> 00:40:36.040]  她不是只在祈禱會裡面哭
[00:40:36.040 --> 00:40:37.040]  她不是只在祈禱會裡面哭
[00:40:37.040 --> 00:40:38.040]  她不是只在祈禱會裡面哭
[00:40:38.040 --> 00:40:39.040]  她不是只在祈禱會裡面哭
[00:40:39.040 --> 00:40:40.040]  她不是只在祈禱會裡面哭
[00:40:40.040 --> 00:40:41.040]  她不是只在祈禱會裡面哭
[00:40:41.040 --> 00:40:42.040]  她不是只在祈禱會裡面哭
[00:40:42.040 --> 00:40:43.040]  她不是只在祈禱會裡面哭
[00:40:43.040 --> 00:41:03.040]  她不是只在祈禱會裡面哭
[00:41:03.040 --> 00:41:04.040]  她不是只在祈禱會裡面哭
[00:41:04.040 --> 00:41:05.040]  她不是只在祈禱會裡面哭
[00:41:05.040 --> 00:41:06.040]  她不是只在祈禱會裡面哭
[00:41:06.040 --> 00:41:07.040]  她不是只在祈禱會裡面哭
[00:41:07.040 --> 00:41:08.040]  她不是只在祈禱會裡面哭
[00:41:08.040 --> 00:41:09.040]  她不是只在祈禱會裡面哭
[00:41:09.040 --> 00:41:10.040]  她不是只在祈禱會裡面哭
[00:41:10.040 --> 00:41:11.040]  她不是只在祈禱會裡面哭
[00:41:11.040 --> 00:41:12.040]  她不是只在祈禱會裡面哭
[00:41:12.040 --> 00:41:13.040]  她不是只在祈禱會裡面哭
[00:41:13.040 --> 00:41:14.040]  她不是只在祈禱會裡面哭
[00:41:14.040 --> 00:41:15.040]  她不是只在祈禱會裡面哭
[00:41:15.040 --> 00:41:16.040]  她不是只在祈禱會裡面哭
[00:41:16.040 --> 00:41:17.040]  她不是只在祈禱會裡面哭
[00:41:17.040 --> 00:41:18.040]  她不是只在祈禱會裡面哭
[00:41:18.040 --> 00:41:19.040]  她不是只在祈禱會裡面哭
[00:41:19.040 --> 00:41:20.040]  她不是只在祈禱會裡面哭
[00:41:20.040 --> 00:41:21.040]  她不是只在祈禱會裡面哭
[00:41:21.040 --> 00:41:22.040]  她不是只在祈禱會裡面哭
[00:41:22.040 --> 00:41:23.040]  她不是只在祈禱會裡面哭
[00:41:23.040 --> 00:41:24.040]  她不是只在祈禱會裡面哭
[00:41:24.040 --> 00:41:25.040]  她不是只在祈禱會裡面哭
[00:41:25.040 --> 00:41:26.040]  她不是只在祈禱會裡面哭
[00:41:26.040 --> 00:41:27.040]  她不是只在祈禱會裡面哭
[00:41:27.040 --> 00:41:46.040]  她不是只在祈禱會裡面哭
[00:41:46.040 --> 00:41:47.040]  她不是只在祈禱會裡面哭
[00:41:47.040 --> 00:41:48.040]  她不是只在祈禱會裡面哭
[00:41:48.040 --> 00:41:49.040]  她不是只在祈禱會裡面哭
[00:41:49.040 --> 00:41:50.040]  她不是只在祈禱會裡面哭
[00:41:50.040 --> 00:41:51.040]  她不是只在祈禱會裡面哭
[00:41:51.040 --> 00:41:52.040]  她不是只在祈禱會裡面哭
[00:41:52.040 --> 00:41:53.040]  她不是只在祈禱會裡面哭
[00:41:53.040 --> 00:41:54.040]  她不是只在祈禱會裡面哭
[00:41:54.040 --> 00:41:55.040]  她不是只在祈禱會裡面哭
[00:41:55.040 --> 00:41:56.040]  她不是只在祈禱會裡面哭
[00:41:56.040 --> 00:41:57.040]  她不是只在祈禱會裡面哭
[00:41:57.040 --> 00:41:58.040]  她不是只在祈禱會裡面哭
[00:41:58.040 --> 00:41:59.040]  她不是只在祈禱會裡面哭
[00:41:59.040 --> 00:42:00.040]  她不是只在祈禱會裡面哭
[00:42:00.040 --> 00:42:01.040]  她不是只在祈禱會裡面哭
[00:42:01.040 --> 00:42:02.040]  她不是只在祈禱會裡面哭
[00:42:02.040 --> 00:42:03.040]  她不是只在祈禱會裡面哭
[00:42:03.040 --> 00:42:04.040]  她不是只在祈禱會裡面哭
[00:42:04.040 --> 00:42:05.040]  她不是只在祈禱會裡面哭
[00:42:05.040 --> 00:42:06.040]  她不是只在祈禱會裡面哭
[00:42:06.040 --> 00:42:07.040]  她不是只在祈禱會裡面哭
[00:42:07.040 --> 00:42:08.040]  她不是只在祈禱會裡面哭
[00:42:08.040 --> 00:42:09.040]  她不是只在祈禱會裡面哭
[00:42:09.040 --> 00:42:10.040]  她不是只在祈禱會裡面哭
[00:42:10.040 --> 00:42:11.040]  她不是只在祈禱會裡面哭
[00:42:11.040 --> 00:42:34.040]  她不是只在祈禱會裡面哭
[00:42:34.040 --> 00:42:35.040]  她不是只在祈禱會裡面哭
[00:42:35.040 --> 00:42:36.040]  她不是只在祈禱會裡面哭
[00:42:36.040 --> 00:42:37.040]  她不是只在祈禱會裡面哭
[00:42:37.040 --> 00:42:38.040]  她不是只在祈禱會裡面哭
[00:42:38.040 --> 00:42:39.040]  她不是只在祈禱會裡面哭
[00:42:39.040 --> 00:42:40.040]  她不是只在祈禱會裡面哭
[00:42:40.040 --> 00:42:41.040]  她不是只在祈禱會裡面哭
[00:42:41.040 --> 00:42:42.040]  她不是只在祈禱會裡面哭
[00:42:42.040 --> 00:42:43.040]  她不是只在祈禱會裡面哭
[00:42:43.040 --> 00:42:44.040]  她不是只在祈禱會裡面哭
[00:42:44.040 --> 00:42:45.040]  她不是只在祈禱會裡面哭
[00:42:45.040 --> 00:42:46.040]  她不是只在祈禱會裡面哭
[00:42:46.040 --> 00:42:47.040]  她不是只在祈禱會裡面哭
[00:42:47.040 --> 00:42:48.040]  她不是只在祈禱會裡面哭
[00:42:48.040 --> 00:42:49.040]  她不是只在祈禱會裡面哭
[00:42:49.040 --> 00:42:50.040]  她不是只在祈禱會裡面哭
[00:42:50.040 --> 00:42:51.040]  她不是只在祈禱會裡面哭
[00:42:51.040 --> 00:42:52.040]  她不是只在祈禱會裡面哭
[00:42:52.040 --> 00:42:53.040]  她不是只在祈禱會裡面哭
[00:42:53.040 --> 00:42:54.040]  她不是只在祈禱會裡面哭
[00:42:54.040 --> 00:42:55.040]  她不是只在祈禱會裡面哭
[00:42:55.040 --> 00:43:18.040]  她不是只在祈禱會裡面哭
[00:43:25.040 --> 00:43:26.040]  她不是只在祈禱會裡面哭
[00:43:26.040 --> 00:43:27.040]  她不是只在祈禱會裡面哭
[00:43:27.040 --> 00:43:28.040]  她不是只在祈禱會裡面哭
[00:43:28.040 --> 00:43:29.040]  她不是只在祈禱會裡面哭
[00:43:29.040 --> 00:43:30.040]  她不是只在祈禱會裡面哭
[00:43:30.040 --> 00:43:31.040]  她不是只在祈禱會裡面哭
[00:43:31.040 --> 00:43:32.040]  她不是只在祈禱會裡面哭
[00:43:32.040 --> 00:43:33.040]  她不是只在祈禱會裡面哭
[00:43:33.040 --> 00:43:34.040]  她不是只在祈禱會裡面哭
[00:43:34.040 --> 00:43:35.040]  她不是只在祈禱會裡面哭
[00:43:35.040 --> 00:43:36.040]  她不是只在祈禱會裡面哭
[00:43:36.040 --> 00:43:37.040]  她不是只在祈禱會裡面哭
[00:43:37.040 --> 00:43:38.040]  她不是只在祈禱會裡面哭
[00:43:38.040 --> 00:43:39.040]  她不是只在祈禱會裡面哭
[00:43:39.040 --> 00:43:40.040]  她不是只在祈禱會裡面哭
[00:43:40.040 --> 00:43:55.040]  她不是只在祈禱會裡面哭
[00:43:55.040 --> 00:43:56.040]  她不是只在祈禱會裡面哭
[00:43:56.040 --> 00:43:57.040]  她不是只在祈禱會裡面哭
[00:43:57.040 --> 00:43:58.040]  她不是只在祈禱會裡面哭
[00:43:58.040 --> 00:43:59.040]  她不是只在祈禱會裡面哭
[00:43:59.040 --> 00:44:00.040]  她不是只在祈禱會裡面哭
[00:44:00.040 --> 00:44:01.040]  她不是只在祈禱會裡面哭
[00:44:01.040 --> 00:44:02.040]  她不是只在祈禱會裡面哭
[00:44:02.040 --> 00:44:03.040]  她不是只在祈禱會裡面哭
[00:44:03.040 --> 00:44:04.040]  她不是只在祈禱會裡面哭
[00:44:04.040 --> 00:44:05.040]  她不是只在祈禱會裡面哭
[00:44:05.040 --> 00:44:06.040]  她不是只在祈禱會裡面哭
[00:44:06.040 --> 00:44:07.040]  她不是只在祈禱會裡面哭
[00:44:07.040 --> 00:44:08.040]  她不是只在祈禱會裡面哭
[00:44:08.040 --> 00:44:09.040]  她不是只在祈禱會裡面哭
[00:44:09.040 --> 00:44:10.040]  她不是只在祈禱會裡面哭
[00:44:10.040 --> 00:44:11.040]  她不是只在祈禱會裡面哭
[00:44:11.040 --> 00:44:12.040]  她不是只在祈禱會裡面哭
[00:44:12.040 --> 00:44:13.040]  她不是只在祈禱會裡面哭
[00:44:13.040 --> 00:44:14.040]  她不是只在祈禱會裡面哭
[00:44:14.040 --> 00:44:15.040]  她不是只在祈禱會裡面哭
[00:44:15.040 --> 00:44:16.040]  她不是只在祈禱會裡面哭
[00:44:16.040 --> 00:44:17.040]  她不是只在祈禱會裡面哭
[00:44:17.040 --> 00:44:18.040]  她不是只在祈禱會裡面哭
[00:44:18.040 --> 00:44:19.040]  她不是只在祈禱會裡面哭
[00:44:19.040 --> 00:44:20.040]  她不是只在祈禱會裡面哭
[00:44:20.040 --> 00:44:21.040]  她不是只在祈禱會裡面哭
[00:44:21.040 --> 00:44:22.040]  她不是只在祈禱會裡面哭
[00:44:22.040 --> 00:44:23.040]  她不是只在祈禱會裡面哭
[00:44:23.040 --> 00:44:24.040]  她不是只在祈禱會裡面哭
[00:44:24.040 --> 00:44:39.040]  她不是只在祈禱會裡面哭
[00:44:39.040 --> 00:44:40.040]  她不是只在祈禱會裡面哭
[00:44:40.040 --> 00:44:41.040]  她不是只在祈禱會裡面哭
[00:44:41.040 --> 00:44:42.040]  她不是只在祈禱會裡面哭
[00:44:42.040 --> 00:44:43.040]  她不是只在祈禱會裡面哭
[00:44:43.040 --> 00:44:44.040]  她不是只在祈禱會裡面哭
[00:44:44.040 --> 00:44:45.040]  她不是只在祈禱會裡面哭
[00:44:45.040 --> 00:44:46.040]  她不是只在祈禱會裡面哭
[00:44:46.040 --> 00:44:47.040]  她不是只在祈禱會裡面哭
[00:44:47.040 --> 00:44:48.040]  她不是只在祈禱會裡面哭
[00:44:48.040 --> 00:44:49.040]  她不是只在祈禱會裡面哭
[00:44:49.040 --> 00:44:50.040]  她不是只在祈禱會裡面哭
[00:44:50.040 --> 00:44:51.040]  她不是只在祈禱會裡面哭
[00:44:51.040 --> 00:44:52.040]  她不是只在祈禱會裡面哭
[00:44:52.040 --> 00:44:53.040]  她不是只在祈禱會裡面哭
[00:44:53.040 --> 00:44:54.040]  她不是只在祈禱會裡面哭
[00:44:54.040 --> 00:44:55.040]  她不是只在祈禱會裡面哭
[00:44:55.040 --> 00:44:56.040]  她不是只在祈禱會裡面哭
[00:44:56.040 --> 00:44:57.040]  她不是只在祈禱會裡面哭
[00:44:57.040 --> 00:44:58.040]  她不是只在祈禱會裡面哭
[00:44:58.040 --> 00:44:59.040]  她不是只在祈禱會裡面哭
[00:44:59.040 --> 00:45:00.040]  她不是只在祈禱會裡面哭
[00:45:00.040 --> 00:45:01.040]  她不是只在祈禱會裡面哭
[00:45:01.040 --> 00:45:02.040]  她不是只在祈禱會裡面哭
[00:45:02.040 --> 00:45:03.040]  她不是只在祈禱會裡面哭
[00:45:03.040 --> 00:45:04.040]  她不是只在祈禱會裡面哭
