
[00:00:00.000 --> 00:00:02.000]  祝大家新年平安
[00:34:34.000 --> 00:34:38.000]  我們很清楚找到上帝給我們的目標
[00:34:38.000 --> 00:34:40.000]  我們靠著那兩個動力
[00:34:40.000 --> 00:34:42.000]  我們有神聖的不滿足
[00:34:42.000 --> 00:34:44.000]  我們很想得到這個獎賞
[00:34:44.000 --> 00:34:49.000]  我們就能夠竭力去追求這個目標
[00:34:49.000 --> 00:34:51.000]  所以弟兄姊妹
[00:34:51.000 --> 00:34:54.000]  去到2015年
[00:34:54.000 --> 00:34:56.000]  你有沒有想過
[00:34:56.000 --> 00:34:58.000]  能夠怎樣去回應
[00:34:58.000 --> 00:35:03.000]  或者找到上帝給你的目標呢
[00:35:03.000 --> 00:35:05.000]  假設
[00:35:05.000 --> 00:35:06.000]  你去便利店
[00:35:06.000 --> 00:35:08.000]  你想買東西
[00:35:08.000 --> 00:35:10.000]  你在便利店裏面
[00:35:10.000 --> 00:35:13.000]  你遊遊蕩蕩蕩了兩個小時
[00:35:13.000 --> 00:35:14.000]  那個時候服務員就問
[00:35:14.000 --> 00:35:17.000]  先生或者女士
[00:35:17.000 --> 00:35:19.000]  你想買什麼
[00:35:19.000 --> 00:35:20.000]  你回答他
[00:35:20.000 --> 00:35:22.000]  我不知道
[00:35:22.000 --> 00:35:23.000]  我也不知道想買什麼
[00:35:23.000 --> 00:35:26.000]  很可笑
[00:35:26.000 --> 00:35:28.000]  浪費了幾個小時
[00:35:28.000 --> 00:35:29.000]  其實我們人生都是這樣
[00:35:29.000 --> 00:35:32.000]  如果上帝耶穌問我們
[00:35:32.000 --> 00:35:34.000]  阿Paul
[00:35:34.000 --> 00:35:35.000]  你人生為了什麼
[00:35:35.000 --> 00:35:37.000]  你追求什麼
[00:35:37.000 --> 00:35:39.000]  你會說我不知道
[00:35:39.000 --> 00:35:41.000]  我不知道我想做什麼
[00:35:41.000 --> 00:35:42.000]  一樣很可笑
[00:35:42.000 --> 00:35:44.000]  一樣浪費了你的人生
[00:35:44.000 --> 00:35:45.000]  你的精力
[00:35:45.000 --> 00:35:46.000]  你的時間
[00:35:46.000 --> 00:35:51.000]  所以不要浪費人生
[00:35:51.000 --> 00:35:53.000]  我們要抓緊時間
[00:35:53.000 --> 00:35:54.000]  把握機會
[00:35:54.000 --> 00:35:57.000]  找到上帝給我們的目標
[00:35:57.000 --> 00:35:58.000]  有動力的
[00:35:58.000 --> 00:36:02.000]  決力去追求
[00:36:02.000 --> 00:36:04.000]  母字經
[00:36:04.000 --> 00:36:05.000]  在2015年
[00:36:05.000 --> 00:36:06.000]  剛剛新年的開始
[00:36:06.000 --> 00:36:08.000]  我希望在新年的第一個主日
[00:36:08.000 --> 00:36:10.000]  我們都彼此鼓勵
[00:36:10.000 --> 00:36:13.000]  我自己和我太太有個習慣
[00:36:13.000 --> 00:36:14.000]  我們每年
[00:36:14.000 --> 00:36:16.000]  在年頭都會退休
[00:36:16.000 --> 00:36:18.000]  我們有個習慣
[00:36:18.000 --> 00:36:19.000]  去退休
[00:36:19.000 --> 00:36:20.000]  去回顧一下
[00:36:20.000 --> 00:36:25.000]  去年數算上帝在我們生命裏面的作為
[00:36:25.000 --> 00:36:28.000]  亦都去尋求上帝
[00:36:28.000 --> 00:36:31.000]  在未來這一年對我們的帶領
[00:36:31.000 --> 00:36:32.000]  我們亦都何不可以
[00:36:32.000 --> 00:36:33.000]  有一些退休
[00:36:33.000 --> 00:36:34.000]  安靜
[00:36:34.000 --> 00:36:35.000]  好好去想一想
[00:36:35.000 --> 00:36:37.000]  上帝在我們的人生
[00:36:37.000 --> 00:36:38.000]  在2015年
[00:36:38.000 --> 00:36:39.000]  今年
[00:36:39.000 --> 00:36:41.000]  對我們有什麼帶領
[00:36:41.000 --> 00:36:43.000]  願意我們都能夠找到這個目標
[00:36:43.000 --> 00:36:44.000]  竭力追求
[00:36:44.000 --> 00:36:48.000]  能夠得到從上而來的獎賞
[00:36:48.000 --> 00:36:51.000]  我們同心圖告
[00:36:51.000 --> 00:36:53.000]  天王我們很感謝你
[00:36:53.000 --> 00:36:54.000]  你沒有丟下我們
[00:36:54.000 --> 00:36:56.000]  只是給我們一個目標
[00:36:56.000 --> 00:36:58.000]  讓我們自生自滅
[00:36:58.000 --> 00:36:59.000]  你與我們同行
[00:36:59.000 --> 00:37:01.000]  與我們同在
[00:37:01.000 --> 00:37:02.000]  我們不懂的時候
[00:37:02.000 --> 00:37:04.000]  你真的教曉我們
[00:37:04.000 --> 00:37:06.000]  讓我們能夠去到什麼地步
[00:37:06.000 --> 00:37:08.000]  按著那個屬靈的地步而行
[00:37:08.000 --> 00:37:10.000]  願我們很感謝你
[00:37:10.000 --> 00:37:12.000]  求你繼續去拖大我們
[00:37:12.000 --> 00:37:14.000]  讓我們每一個人都清楚
[00:37:14.000 --> 00:37:16.000]  知道你呼召我們
[00:37:16.000 --> 00:37:18.000]  要成為一個怎樣的人
[00:37:18.000 --> 00:37:20.000]  要做什麼事情
[00:37:20.000 --> 00:37:23.000]  讓我們的人生有一個很清楚
[00:37:23.000 --> 00:37:25.000]  讓你去設定的標竿
[00:37:25.000 --> 00:37:28.000]  也是為你而活的方向
[00:37:28.000 --> 00:37:29.000]  求你幫助加力
[00:37:29.000 --> 00:37:31.000]  大力奉耶穌基督的聖名
[00:37:31.000 --> 00:37:33.000]  阿們
