
[00:00:00.640 --> 00:00:03.400]  今天我們要開始一個新的系列 我們講到
[00:42:54.520 --> 00:42:57.320]  除了當時候總統馬英九沒來之外
[00:42:57.320 --> 00:43:00.440]  其他全都來了
[00:43:00.440 --> 00:43:03.240]  我就抓住這個機會就佈道
[00:43:03.240 --> 00:43:05.640]  管他什麼什麼委員
[00:43:05.640 --> 00:43:07.000]  我就佈道
[00:43:07.000 --> 00:43:08.440]  我佈道完了之後
[00:43:08.440 --> 00:43:13.000]  郝柏村上臺講話的時候
[00:43:13.000 --> 00:43:15.560]  當著這麼多人面五六百人
[00:43:15.560 --> 00:43:18.600]  就講了一些好像就他不是很明講
[00:43:18.600 --> 00:43:20.120]  但是你可以聽出來
[00:43:20.120 --> 00:43:26.280]  就對我所講的有一些comment
[00:43:26.280 --> 00:43:27.640]  但是後來我感謝在美洲
[00:43:27.640 --> 00:43:30.840]  我聽說後來郝柏村信耶穌了
[00:43:30.840 --> 00:43:32.360]  哈咧嚕耶
[00:43:32.360 --> 00:43:33.640]  神很奇妙
[00:43:33.640 --> 00:43:35.080]  我沒有想到
[00:43:35.080 --> 00:43:39.320]  當然這個不是說我那天講到他聽到
[00:43:39.320 --> 00:43:40.440]  但是我意思就是說
[00:43:40.440 --> 00:43:43.240]  你看當人聽見了福音
[00:43:43.240 --> 00:43:45.000]  當人聽見了福音
[00:43:45.000 --> 00:43:46.200]  那就不一樣
[00:43:46.200 --> 00:43:47.720]  福音是好消息
[00:43:47.720 --> 00:43:49.720]  福星能夠改變人的生命
[00:43:49.720 --> 00:43:52.200]  福音帶給人盼望
[00:43:52.200 --> 00:43:53.480]  所以親愛的兄弟妹
[00:43:53.480 --> 00:43:56.760]  所以保羅說這個福音傳到你們中間
[00:43:56.760 --> 00:43:57.880]  你們聽見了
[00:43:57.880 --> 00:43:59.480]  而且這個福音怎麼樣
[00:43:59.480 --> 00:44:02.040]  這個福音結果增長
[00:44:02.040 --> 00:44:04.040]  在原文裡面結果增長
[00:44:04.040 --> 00:44:05.960]  是持續不斷的意思
[00:44:05.960 --> 00:44:07.640]  在你們的中間這個福音
[00:44:07.640 --> 00:44:09.800]  是有帶著一個持續成長
[00:44:09.800 --> 00:44:13.320]  持續這個結果值的這樣子一個能力
[00:44:13.320 --> 00:44:14.360]  親愛的兄弟妹
[00:44:14.360 --> 00:44:17.560]  今天福音是這個世界的盼望
[00:44:17.560 --> 00:44:18.760]  Amen
[00:44:18.760 --> 00:44:20.840]  所以當我們在為烏克蘭禱告
[00:44:20.840 --> 00:44:24.040]  當我們在為烏克蘭
[00:44:24.040 --> 00:44:28.680]  當我們在為烏克蘭這些地方的戰爭禱告的時候
[00:44:28.680 --> 00:44:29.560]  親愛的兄弟妹
[00:44:29.560 --> 00:44:31.400]  你要知道一件事情
[00:44:31.400 --> 00:44:33.560]  他們必須要聽見福音
[00:44:33.560 --> 00:44:36.600]  因為只有福音才是真正的盼望
[00:44:36.600 --> 00:44:40.760]  只有福音才能夠真正帶給他們生命的平安
[00:44:40.760 --> 00:44:44.680]  停火和談也只不過短暫的
[00:44:44.680 --> 00:44:45.800]  是嗎
[00:44:45.800 --> 00:44:48.840]  烏克蘭的歷史當中經歷過多少次
[00:44:48.840 --> 00:44:51.320]  被這些強權所侵略
[00:44:51.320 --> 00:44:54.040]  今天就算這一次停了火了
[00:44:54.040 --> 00:44:55.480]  以後呢
[00:44:55.480 --> 00:44:56.680]  是不是
[00:44:56.680 --> 00:44:57.720]  親愛的兄弟妹
[00:44:57.720 --> 00:45:00.280]  所以你可以看見
[00:45:00.280 --> 00:45:01.640]  我們要聽
[00:45:01.640 --> 00:45:04.360]  人們要聽到這個福音
[00:45:04.360 --> 00:45:05.880]  我們今天要有這個盼望
[00:45:05.880 --> 00:45:07.560]  我們也要聽
[00:45:07.560 --> 00:45:08.920]  你聽見了福音
[00:45:08.920 --> 00:45:10.280]  你聽見了真理
[00:45:10.280 --> 00:45:11.720]  你聽見了神的道
[00:45:11.720 --> 00:45:13.160]  你才會有盼望
[00:45:13.160 --> 00:45:16.200]  神的道是唯一能夠使我們有盼望的
[00:45:16.200 --> 00:45:18.840]  Amen
[00:45:18.840 --> 00:45:20.920]  所以跟你旁邊說
[00:45:20.920 --> 00:45:24.520]  專心聽
[00:45:24.520 --> 00:45:26.120]  兄弟妹
[00:45:26.120 --> 00:45:29.640]  我們中國人其實最會聽到
[00:45:29.640 --> 00:45:32.040]  中國基督徒最會聽到
[00:45:32.040 --> 00:45:34.920]  全世界所有的道
[00:45:34.920 --> 00:45:37.480]  遊民的講員通通起來
[00:45:37.480 --> 00:45:42.600]  只差沒有把耶穌請來了
[00:45:42.600 --> 00:45:46.120]  特別以前我們在台灣服侍的時候
[00:45:46.120 --> 00:45:48.360]  北市辦大型聚會
[00:45:48.360 --> 00:45:49.160]  美國來的
[00:45:49.160 --> 00:45:50.040]  加拿大來的
[00:45:50.040 --> 00:45:51.800]  澳大利亞來的什麼的
[00:45:51.800 --> 00:45:55.400]  反正英語序國家只要講英語通通起來
[00:45:55.400 --> 00:45:59.240]  後來還非洲來的
[00:45:59.240 --> 00:46:01.480]  反正只要是從外面來的
[00:46:01.480 --> 00:46:09.160]  通通都是好像就是比較有恩高
[00:46:09.160 --> 00:46:11.000]  親愛的兄弟妹
[00:46:11.000 --> 00:46:12.360]  主的道
[00:46:12.360 --> 00:46:14.840]  即使是每天早上6點05分
[00:46:14.840 --> 00:46:17.080]  這樣子的播送出來
[00:46:17.080 --> 00:46:19.400]  主的道絕不突然返回
[00:46:19.400 --> 00:46:20.680]  Amen
[00:46:20.680 --> 00:46:23.000]  問題是你的耳朵是怎麼聽的
[00:46:23.000 --> 00:46:25.560]  你如果戴著一個可默的耳朵
[00:46:25.560 --> 00:46:28.200]  如果你的耳朵好像是那個好土
[00:46:28.200 --> 00:46:29.880]  耶穌做的撒種的筆一樣
[00:46:29.880 --> 00:46:32.360]  是那個好土那個好的心田
[00:46:32.360 --> 00:46:33.960]  這個耳朵聽進去了
[00:46:33.960 --> 00:46:35.400]  它就怎麼樣
[00:46:35.400 --> 00:46:37.080]  歡喜領受
[00:46:37.080 --> 00:46:40.600]  然後就會三十倍六十倍一百倍的成長
[00:46:40.600 --> 00:46:42.920]  Amen
[00:46:42.920 --> 00:46:47.160]  所以我們要帶著這樣子的一個可默的心來聽
[00:46:47.160 --> 00:46:49.480]  今天這個世代需要福音
[00:46:49.480 --> 00:46:51.400]  人需要聽見這個福音
[00:46:51.400 --> 00:46:54.280]  所以你我需要把這個福音怎麼樣
[00:46:54.280 --> 00:46:55.640]  講出去
[00:46:55.640 --> 00:46:56.760]  傳出去
[00:46:56.760 --> 00:47:00.600]  你不傳別人怎麼會知道呢
[00:47:00.600 --> 00:47:02.440]  你的父母親你的鄰居你的朋友
[00:47:02.440 --> 00:47:04.440]  如果你不跟他們講誰跟他講呢
[00:47:04.440 --> 00:47:08.040]  難道要天使向他顯現嗎
[00:47:08.040 --> 00:47:10.200]  是不是
[00:47:10.200 --> 00:47:11.480]  我們今天沒有辦法去烏克蘭
[00:47:11.480 --> 00:47:13.640]  我們沒有辦法去那個地方
[00:47:13.640 --> 00:47:15.320]  去加入他們跟他們打仗
[00:47:15.320 --> 00:47:16.840]  但是我們可以在禱告裡面
[00:47:16.840 --> 00:47:18.360]  我們可以禱告說
[00:47:18.360 --> 00:47:20.840]  你親自的興起那邊的基督徒
[00:47:20.840 --> 00:47:23.160]  你親自的藉著奇妙的辦法
[00:47:23.160 --> 00:47:24.760]  讓他們聽到福音
[00:47:24.760 --> 00:47:26.680]  廣播也好
[00:47:26.680 --> 00:47:28.600]  是不是
[00:47:28.600 --> 00:47:31.000]  所以你知道嗎
[00:47:31.000 --> 00:47:33.560]  在這個
[00:47:33.560 --> 00:47:37.320]  我想在我們這一個關心烏克蘭的消息裡面
[00:47:37.320 --> 00:47:40.360]  曾經出現過網路上出現過這麼一個
[00:47:40.360 --> 00:47:43.720]  這個照片非常的激動人
[00:47:43.720 --> 00:47:44.600]  是不是
[00:47:44.600 --> 00:47:46.680]  烏克蘭在剛剛開始
[00:47:46.680 --> 00:47:50.200]  他其實還沒有還沒有正式開打之前
[00:47:50.200 --> 00:47:53.400]  那麼他們看見俄國已經準備要打了
[00:47:53.400 --> 00:47:56.040]  他們就開始出來禱告
[00:47:56.040 --> 00:47:58.760]  他們在冬天在外面
[00:47:58.760 --> 00:48:02.440]  跪著站著在那邊禱告
[00:48:02.440 --> 00:48:05.400]  我相信在烏克蘭的基督徒
[00:48:05.400 --> 00:48:08.600]  經歷這一次的苦難
[00:48:08.600 --> 00:48:11.080]  他們的信仰會更不一樣
[00:48:11.080 --> 00:48:12.520]  Amen
[00:48:12.520 --> 00:48:15.320]  烏克蘭很多東正教徒
[00:48:15.320 --> 00:48:18.120]  你知道東正教或者天主教
[00:48:18.120 --> 00:48:21.960]  基本上他們很多的信仰是比較形式化的
[00:48:21.960 --> 00:48:27.080]  他們不是那種很認真讀聖經的
[00:48:27.080 --> 00:48:29.080]  可是這一次
[00:48:29.080 --> 00:48:31.240]  據報導說
[00:48:31.240 --> 00:48:34.840]  Christianity
[00:48:34.840 --> 00:48:37.560]  這個雜誌報導說
[00:48:37.560 --> 00:48:38.600]  他說
[00:48:38.600 --> 00:48:41.320]  在這樣子的一個情況當中
[00:48:41.320 --> 00:48:43.240]  什麼樣的一個情況呢
[00:48:43.240 --> 00:48:47.080]  他說有一個年輕的士兵
[00:48:47.080 --> 00:48:50.120]  腿部中彈
[00:48:50.120 --> 00:48:52.040]  那麼旁邊就說
[00:48:52.040 --> 00:48:55.560]  他再也不會走路了
[00:48:55.560 --> 00:48:56.760]  然後又有人說
[00:48:56.760 --> 00:49:01.960]  你知道某某人他一家都離開了嗎
[00:49:01.960 --> 00:49:02.920]  又有人說
[00:49:02.920 --> 00:49:06.760]  我們下個禮拜還會在這裡嗎
[00:49:06.760 --> 00:49:08.280]  這些的問題
[00:49:08.280 --> 00:49:11.320]  就是真實的發生在烏克蘭
[00:49:11.320 --> 00:49:14.440]  許多的人的中間
[00:49:14.440 --> 00:49:18.040]  而在這樣子的一個情況之下
[00:49:18.040 --> 00:49:22.600]  人民恐懼失去盼望
[00:49:22.600 --> 00:49:23.960]  所以呢
[00:49:23.960 --> 00:49:26.360]  這些教會的這些領袖
[00:49:26.360 --> 00:49:29.720]  他們就忙著在去幫助這些人
[00:49:29.720 --> 00:49:33.400]  幫助這些絕望不安的人
[00:49:33.400 --> 00:49:37.880]  有的在醫院外面
[00:49:37.880 --> 00:49:42.040]  為兒子哭泣的父母親
[00:49:42.040 --> 00:49:46.680]  有那些不記得父親面孔的孩子們
[00:49:46.680 --> 00:49:52.040]  成千上萬感到絕望和恐懼的人們
[00:49:52.040 --> 00:49:55.080]  可是你知道嗎
[00:49:55.080 --> 00:49:56.200]  他說
[00:49:56.200 --> 00:49:59.800]  沒有想到就在這一個打仗的時候
[00:49:59.800 --> 00:50:01.800]  許多的
[00:50:01.800 --> 00:50:04.280]  許多的神父還有牧師
[00:50:04.280 --> 00:50:06.680]  紛紛的湧向
[00:50:06.680 --> 00:50:09.320]  姬府的聖經公會的商店
[00:50:09.320 --> 00:50:11.800]  去購買聖經
[00:50:11.800 --> 00:50:14.040]  他說需求如此之高
[00:50:14.040 --> 00:50:18.680]  以至聖經都被賣光了
[00:50:18.680 --> 00:50:22.680]  現在給我準備
[00:50:22.680 --> 00:50:24.600]  神的話
[00:50:24.600 --> 00:50:28.280]  是絕望人心中的安慰
[00:50:28.280 --> 00:50:29.800]  Amen
[00:50:29.800 --> 00:50:31.800]  只有神的話
[00:50:31.800 --> 00:50:33.080]  只有福音
[00:50:33.080 --> 00:50:36.200]  能夠真正的安慰人的心
[00:50:36.200 --> 00:50:37.560]  只有耶穌基督
[00:50:37.560 --> 00:50:40.600]  才能夠帶給人真正的平安和盼望
[00:50:40.600 --> 00:50:43.320]  Amen
[00:50:43.320 --> 00:50:44.600]  在這個時候
[00:50:44.600 --> 00:50:47.160]  雖然全世界很多的資源給他們
[00:50:47.160 --> 00:50:51.240]  漁福金錢等等的彈藥炮火等等這些
[00:50:51.240 --> 00:50:52.840]  可是親愛的兄姊妹
[00:50:52.840 --> 00:50:57.400]  心靈的受傷心靈的不安心中的恐懼
[00:50:57.400 --> 00:51:00.200]  誰可以用錢買呢
[00:51:00.200 --> 00:51:01.880]  誰可以用錢去解決呢
[00:51:01.880 --> 00:51:03.160]  沒有
[00:51:03.160 --> 00:51:05.880]  只有當他們讀到神的話
[00:51:05.880 --> 00:51:07.880]  只有當他們認識了耶穌
[00:51:07.880 --> 00:51:13.240]  他們的心中才得到真正的平安和滿足
[00:51:13.240 --> 00:51:14.760]  最後
[00:51:14.760 --> 00:51:17.080]  保羅說這一個
[00:51:17.080 --> 00:51:18.600]  保羅說
[00:51:18.600 --> 00:51:22.440]  他說他最後提了一句話
[00:51:22.440 --> 00:51:23.480]  保羅說什麼呢
[00:51:23.480 --> 00:51:27.560]  他說正如你們從以巴福所學的
[00:51:27.560 --> 00:51:30.360]  他前面提到說你們聽見了這個道
[00:51:30.360 --> 00:51:32.120]  然後你們知道這個道
[00:51:32.120 --> 00:51:33.960]  我剛沒時間講
[00:51:33.960 --> 00:51:36.280]  知道其實原文的意思就是說
[00:51:36.280 --> 00:51:38.200]  真實的確實的知道
[00:51:38.200 --> 00:51:39.480]  親愛的兄姊妹
[00:51:39.480 --> 00:51:40.760]  聽了還不夠
[00:51:40.760 --> 00:51:41.800]  你要知道
[00:51:41.800 --> 00:51:43.000]  你要真實的知道
[00:51:43.000 --> 00:51:44.040]  你要完全的知道
[00:51:44.040 --> 00:51:45.560]  透徹的知道
[00:51:45.560 --> 00:51:46.840]  讓這個盼望
[00:51:46.840 --> 00:51:49.080]  不是只是道理知識的知道
[00:51:49.080 --> 00:51:52.200]  讓這個盼望成為你真實的知道
[00:51:52.200 --> 00:51:53.480]  那麼這裡最後他說
[00:51:53.480 --> 00:51:57.320]  他說正如你們從以巴福所學的
[00:51:57.320 --> 00:51:58.520]  這個是什麼意思呢
[00:51:58.520 --> 00:52:03.480]  學這個字在原文裡面跟門徒這個字是同字根的
[00:52:03.480 --> 00:52:05.560]  所以學這個意思表明
[00:52:05.560 --> 00:52:09.080]  不是像我們今天上課讀書的那種學習法
[00:52:09.080 --> 00:52:11.160]  我們今天大概中國人很喜歡這種
[00:52:11.160 --> 00:52:14.760]  上課式的這種單項式的我講你聽
[00:52:14.760 --> 00:52:15.480]  對不對
[00:52:15.480 --> 00:52:16.600]  我講你操
[00:52:16.600 --> 00:52:21.160]  這個叫講光操
[00:52:21.160 --> 00:52:22.440]  但是親愛的兄姊妹
[00:52:22.440 --> 00:52:23.400]  不是的
[00:52:23.400 --> 00:52:25.880]  這個學原文的意思就是說
[00:52:25.880 --> 00:52:28.120]  好像帶一個人做門徒
[00:52:28.120 --> 00:52:29.400]  不斷的帶領他
[00:52:29.400 --> 00:52:30.200]  教導他
[00:52:30.200 --> 00:52:31.480]  不斷的告訴他
[00:52:31.480 --> 00:52:32.760]  甚至是怎麼樣
[00:52:32.760 --> 00:52:35.560]  你知道那個年代的門徒訓練
[00:52:35.560 --> 00:52:36.760]  像耶穌一樣
[00:52:36.760 --> 00:52:39.000]  是住在一起的
[00:52:39.000 --> 00:52:41.320]  那是真槍實彈的
[00:52:41.320 --> 00:52:42.120]  是不是
[00:52:42.120 --> 00:52:44.920]  你老師在這台上講的口沫橫飛
[00:52:44.920 --> 00:52:50.200]  你說早上起來讀經很重要
[00:52:50.200 --> 00:52:54.440]  台下的學生們說是的
[00:52:54.440 --> 00:52:58.600]  但是心中在想老師你幾點起來
[00:52:58.600 --> 00:53:01.400]  你的靈修如何
[00:53:01.400 --> 00:53:03.080]  看不見
[00:53:03.080 --> 00:53:04.200]  是不是
[00:53:04.200 --> 00:53:06.920]  住在一起來
[00:53:06.920 --> 00:53:08.440]  住一兩天
[00:53:08.440 --> 00:53:10.360]  騙一騙還可以
[00:53:10.360 --> 00:53:11.720]  住一個禮拜
[00:53:11.720 --> 00:53:12.600]  忍耐一下
[00:53:12.600 --> 00:53:14.840]  每天早上起來吧
[00:53:14.840 --> 00:53:16.040]  是不是
[00:53:16.040 --> 00:53:17.960]  比赴六點零五分
[00:53:17.960 --> 00:53:19.880]  睜起眼睛來
[00:53:19.880 --> 00:53:23.720]  因為家裡面有一個門徒在那邊看
[00:53:23.720 --> 00:53:25.640]  一個月了
[00:53:25.640 --> 00:53:27.480]  兩個月了
[00:53:27.480 --> 00:53:30.200]  像耶穌帶門徒三年了
[00:53:30.200 --> 00:53:31.240]  怎麼辦
[00:53:31.240 --> 00:53:33.960]  露餡了
[00:53:33.960 --> 00:53:35.640]  可能有的人
[00:53:35.640 --> 00:53:37.880]  一個禮拜就露餡了
[00:53:37.880 --> 00:53:39.960]  親愛的兄弟們
[00:53:39.960 --> 00:53:41.400]  所以
[00:53:41.400 --> 00:53:44.760]  道不要只是在頭腦裡面
[00:53:44.760 --> 00:53:46.440]  道要怎麼樣
[00:53:46.440 --> 00:53:48.520]  活出來
[00:53:48.520 --> 00:53:50.680]  Live out
[00:53:50.680 --> 00:53:52.840]  把這個道要活出來
[00:53:52.840 --> 00:53:56.520]  以巴佛是當時候哥羅西教會的傳道人
[00:53:56.520 --> 00:54:02.120]  以巴佛是一個活出這個道的生命的傳道人
[00:54:02.120 --> 00:54:04.920]  他帶領哥羅西教會的這些人
[00:54:04.920 --> 00:54:07.480]  讓他們有信心有愛心有盼望
[00:54:07.480 --> 00:54:10.680]  因為他們從他那邊學的
[00:54:10.680 --> 00:54:13.880]  從他們跟他一起門徒訓練學的
[00:54:13.880 --> 00:54:15.160]  看著他
[00:54:15.160 --> 00:54:17.480]  把神的盼望
[00:54:17.480 --> 00:54:21.560]  把基因者信耶穌的盼望活出來了
[00:54:21.560 --> 00:54:22.600]  親愛的兄弟們
[00:54:22.600 --> 00:54:25.880]  這就是今天很多烏克蘭的牧師們
[00:54:25.880 --> 00:54:28.200]  他們現在正在做的一件事情
[00:54:28.200 --> 00:54:30.120]  當大家都撤離的時候
[00:54:30.120 --> 00:54:35.880]  很多的牧師決定他們要留下來
[00:54:35.880 --> 00:54:37.400]  他們決定要留下來
[00:54:37.400 --> 00:54:39.720]  他們要來幫助弟兄姊妹
[00:54:39.720 --> 00:54:41.480]  他們要給他們安慰
[00:54:41.480 --> 00:54:44.840]  他們要用神的話語來幫助他們
[00:54:44.840 --> 00:54:47.720]  所以很多的牧師留在那個地方
[00:54:47.720 --> 00:54:51.880]  親愛的兄弟們
[00:54:51.880 --> 00:54:56.200]  我記得我們在前一段時間有一個視頻
[00:54:56.200 --> 00:55:00.280]  是烏克蘭的華人教會的師班獻師
[00:55:00.280 --> 00:55:02.520]  我不知道有沒有人看過這個視頻
[00:55:02.520 --> 00:55:03.960]  後來我才知道
[00:55:03.960 --> 00:55:08.760]  原來這是一個我以前曾經在一個教會的弟兄
[00:55:08.760 --> 00:55:11.240]  他後來搬到別州去
[00:55:11.240 --> 00:55:14.360]  那麼在別的州他現在是教會的長老
[00:55:14.360 --> 00:55:15.880]  他就跟我講他說
[00:55:15.880 --> 00:55:18.040]  他沒想到他說
[00:55:18.040 --> 00:55:22.120]  他在烏克蘭很多年前十幾年前
[00:55:22.120 --> 00:55:24.360]  他就跟著一個美國先教士
[00:55:24.360 --> 00:55:25.640]  經常的到烏克蘭
[00:55:25.640 --> 00:55:29.240]  我那時候就記得他經常到烏克蘭去佈道
[00:55:29.240 --> 00:55:30.520]  那他就說
[00:55:30.520 --> 00:55:37.800]  那一個師班的獻師就是他在那個地方講道的那一天獻的師
[00:55:37.800 --> 00:55:39.080]  不知道怎麼流傳出來
[00:55:39.080 --> 00:55:43.720]  今天全世界的華人都在播這一個師哥
[00:55:43.720 --> 00:55:50.280]  看見烏克蘭的教會在這個戰爭的中間那麼勇敢
[00:55:50.280 --> 00:55:51.560]  親愛的兄弟們
[00:55:51.560 --> 00:55:53.640]  我就想到這個弟兄這個長老
[00:55:53.640 --> 00:55:57.640]  他當年去那邊傳福音的時候
[00:55:57.640 --> 00:56:02.040]  他怎麼想到烏克蘭會發生這些事情
[00:56:02.040 --> 00:56:05.000]  但是因著他順福神
[00:56:05.000 --> 00:56:12.360]  經常他自己掏腰包自己自費跟著這個先教士就去那個地方佈道
[00:56:12.360 --> 00:56:17.480]  但是看見這些佈道這個福音帶去了
[00:56:17.480 --> 00:56:21.240]  這個福音在那個地方開始生長了
[00:56:21.240 --> 00:56:24.200]  今天在面對到這個苦難的中間
[00:56:24.200 --> 00:56:31.720]  這個福音要開始發芽要開始生長要開始結果
[00:56:31.720 --> 00:56:39.400]  所以鼓勵我們弟兄姐妹不要被這個大環境壓縮我們
[00:56:39.400 --> 00:56:41.960]  使得我們的信仰被壓起來了
[00:56:41.960 --> 00:56:44.440]  在這樣子一個不容易的環境當中
[00:56:44.440 --> 00:56:48.440]  讓我們接近一起所能的把神的道
[00:56:48.440 --> 00:56:50.600]  把神的福音傳出去
[00:56:50.600 --> 00:56:54.120]  把神的福音活出來
[00:56:54.120 --> 00:56:57.960]  所以我們一直在嘗試保外給弟兄姊妹有機會來參與
[00:56:57.960 --> 00:57:02.440]  我們可能接下來會有這個阿富汗的難民的施工
[00:57:02.440 --> 00:57:04.840]  也許以後烏克蘭也會有難民
[00:57:04.840 --> 00:57:06.200]  美國已經宣佈了對不對
[00:57:06.200 --> 00:57:09.960]  說是十萬個吧等等
[00:57:09.960 --> 00:57:14.440]  那我們不要只是關在教會裡面聚會的一群人
[00:57:14.440 --> 00:57:17.080]  我們要成為一個關懷這個社區
[00:57:17.080 --> 00:57:20.920]  像耶穌一樣走到人群中間的一個教會
[00:57:20.920 --> 00:57:24.440]  所以透過我們的禱告透過我們實際的行動
[00:57:24.440 --> 00:57:26.120]  透過我們的關懷
[00:57:26.120 --> 00:57:29.480]  我們要來把耶穌基督的福音活出來
[00:57:29.480 --> 00:57:33.720]  妹妹我們起來禱告
[00:57:33.720 --> 00:57:36.840]  主我們謝謝你讚美你
[00:57:36.840 --> 00:57:41.800]  這個福音不僅僅是哥留西的人聽見了
[00:57:41.800 --> 00:57:47.400]  這個福音也傳到普天下結果增長
[00:57:47.400 --> 00:57:49.960]  而且是不斷的結果增長
[00:57:49.960 --> 00:57:54.840]  主啊求你真是興起靈涼堂興起你的兒女們
[00:57:54.840 --> 00:57:58.760]  讓我們也成為那個福音的使者
[00:57:58.760 --> 00:58:00.680]  把福音傳出去
[00:58:00.680 --> 00:58:02.440]  把福音活出來
[00:58:02.440 --> 00:58:04.840]  把基督的愛彰顯出來
[00:58:04.840 --> 00:58:06.840]  讓這個世代的人看見
[00:58:06.840 --> 00:58:11.560]  你才是人生最重要的盼望
[00:58:11.560 --> 00:58:12.680]  請我們禱告
[00:58:12.680 --> 00:58:14.440]  奉耶穌基督的名
[00:58:14.440 --> 00:58:15.880]  阿們
