
[00:00:00.000 --> 00:00:03.100]  各位主人 各位弟兄姊妹 平安
[00:38:05.400 --> 00:38:08.000]  敬拜我們獨一的真神
[00:38:08.000 --> 00:38:09.300]  敬拜我們的主
[00:38:09.300 --> 00:38:12.200]  我們的主就是用他的生命
[00:38:12.200 --> 00:38:13.700]  去拯救我們
[00:38:13.700 --> 00:38:19.100]  成為眾人的宿家的主
[00:38:19.100 --> 00:38:21.500]  我們學習他怎樣去跟隨神
[00:38:21.500 --> 00:38:25.200]  在門徒上面的生命成長上面去學習
[00:38:25.200 --> 00:38:28.500]  一同去走這條路
[00:38:28.500 --> 00:38:32.300]  去到第三天的時候
[00:38:32.300 --> 00:38:36.300]  主耶穌基督第三天回到聖殿
[00:38:36.300 --> 00:38:42.800]  耶路撒冷的時候
[00:38:42.800 --> 00:38:46.600]  這幫祭司和民事長老
[00:38:46.600 --> 00:38:51.200]  祭司民事長老就在挑戰耶穌他的權柄
[00:38:51.200 --> 00:38:55.200]  究竟主耶穌基督你憑什麼
[00:38:55.200 --> 00:38:58.300]  去做去教導這幫門徒
[00:38:58.300 --> 00:39:01.400]  但是我今天告訴大家
[00:39:01.400 --> 00:39:04.700]  我們所跟隨的就是主耶穌基督
[00:39:04.700 --> 00:39:07.000]  他們的主耶穌基督教訓
[00:39:07.000 --> 00:39:09.600]  就是記載在聖經當中
[00:39:09.600 --> 00:39:12.100]  我們接下來這一年
[00:39:12.100 --> 00:39:16.300]  我們再次去重新去立志
[00:39:16.300 --> 00:39:17.300]  我們不是立志
[00:39:17.300 --> 00:39:18.800]  每一年都立志
[00:39:18.800 --> 00:39:20.900]  如果真正背起十字架
[00:39:20.900 --> 00:39:22.500]  跟隨主耶穌基督的時候
[00:39:22.500 --> 00:39:23.600]  我們有不同的生命
[00:39:23.600 --> 00:39:25.400]  有不同的選擇
[00:39:25.400 --> 00:39:28.500]  無論我們在讀經靈修上面
[00:39:28.500 --> 00:39:31.200]  或者是聽道
[00:39:31.200 --> 00:39:33.400]  或者是主耶穌上面
[00:39:33.400 --> 00:39:35.200]  我們藉著門徒生命的成長
[00:39:35.200 --> 00:39:39.500]  就是我們繼續去跟神建立一個更深
[00:39:39.500 --> 00:39:42.600]  更長遠的關係當中
[00:39:42.600 --> 00:39:45.300]  去追求
[00:39:45.300 --> 00:39:46.200]  願神祝福
[00:39:46.200 --> 00:39:47.200]  聽祂話語
[00:39:47.200 --> 00:39:50.600]  有行道的弟兄姊妹
[00:39:50.600 --> 00:39:54.200]  我們一起對祂祈禱
[00:39:54.200 --> 00:39:55.000]  我們天父上帝
[00:39:55.000 --> 00:39:56.900]  我們多謝祢
[00:39:56.900 --> 00:39:58.300]  多謝祢差派
[00:39:58.300 --> 00:40:00.000]  祢的獨生愛子主耶穌基督
[00:40:00.000 --> 00:40:01.800]  來到我們當中
[00:40:01.800 --> 00:40:03.400]  去經歷
[00:40:03.400 --> 00:40:06.000]  使我們能夠經歷神
[00:40:06.000 --> 00:40:11.600]  去明白神救恩的計劃
[00:40:11.600 --> 00:40:13.800]  求聖靈繼續去幫助我們
[00:40:13.800 --> 00:40:17.600]  在主耶穌基督再次降臨之前
[00:40:17.600 --> 00:40:19.800]  給我們動力
[00:40:19.800 --> 00:40:23.700]  去跨過我們人生上各樣的挑戰
[00:40:23.700 --> 00:40:24.800]  一切的障礙
[00:40:24.800 --> 00:40:28.100]  這些障礙是阻止我們跟神親近的障礙
[00:40:28.100 --> 00:40:30.400]  求祢一一去拿下去
[00:40:30.400 --> 00:40:32.100]  求聖靈去鼓勵我們
[00:40:32.100 --> 00:40:34.000]  藉著主內的弟兄姊妹
[00:40:34.000 --> 00:40:35.400]  聖經的教導
[00:40:35.400 --> 00:40:36.600]  成為我們的幫助
[00:40:36.600 --> 00:40:38.100]  成為我們的鼓勵
[00:40:38.100 --> 00:40:38.900]  我們多謝祢
[00:40:38.900 --> 00:40:42.700]  多謝祢給我們今天的訊息
[00:40:42.700 --> 00:40:45.300]  我們禱告是奉主耶穌基督得聖的名字祈禱
[00:40:45.300 --> 00:40:46.000]  阿們
