
[00:00:00.000 --> 00:00:04.000]  感謝主,我們真能夠來到主的面前
[00:51:08.000 --> 00:51:12.000]  這些是我們人天然很有的
[00:51:12.000 --> 00:51:15.000]  來到北美以後
[00:51:15.000 --> 00:51:27.000]  華人就會稱呼那些本來在這個地方的土人
[00:51:27.000 --> 00:51:31.000]  叫什麼紅藩
[00:51:31.000 --> 00:51:35.000]  或者叫他們是洋鬼子
[00:51:35.000 --> 00:51:38.000]  這些都是歧視的名詞
[00:51:38.000 --> 00:51:40.000]  都不應該有
[00:51:40.000 --> 00:51:43.000]  西人叫我們中國人是China man
[00:51:43.000 --> 00:51:45.000]  這個也是個歧視
[00:51:45.000 --> 00:51:46.000]  也不應該有
[00:51:46.000 --> 00:51:49.000]  我們不要有種族有地區
[00:51:49.000 --> 00:51:54.000]  我是上海人我就看不起什麼什麼地方的人
[00:51:54.000 --> 00:51:57.000]  你是北方人就看不起南方人
[00:51:57.000 --> 00:52:00.000]  這些在我們觀念中間
[00:52:00.000 --> 00:52:02.000]  我們都應該改正的
[00:52:02.000 --> 00:52:03.000]  都要注意的
[00:52:03.000 --> 00:52:06.000]  也更不要有一個小團體
[00:52:06.000 --> 00:52:08.000]  我們的團體是這樣的
[00:52:08.000 --> 00:52:10.000]  所以對別的團體的話
[00:52:10.000 --> 00:52:12.000]  別的團體有另眼看待
[00:52:12.000 --> 00:52:15.000]  這些的話我們都要注意
[00:52:15.000 --> 00:52:17.000]  神怎麼看一個人
[00:52:17.000 --> 00:52:20.000]  我們也該這樣看一個人
[00:52:20.000 --> 00:52:22.000]  這樣的話在我們生命中間
[00:52:22.000 --> 00:52:26.000]  就把這些悲情下品慢慢的去掉
[00:52:26.000 --> 00:52:30.000]  叫我們能夠像神那樣的看人
[00:52:30.000 --> 00:52:32.000]  像神那樣的生活
[00:52:32.000 --> 00:52:35.000]  我們就停在這裡
[00:52:35.000 --> 00:52:37.000]  我們低頭一動
[00:52:37.000 --> 00:52:46.000]  天父求您把你的愛充滿在我們心裡頭
[00:52:46.000 --> 00:52:50.000]  叫我們不但能夠愛我們所喜歡的人
[00:52:50.000 --> 00:52:52.000]  也能愛我們所不喜歡的
[00:52:52.000 --> 00:52:55.000]  不太容易相處的人
[00:52:55.000 --> 00:52:57.000]  主啊求您恩待我們
[00:52:57.000 --> 00:53:02.000]  叫我們能夠像你那樣的愛世界上的人
[00:53:02.000 --> 00:53:04.000]  愛那些窮苦的人
[00:53:04.000 --> 00:53:06.000]  愛那些有需要的人
[00:53:06.000 --> 00:53:10.000]  主啊求您擴大我們裡面的容量
[00:53:10.000 --> 00:53:13.000]  讓我們能夠被你的愛充滿
[00:53:13.000 --> 00:53:19.000]  能夠真是有一個真的心心能夠表現出來
[00:53:19.000 --> 00:53:21.000]  叫你的心得到滿足
[00:53:21.000 --> 00:53:23.000]  叫對周圍的人
[00:53:23.000 --> 00:53:28.000]  我們也能夠伸出我們援手來幫助他們
[00:53:28.000 --> 00:53:31.000]  願主你施恩與我們同在
[00:53:31.000 --> 00:53:33.000]  奉耶穌基督的名禱告
[00:53:33.000 --> 00:53:35.000]  阿們

