
[00:00:00.000 --> 00:00:08.000]  今日我們要迷思 迷思的內容就是以色列全家特救的主題
[00:33:06.000 --> 00:33:08.000]  另一方面
[00:33:08.000 --> 00:33:10.000]  我們在逆境和試探當中
[00:33:10.000 --> 00:33:12.000]  我們要非常重要
[00:33:12.000 --> 00:33:14.000]  是要抓緊神的應許
[00:33:14.000 --> 00:33:16.000]  因為在這個時候
[00:33:16.000 --> 00:33:18.000]  應許是何其重要
[00:33:18.000 --> 00:33:20.000]  有一部電影 福音電影
[00:33:20.000 --> 00:33:22.000]  叫做War Room
[00:33:22.000 --> 00:33:24.000]  大家有機會的話
[00:33:24.000 --> 00:33:26.000]  可以去看看這部電影
[00:33:26.000 --> 00:33:28.000]  裏面是講述一個基督徒的夫婦
[00:33:28.000 --> 00:33:30.000]  女主角和她的先生
[00:33:30.000 --> 00:33:32.000]  看上去都非常好
[00:33:32.000 --> 00:33:34.000]  有一個很可愛的女兒
[00:33:34.000 --> 00:33:36.000]  住在一間很大的房子裏面
[00:33:36.000 --> 00:33:38.000]  有幾部車
[00:33:38.000 --> 00:33:40.000]  有很好的收入
[00:33:40.000 --> 00:33:42.000]  看上去很體面
[00:33:42.000 --> 00:33:44.000]  但這一切都是外表
[00:33:44.000 --> 00:33:46.000]  當看到他們的家庭關係的時候
[00:33:46.000 --> 00:33:48.000]  當這個先生回到家裏
[00:33:48.000 --> 00:33:50.000]  和他太太溝通的時候
[00:33:50.000 --> 00:33:52.000]  他們溝通就是吵架
[00:33:52.000 --> 00:33:54.000]  吵架就是他們的溝通
[00:33:54.000 --> 00:33:58.000]  太太以為自己很了解她的女兒
[00:33:58.000 --> 00:34:00.000]  有一次她的女兒問她
[00:34:00.000 --> 00:34:02.000]  過去半年我在學校得過什麼獎呢?
[00:34:02.000 --> 00:34:04.000]  媽媽啞口無言
[00:34:04.000 --> 00:34:06.000]  不懂回答女兒
[00:34:06.000 --> 00:34:08.000]  因為她很少關心女兒
[00:34:08.000 --> 00:34:10.000]  她關心的是什麼呢?
[00:34:10.000 --> 00:34:12.000]  她關心她有多少雙鞋子
[00:34:12.000 --> 00:34:14.000]  衣服有多少套
[00:34:14.000 --> 00:34:16.000]  還有她的工作有多有成就
[00:34:16.000 --> 00:34:18.000]  這一切都充滿了她的思想
[00:34:18.000 --> 00:34:20.000]  撒旦就在這個時候開始工作
[00:34:20.000 --> 00:34:22.000]  他用謊言 用欺騙 用物質
[00:34:22.000 --> 00:34:26.000]  來蒙蔽人的視線和想法
[00:34:26.000 --> 00:34:28.000]  但神有他拯救的方法
[00:34:28.000 --> 00:34:30.000]  神要拯救這個家庭
[00:34:30.000 --> 00:34:32.000]  在電影裏面說到
[00:34:32.000 --> 00:34:34.000]  這位女主角有一個偶然的機會
[00:34:34.000 --> 00:34:36.000]  認識了另一個老的姐妹
[00:34:36.000 --> 00:34:38.000]  這個老的姐妹
[00:34:38.000 --> 00:34:42.000]  她知道了這個女主角的一家的情況之後
[00:34:42.000 --> 00:34:44.000]  她用神的話 特別是用神的應許
[00:34:44.000 --> 00:34:48.000]  去安慰這個女主角
[00:34:48.000 --> 00:34:50.000]  甚至教導她
[00:34:50.000 --> 00:34:52.000]  應該如何回轉向神那邊
[00:34:52.000 --> 00:34:54.000]  她教女主角
[00:34:54.000 --> 00:34:56.000]  需要為自己和自己的丈夫
[00:34:56.000 --> 00:34:58.000]  乃至整個家庭去祈禱
[00:34:58.000 --> 00:35:00.000]  宣告一家之主是耶穌基督
[00:35:00.000 --> 00:35:04.000]  耶穌基督能夠抵禦
[00:35:04.000 --> 00:35:08.000]  靠著耶穌基督可以抵禦魔鬼一切的攻擊
[00:35:08.000 --> 00:35:10.000]  然後女主角 她慢慢去改變
[00:35:10.000 --> 00:35:12.000]  她回到家裏的時候
[00:35:12.000 --> 00:35:14.000]  她清空了她的衣帽間
[00:35:14.000 --> 00:35:16.000]  裏面原先放著很多鞋子
[00:35:16.000 --> 00:35:18.000]  她清空了 跟著那間房間
[00:35:18.000 --> 00:35:20.000]  就成為一個禱告的地方
[00:35:20.000 --> 00:35:22.000]  她一邊禱告 一邊將神的話寫下
[00:35:22.000 --> 00:35:24.000]  跟著貼在牆上
[00:35:24.000 --> 00:35:26.000]  那些就是神的應許
[00:35:26.000 --> 00:35:28.000]  慢慢這位女主角
[00:35:28.000 --> 00:35:32.000]  回到神的裏面 和神建立一個健康的關係
[00:35:32.000 --> 00:35:36.000]  在這個禱告的帶動下
[00:35:36.000 --> 00:35:38.000]  她丈夫也慢慢去回轉
[00:35:38.000 --> 00:35:41.000]  他也藉著禱告回到神那裏
[00:35:41.000 --> 00:35:43.000]  甚至他做了一個決定
[00:35:43.000 --> 00:35:45.000]  當他悔改的時候
[00:35:45.000 --> 00:35:48.000]  他甚至有一個決定是很出乎我們意料的
[00:35:48.000 --> 00:35:50.000]  他冒著一個坐牢的危險
[00:35:50.000 --> 00:35:54.000]  向他前老闆承認一個嚴重的過失
[00:35:54.000 --> 00:35:57.000]  那個過失甚至可能會帶致他坐牢
[00:35:57.000 --> 00:36:00.000]  但他依然按照聖經原則去道歉
[00:36:00.000 --> 00:36:03.000]  去尋求饒恕
[00:36:03.000 --> 00:36:05.000]  最後神保守了他的家庭
[00:36:05.000 --> 00:36:07.000]  把這個家庭洗回到神的裏面
[00:36:07.000 --> 00:36:09.000]  擁抱這個家庭
[00:36:09.000 --> 00:36:12.000]  再次成為這個家庭的主
[00:36:12.000 --> 00:36:14.000]  聖經告訴我們
[00:36:14.000 --> 00:36:16.000]  啟示錄三章二十節
[00:36:16.000 --> 00:36:18.000]  「看那我站在門外叩門
[00:36:18.000 --> 00:36:20.000]  若有聽見我聲音就開門的
[00:36:20.000 --> 00:36:22.000]  我要進到他那裏去
[00:36:22.000 --> 00:36:26.000]  我與他 他與我一同坐直」
[00:36:26.000 --> 00:36:28.000]  根據《上下文》這段經文
[00:36:28.000 --> 00:36:31.000]  首先是對信徒說的
[00:36:31.000 --> 00:36:33.000]  不是對福音朋友說的
[00:36:33.000 --> 00:36:39.000]  是神要那些陷在軟弱試探當中的信徒
[00:36:39.000 --> 00:36:42.000]  重新去悔改 重新去歸向神
[00:36:42.000 --> 00:36:45.000]  呼求神 和神重新建立關係
[00:36:45.000 --> 00:36:49.000]  神應許過 他必定會與他們同坐直
[00:36:49.000 --> 00:36:51.000]  必定回到他們當中
[00:36:51.000 --> 00:36:52.000]  重新做他們的主
[00:36:52.000 --> 00:36:55.000]  保守他們 堅固他們
[00:36:55.000 --> 00:36:57.000]  所以在逆境和試探當中
[00:36:57.000 --> 00:37:01.000]  我們要緊握神的應許
