
[00:00:00.000 --> 00:00:01.820]  各位親愛的弟兄姊妹!你們好!
[00:34:03.280 --> 00:34:06.480]  我們是要專一地去敬拜神
[00:34:06.480 --> 00:34:08.380]  委身事主
[00:34:08.380 --> 00:34:10.180]  正如主耶穌說道
[00:34:10.180 --> 00:34:13.080]  「一個人不能侍奉兩個主
[00:34:13.080 --> 00:34:15.280]  不是互借過、愛那個
[00:34:15.280 --> 00:34:17.480]  就是重借過、輕那個
[00:34:17.480 --> 00:34:19.580]  你們不能又侍奉神
[00:34:19.580 --> 00:34:22.180]  又侍奉馬門」
[00:34:22.180 --> 00:34:23.680]  求神幫助我們
[00:34:23.680 --> 00:34:25.980]  絕對不要騎牛搵馬
[00:34:25.980 --> 00:34:29.780]  好了,第六點就是「牛衣對泣」
[00:34:29.780 --> 00:34:31.080]  「牛衣對泣」是怎樣的呢?
[00:34:31.080 --> 00:34:34.480]  就是指一對貧窮的夫婦
[00:34:34.480 --> 00:34:37.580]  他們為了他們的生活很困難
[00:34:37.580 --> 00:34:39.480]  但他們仍然堅持下去
[00:34:39.480 --> 00:34:42.380]  所以他們「牛衣對泣」
[00:34:42.380 --> 00:34:44.080]  但今天
[00:34:44.080 --> 00:34:46.080]  我想我們在這個社會裏面
[00:34:46.080 --> 00:34:47.680]  正如我所說
[00:34:47.680 --> 00:34:51.080]  很多人面對生活上的困難
[00:34:51.080 --> 00:34:53.680]  經濟上有沉重的壓力
[00:34:53.680 --> 00:34:55.280]  因為開工不足
[00:34:55.280 --> 00:35:00.580]  甚至很可能被解僱
[00:35:00.580 --> 00:35:03.080]  沒有穩定的收入
[00:35:03.080 --> 00:35:05.980]  所以不要再看你的利是有多少錢
[00:35:05.980 --> 00:35:08.480]  有已經是一個祝福
[00:35:08.480 --> 00:35:10.680]  但是要記住
[00:35:10.680 --> 00:35:13.380]  夫妻本是同林了
[00:35:13.380 --> 00:35:15.280]  大難臨頭各自飛
[00:35:15.280 --> 00:35:16.980]  這是錯誤的觀念
[00:35:16.980 --> 00:35:18.480]  這是夫婦之間
[00:35:18.480 --> 00:35:19.980]  是生命之間的交流
[00:35:19.980 --> 00:35:21.080]  互相支援
[00:35:21.080 --> 00:35:23.080]  所以可能在這個困難當中
[00:35:23.080 --> 00:35:24.780]  就是「牛衣對泣」
[00:35:24.780 --> 00:35:26.980]  互相之間哭訴
[00:35:26.980 --> 00:35:28.580]  但保羅提醒我們
[00:35:28.580 --> 00:35:30.780]  原來我們基督徒有一個生命是什麼呢?
[00:35:30.780 --> 00:35:32.480]  與喜樂的人同樂
[00:35:32.480 --> 00:35:34.680]  與哀哭的人同哭
[00:35:34.680 --> 00:35:37.980]  今天你在一個幸福的境況裏面
[00:35:37.980 --> 00:35:40.580]  你要為自己的幸福去感恩
[00:35:40.580 --> 00:35:41.680]  但不要忘記
[00:35:41.680 --> 00:35:44.080]  還在水深火熱裏面的人當中
[00:35:44.080 --> 00:35:46.080]  所以有些人去了外地的時候
[00:35:46.080 --> 00:35:46.580]  是呀
[00:35:46.580 --> 00:35:51.380]  可能你來得是擺脫了暫時的困厄
[00:35:51.380 --> 00:35:53.480]  但不要冷眼旁觀
[00:35:53.480 --> 00:35:55.280]  我可以了,看看你們怎樣吧
[00:35:55.280 --> 00:35:56.480]  你們慘了
[00:35:56.480 --> 00:35:57.880]  不可以
[00:35:57.880 --> 00:36:00.580]  仍要心繫我們的弟兄姊妹
[00:36:00.580 --> 00:36:01.680]  我們要去愛
[00:36:01.680 --> 00:36:02.480]  要去關心
[00:36:02.480 --> 00:36:03.380]  要去支援
[00:36:03.380 --> 00:36:04.480]  在不同的地方裏面
[00:36:04.480 --> 00:36:05.880]  有愛的交流
[00:36:05.880 --> 00:36:07.580]  這是很重要的
[00:36:07.580 --> 00:36:11.080]  今天教會是需要有同理心
[00:36:11.080 --> 00:36:13.180]  不要忘記我們是子臂相連
[00:36:13.180 --> 00:36:14.780]  我們是生命裏面的相交
[00:36:14.780 --> 00:36:16.080]  這是很重要的
[00:36:16.080 --> 00:36:20.480]  我們都需要有「牛衣對泣」的心態
[00:36:20.480 --> 00:36:21.780]  最後一點
[00:36:21.780 --> 00:36:23.780]  第七點,因為七是完全的
[00:36:23.780 --> 00:36:26.380]  我們又回歸回第一點
[00:36:26.380 --> 00:36:27.780]  我不是說了嗎?
[00:36:27.780 --> 00:36:30.480]  「苦守甘為如子牛」
[00:36:30.480 --> 00:36:32.480]  不要忘記耶穌基督
[00:36:32.480 --> 00:36:34.180]  就是我們最好的榜樣
[00:36:34.180 --> 00:36:35.780]  是我們生命的師父
[00:36:35.780 --> 00:36:37.280]  耶穌為了神的國度
[00:36:37.280 --> 00:36:39.580]  去放下自己的休息
[00:36:39.580 --> 00:36:42.180]  願意來到甘心樂意服侍人
[00:36:42.180 --> 00:36:44.580]  今天特別是神的僕人你和我
[00:36:44.580 --> 00:36:48.980]  都要學習「苦守甘為如子牛」
[00:36:48.980 --> 00:36:50.380]  普羅怎麼說?
[00:36:50.380 --> 00:36:53.380]  「我們原不是傳自己
[00:36:53.380 --> 00:36:57.180]  乃是傳基督耶穌為主
[00:36:57.180 --> 00:37:01.680]  並且自己因耶穌作你們的僕人」
[00:37:01.680 --> 00:37:03.880]  原來我們作為一個牧師
[00:37:03.880 --> 00:37:06.780]  不是在教會裏面高高在上
[00:37:06.780 --> 00:37:08.580]  此三道四
[00:37:08.580 --> 00:37:10.580]  我們是服侍弟兄姊妹
[00:37:10.580 --> 00:37:13.880]  我們願意甘心作你們的僕人
[00:37:13.880 --> 00:37:15.780]  普羅說如果我是瘋狂的
[00:37:15.780 --> 00:37:17.080]  我是為了神
[00:37:17.080 --> 00:37:18.280]  但我是謹守的
[00:37:18.280 --> 00:37:19.780]  我是為了你們
[00:37:19.780 --> 00:37:22.880]  我們的侍奉不是一件工作
[00:37:22.880 --> 00:37:24.980]  普羅說有誰軟弱我不軟弱
[00:37:24.980 --> 00:37:27.480]  有誰跌倒我不焦急
[00:37:27.480 --> 00:37:29.380]  我們要有這份牧者的心腸
[00:37:29.380 --> 00:37:31.280]  我們要有牛衣隊的心態
[00:37:31.280 --> 00:37:34.380]  我們要彼此指臂相連
[00:37:34.380 --> 00:37:37.180]  所以今天很重要
[00:37:37.180 --> 00:37:41.580]  我們願不願意「苦守甘為如子牛」
[00:37:41.580 --> 00:37:43.580]  有一句話是這樣說的
[00:37:43.580 --> 00:37:46.680]  「牛耕田馬食谷
[00:37:46.680 --> 00:37:50.680]  老豆賺錢 仔享福」
[00:37:50.680 --> 00:37:53.280]  新一代的說:成功靠父幹
[00:37:53.280 --> 00:37:54.780]  幸好有爸爸支持我
[00:37:54.780 --> 00:37:55.780]  否則我買樓
[00:37:55.780 --> 00:37:58.980]  投的那筆是誰給我們?
[00:37:58.980 --> 00:38:00.880]  這是一個現實
[00:38:00.880 --> 00:38:02.580]  第二次就是每一個做父母
[00:38:02.580 --> 00:38:04.780]  愛惜自己的兒女
[00:38:04.780 --> 00:38:07.080]  屬靈的父親
[00:38:07.080 --> 00:38:09.580]  愛惜自己屬靈的孩子
[00:38:09.580 --> 00:38:13.380]  以為自己的孩子付上了代價
[00:38:13.380 --> 00:38:16.980]  所以今天我們服侍的時候
[00:38:16.980 --> 00:38:22.480]  有沒有這一份甘心願意擺上
[00:38:22.480 --> 00:38:25.380]  「苦守甘為如子牛」
[00:38:25.380 --> 00:38:27.280]  各位弟兄姊妹
[00:38:27.280 --> 00:38:31.680]  不介意放下你自己的休息
[00:38:31.680 --> 00:38:35.480]  放下了你自己的享受
[00:38:35.480 --> 00:38:38.980]  你帶著它們來擺上吧
[00:38:38.980 --> 00:38:41.480]  求神你帶著它們幫助我們
[00:38:41.480 --> 00:38:43.480]  很願意在牛年裏
[00:38:43.480 --> 00:38:45.180]  跟大家帶著它們
[00:38:45.180 --> 00:38:47.980]  透過這七個的分享
[00:38:47.980 --> 00:38:49.880]  成為我們的提醒
[00:38:49.880 --> 00:38:53.380]  願意我們甘心為主的緣故
[00:38:53.380 --> 00:38:59.080]  做一個勤狠、認真、忠心的敬牛
[00:38:59.080 --> 00:39:01.280]  更願意我們每一個人
[00:39:01.280 --> 00:39:02.780]  有健康的體魄
[00:39:02.780 --> 00:39:05.280]  像牛一樣健康
[00:39:05.280 --> 00:39:06.280]  求神祢有祝福
[00:39:06.280 --> 00:39:07.980]  我們低頭去禱告
[00:39:07.980 --> 00:39:08.980]  天安 求祢了結成
[00:39:08.980 --> 00:39:12.780]  由此今天所講的訊息受眾弟兄姊妹的幫助
[00:39:12.780 --> 00:39:14.280]  祝福我們
[00:39:14.280 --> 00:39:15.480]  當我們面對挑戰
[00:39:15.480 --> 00:39:16.980]  我們靠著祢
[00:39:16.980 --> 00:39:21.480]  其他人可以迎接這些挑戰
[00:39:21.480 --> 00:39:21.980]  有祢的話
[00:39:21.980 --> 00:39:23.380]  以償我們的力量
[00:39:23.380 --> 00:39:25.180]  以償我們生命的指引
[00:39:25.180 --> 00:39:26.980]  願祢的恩典
[00:39:26.980 --> 00:39:28.480]  祢的祝福
[00:39:28.480 --> 00:39:30.780]  臨到我們每一個人身上
[00:39:30.780 --> 00:39:31.980]  從今時
[00:39:31.980 --> 00:39:33.180]  直到永遠
[00:39:33.180 --> 00:39:34.680]  阿門
[00:39:34.680 --> 00:39:35.980]  祝福大家
[00:39:35.980 --> 00:39:40.980]  希望我們能夠在禱告裏面彼此紀念
