
[00:00:00.000 --> 00:00:02.000]  一首好好的詩篇
[00:34:38.000 --> 00:34:40.000]  縱然擁有不是很多東西的時候
[00:34:40.000 --> 00:34:42.000]  或者甚至我們沒有擁有的東西
[00:34:42.000 --> 00:34:44.000]  沒有什麼都沒有的時候
[00:34:44.000 --> 00:34:45.000]  我們能夠有主
[00:34:45.000 --> 00:34:46.000]  有耶穌基督
[00:34:46.000 --> 00:34:48.000]  求你來幫助我們的教會
[00:34:48.000 --> 00:34:50.000]  更加是我們有的
[00:34:50.000 --> 00:34:52.000]  不單單是建築物
[00:34:52.000 --> 00:34:53.000]  不單單是人數
[00:34:53.000 --> 00:34:55.000]  不單單是工作
[00:34:55.000 --> 00:34:57.000]  我們要有耶穌基督在我們裡面
[00:34:57.000 --> 00:35:00.000]  在我們教會成為我們教會的主
[00:35:00.000 --> 00:35:01.000]  求你幫助我們弟兄姊妹
[00:35:01.000 --> 00:35:02.000]  我們人生裡面
[00:35:02.000 --> 00:35:05.000]  我們更多的學會倚靠你
[00:35:05.000 --> 00:35:07.000]  你是我們唯一最大的倚靠
[00:35:07.000 --> 00:35:10.000]  你是我們真正的滿足
[00:35:10.000 --> 00:35:12.000]  求主來保守、看顧
[00:35:12.000 --> 00:35:13.000]  讓我們認定
[00:35:13.000 --> 00:35:14.000]  我所得的
[00:35:14.000 --> 00:35:17.000]  主啊,你為我們持守
[00:35:17.000 --> 00:35:19.000]  你會保守、看顧
[00:35:19.000 --> 00:35:20.000]  帶領著我們的一生
[00:35:20.000 --> 00:35:23.000]  帶領著乘浸繼續走前面的路
[00:35:23.000 --> 00:35:24.000]  我們這樣祈禱
[00:35:24.000 --> 00:35:26.000]  交託奉耶穌基督的名頭
[00:35:26.000 --> 00:35:27.000]  阿門
