
[00:00:00.000 --> 00:00:03.300]  很快再來到同心與神同行第八講
[00:33:27.800 --> 00:33:30.300]  因為知道這是你的心意
[00:33:30.300 --> 00:33:33.800]  你讓我們在你身邊完成你所交託的
[00:33:33.800 --> 00:33:35.800]  就求你加力給我們每一個
[00:33:36.300 --> 00:33:37.800]  帶領我們每一個
[00:33:37.800 --> 00:33:39.800]  也致福給我們每一個
[00:33:39.800 --> 00:33:42.800]  讓世上的人見到一幅很美麗的圖畫
[00:33:42.800 --> 00:33:45.300]  就是一個縮短的群體
[00:33:45.300 --> 00:33:46.800]  同心合意的
[00:33:46.800 --> 00:33:50.300]  在你裡面來完成神的工程
[00:33:50.300 --> 00:33:51.800]  多謝你聽我們的祈禱
[00:33:51.800 --> 00:33:53.300]  奉耶穌基督的名求
