
[00:00:00.000 --> 00:00:04.360]  今日講到的題目是「道在心田」
[00:36:54.800 --> 00:36:58.160]  「你眷顧地降下透雨
[00:36:58.160 --> 00:37:00.480]  此地大得肥美
[00:37:00.480 --> 00:37:03.320]  上帝的河滿了水
[00:37:03.320 --> 00:37:05.680]  你這樣囂冠了地
[00:37:05.680 --> 00:37:09.440]  好為人預備五穀
[00:37:09.440 --> 00:37:12.920]  你囂透地的泥溝
[00:37:12.920 --> 00:37:15.600]  潤平泥脊
[00:37:15.600 --> 00:37:17.160]  降甘霖
[00:37:17.160 --> 00:37:19.040]  此地軟和
[00:37:19.040 --> 00:37:23.960]  其中發長的蒙你賜福
[00:37:23.960 --> 00:37:27.360]  你以恩典為年歲的冠冕
[00:37:27.360 --> 00:37:31.320]  你的路徑都敵下之尤」
[00:37:31.320 --> 00:37:34.680]  在這裡做一個特別的詮釋
[00:37:34.680 --> 00:37:36.600]  你可以把它看成
[00:37:36.600 --> 00:37:40.080]  你將恩典堆在他的頭上
[00:37:40.080 --> 00:37:44.000]  他車輪走過的都擠起那些脂油
[00:37:44.000 --> 00:37:47.720]  是一種這麼豐盛的生命畫面
[00:37:47.720 --> 00:37:49.360]  然後詩人還說
[00:37:49.360 --> 00:37:52.040]  「滴在曠野的草場上
[00:37:52.040 --> 00:37:54.680]  小山雨歡樂蓄悠
[00:37:54.680 --> 00:37:57.600]  草場以羊群為衣
[00:37:57.600 --> 00:38:00.640]  穀中也長滿了五穀
[00:38:00.640 --> 00:38:04.400]  這一切都歡呼歌祥」
[00:38:04.400 --> 00:38:08.400]  一個豐收的畫面
[00:38:34.800 --> 00:38:37.440]  還有在不同的人生階段
[00:38:37.440 --> 00:38:40.880]  都會面對撒旦的攻擊
[00:38:40.880 --> 00:38:42.000]  但很感恩
[00:38:42.000 --> 00:38:44.840]  四十年來我都沒有放棄過
[00:38:44.840 --> 00:38:47.960]  仍然去努力去耕耘森田
[00:38:47.960 --> 00:38:49.960]  亦都繼續撒種
[00:38:49.960 --> 00:38:51.720]  我仍然期待
[00:38:51.720 --> 00:38:53.200]  雖然一把年紀了
[00:38:53.200 --> 00:38:54.640]  我仍然期待
[00:38:54.640 --> 00:38:57.080]  前面繼續有生命的豐收
[00:38:57.080 --> 00:39:00.000]  上帝讓我遇到
[00:39:00.000 --> 00:39:02.200]  願上帝的道在我們的森田裏面
[00:39:02.200 --> 00:39:03.480]  結實成長
[00:39:03.480 --> 00:39:05.760]  你的森田是一塊好土
[00:39:05.760 --> 00:39:07.800]  更加願意我們每一個
[00:39:07.800 --> 00:39:10.600]  都是為天國撒種的人
[00:39:10.600 --> 00:39:14.320]  並且上帝讓我們去經歷生命的豐收
[00:39:14.320 --> 00:39:16.320]  願榮耀歸給三一真神
