
[00:00:00.000 --> 00:00:05.080]  我們揭開剛才的約翰福音第五章
[00:30:26.880 --> 00:30:28.880]  不要再犯罪
[00:30:28.880 --> 00:30:30.880]  第十五節
[00:30:30.880 --> 00:30:32.880]  那人就去告訴猶太人
[00:30:32.880 --> 00:30:34.880]  即是那些領袖
[00:30:34.880 --> 00:30:36.880]  使他存於的是
[00:30:36.880 --> 00:30:38.880]  耶穌
[00:30:38.880 --> 00:30:40.880]  所以猶太人就逼迫
[00:30:40.880 --> 00:30:42.880]  耶穌因為他在安息
[00:30:42.880 --> 00:30:44.880]  而作了者事
[00:30:44.880 --> 00:30:46.880]  如果用我們人話來說
[00:30:46.880 --> 00:30:48.880]  這個人說到這裡
[00:30:48.880 --> 00:30:50.880]  知道和耶穌面對面
[00:30:50.880 --> 00:30:52.880]  見到面知道是耶穌
[00:30:52.880 --> 00:30:54.880]  於是他馬上做的是什麼?
[00:30:54.880 --> 00:30:56.880]  獨背脊
[00:30:56.880 --> 00:30:58.880]  就告訴那些
[00:30:58.880 --> 00:31:00.880]  逼迫
[00:31:00.880 --> 00:31:02.880]  本來挑戰他的人
[00:31:02.880 --> 00:31:04.880]  原來那個就是耶穌
[00:31:04.880 --> 00:31:06.880]  那耶穌的結果是什麼?
[00:31:06.880 --> 00:31:08.880]  逼迫得厲害一點
[00:31:08.880 --> 00:31:10.880]  小心
[00:31:10.880 --> 00:31:12.880]  耶穌早就說了
[00:31:12.880 --> 00:31:14.880]  不要再犯罪
[00:31:14.880 --> 00:31:16.880]  先前那些
[00:31:16.880 --> 00:31:18.880]  如果不是更厲害
[00:31:18.880 --> 00:31:20.880]  但他聽完之後
[00:31:20.880 --> 00:31:22.880]  如果用我們說的
[00:31:22.880 --> 00:31:24.880]  忘恩負義
[00:31:24.880 --> 00:31:26.880]  恩將仇報
[00:31:26.880 --> 00:31:28.880]  還要告訴那些攻擊耶穌的人
[00:31:28.880 --> 00:31:30.880]  或者說
[00:31:30.880 --> 00:31:32.880]  所遭遇的更厲害在哪裡?
[00:31:32.880 --> 00:31:34.880]  遭遇的更厲害
[00:31:34.880 --> 00:31:36.880]  我覺得最難過的是
[00:31:36.880 --> 00:31:38.880]  他本來是最有機會
[00:31:38.880 --> 00:31:40.880]  可以接受救恩的人
[00:31:40.880 --> 00:31:42.880]  不過他最後的選擇
[00:31:42.880 --> 00:31:44.880]  是選擇站在
[00:31:44.880 --> 00:31:46.880]  攻擊主耶穌
[00:31:46.880 --> 00:31:48.880]  那一邊
[00:31:48.880 --> 00:31:50.880]  他最後的選擇在那裡
[00:31:50.880 --> 00:31:52.880]  所遭遇的會更厲害
[00:31:52.880 --> 00:31:56.880]  今天我又想說
[00:31:56.880 --> 00:31:58.880]  剛才最beginning的時候跟你說過
[00:31:58.880 --> 00:32:00.880]  有些人有很多埋怨
[00:32:00.880 --> 00:32:02.880]  很多埋怨
[00:32:02.880 --> 00:32:04.880]  不關我的事
[00:32:04.880 --> 00:32:06.880]  很慘
[00:32:06.880 --> 00:32:08.880]  但他從來都沒有想過
[00:32:08.880 --> 00:32:10.880]  其實神和主耶穌
[00:32:10.880 --> 00:32:12.880]  提過他要改變
[00:32:12.880 --> 00:32:14.880]  不過他沒有把握機會
[00:32:14.880 --> 00:32:16.880]  要改變
[00:32:16.880 --> 00:32:18.880]  將來遭遇的更厲害
[00:32:18.880 --> 00:32:20.880]  但有對比
[00:32:20.880 --> 00:32:24.880]  親愛的天父啊
[00:32:24.880 --> 00:32:26.880]  我求你保守這裡的頂姐妹
[00:32:26.880 --> 00:32:28.880]  若果你現在
[00:32:28.880 --> 00:32:30.880]  身處
[00:32:30.880 --> 00:32:32.880]  憂谷的當中
[00:32:32.880 --> 00:32:34.880]  求你幫我們
[00:32:34.880 --> 00:32:38.880]  叫我們仰望著你的恩手
[00:32:38.880 --> 00:32:40.880]  拖帶我們
[00:32:40.880 --> 00:32:42.880]  從今以後
[00:32:42.880 --> 00:32:44.880]  不再犯罪
[00:32:44.880 --> 00:32:46.880]  離棄那些
[00:32:46.880 --> 00:32:48.880]  綑綁著我們的罪
[00:32:48.880 --> 00:32:50.880]  使我們在你面前
[00:32:50.880 --> 00:32:52.880]  蒙恩得自由得釋放
[00:32:52.880 --> 00:32:56.880]  多謝你的恩典
[00:32:58.880 --> 00:33:00.880]  今日
[00:33:00.880 --> 00:33:02.880]  在改變的時候
[00:33:02.880 --> 00:33:04.880]  我們就拿起玉紙
[00:33:04.880 --> 00:33:06.880]  離開
[00:33:06.880 --> 00:33:08.880]  不是大詞
[00:33:08.880 --> 00:33:12.880]  祈禱交托
[00:33:12.880 --> 00:33:14.880]  奉耶穌命求
[00:33:14.880 --> 00:33:16.880]  阿門
