
[00:00:00.000 --> 00:00:02.000]  農曆新年快要到了
[00:31:10.440 --> 00:31:12.440]  收割,以致到無論殺種的
[00:31:12.440 --> 00:31:14.440]  收割的,所有的人
[00:31:14.440 --> 00:31:16.440]  都能夠真正經歷
[00:31:16.440 --> 00:31:18.440]  最大的滿足
[00:31:18.440 --> 00:31:20.440]  讓我一同禱告
[00:31:22.440 --> 00:31:24.440]  天主上讓我們讚美你自己一名
[00:31:24.440 --> 00:31:28.440]  因為你不單止
[00:31:28.440 --> 00:31:30.440]  創造世界,你更是體恤人的
[00:31:30.440 --> 00:31:32.440]  軟弱,無法自拔
[00:31:32.440 --> 00:31:34.440]  你赤下耶穌基督
[00:31:34.440 --> 00:31:36.440]  代替了他,讓我們知道
[00:31:36.440 --> 00:31:38.440]  他才是真正的
[00:31:38.440 --> 00:31:40.440]  答案,因為
[00:31:40.440 --> 00:31:42.440]  無論什麼形式的敬拜
[00:31:42.440 --> 00:31:44.440]  無論什麼形式的
[00:31:44.440 --> 00:31:48.440]  除罪
[00:31:48.440 --> 00:31:50.440]  都是無效,唯獨
[00:31:50.440 --> 00:31:52.440]  靠著耶穌基督的補血
[00:31:52.440 --> 00:31:54.440]  才能夠為我們
[00:31:54.440 --> 00:31:56.440]  贖回一切的罪
[00:31:56.440 --> 00:31:58.440]  負上所有罪的需要的代價
[00:31:58.440 --> 00:32:00.440]  讓我們可以向罪死,向罪活
[00:32:00.440 --> 00:32:04.440]  求你所賜的聖靈
[00:32:04.440 --> 00:32:06.440]  在我們心中去作供
[00:32:06.440 --> 00:32:08.440]  幫助我們
[00:32:08.440 --> 00:32:10.440]  不再拒絕聖靈的感動
[00:32:10.440 --> 00:32:14.440]  不去逃避光
[00:32:14.440 --> 00:32:16.440]  直著你自己話語所賜的真光
[00:32:16.440 --> 00:32:18.440]  改變我們的生活
[00:32:18.440 --> 00:32:20.440]  改變我們的思想行為的模式
[00:32:20.440 --> 00:32:22.440]  讓我們
[00:32:22.440 --> 00:32:24.440]  因著
[00:32:24.440 --> 00:32:26.440]  遵行父神的旨意
[00:32:26.440 --> 00:32:28.440]  讓我們每個星期的祈禱
[00:32:28.440 --> 00:32:30.440]  願你的旨意
[00:32:30.440 --> 00:32:32.440]  行在地上,如同行在天上的時候
[00:32:32.440 --> 00:32:34.440]  讓我們經歷
[00:32:34.440 --> 00:32:36.440]  與神同工
[00:32:36.440 --> 00:32:38.440]  讓我們能夠得著
[00:32:38.440 --> 00:32:40.440]  最大的滿足
[00:32:40.440 --> 00:32:42.440]  祈求奉耶穌基督的名
[00:32:42.440 --> 00:32:44.440]  阿門
