
[00:00:00.000 --> 00:00:03.440]  弟兄姊妹, 二零二六年新年快樂, 主內平安
[00:27:35.000 --> 00:27:36.000]  就是說我們信耶穌
[00:27:36.000 --> 00:27:38.000]  信耶穌那一剎那要靠耶穌
[00:27:38.000 --> 00:27:41.000]  我們繼續信耶穌都要靠什麼
[00:27:41.000 --> 00:27:44.000]  都是要靠耶穌
[00:27:44.000 --> 00:27:47.000]  有些人信了耶穌之後
[00:27:47.000 --> 00:27:48.000]  就沒有靠耶穌了
[00:27:48.000 --> 00:27:50.000]  所有生活行為
[00:27:50.000 --> 00:27:51.000]  夫婦關係
[00:27:51.000 --> 00:27:52.000]  子女教育
[00:27:52.000 --> 00:27:53.000]  他都沒有再靠耶穌
[00:27:53.000 --> 00:27:55.000]  他就會很容易會撞牆
[00:27:55.000 --> 00:27:59.000]  所以就要回到第六章這裡
[00:27:59.000 --> 00:28:03.000]  所以你們應當離開基督初步的道理
[00:28:03.000 --> 00:28:06.000]  努力進到成熟的地步
[00:28:06.000 --> 00:28:08.000]  不要在以下這幾樣東西
[00:28:08.000 --> 00:28:10.000]  再立根基
[00:28:10.000 --> 00:28:11.000]  什麼叫不要再立根基
[00:28:11.000 --> 00:28:13.000]  就是這幾樣東西已經是
[00:28:13.000 --> 00:28:15.000]  我們叫做
[00:28:15.000 --> 00:28:16.000]  初初做基督徒的時候
[00:28:16.000 --> 00:28:18.000]  你們已經懂了
[00:28:18.000 --> 00:28:19.000]  例如你要悔改
[00:28:19.000 --> 00:28:21.000]  你要信靠神
[00:28:21.000 --> 00:28:22.000]  你有洗禮
[00:28:22.000 --> 00:28:24.000]  你有聖靈的按手
[00:28:24.000 --> 00:28:26.000]  聖靈給你恩賜
[00:28:26.000 --> 00:28:28.000]  你也要接受死人復活
[00:28:28.000 --> 00:28:31.000]  你也要明白將來會有審判
[00:28:31.000 --> 00:28:33.000]  這些就是最基礎的信仰根基
[00:28:33.000 --> 00:28:35.000]  但往往這些都是頭腦上的
[00:28:35.000 --> 00:28:36.000]  但你已經接受了
[00:28:36.000 --> 00:28:38.000]  所以你不要在這些根基當中
[00:28:38.000 --> 00:28:39.000]  再立根基了
[00:28:39.000 --> 00:28:40.000]  即使什麼意思呢
[00:28:40.000 --> 00:28:42.000]  就是不要再講那些三撲棋
[00:28:42.000 --> 00:28:43.000]  不要再講那些
[00:28:43.000 --> 00:28:45.000]  你要向前走的了
[00:28:45.000 --> 00:28:47.000]  今天很多基督徒
[00:28:47.000 --> 00:28:50.000]  是上完信仰101之後
[00:28:51.000 --> 00:28:53.000]  就沒有再上其他的裝備士工
[00:28:53.000 --> 00:28:54.000]  任何的教導都沒有
[00:28:54.000 --> 00:28:55.000]  你説不是啊
[00:28:55.000 --> 00:28:56.000]  我沒有上
[00:28:56.000 --> 00:28:57.000]  我在家裡有聽的
[00:28:57.000 --> 00:28:58.000]  他或者家裡都沒有聽的
[00:28:58.000 --> 00:28:59.000]  他就已經停滯了
[00:28:59.000 --> 00:29:00.000]  沒有再上課
[00:29:00.000 --> 00:29:01.000]  沒有再學東西
[00:29:01.000 --> 00:29:02.000]  對於聖經
[00:29:02.000 --> 00:29:03.000]  對於信仰
[00:29:03.000 --> 00:29:04.000]  沒有再繼續去尋求
[00:29:04.000 --> 00:29:05.000]  就已經停滯了
[00:29:05.000 --> 00:29:06.000]  就在這裡所講
[00:29:06.000 --> 00:29:08.000]  重複的查經也好
[00:29:08.000 --> 00:29:09.000]  講答案也好
[00:29:09.000 --> 00:29:10.000]  你這樣想都不用想
[00:29:10.000 --> 00:29:12.000]  答案就是耶穌
[00:29:12.000 --> 00:29:14.000]  耶穌
[00:29:14.000 --> 00:29:16.000]  他已經是在根基
[00:29:16.000 --> 00:29:17.000]  每次再查經
[00:29:17.000 --> 00:29:18.000]  又用回同一個根基
[00:29:18.000 --> 00:29:20.000]  他沒有在根基上再學新的東西
[00:29:20.000 --> 00:29:22.000]  或者在靈明
[00:29:22.000 --> 00:29:23.000]  沒有再成長
[00:29:23.000 --> 00:29:24.000]  這就是這個意思
[00:29:24.000 --> 00:29:26.000]  然後他就用這個形容
[00:29:26.000 --> 00:29:28.000]  當然了
[00:29:28.000 --> 00:29:29.000]  他這個就很重要
[00:29:29.000 --> 00:29:31.000]  他説只要神允許
[00:29:31.000 --> 00:29:32.000]  我們就這樣做
[00:29:32.000 --> 00:29:33.000]  什麼意思呢
[00:29:33.000 --> 00:29:35.000]  就是説你在根基的信仰上
[00:29:35.000 --> 00:29:36.000]  再去進深
[00:29:36.000 --> 00:29:37.000]  你的成長
[00:29:37.000 --> 00:29:39.000]  其實最終都是神恩典
[00:29:39.000 --> 00:29:41.000]  不是你自己的行為
[00:29:41.000 --> 00:29:43.000]  或者不是自己可以去自誇的
[00:29:43.000 --> 00:29:44.000]  OK
[00:29:44.000 --> 00:29:45.000]  過了這裡之後
[00:29:45.000 --> 00:29:46.000]  就來到今天的餡了
[00:29:46.000 --> 00:29:49.000]  因為那些曾經蒙了剛照
[00:29:49.000 --> 00:29:50.000]  他用了四個
[00:29:50.000 --> 00:29:51.000]  曾經
[00:29:51.000 --> 00:29:52.000]  曾經蒙了剛照
[00:29:52.000 --> 00:29:55.000]  曾經屬天的恩賜和知美
[00:29:55.000 --> 00:29:57.000]  和曾經與聖人有份
[00:29:57.000 --> 00:30:01.000]  並且嘗過美善的道和來世權能
[00:30:01.000 --> 00:30:02.000]  來世權能即是
[00:30:02.000 --> 00:30:04.000]  聖靈的超自然能力
[00:30:04.000 --> 00:30:06.000]  神的道他嘗過
[00:30:06.000 --> 00:30:08.000]  有屬天的恩賜
[00:30:08.000 --> 00:30:10.000]  他這裡不是只是說屬天的恩賜
[00:30:10.000 --> 00:30:12.000]  不是說我們信主這麼簡單
[00:30:12.000 --> 00:30:15.000]  而是所有聖靈給我們的那種恩賜
[00:30:15.000 --> 00:30:17.000]  和聖人有份的
[00:30:17.000 --> 00:30:20.000]  但是這些人如果偏離正道
[00:30:20.000 --> 00:30:22.000]  就是這些人如果偏離正道
[00:30:22.000 --> 00:30:25.000]  他就不能夠再重新悔改
[00:30:25.000 --> 00:30:27.000]  因為他將神的兒子再釘在十字架上
[00:30:27.000 --> 00:30:28.000]  公然羞辱他
[00:30:28.000 --> 00:30:30.000]  為什麼不能夠再悔改呢
[00:30:30.000 --> 00:30:32.000]  因為他已經信了
[00:30:32.000 --> 00:30:33.000]  但是他信完之後
[00:30:33.000 --> 00:30:35.000]  他去abuse
[00:30:35.000 --> 00:30:36.000]  他信完之後
[00:30:36.000 --> 00:30:37.000]  不過不要緊
[00:30:37.000 --> 00:30:38.000]  我都繼續這樣做
[00:30:38.000 --> 00:30:39.000]  那麼他就
[00:30:39.000 --> 00:30:42.000]  怎樣有機會再悔改呢
[00:30:42.000 --> 00:30:43.000]  接著這個形容詞
[00:30:43.000 --> 00:30:44.000]  聖經自己用這個形容詞
[00:30:44.000 --> 00:30:46.000]  他一塊地
[00:30:46.000 --> 00:30:49.000]  這塊地最重要就是吸收雨水
[00:30:49.000 --> 00:30:51.000]  接著他就吸收了很多雨水
[00:30:51.000 --> 00:30:53.000]  就正如那時候出埃及的人
[00:30:53.000 --> 00:30:55.000]  出埃及的人還沒到曠野
[00:30:55.000 --> 00:30:57.000]  他有沒有經歷過神恩呢
[00:30:57.000 --> 00:30:58.000]  有沒有啊
[00:30:58.000 --> 00:30:59.000]  有
[00:30:59.000 --> 00:31:02.000]  他要出埃及要踏紅海的時候
[00:31:02.000 --> 00:31:04.000]  他有沒有信啊
[00:31:04.000 --> 00:31:06.000]  是不是憑著信來走
[00:31:06.000 --> 00:31:07.000]  出埃及啊
[00:31:07.000 --> 00:31:10.000]  是不是憑著信要去查那個陽月
[00:31:10.000 --> 00:31:12.000]  去避免那個雨節
[00:31:12.000 --> 00:31:13.000]  是不是有信啊
[00:31:13.000 --> 00:31:15.000]  整個曠野的討論
[00:31:15.000 --> 00:31:18.000]  就是說他們是曾經經歷
[00:31:18.000 --> 00:31:20.000]  是曾經有信
[00:31:20.000 --> 00:31:21.000]  是曾經受過難
[00:31:21.000 --> 00:31:23.000]  曾經受過逼迫
[00:31:23.000 --> 00:31:24.000]  是常過未到
[00:31:24.000 --> 00:31:26.000]  整個曠野是說這件事
[00:31:26.000 --> 00:31:28.000]  但是他去到曠野之後
[00:31:28.000 --> 00:31:31.000]  再經歷這個環境的時候
[00:31:31.000 --> 00:31:33.000]  沒有東西吃的
[00:31:33.000 --> 00:31:36.000]  為什麼這些人都這麼高大的
[00:31:36.000 --> 00:31:37.000]  他沒有信心
[00:31:37.000 --> 00:31:42.000]  由有信心變為沒有信心
[00:31:42.000 --> 00:31:46.000]  由得生命變為他們在那裡跌倒
[00:31:46.000 --> 00:31:49.000]  是整個希伯來書的背景
[00:31:49.000 --> 00:31:50.000]  為什麼要有新約
[00:31:50.000 --> 00:31:52.000]  因為新約就要改變他的心
[00:31:52.000 --> 00:31:54.000]  因為這些人的心是不last long
[00:31:54.000 --> 00:31:56.000]  所以就要心改
[00:31:56.000 --> 00:31:58.000]  但是新約的心怎麼改呢
[00:31:58.000 --> 00:31:59.000]  希伯來書就說
[00:31:59.000 --> 00:32:02.000]  你就要定徵仰望耶穌基督
[00:32:02.000 --> 00:32:03.000]  因為他是大祭司
[00:32:03.000 --> 00:32:05.000]  你經歷的他都經歷過
[00:32:05.000 --> 00:32:06.000]  他是道成肉身的那位
[00:32:06.000 --> 00:32:09.000]  他都是身體受過試探
[00:32:09.000 --> 00:32:10.000]  他也是受過苦
[00:32:10.000 --> 00:32:11.000]  但是他沒有犯罪
[00:32:11.000 --> 00:32:12.000]  所以你仰望他的時候
[00:32:12.000 --> 00:32:14.000]  你隨時去到他那裡
[00:32:14.000 --> 00:32:15.000]  你就會得幫助
[00:32:15.000 --> 00:32:17.000]  幫助做什麼
[00:32:17.000 --> 00:32:19.000]  幫助你堅忍到底
[00:32:19.000 --> 00:32:22.000]  那麼你的生命
[00:32:22.000 --> 00:32:24.000]  你的救恩也都會成全
[00:32:24.000 --> 00:32:26.000]  但是你要堅忍到底才會成全
[00:32:26.000 --> 00:32:27.000]  但是這個都是因典
[00:32:27.000 --> 00:32:29.000]  因為是耶穌基督的因典
[00:32:29.000 --> 00:32:32.000]  但是你都要靠他
[00:32:32.000 --> 00:32:36.000]  時間關係
[00:32:36.000 --> 00:32:38.000]  如果信徒不成長
[00:32:38.000 --> 00:32:40.000]  到最終帶來什麼後果呢
[00:32:40.000 --> 00:32:44.000]  是非常嚴峻的後果
[00:32:44.000 --> 00:32:47.000]  其實在第六章
[00:32:47.000 --> 00:32:49.000]  其實之前之後已經講了一點
[00:32:49.000 --> 00:32:50.000]  有什麼後果
[00:32:50.000 --> 00:32:53.000]  你會被罪惡的誘惑
[00:32:53.000 --> 00:32:54.000]  因為誘惑
[00:32:54.000 --> 00:32:56.000]  你會慢慢慢慢變了硬心
[00:32:56.000 --> 00:32:57.000]  就正如以色列人
[00:32:57.000 --> 00:32:59.000]  為什麼他去到曠野之後
[00:32:59.000 --> 00:33:00.000]  因為愛在環境
[00:33:00.000 --> 00:33:01.000]  他會變心呢
[00:33:01.000 --> 00:33:04.000]  就是因為愛在這些誘惑
[00:33:04.000 --> 00:33:07.000]  而他也會因為這樣離棄永活的神
[00:33:07.000 --> 00:33:09.000]  是不是很嚴重
[00:33:09.000 --> 00:33:11.000]  也都會惹神發怒
[00:33:11.000 --> 00:33:13.000]  神的指紋是惹神發怒
[00:33:13.000 --> 00:33:14.000]  就是審判
[00:33:14.000 --> 00:33:16.000]  聖經仍然被淘汰
[00:33:16.000 --> 00:33:17.000]  遍離
[00:33:17.000 --> 00:33:18.000]  失去
[00:33:18.000 --> 00:33:19.000]  被焚燒
[00:33:19.000 --> 00:33:20.000]  不得救
[00:33:20.000 --> 00:33:23.000]  因為你故意犯罪
[00:33:23.000 --> 00:33:24.000]  所以今天終結的時候
[00:33:24.000 --> 00:33:26.000]  2026年新年願望
[00:33:26.000 --> 00:33:29.000]  新年立志
[00:33:29.000 --> 00:33:31.000]  希望大家聽過這個道之後
[00:33:31.000 --> 00:33:32.000]  你在神的面前
[00:33:32.000 --> 00:33:35.000]  有一個重新的立志
[00:33:35.000 --> 00:33:36.000]  那你說我立什麼志呢
[00:33:36.000 --> 00:33:38.000]  回去看一下十章十三章
[00:33:38.000 --> 00:33:39.000]  裡面會說
[00:33:39.000 --> 00:33:40.000]  一個成熟的基督徒
[00:33:40.000 --> 00:33:42.000]  不在地頭腦上
[00:33:42.000 --> 00:33:44.000]  在待人接物上
[00:33:44.000 --> 00:33:46.000]  在聚會裡面
[00:33:46.000 --> 00:33:48.000]  究竟我帶著什麼心態去敬拜
[00:33:48.000 --> 00:33:49.000]  去讀經
[00:33:49.000 --> 00:33:51.000]  去小組
[00:33:51.000 --> 00:33:52.000]  值得我們再反思
[00:33:52.000 --> 00:33:53.000]  現在我們去祈禱
[00:33:53.000 --> 00:33:54.000]  上去教阿爸天父
[00:33:54.000 --> 00:33:55.000]  上去主義
[00:33:55.000 --> 00:33:56.000]  我們一起去到你面前的時候
[00:33:56.000 --> 00:33:57.000]  我們感恩讚美你
[00:33:57.000 --> 00:33:58.000]  因為在新的一年
[00:33:58.000 --> 00:34:00.000]  你透過這個訊息再次提醒我們
[00:34:00.000 --> 00:34:01.000]  好像婚姻那樣
[00:34:01.000 --> 00:34:02.000]  不是結婚那天的愛
[00:34:02.000 --> 00:34:05.000]  而是一生一世我們要投放資源
[00:34:05.000 --> 00:34:06.000]  捨生的去愛
[00:34:06.000 --> 00:34:07.000]  就正如耶穌基督
[00:34:07.000 --> 00:34:10.000]  祂不是只是一天的去捨生
[00:34:10.000 --> 00:34:14.000]  而祂就算是完成了贖罪祭之後
[00:34:14.000 --> 00:34:15.000]  祂仍然在天上
[00:34:15.000 --> 00:34:17.000]  作為我們的大祭司
[00:34:17.000 --> 00:34:19.000]  為我們去禱告
[00:34:19.000 --> 00:34:20.000]  成為我們的幫助
[00:34:20.000 --> 00:34:22.000]  如此你都這樣教導我們
[00:34:22.000 --> 00:34:24.000]  要每天靠著主去行
[00:34:24.000 --> 00:34:25.000]  神的旨意
[00:34:25.000 --> 00:34:26.000]  不可以靠自己
[00:34:26.000 --> 00:34:27.000]  求求你憐憫
[00:34:27.000 --> 00:34:31.000]  在聖靈的帶領底下
[00:34:31.000 --> 00:34:32.000]  讓我們每一個人都知道
[00:34:32.000 --> 00:34:33.000]  2026年
[00:34:33.000 --> 00:34:35.000]  讓每一個在外教會知道
[00:34:35.000 --> 00:34:37.000]  2026年應該怎樣去成長
[00:34:37.000 --> 00:34:39.000]  將榮耀重重歸給主
[00:34:39.000 --> 00:34:40.000]  祈禱交到奉主名義下
