
[00:00:00.000 --> 00:00:05.000]  今天我的題目對我而言是很大的挑戰
[00:29:28.000 --> 00:29:30.000]  視乎是不是ABC的人
[00:29:30.000 --> 00:29:32.000]  去用這些工具
[00:29:32.000 --> 00:29:34.000]  所以求主就幫助我們
[00:29:34.000 --> 00:29:36.000]  當師母她的Facebook
[00:29:36.000 --> 00:29:38.000]  過去十幾年的
[00:29:38.000 --> 00:29:41.000]  那個社的裏面
[00:29:41.000 --> 00:29:42.000]  她去到差不多
[00:29:42.000 --> 00:29:45.000]  超過十萬人的Follow
[00:29:45.000 --> 00:29:47.000]  十萬人
[00:29:47.000 --> 00:29:48.000]  感謝主
[00:29:48.000 --> 00:29:49.000]  所以很多時候
[00:29:49.000 --> 00:29:50.000]  人們一看到師母
[00:29:50.000 --> 00:29:53.000]  她說我有看你的Facebook
[00:29:53.000 --> 00:29:55.000]  哇 感謝主
[00:29:55.000 --> 00:29:56.000]  因為我經常都覺得
[00:29:56.000 --> 00:29:58.000]  我們二人成為一體
[00:29:58.000 --> 00:30:00.000]  她的就是我的
[00:30:00.000 --> 00:30:01.000]  我就很開心
[00:30:01.000 --> 00:30:03.000]  她有十萬 我也有十萬
[00:30:03.000 --> 00:30:04.000]  我有萬四
[00:30:04.000 --> 00:30:06.000]  我就把萬四都給她
[00:30:06.000 --> 00:30:08.000]  加起來就是十一萬四
[00:30:08.000 --> 00:30:09.000]  感謝主
[00:30:09.000 --> 00:30:10.000]  我經常都覺得
[00:30:10.000 --> 00:30:11.000]  開心一點
[00:30:11.000 --> 00:30:14.000]  能夠為主而做任何事
[00:30:14.000 --> 00:30:16.000]  上帝一定會將
[00:30:16.000 --> 00:30:17.000]  祂的恩典
[00:30:17.000 --> 00:30:18.000]  祂的祝福
[00:30:18.000 --> 00:30:20.000]  帶入這個城市
