
[00:00:00.000 --> 00:00:01.400]  今天進入新的一年
[00:36:41.680 --> 00:36:42.680]  活出照明的基督徒
[00:36:42.680 --> 00:36:44.680]  我們一起同心祈禱
[00:36:44.680 --> 00:36:47.680]  Tim我們多謝你
[00:36:47.680 --> 00:36:51.680]  因為你讓我們能夠
[00:36:51.680 --> 00:36:53.680]  經過新的一年
[00:36:53.680 --> 00:36:55.680]  好像傳道書所說
[00:36:55.680 --> 00:36:57.680]  一代過去一代又要來
[00:36:57.680 --> 00:36:58.680]  但我們仍然深信
[00:36:58.680 --> 00:37:00.680]  今天我們要學習的是
[00:37:00.680 --> 00:37:02.680]  從日光之上
[00:37:02.680 --> 00:37:04.680]  來看我們每一天
[00:37:04.680 --> 00:37:06.680]  我們的每一年
[00:37:06.680 --> 00:37:09.680]  我們知道是神祢自己親自掌管
[00:37:09.680 --> 00:37:11.680]  深信神祢必然有最好的預備
[00:37:11.680 --> 00:37:12.680]  求祢幫助我們
[00:37:12.680 --> 00:37:16.680]  從以利亞身上的經歷來學習
[00:37:16.680 --> 00:37:19.680]  讓我們今天能夠成為一個
[00:37:19.680 --> 00:37:22.680]  高舉耶穌基督的基督徒
[00:37:22.680 --> 00:37:23.680]  我們能夠成為一個
[00:37:23.680 --> 00:37:26.680]  活出神祢給我們照明的基督徒
[00:37:26.680 --> 00:37:28.680]  更加讓我們不是為人
[00:37:28.680 --> 00:37:29.680]  為自己而活
[00:37:29.680 --> 00:37:31.680]  我們是全然為主而活
[00:37:31.680 --> 00:37:33.680]  多謝你聽我們祈禱
[00:37:33.680 --> 00:37:34.680]  奉耶穌基督的名求
[00:37:34.680 --> 00:37:35.680]  阿門
