
[00:00:00.000 --> 00:00:11.000]  我們今天就從詩篇 這些聖經裡頭 我們一同來看到心靈平靜的秘訣
[00:38:28.000 --> 00:38:30.000]  遵守祂的道
[00:38:30.000 --> 00:38:31.000]  就是跟上面所說的
[00:38:31.000 --> 00:38:35.000]  行善的意思有點相似
[00:38:35.000 --> 00:38:38.000]  就是你不要光覺得埋怨
[00:38:38.000 --> 00:38:39.000]  覺得不平
[00:38:39.000 --> 00:38:42.000]  你要做你應該做的
[00:38:42.000 --> 00:38:43.000]  這樣的話
[00:38:43.000 --> 00:38:46.000]  你就不會心裡頭
[00:38:46.000 --> 00:38:48.000]  不會那麼波動
[00:38:48.000 --> 00:38:50.000]  那麼不平安了
[00:38:50.000 --> 00:38:53.000]  所以這個天師篇
[00:38:53.000 --> 00:38:55.000]  內容是很豐富
[00:38:55.000 --> 00:38:57.000]  所以很難怪
[00:38:57.000 --> 00:39:00.000]  大國也用字母這個的題材
[00:39:00.000 --> 00:39:02.000]  來寫這個詩篇
[00:39:02.000 --> 00:39:05.000]  是要我們能夠背下來
[00:39:05.000 --> 00:39:06.000]  能夠記住
[00:39:06.000 --> 00:39:09.000]  可以應用在我們的生活當中
[00:39:09.000 --> 00:39:10.000]  這個地方講到
[00:39:10.000 --> 00:39:13.000]  有八條的命令
[00:39:13.000 --> 00:39:17.000]  這篇詩也有八條的命令
[00:39:17.000 --> 00:39:18.000]  第一個
[00:39:18.000 --> 00:39:21.000]  不要為作惡的心懷不平
[00:39:21.000 --> 00:39:25.000]  第二個是要倚靠耶和華而行善
[00:39:25.000 --> 00:39:26.000]  第三個
[00:39:26.000 --> 00:39:29.000]  要以耶和華為樂
[00:39:29.000 --> 00:39:30.000]  第四個
[00:39:30.000 --> 00:39:33.000]  把你的事交托耶和華
[00:39:33.000 --> 00:39:35.000]  倚靠祂
[00:39:35.000 --> 00:39:36.000]  第五個
[00:39:36.000 --> 00:39:38.000]  要安息在主的裡頭
[00:39:38.000 --> 00:39:40.000]  默然的倚靠神
[00:39:40.000 --> 00:39:43.000]  耐性等候祂
[00:39:43.000 --> 00:39:44.000]  第六個
[00:39:44.000 --> 00:39:46.000]  要止住怒氣
[00:39:46.000 --> 00:39:49.000]  要離去憤怒
[00:39:49.000 --> 00:39:50.000]  第七個
[00:39:50.000 --> 00:39:53.000]  要離惡行善
[00:39:53.000 --> 00:39:54.000]  第八個
[00:39:54.000 --> 00:40:00.000]  要等候耶和華來遵守祂的道
[00:40:00.000 --> 00:40:04.000]  那我在這裡看到有一篇短文
[00:40:04.000 --> 00:40:07.000]  講到跟這個信息有關係
[00:40:07.000 --> 00:40:08.000]  我拿這個短文呢
[00:40:08.000 --> 00:40:09.000]  這個故事呢
[00:40:09.000 --> 00:40:11.000]  作為一個結束
[00:40:11.000 --> 00:40:12.000]  讓我們看到
[00:40:12.000 --> 00:40:18.000]  怎樣能夠心靈有個平安的光景
[00:40:18.000 --> 00:40:19.000]  這個事情呢
[00:40:19.000 --> 00:40:21.000]  回到四十年以前
[00:40:21.000 --> 00:40:24.000]  在一九六三年的時候
[00:40:24.000 --> 00:40:26.000]  有一個叫做
[00:40:26.000 --> 00:40:27.000]  一個女孩子
[00:40:27.000 --> 00:40:29.000]  她叫Mary
[00:40:29.000 --> 00:40:31.000]  她就給一個報紙
[00:40:31.000 --> 00:40:33.000]  給這個
[00:40:33.000 --> 00:40:35.000]  芝加哥一個論壇報
[00:40:35.000 --> 00:40:37.000]  寫了一封信
[00:40:37.000 --> 00:40:39.000]  她說我是很聽話的話
[00:40:39.000 --> 00:40:42.000]  我幫媽媽做了好多事
[00:40:42.000 --> 00:40:43.000]  早上的時候
[00:40:43.000 --> 00:40:45.000]  媽媽做好餅以後
[00:40:45.000 --> 00:40:48.000]  我就把餅送到餐桌上
[00:40:48.000 --> 00:40:51.000]  但是媽媽什麼話都沒有稱贊我
[00:40:51.000 --> 00:40:54.000]  反正我的弟弟來了
[00:40:54.000 --> 00:40:56.000]  她就給他一個甜餅
[00:40:56.000 --> 00:40:57.000]  反正她什麼也不做
[00:40:57.000 --> 00:40:58.000]  就得到甜餅
[00:40:58.000 --> 00:40:59.000]  我做了很多
[00:40:59.000 --> 00:41:02.000]  一句誇獎的話都沒有
[00:41:02.000 --> 00:41:03.000]  她說我很不平
[00:41:03.000 --> 00:41:05.000]  為什麼會這樣
[00:41:05.000 --> 00:41:07.000]  好孩子沒有得到稱贊
[00:41:07.000 --> 00:41:09.000]  她的弟弟也說是壞孩子
[00:41:09.000 --> 00:41:14.000]  壞孩子反倒得到很多好處
[00:41:14.000 --> 00:41:17.000]  那麼這個收到這個信的人呢
[00:41:17.000 --> 00:41:19.000]  是一個芝加哥論壇報
[00:41:19.000 --> 00:41:20.000]  一個兒童版
[00:41:20.000 --> 00:41:26.000]  一個專欄的一個主持人
[00:41:26.000 --> 00:41:29.000]  她說她十多年以來
[00:41:29.000 --> 00:41:32.000]  收到這樣的信很多
[00:41:32.000 --> 00:41:35.000]  她說神為什麼不獎賞好人
[00:41:35.000 --> 00:41:40.000]  神為什麼不責罰壞人
[00:41:40.000 --> 00:41:42.000]  孩子寫的信給她
[00:41:42.000 --> 00:41:43.000]  她說這樣的信
[00:41:43.000 --> 00:41:45.000]  差不多有一千封
[00:41:45.000 --> 00:41:47.000]  不下一千封
[00:41:47.000 --> 00:41:49.000]  好多孩子覺得不平
[00:41:49.000 --> 00:41:52.000]  什麼媽媽對我這樣的姐姐不好
[00:41:52.000 --> 00:41:54.000]  對我的妹妹那麼好
[00:41:54.000 --> 00:41:56.000]  我做那麼好都沒有稱贊
[00:41:56.000 --> 00:41:59.000]  我的妹妹什麼事情都聽她
[00:41:59.000 --> 00:42:01.000]  這樣的類似的話
[00:42:01.000 --> 00:42:04.000]  她這個主編的主持人
[00:42:04.000 --> 00:42:06.000]  收到這樣的信
[00:42:06.000 --> 00:42:07.000]  她說很多
[00:42:07.000 --> 00:42:09.000]  她不知道怎麼回答
[00:42:09.000 --> 00:42:11.000]  小孩子你也不能把聖經
[00:42:11.000 --> 00:42:13.000]  都跟她講一遍
[00:42:13.000 --> 00:42:15.000]  你無法回答
[00:42:15.000 --> 00:42:18.000]  她後來正好
[00:42:18.000 --> 00:42:20.000]  她就不知道怎麼回答的時候
[00:42:20.000 --> 00:42:22.000]  有一天她就參加
[00:42:22.000 --> 00:42:25.000]  一個朋友的婚禮
[00:42:25.000 --> 00:42:27.000]  她就參加婚禮的時候
[00:42:27.000 --> 00:42:32.000]  就看見主持的婚禮的牧師呢
[00:42:32.000 --> 00:42:34.000]  就主持了婚禮
[00:42:34.000 --> 00:42:36.000]  然後就到新郎新娘
[00:42:36.000 --> 00:42:40.000]  給對方戴一個戒指
[00:42:40.000 --> 00:42:43.000]  這個新郎新娘怎麼樣
[00:42:43.000 --> 00:42:45.000]  就搞錯了
[00:42:45.000 --> 00:42:51.000]  新郎就把戒指戴在新娘的右手指上
[00:42:51.000 --> 00:42:54.000]  你們去婚禮戴過戒指的
[00:42:54.000 --> 00:42:57.000]  戴在她右手指上
[00:42:57.000 --> 00:43:02.000]  新郎也戴在她右手指上
[00:43:02.000 --> 00:43:06.000]  這不是一般的情況
[00:43:06.000 --> 00:43:09.000]  你知道都是要戴在左手
[00:43:09.000 --> 00:43:12.000]  但是發生這個事情呢
[00:43:12.000 --> 00:43:14.000]  牧師也沒有糾正她
[00:43:14.000 --> 00:43:17.000]  牧師就跟新娘跟新郎說呢
[00:43:17.000 --> 00:43:21.000]  他說右手已經很好了
[00:43:21.000 --> 00:43:26.000]  不需要再用戒指來裝飾了
[00:43:26.000 --> 00:43:30.000]  意思就是右手已經很好了
[00:43:30.000 --> 00:43:35.000]  就不需要再多一個戒指來裝飾了
[00:43:35.000 --> 00:43:38.000]  這個報紙的主持人一聽的話
[00:43:38.000 --> 00:43:43.000]  馬上就得到她的答案了
[00:43:43.000 --> 00:43:45.000]  她一直在想的問題
[00:43:45.000 --> 00:43:48.000]  現在好像有個答案出來了
[00:43:48.000 --> 00:43:51.000]  就是已經很好的東西
[00:43:51.000 --> 00:43:56.000]  不需要再加上更好的了
[00:43:56.000 --> 00:43:59.000]  我想地中之靈你們都能夠領會吧
[00:43:59.000 --> 00:44:01.000]  右手已經很好了
[00:44:01.000 --> 00:44:04.000]  就不需要再加上更好的東西
[00:44:04.000 --> 00:44:07.000]  那左手呢應該戴在左手上
[00:44:07.000 --> 00:44:11.000]  應該戴在左手上
[00:44:11.000 --> 00:44:15.000]  就是右手成為了右手呢
[00:44:15.000 --> 00:44:17.000]  本身已經是很完美的
[00:44:17.000 --> 00:44:22.000]  沒有必要把更好的東西戴在她的手上
[00:44:22.000 --> 00:44:25.000]  同樣的那些有道德的人
[00:44:25.000 --> 00:44:27.000]  那些行善的人
[00:44:27.000 --> 00:44:31.000]  他們常常是被忽略
[00:44:31.000 --> 00:44:36.000]  不就是因為他們已經是非常完美了嗎
[00:44:36.000 --> 00:44:41.000]  後來這個主編就得出這個結論
[00:44:41.000 --> 00:44:45.000]  他說上帝讓右手成為右手
[00:44:45.000 --> 00:44:49.000]  就是對右手最高的獎賞
[00:44:49.000 --> 00:44:51.000]  你是右手
[00:44:51.000 --> 00:44:55.000]  這個右手已經給你獎賞了
[00:44:55.000 --> 00:44:58.000]  因為你是右手
[00:44:58.000 --> 00:45:03.000]  同樣的神讓好人成為好人
[00:45:03.000 --> 00:45:07.000]  這就是對好人的獎賞
[00:45:07.000 --> 00:45:10.000]  所以他就從婚禮上這件事情
[00:45:10.000 --> 00:45:14.000]  他得到這樣的結論
[00:45:14.000 --> 00:45:17.000]  所以他發現這樣一個答案以後呢
[00:45:17.000 --> 00:45:22.000]  他就寫了一個封信回給這個女孩子
[00:45:22.000 --> 00:45:24.000]  Mary這個女孩子
[00:45:24.000 --> 00:45:27.000]  他說上帝讓你成為好孩子
[00:45:27.000 --> 00:45:30.000]  就是對你最高的獎賞
[00:45:30.000 --> 00:45:33.000]  你覺得你好
[00:45:33.000 --> 00:45:35.000]  上帝讓你成為好孩子
[00:45:35.000 --> 00:45:38.000]  就是一個最高的獎賞
[00:45:38.000 --> 00:45:42.000]  所以這封信在報紙上一登出來以後
[00:45:42.000 --> 00:45:44.000]  好多人看了以後
[00:45:44.000 --> 00:45:48.000]  好多報紙就轉載他的這封信
[00:45:48.000 --> 00:45:55.000]  所以在全國一千多個報紙就轉載這封信
[00:45:55.000 --> 00:45:59.000]  在美國在歐洲很多的報紙就寫這封信
[00:45:59.000 --> 00:46:02.000]  神讓好人成為好人
[00:46:02.000 --> 00:46:06.000]  這就是對好人最高的獎賞
[00:46:06.000 --> 00:46:11.000]  所以這個前不久呢
[00:46:11.000 --> 00:46:14.000]  有一個中國人看到這篇文章
[00:46:14.000 --> 00:46:20.000]  他就從這裡頭又得出一個第二個結論
[00:46:20.000 --> 00:46:24.000]  他說中國不是有句古話說
[00:46:24.000 --> 00:46:27.000]  惡有惡報 善有善報
[00:46:27.000 --> 00:46:31.000]  不是不報 時候未到
[00:46:31.000 --> 00:46:34.000]  他說神讓惡人成為惡人
[00:46:34.000 --> 00:46:38.000]  就是給他一個最大的刑罰
[00:46:38.000 --> 00:46:41.000]  所以這個中國人非常聰明
[00:46:41.000 --> 00:46:47.000]  從這個裡頭引出一個第二個同樣一個結論
[00:46:47.000 --> 00:46:50.000]  就是你成為惡人的話
[00:46:50.000 --> 00:46:52.000]  好像神沒有刑罰他
[00:46:52.000 --> 00:46:57.000]  其實是神給他一個刑罰
[00:46:57.000 --> 00:47:00.000]  所以我們從今天這篇詩篇的話
[00:47:00.000 --> 00:47:04.000]  我們可以應用在我們的熱場生活中
[00:47:04.000 --> 00:47:06.000]  如果你有什麼不平的事情
[00:47:06.000 --> 00:47:10.000]  如果你有什麼難處一直沒有得到解決
[00:47:10.000 --> 00:47:13.000]  你要相信神 要依靠神
[00:47:13.000 --> 00:47:18.000]  因為神是公義的 神是信使的
[00:47:18.000 --> 00:47:20.000]  神知道這一切
[00:47:20.000 --> 00:47:23.000]  有時候可能不是很快地解決
[00:47:23.000 --> 00:47:26.000]  但是時間在神的手中
[00:47:26.000 --> 00:47:29.000]  只要我們能夠來依靠祂
[00:47:29.000 --> 00:47:32.000]  來按照我們應該做的事情
[00:47:32.000 --> 00:47:34.000]  我們繼續地做
[00:47:34.000 --> 00:47:36.000]  那麼我們必定看見
[00:47:36.000 --> 00:47:40.000]  我們漸漸地從難處中間過來
[00:47:40.000 --> 00:47:41.000]  我們也能看見
[00:47:41.000 --> 00:47:44.000]  我們的生命也漸漸地成長了
[00:47:44.000 --> 00:47:49.000]  願神能借著這句話來安慰我們
[00:47:49.000 --> 00:47:51.000]  也來激勵我們
[00:47:51.000 --> 00:47:54.000]  叫我們繼續地再往前走
[00:47:54.000 --> 00:47:59.000]  我們低頭給祂報告
[00:47:59.000 --> 00:48:02.000]  天父求禰把這句話
[00:48:02.000 --> 00:48:04.000]  常常提醒我們
[00:48:04.000 --> 00:48:06.000]  說在我們的裡面
[00:48:06.000 --> 00:48:09.000]  叫我們知道禰是公義的
[00:48:09.000 --> 00:48:11.000]  禰是信使的
[00:48:11.000 --> 00:48:14.000]  甚至好多時候我們遇到難處
[00:48:14.000 --> 00:48:16.000]  我們遇到不平的事情
[00:48:16.000 --> 00:48:21.000]  神求禰用禰的話來提醒我們
[00:48:21.000 --> 00:48:24.000]  叫我們看到禰是信使的
[00:48:24.000 --> 00:48:25.000]  也叫我們看到
[00:48:25.000 --> 00:48:30.000]  世上這一切不公義的事情都要過去
[00:48:30.000 --> 00:48:32.000]  我們最終在禰面前
[00:48:32.000 --> 00:48:35.000]  要得到禰賜給我們的福氣
[00:48:35.000 --> 00:48:38.000]  願神給我們每個弟兄姊妹
[00:48:38.000 --> 00:48:39.000]  在每天的生活中間
[00:48:39.000 --> 00:48:43.000]  都能夠來安息在禰的裡頭
[00:48:43.000 --> 00:48:47.000]  讓心靈常常保持禰給我們的平安
[00:48:47.000 --> 00:48:51.000]  保教在這個動蕩不安的世界當中
[00:48:51.000 --> 00:48:54.000]  我們能夠過每天的生活
[00:48:54.000 --> 00:48:57.000]  能夠依靠禰 榮耀禰
[00:48:57.000 --> 00:49:02.000]  那麼平安喜樂常常充滿在我們的當中
[00:49:02.000 --> 00:49:04.000]  願神賜福給禰的教會
[00:49:04.000 --> 00:49:08.000]  賜福給眾弟勇子們與我們同在
[00:49:08.000 --> 00:49:11.000]  禱告只供耶穌基督的名
[00:49:11.000 --> 00:49:12.000]  阿彌陀佛
