
[00:00:00.000 --> 00:00:05.240]  今日的講題就是「主要容他」三方面
[00:36:40.200 --> 00:36:42.600]  他在這裡聚會不行了
[00:36:42.600 --> 00:36:44.600]  帶他去一間中文教會
[00:36:44.600 --> 00:36:47.400]  就帶他去我那間中文教會
[00:36:47.400 --> 00:36:50.200]  一次他又什麼都不懂
[00:36:50.200 --> 00:36:52.200]  所以信耶穌就叫他打麻將
[00:36:52.200 --> 00:36:53.400]  打麻將這樣
[00:36:53.400 --> 00:36:55.200]  那次我就去探望他
[00:36:55.200 --> 00:36:56.200]  短短一刻時間
[00:36:56.200 --> 00:36:58.000]  一見到他打麻將
[00:36:58.000 --> 00:36:59.800]  他之前說什麼
[00:36:59.800 --> 00:37:02.000]  他說你的牧師上任了
[00:37:02.000 --> 00:37:04.800]  你不怕你的牧師來探望你嗎
[00:37:04.800 --> 00:37:07.200]  當時打麻將是覺得不行的
[00:37:07.200 --> 00:37:09.000]  現在就說老人癡呆了
[00:37:09.000 --> 00:37:10.800]  說當時
[00:37:10.800 --> 00:37:13.200]  可以打老人癡呆
[00:37:13.200 --> 00:37:15.800]  當時覺得打麻將是賭錢的
[00:37:15.800 --> 00:37:17.800]  你不怕你的牧師來探望你嗎
[00:37:17.800 --> 00:37:20.400]  你不是很尷尬嗎
[00:37:20.400 --> 00:37:22.600]  如果牧師他剛剛上任
[00:37:22.600 --> 00:37:23.400]  他來探望我
[00:37:23.400 --> 00:37:25.800]  我就吃了一隻麻將
[00:37:25.800 --> 00:37:27.600]  多大聲
[00:37:27.600 --> 00:37:30.000]  當時我真的去探望他
[00:37:30.000 --> 00:37:32.800]  他嘔了一口
[00:37:32.800 --> 00:37:33.600]  哪裡吃得下
[00:37:33.600 --> 00:37:34.800]  吃不下了
[00:37:34.800 --> 00:37:39.000]  從此之後他就不打麻將了
[00:37:39.000 --> 00:37:42.200]  他就漸漸教會栽培了
[00:37:42.200 --> 00:37:44.000]  他就做執事了
[00:37:44.000 --> 00:37:45.400]  做接待了
[00:37:45.400 --> 00:37:46.800]  接待接待接待
[00:37:46.800 --> 00:37:48.600]  接待後來他走了
[00:37:48.600 --> 00:37:49.600]  他走了
[00:37:49.600 --> 00:37:52.000]  有一個招待我說
[00:37:52.000 --> 00:37:53.400]  牧師牧師我做招待
[00:37:53.400 --> 00:37:55.000]  為什麼做招待呢
[00:37:55.000 --> 00:37:57.000]  他說就是因為那個姐妹
[00:37:57.000 --> 00:37:59.000]  告訴我要我做她接班人
[00:37:59.000 --> 00:38:01.200]  所以走了我出來做接班人
[00:38:01.200 --> 00:38:05.600]  哪怕是一個短短的令人尷尬的事情
[00:38:05.600 --> 00:38:09.800]  只要我們肯為主做一些的服事
[00:38:09.800 --> 00:38:11.800]  這個天國就實現了
[00:38:11.800 --> 00:38:13.200]  天國就出現了
[00:38:13.200 --> 00:38:17.600]  安慰、饒恕、救恩、恩典就在了
[00:38:17.600 --> 00:38:22.400]  今天主跟那些門徒說一件事
[00:38:22.400 --> 00:38:28.000]  去,對面幫我拿牽的路紙過來
[00:38:28.000 --> 00:38:30.600]  你只是說一句,主要用它
[00:38:30.600 --> 00:38:32.600]  今天如果主跟你說
[00:38:32.600 --> 00:38:35.400]  你只是感覺主跟我說就可以了
[00:38:35.400 --> 00:38:36.800]  主跟你說就可以了
[00:38:36.800 --> 00:38:38.000]  主要用你
[00:38:38.000 --> 00:38:41.600]  你願不願意給主用呢
[00:38:41.600 --> 00:38:46.800]  我們一齊祈禱
[00:38:46.800 --> 00:38:47.600]  主耶穌說
[00:38:47.600 --> 00:38:49.600]  原來你們是萬王之王
[00:38:49.600 --> 00:38:51.800]  就是那個尼賽亞救主
[00:38:51.800 --> 00:38:57.000]  今天你竟然是很謙卑苦驟
[00:38:57.000 --> 00:39:00.600]  對我們說主要用他
[00:39:00.600 --> 00:39:04.400]  如果我們知道這個主
[00:39:04.400 --> 00:39:07.400]  或者我們聽到聖靈
[00:39:07.400 --> 00:39:09.400]  或者透過弟兄姊妹
[00:39:09.400 --> 00:39:13.000]  祂的邀請背後是主的吩咐
[00:39:13.000 --> 00:39:15.200]  主要用他的時候
[00:39:15.200 --> 00:39:20.000]  我們都肯去交託給主
[00:39:20.000 --> 00:39:21.800]  讓主使用
[00:39:21.800 --> 00:39:24.800]  主啊,我們教會就復興了
[00:39:24.800 --> 00:39:26.400]  我們的家庭就復興了
[00:39:26.400 --> 00:39:28.200]  我們的社會就復興了
[00:39:28.200 --> 00:39:30.400]  我們的國家就復興了
[00:39:30.400 --> 00:39:35.000]  主啊,你用你這句震撼的話
[00:39:35.000 --> 00:39:37.000]  震動我們的心
[00:39:37.000 --> 00:39:38.200]  讓我們對主說
[00:39:38.200 --> 00:39:40.800]  主,我再謝祢
[00:39:40.800 --> 00:39:44.000]  請使用我
[00:39:44.000 --> 00:39:46.600]  聽我們祈禱
[00:39:46.600 --> 00:39:50.000]  奉救主耶穌聖名求
