
[00:00:00.000 --> 00:00:04.020]  以色列人聽了十個探子的回報
[00:33:40.560 --> 00:33:42.480]  因爲禰很愛我們
[00:33:42.480 --> 00:33:45.800]  所以今天我們能夠在這崇拜的時間
[00:33:45.800 --> 00:33:47.400]  我們一起在禰的面前
[00:33:47.400 --> 00:33:51.080]  唱詩歌去表達我們對禰的感恩
[00:33:51.080 --> 00:33:53.120]  我們可以將金錢奉獻
[00:33:53.120 --> 00:33:55.160]  表達我們對禰的愛
[00:33:55.160 --> 00:33:57.760]  我們可以來聆聽禰的說話
[00:33:57.760 --> 00:33:58.600]  讓禰的話
[00:33:58.600 --> 00:34:01.760]  讓禰的道進入我們生命裏面
[00:34:01.760 --> 00:34:03.200]  再次感謝禰
[00:34:03.200 --> 00:34:07.000]  多謝禰在我們過去不認識禰的時候
[00:34:07.000 --> 00:34:09.000]  禰透過很多的人
[00:34:09.000 --> 00:34:10.320]  花心思
[00:34:10.320 --> 00:34:11.440]  花精神
[00:34:11.440 --> 00:34:12.640]  花耐性
[00:34:12.640 --> 00:34:16.520]  刻意地去想辦法
[00:34:16.520 --> 00:34:18.600]  將我們帶到一些聚會
[00:34:18.600 --> 00:34:22.400]  或者帶到一些適合我們節目的裏面
[00:34:22.400 --> 00:34:26.200]  以致我們能夠知道基督教的信仰是什麼
[00:34:26.200 --> 00:34:30.400]  以致我們明白救恩是怎樣得到的
[00:34:30.400 --> 00:34:33.120]  將我們一切感謝禰
[00:34:33.120 --> 00:34:34.840]  大主今天正如《生命紀》裏面
[00:34:34.840 --> 00:34:37.480]  禰透過摩西告訴當時的耶穌人
[00:34:37.480 --> 00:34:39.080]  當他們蒙受禰的福分之後
[00:34:39.080 --> 00:34:43.480]  禰要向他們的兒女傳遞這個信息
[00:34:43.480 --> 00:34:44.960]  今天我們知道
[00:34:44.960 --> 00:34:46.880]  我們不僅要向我們的兒女
[00:34:46.880 --> 00:34:49.160]  我們同樣要向我們的長輩
[00:34:49.160 --> 00:34:51.280]  傳遞這個信息
[00:34:51.280 --> 00:34:52.560]  要幫助我們
[00:34:52.560 --> 00:34:54.120]  給我們智慧
[00:34:54.120 --> 00:34:57.000]  讓我們不僅努力在我們的工作
[00:34:57.000 --> 00:34:59.440]  不僅努力在教會里面的侍奉
[00:34:59.440 --> 00:35:01.920]  不僅努力在我們自己的嗜好
[00:35:01.920 --> 00:35:04.000]  或者在我們的玩樂裏面
[00:35:04.000 --> 00:35:05.600]  讓我們花心思
[00:35:05.600 --> 00:35:07.320]  花精神
[00:35:07.320 --> 00:35:08.640]  爲我們的兒女
[00:35:08.640 --> 00:35:12.360]  爲我們長輩的福音的好處而努力
[00:35:12.360 --> 00:35:13.640]  我們祈求主禰的幫助
[00:35:13.640 --> 00:35:15.040]  因爲我們有很多不足的地方
[00:35:15.040 --> 00:35:17.480]  需要神的憐憫和恩典
[00:35:17.480 --> 00:35:19.520]  主我們就將我們自己
[00:35:19.520 --> 00:35:21.160]  這樣擺在禰的面前
[00:35:21.160 --> 00:35:23.160]  求禰使用我們
[00:35:23.160 --> 00:35:25.120]  兼顧我們這份心
[00:35:25.120 --> 00:35:26.960]  好讓我們在新的一年當中
[00:35:26.960 --> 00:35:29.680]  尋找方法
[00:35:29.680 --> 00:35:32.080]  讓這個福音能夠在我們的家庭當中
[00:35:32.080 --> 00:35:33.680]  世代相傳
[00:35:33.680 --> 00:35:34.600]  我們這樣仰望主
[00:35:34.600 --> 00:35:36.880]  我們祈禱奉基督耶穌的名義以求
[00:35:36.880 --> 00:35:37.880]  感恩
