
[00:00:00.000 --> 00:00:03.080]  年青的時候我上主一學
[00:32:24.380 --> 00:32:27.580]  面對著比律法更高的標準
[00:32:27.580 --> 00:32:30.980]  我們又會有什麼感受呢?
[00:32:30.980 --> 00:32:32.580]  當耶穌祝福我們要完全
[00:32:32.580 --> 00:32:34.980]  好像天父完全
[00:32:34.980 --> 00:32:39.180]  我們怎樣才可以在神面前完全呢?
[00:32:39.180 --> 00:32:42.380]  主我們求祢紀念我們
[00:32:42.380 --> 00:32:44.180]  憐憫我們
[00:32:44.180 --> 00:32:46.180]  因為我們真的不容易
[00:32:46.180 --> 00:32:48.380]  在祢面前完全
[00:32:48.380 --> 00:32:51.380]  連舊約那些例對我們來說都很艱難
[00:32:51.380 --> 00:32:54.780]  更何況是天國裡面的憲章呢?
[00:32:54.780 --> 00:32:57.180]  求祢幫助我們
[00:32:57.180 --> 00:32:58.980]  賜恩給我們
[00:32:58.980 --> 00:33:02.980]  讓我們看見聖靈今天成為我們心靈裡面的力量
[00:33:02.980 --> 00:33:05.380]  原來有寶貝在雅氣裡面
[00:33:05.380 --> 00:33:07.780]  要顯明這個莫大的能力是出於神
[00:33:07.780 --> 00:33:09.580]  不是出於我們
[00:33:09.580 --> 00:33:11.580]  當我們仰望依靠祢的時候
[00:33:11.580 --> 00:33:13.980]  就能活出基督的榮美
[00:33:13.980 --> 00:33:14.980]  願祢幫助我們
[00:33:14.980 --> 00:33:16.380]  賜恩給我們
[00:33:16.380 --> 00:33:17.780]  奉耶穌基督名求
[00:33:17.780 --> 00:33:18.780]  阿們
