
[00:00:00.000 --> 00:00:03.820]  各位來賓 主內的大兄姊妹 平安
[00:40:23.260 --> 00:40:25.980]  我們盼望將來會有復活的時候
[00:40:25.980 --> 00:40:30.700]  因為我們將來會和主耶穌基督同德永耀
[00:40:30.700 --> 00:40:34.660]  我們的生命就是我們的引證
[00:40:34.660 --> 00:40:36.900]  在《馬太福音》提醒我們
[00:40:36.900 --> 00:40:38.420]  二十八章十九節
[00:40:38.420 --> 00:40:40.100]  我們做門徒的
[00:40:40.100 --> 00:40:43.140]  我們要去使萬民作我們的門徒
[00:40:43.140 --> 00:40:46.620]  奉父子聖靈的名和他們施洗
[00:40:46.620 --> 00:40:48.500]  凡我所吩咐你們的
[00:40:48.500 --> 00:40:49.300]  我們的
[00:40:49.300 --> 00:40:50.820]  都教訓他們遵守
[00:40:50.820 --> 00:40:53.100]  直至到
[00:40:53.100 --> 00:40:54.540]  我就尚與你同在
[00:40:54.540 --> 00:40:56.860]  直到世界的末了
[00:40:56.860 --> 00:40:58.660]  直至主耶穌基督回來的時候
[00:40:58.660 --> 00:41:01.380]  我們要使萬民作我們的門徒
[00:41:01.380 --> 00:41:02.380]  教會關了門
[00:41:02.380 --> 00:41:04.980]  我們怎麼辦?
[00:41:04.980 --> 00:41:07.220]  《馬太福音》教導我們
[00:41:07.220 --> 00:41:10.260]  叫我們盡心、盡性、盡力
[00:41:10.260 --> 00:41:11.700]  愛主你的神
[00:41:11.700 --> 00:41:14.180]  其次就是愛人如己
[00:41:14.180 --> 00:41:16.900]  再沒有比這兩條誡命更大
[00:41:16.900 --> 00:41:20.100]  無論在什麼的情況之下
[00:41:20.100 --> 00:41:22.740]  我們都要履行這個大使命
[00:41:22.740 --> 00:41:25.780]  要藉著這些最大的誡命
[00:41:25.780 --> 00:41:30.620]  就是叫我們要繼續去愛主和愛人如己
[00:41:30.620 --> 00:41:32.140]  雖然我們教會是關了門
[00:41:32.140 --> 00:41:37.020]  我們要去將我們的福音
[00:41:37.020 --> 00:41:39.940]  去在社區上面做見證
[00:41:39.940 --> 00:41:42.500]  我們每個人都有住在教會
[00:41:42.500 --> 00:41:46.420]  都有住在教會的不同的方向
[00:41:46.420 --> 00:41:47.940]  有些住在南區
[00:41:47.940 --> 00:41:50.500]  有些住在西邊一點
[00:41:50.500 --> 00:41:53.940]  又或者住在西北的地區上面
[00:41:53.940 --> 00:41:55.660]  我們都有自己的社區
[00:41:55.660 --> 00:41:57.540]  我們都會明白我們的社區
[00:41:57.540 --> 00:41:59.980]  我們都有社區當中的朋友
[00:41:59.980 --> 00:42:01.220]  無道的朋友
[00:42:01.220 --> 00:42:05.500]  或者有主內弟兄姊妹在當中
[00:42:05.500 --> 00:42:09.740]  我們要愛我們的鄰舍
[00:42:09.740 --> 00:42:10.740]  又要愛神
[00:42:10.740 --> 00:42:12.740]  我們在不同的環境之下
[00:42:12.740 --> 00:42:16.420]  都依然為主的福音而努力
[00:42:16.420 --> 00:42:22.860]  我們將我們的生命當作是做一個的見證
[00:42:22.860 --> 00:42:26.740]  所以我們在疫情當中
[00:42:26.740 --> 00:42:29.780]  無論是因為選舉
[00:42:29.780 --> 00:42:35.580]  或者是因為疫情令到我們工作上面遇到很多困難
[00:42:35.580 --> 00:42:37.860]  夫妻之間又爭吵
[00:42:37.860 --> 00:42:44.700]  子女之間為了照顧子女而忙到很忙
[00:42:44.700 --> 00:42:48.660]  我們千萬不要放棄屬靈的事情
[00:42:48.660 --> 00:42:51.540]  我們怎樣可以繼續去傳福音呢?
[00:42:51.540 --> 00:42:55.780]  我們要將我們領受到的
[00:42:55.780 --> 00:42:57.260]  在福音上領受到的
[00:42:57.260 --> 00:43:00.860]  要繼續去站立、得運
[00:43:00.860 --> 00:43:04.140]  因為我們知道主耶穌基督會再回來
[00:43:04.140 --> 00:43:06.260]  我們有復活的時候
[00:43:06.260 --> 00:43:08.620]  我們有永生的盼望
[00:43:08.620 --> 00:43:11.300]  將來我們要和神交仗
[00:43:11.300 --> 00:43:13.340]  我們在這些情況之下
[00:43:13.340 --> 00:43:14.500]  我們要堅信
[00:43:14.500 --> 00:43:18.580]  我們有主耶穌基督會再回來的日子
[00:43:18.580 --> 00:43:20.980]  我們要在福音上面站立、得運
[00:43:20.980 --> 00:43:22.340]  無論在疫情當中
[00:43:22.340 --> 00:43:24.180]  任何的困難當中
[00:43:24.180 --> 00:43:27.380]  我們要在主裡面繼續成長
[00:43:27.380 --> 00:43:32.580]  將福音傳到我們的社區當中
[00:43:32.580 --> 00:43:34.940]  我們將我們身體每個部份
[00:43:34.940 --> 00:43:42.580]  好像羅馬書那裡的經文提到
[00:43:42.580 --> 00:43:46.900]  勸我們十二章第一節至第二節
[00:43:46.900 --> 00:43:50.660]  「所以弟兄們,我以神的慈悲勸你們
[00:43:50.660 --> 00:43:54.660]  將身體獻上,當作活祭,是聖潔的
[00:43:54.660 --> 00:43:56.460]  是神所喜悅的
[00:43:56.460 --> 00:44:00.180]  你們如此侍奉乃是理所當然的
[00:44:00.180 --> 00:44:02.140]  不要效法這個世界
[00:44:02.140 --> 00:44:05.340]  只要心以根生而變化
[00:44:05.340 --> 00:44:10.260]  叫你們測驗何謂神的善良、純全
[00:44:10.260 --> 00:44:12.420]  可喜悅的志業」
[00:44:12.420 --> 00:44:14.380]  將我們的身體獻上
[00:44:14.380 --> 00:44:18.300]  用我們的口、用我們的手
[00:44:18.300 --> 00:44:23.260]  去傳揚主耶穌基督
[00:44:23.260 --> 00:44:28.140]  為我們受死、埋葬、復活的福音
[00:44:28.140 --> 00:44:34.340]  願神祝福聽到有行動的弟兄姐妹
[00:44:34.340 --> 00:44:38.420]  我們一起低頭祈禱和領受神的祝福
[00:44:38.420 --> 00:44:40.420]  慈悲憐憫的天父上帝
[00:44:40.420 --> 00:44:41.780]  我們感謝祢
[00:44:41.780 --> 00:44:43.580]  我們感謝祢的愛
[00:44:43.580 --> 00:44:44.740]  因為祢的大愛
[00:44:44.740 --> 00:44:47.620]  所以我們能夠接著主耶穌基督
[00:44:47.620 --> 00:44:50.100]  我們能夠成為祢的兒女
[00:44:50.100 --> 00:44:52.180]  求聖靈充滿我們
[00:44:52.180 --> 00:44:55.300]  在疫情當中、困境當中
[00:44:55.300 --> 00:44:58.060]  使我們能夠成為祢的器具
[00:44:58.060 --> 00:45:00.100]  成為祢的管治
[00:45:00.100 --> 00:45:03.540]  將神愛的福音
[00:45:03.540 --> 00:45:08.580]  能夠接著我們的身體
[00:45:08.580 --> 00:45:11.340]  我們的口、我們的手
[00:45:11.340 --> 00:45:13.340]  去傳揚出去
[00:45:13.340 --> 00:45:18.740]  使更多人能夠明白神的大愛
[00:45:18.740 --> 00:45:22.220]  求聖靈繼續幫助我們
[00:45:22.220 --> 00:45:25.020]  在我們靈裡面繼續成長
[00:45:25.020 --> 00:45:28.980]  做一個忠心、良善的僕人
[00:45:28.980 --> 00:45:30.980]  我們當中
[00:45:30.980 --> 00:45:32.980]  由主來的弟兄姐妹
[00:45:32.980 --> 00:45:34.860]  是有身體軟弱的
[00:45:34.860 --> 00:45:36.540]  求祢幫助他們
[00:45:36.540 --> 00:45:42.140]  在疾病當中仍然感受到喜樂
[00:45:42.140 --> 00:45:44.940]  感受到主耶穌基督
[00:45:44.940 --> 00:45:48.260]  祢的大愛
[00:45:48.260 --> 00:45:52.260]  又求聖靈與我們其他的弟兄姐妹
[00:45:52.260 --> 00:45:54.380]  繼續去鼓勵他們
[00:45:54.380 --> 00:45:57.460]  他們無論在各樣的困境當中
[00:45:57.460 --> 00:45:58.940]  我們深信
[00:45:58.940 --> 00:46:02.700]  無論世上任何一樣多嚴重的困難
[00:46:02.700 --> 00:46:05.740]  都不可以將神的愛
[00:46:05.740 --> 00:46:09.300]  與我們任何一個弟兄姐妹而隔絕
[00:46:09.300 --> 00:46:13.980]  求聖靈去激起我們、保守我們
[00:46:13.980 --> 00:46:15.500]  願主耶穌的恩惠
[00:46:15.500 --> 00:46:16.700]  父神的慈害
[00:46:16.700 --> 00:46:18.180]  聖靈的交通
[00:46:18.180 --> 00:46:20.700]  常常與眾弟兄姐妹同在
[00:46:20.700 --> 00:46:23.700]  從今時直到永永遠遠
[00:46:23.700 --> 00:46:25.700]  阿們
