
[00:00:00.000 --> 00:00:03.440]  好 今天就和大家分享C篇第一篇
[00:29:59.320 --> 00:30:01.640]  成為一種提醒的作用呢?
[00:30:01.640 --> 00:30:02.520]  如果沒有的話
[00:30:02.520 --> 00:30:04.080]  很可悲的,兄弟姐妹
[00:30:04.080 --> 00:30:06.320]  你不要以為沒有人提醒你是好事
[00:30:06.320 --> 00:30:08.720]  因為你像車一樣傾斜了一點
[00:30:08.720 --> 00:30:09.680]  傾斜了一點
[00:30:09.680 --> 00:30:10.880]  傾斜了一點
[00:30:10.880 --> 00:30:12.160]  你會撞薄
[00:30:12.160 --> 00:30:13.520]  你會撞山
[00:30:13.520 --> 00:30:14.720]  你會撞海
[00:30:14.720 --> 00:30:17.400]  你會跌落懸崖
[00:30:17.400 --> 00:30:18.240]  兄弟姐妹
[00:30:18.240 --> 00:30:20.440]  這句說法是很積極的
[00:30:20.440 --> 00:30:22.120]  樹葬在溪水旁
[00:30:22.120 --> 00:30:24.000]  是一種源源不絕的供應
[00:30:24.000 --> 00:30:25.600]  是神的話語
[00:30:25.600 --> 00:30:26.680]  進入我們生命
[00:30:26.680 --> 00:30:29.320]  成為轉化的力量
[00:30:29.320 --> 00:30:31.160]  在我信主幾十年裡面
[00:30:31.160 --> 00:30:34.520]  我現在已經疏懶了一點
[00:30:34.520 --> 00:30:36.080]  當我很早信主的時候
[00:30:36.080 --> 00:30:38.600]  我自己的心願就是
[00:30:38.600 --> 00:30:39.720]  一早一晚
[00:30:39.720 --> 00:30:40.720]  都是要讀聖經
[00:30:40.720 --> 00:30:43.880]  看聖經才可以過我的生活
[00:30:43.880 --> 00:30:48.000]  所以早上我的英文就是說
[00:30:48.000 --> 00:30:50.840]  我英文忘記了
[00:30:50.840 --> 00:30:52.000]  總之沒有神的話語
[00:30:52.000 --> 00:30:53.440]  我就不吃早餐
[00:30:53.440 --> 00:30:54.000]  英文不是
[00:30:54.000 --> 00:30:55.560]  我用英文的意思是
[00:30:55.560 --> 00:30:56.320]  晚上的時候
[00:30:56.320 --> 00:30:59.240]  沒有神的話語就不睡覺
[00:30:59.240 --> 00:31:01.720]  我不知道你會不會有興趣這樣做
[00:31:01.720 --> 00:31:02.760]  起床之後
[00:31:02.760 --> 00:31:04.360]  如果你吃早餐之前
[00:31:04.360 --> 00:31:07.600]  你會不會看了神的話語
[00:31:07.600 --> 00:31:09.680]  或者不一定是吃早餐之前
[00:31:09.680 --> 00:31:12.680]  就是起床之後就看聖經的話語
[00:31:12.680 --> 00:31:13.760]  睡覺之前看神的話語
[00:31:13.760 --> 00:31:15.200]  白天都是思想神的話語
[00:31:15.200 --> 00:31:17.000]  我不是說白天不思想
[00:31:17.000 --> 00:31:18.160]  白天會背誦聖經
[00:31:18.160 --> 00:31:19.800]  我拿一些金句卡背誦聖經
[00:31:19.800 --> 00:31:22.440]  拿一整本聖經去背誦聖經
[00:31:22.440 --> 00:31:25.600]  最累的時候是我以前讀夜校
[00:31:25.600 --> 00:31:26.920]  我九點多放學
[00:31:26.920 --> 00:31:29.000]  搭巴士回家的時候背誦聖經
[00:31:29.000 --> 00:31:29.560]  在車上
[00:31:29.560 --> 00:31:31.240]  其實整天已經很累
[00:31:31.240 --> 00:31:32.200]  不過那個時候
[00:31:32.200 --> 00:31:33.560]  我很有心
[00:31:33.560 --> 00:31:35.360]  我放了夜學校
[00:31:35.360 --> 00:31:36.840]  九點多十點
[00:31:36.840 --> 00:31:38.640]  有時候還沒吃飯
[00:31:38.640 --> 00:31:39.640]  可能還沒吃飯
[00:31:39.640 --> 00:31:42.240]  我在車上搖一搖背誦聖經
[00:31:42.240 --> 00:31:44.000]  當然現在是疏懶了
[00:31:44.000 --> 00:31:45.320]  不過現在疏懶在於
[00:31:45.320 --> 00:31:46.760]  我研經比較多
[00:31:46.760 --> 00:31:48.400]  以前沒有什麼研經去讀
[00:31:48.400 --> 00:31:49.640]  或者去背誦
[00:31:49.640 --> 00:31:53.960]  年紀大了可能沒有那種精力去做
[00:31:53.960 --> 00:31:54.840]  眼睛又沒有那麼好
[00:31:54.840 --> 00:31:56.760]  現在研究是深了
[00:31:56.760 --> 00:32:00.800]  所以不同的歷程
[00:32:00.800 --> 00:32:01.840]  我可以這樣說
[00:32:01.840 --> 00:32:03.320]  我估計在你的歷程裡面
[00:32:03.320 --> 00:32:04.520]  可能是聽
[00:32:04.520 --> 00:32:06.560]  可能是跟別人討論、分享
[00:32:06.560 --> 00:32:07.440]  或者是怎麼樣
[00:32:07.440 --> 00:32:08.480]  是你的方法
[00:32:08.480 --> 00:32:11.280]  是你的形容
[00:32:11.280 --> 00:32:13.280]  怎麼去對神的話語
[00:32:13.280 --> 00:32:17.160]  千萬不要忽略了神的話語
[00:32:17.160 --> 00:32:20.280]  在聖經裡面很多的教導和指引
[00:32:20.280 --> 00:32:22.920]  譬如在生命記十七章
[00:32:22.920 --> 00:32:24.760]  講到將來會有王
[00:32:24.760 --> 00:32:25.360]  就是有王
[00:32:25.360 --> 00:32:26.560]  因為那時候還沒有王
[00:32:26.560 --> 00:32:29.040]  生命記還沒有王
[00:32:29.040 --> 00:32:30.280]  摩西已經宣告了
[00:32:30.280 --> 00:32:33.360]  將來那些王要登國位的時候
[00:32:33.360 --> 00:32:36.280]  就要從祭司利美人的面前
[00:32:36.280 --> 00:32:39.000]  拿律法書為自己抄錄一本
[00:32:39.000 --> 00:32:41.640]  存在他那裡要平生重讀
[00:32:41.640 --> 00:32:44.520]  很學習敬畏而華他的神
[00:32:44.520 --> 00:32:50.880]  謹守、遵行律法書上一切的言語和律法
[00:32:50.880 --> 00:32:53.800]  免得他向弟兄心高氣傲
[00:32:53.800 --> 00:32:55.200]  偏左偏右
[00:32:55.200 --> 00:32:57.240]  離了這誡命
[00:32:57.240 --> 00:33:01.520]  這樣他和他的子孫便可在以色列中
[00:33:01.520 --> 00:33:05.120]  在國位上連長日久
[00:33:05.120 --> 00:33:09.040]  所以摩西在世的時候已經知道將來會有君王
[00:33:09.040 --> 00:33:11.840]  但是君王其中很重要的就是要
[00:33:11.840 --> 00:33:14.040]  去熟習神的話
[00:33:14.040 --> 00:33:16.280]  當時是指他的摩西五經
[00:33:16.280 --> 00:33:20.280]  要抄寫、要重讀、要熟習
[00:33:20.280 --> 00:33:21.560]  所以
[00:33:21.560 --> 00:33:23.520]  你想想君王也要做這件事
[00:33:23.520 --> 00:33:27.320]  何況我們是否也應該去做呢
[00:33:27.320 --> 00:33:29.120]  如果我們不是這樣做的時候
[00:33:29.120 --> 00:33:32.480]  我們的樹是很萎縮
[00:33:32.480 --> 00:33:34.680]  甚至可能是一個很小的種子
[00:33:34.680 --> 00:33:37.160]  或者是出現枯萎的狀況
[00:33:37.160 --> 00:33:38.600]  或者你葉子很黃
[00:33:38.600 --> 00:33:40.160]  你是沒有供應
[00:33:40.160 --> 00:33:41.160]  你是有一棵樹
[00:33:41.160 --> 00:33:43.720]  不過你不是一個健康的樹
[00:33:43.720 --> 00:33:45.280]  上次我們講到說過
[00:33:45.280 --> 00:33:48.760]  不健康的樹可能風吹雨打你會倒
[00:33:48.760 --> 00:33:51.000]  到那天審判的時候
[00:33:51.000 --> 00:33:54.600]  究竟你的生命是一個怎樣的樹呢
[00:33:54.600 --> 00:33:56.640]  是健康還是不健康
[00:33:56.640 --> 00:33:59.120]  是豐富、能夠影響別人
[00:33:59.120 --> 00:34:01.760]  新約也講到一個健壯的樹
[00:34:01.760 --> 00:34:04.920]  其他人來到可以摧縮那些雀鳥
[00:34:04.920 --> 00:34:07.320]  有沒有人從你的生命得到幫助呢
[00:34:07.320 --> 00:34:09.040]  你有沒有一種豐盛的力量
[00:34:09.040 --> 00:34:11.080]  去面對著這樣的挑戰
[00:34:11.080 --> 00:34:14.720]  在世代裡面有很多不同的挑戰
[00:34:14.720 --> 00:34:18.160]  我們講回剛才很多惡人向你獻計
[00:34:18.160 --> 00:34:19.840]  很多人說跟我一起吧
[00:34:19.840 --> 00:34:22.400]  好像弱勢所面對的主母
[00:34:22.400 --> 00:34:24.040]  你跟我同床吧
[00:34:24.040 --> 00:34:26.040]  沒有人知道的
[00:34:26.040 --> 00:34:27.520]  有些人這樣吧
[00:34:27.520 --> 00:34:28.520]  貪啊,沒問題
[00:34:28.520 --> 00:34:29.640]  這樣做,沒問題
[00:34:29.640 --> 00:34:31.920]  這樣違反,沒問題
[00:34:31.920 --> 00:34:33.960]  我們有沒有力量面對這些吸引呢
[00:34:33.960 --> 00:34:35.480]  在於我們有沒有神的話語
[00:34:35.480 --> 00:34:40.600]  讓我們生命裡面成為力量
[00:34:40.600 --> 00:34:43.320]  最後詩人他有一種警告
[00:34:43.320 --> 00:34:44.640]  他說因為
[00:34:44.640 --> 00:34:46.280]  因此當審判的時候
[00:34:46.280 --> 00:34:48.560]  惡人必定站立不住
[00:34:48.560 --> 00:34:51.160]  罪人在義人的會中也是這樣
[00:34:51.160 --> 00:34:54.840]  因為要知道義人的道路
[00:34:54.840 --> 00:34:56.640]  惡人的道路
[00:34:56.640 --> 00:34:59.880]  卻必滅亡
[00:34:59.880 --> 00:35:02.120]  正如我們剛才所說
[00:35:02.120 --> 00:35:04.840]  我們每一個人都很想有神的福氣
[00:35:04.840 --> 00:35:07.760]  不想來到詩篇最後的這種警告性
[00:35:07.760 --> 00:35:10.160]  說審判滅亡
[00:35:10.160 --> 00:35:12.560]  詩篇第一篇第一個字是
[00:35:12.560 --> 00:35:14.320]  成為有福的人
[00:35:14.320 --> 00:35:15.600]  蒙福
[00:35:15.600 --> 00:35:19.120]  最後一個字是滅亡
[00:35:19.120 --> 00:35:21.560]  所以究竟一頭一尾的過程裡面
[00:35:21.560 --> 00:35:22.880]  我們選擇什麼呢
[00:35:22.880 --> 00:35:24.360]  我們的趨向
[00:35:24.360 --> 00:35:26.000]  你是向這邊走還是向那邊走
[00:35:26.000 --> 00:35:28.600]  是很不同的
[00:35:28.600 --> 00:35:30.400]  我們人生向哪一邊走呢
[00:35:30.400 --> 00:35:33.160]  聖經說到審判的時候
[00:35:33.160 --> 00:35:35.000]  是一種很大的警戒性
[00:35:35.000 --> 00:35:36.760]  我們感謝神的恩典
[00:35:36.760 --> 00:35:39.640]  今天縱使我們說審判的訊息
[00:35:39.640 --> 00:35:41.440]  神仍然是有恩惠
[00:35:41.440 --> 00:35:43.680]  無論你做了多錯的事情
[00:35:43.680 --> 00:35:44.920]  你今天願意悔改
[00:35:44.920 --> 00:35:46.600]  神都會給你們機會
[00:35:46.600 --> 00:35:48.360]  或者給我們機會
[00:35:48.360 --> 00:35:50.440]  但是如果你繼續向著方向走
[00:35:50.440 --> 00:35:52.440]  有一天到審判的時候
[00:35:52.440 --> 00:35:54.800]  可能是你離開世界
[00:35:54.800 --> 00:35:56.280]  可能主在來
[00:35:56.280 --> 00:35:58.400]  那個審判就會注定
[00:35:58.400 --> 00:36:00.960]  是一種滅亡的道路
[00:36:00.960 --> 00:36:03.280]  在舊約裡面其中一些的審判
[00:36:03.280 --> 00:36:06.760]  就例如在文素記十六章
[00:36:06.760 --> 00:36:08.120]  記載一個可拉
[00:36:08.120 --> 00:36:09.280]  一個叛黨
[00:36:09.280 --> 00:36:11.120]  他挑戰摩西
[00:36:11.120 --> 00:36:12.440]  然後自己結黨
[00:36:12.440 --> 00:36:14.480]  要去說我才是神用的
[00:36:14.480 --> 00:36:15.400]  你不是
[00:36:15.400 --> 00:36:17.920]  然後避開了一個很大的洞
[00:36:17.920 --> 00:36:21.280]  吞滅了這群人
[00:36:21.280 --> 00:36:24.920]  神的審判是真實的
[00:36:24.920 --> 00:36:25.560]  有些人認為
[00:36:25.560 --> 00:36:27.280]  我這樣做神都沒有理我
[00:36:27.280 --> 00:36:28.280]  不過不理你
[00:36:28.280 --> 00:36:29.960]  剛才說過不是好事
[00:36:29.960 --> 00:36:32.160]  但是神也可以審判
[00:36:32.160 --> 00:36:34.640]  到末日有一個最終的審判
[00:36:34.640 --> 00:36:37.160]  也就是剛才說到
[00:36:37.160 --> 00:36:38.800]  那些康丕
[00:36:38.800 --> 00:36:40.320]  是經不起考驗的
[00:36:40.320 --> 00:36:41.840]  被催生沒有價值
[00:36:41.840 --> 00:36:42.920]  有些人收集起來
[00:36:42.920 --> 00:36:45.080]  最多燒一下,取暖也好
[00:36:45.080 --> 00:36:45.880]  總比沒用好
[00:36:45.880 --> 00:36:48.320]  不過要很多很多才燒得著
[00:36:48.320 --> 00:36:49.360]  今天我們的生命
[00:36:49.360 --> 00:36:51.440]  是不是一個蒙福的人
[00:36:51.440 --> 00:36:52.840]  還是這裡說到
[00:36:52.840 --> 00:36:54.640]  惡人那種的結局
[00:36:54.640 --> 00:36:56.720]  是被審判
[00:36:56.720 --> 00:36:58.480]  是一種在二人的會中
[00:36:58.480 --> 00:36:59.840]  是站立不住的
[00:36:59.840 --> 00:37:01.720]  在摩西可拉裡面
[00:37:01.720 --> 00:37:02.920]  他以為很厲害
[00:37:02.920 --> 00:37:04.160]  他以為可以勝過摩西
[00:37:04.160 --> 00:37:05.400]  取代摩西
[00:37:05.400 --> 00:37:06.640]  但是這個會裡面
[00:37:06.640 --> 00:37:08.200]  在長老在祭司的面前
[00:37:08.200 --> 00:37:09.800]  他站立不住
[00:37:09.800 --> 00:37:13.240]  被這個地吞噬了他的生命
[00:37:13.240 --> 00:37:15.280]  弟兄姊妹,我們不想
[00:37:15.280 --> 00:37:16.680]  不想我們這樣
[00:37:16.680 --> 00:37:17.960]  我們很想
[00:37:17.960 --> 00:37:19.680]  生命是豐富的
[00:37:19.680 --> 00:37:22.120]  很想是源源不絕
[00:37:22.120 --> 00:37:24.720]  去得到神的力量
[00:37:24.720 --> 00:37:27.320]  因為詩人說到
[00:37:27.320 --> 00:37:28.560]  神的說話
[00:37:28.560 --> 00:37:31.360]  就好像水一樣滋潤我們的生命
[00:37:31.360 --> 00:37:33.840]  是成為我們很大的能源
[00:37:33.840 --> 00:37:36.520]  是不會枯乾的
[00:37:36.520 --> 00:37:38.560]  是很豐富
[00:37:38.560 --> 00:37:41.760]  這個水象徵著很多的象徵意義
[00:37:41.760 --> 00:37:45.200]  在聖經裡面象徵著
[00:37:45.200 --> 00:37:46.960]  神的話語
[00:37:46.960 --> 00:37:48.760]  象徵著聖靈
[00:37:48.760 --> 00:37:51.040]  象徵著神所賜的救恩
[00:37:51.040 --> 00:37:52.840]  或者是永生
[00:37:52.840 --> 00:37:54.760]  神今天都將這些的因典
[00:37:54.760 --> 00:37:57.080]  去供應我們的生命
[00:37:57.080 --> 00:37:59.400]  我們面對很多不同的挑戰
[00:37:59.400 --> 00:38:01.880]  我不常常強調我人生的挑戰
[00:38:01.880 --> 00:38:04.280]  我相信大家一定有你的挑戰
[00:38:04.280 --> 00:38:06.920]  你憑著什麼去面對呢?
[00:38:06.920 --> 00:38:11.720]  是否在溪水旁吸取神豐富的恩典
[00:38:11.720 --> 00:38:14.040]  和那個供應
[00:38:14.040 --> 00:38:17.840]  還是這個世界五花八門
[00:38:17.840 --> 00:38:19.160]  那些人這樣說就好
[00:38:19.160 --> 00:38:20.360]  這樣做就好
[00:38:20.360 --> 00:38:22.080]  這樣坐在一個位置多發達
[00:38:22.080 --> 00:38:23.360]  年薪多少錢
[00:38:23.360 --> 00:38:25.360]  廢話兩句又賺多少錢
[00:38:25.360 --> 00:38:26.920]  那些位置多好
[00:38:26.920 --> 00:38:29.840]  究竟我們是一個怎樣的人呢?
[00:38:29.840 --> 00:38:31.720]  我們求主幫助我們
[00:38:31.720 --> 00:38:33.120]  去在神面前
[00:38:33.120 --> 00:38:34.760]  跟從祂的道路
[00:38:34.760 --> 00:38:41.000]  去成為一個很滿足於神的話語
[00:38:41.000 --> 00:38:42.480]  讓祂去扭轉我們
[00:38:42.480 --> 00:38:43.640]  祝福我們低頭
[00:38:43.640 --> 00:38:45.320]  有些安靜的時候
