
[00:00:00.000 --> 00:00:05.040]  各位 主內的弟兄姊妹 來賓 早晨
[00:39:22.960 --> 00:39:25.960]  天父上帝 我們再次感謝祢
[00:39:25.960 --> 00:39:30.360]  感謝祢賜下寶貴的話語 聖經
[00:39:30.360 --> 00:39:34.840]  讓我們能夠去認識神
[00:39:34.840 --> 00:39:39.760]  聖經這本寶貴的書 這本禮物話語當中
[00:39:39.760 --> 00:39:44.960]  我們能夠認識主耶穌基督在十字架上所流的寶血
[00:39:44.960 --> 00:39:47.760]  這是何等大的恩典
[00:39:47.760 --> 00:39:53.680]  求祢真的眷顧 憐憫我們當中未信主的朋友
[00:39:53.680 --> 00:39:58.560]  他們既然能夠來到神的殿裏面去聽神的話語
[00:39:58.560 --> 00:40:02.120]  又或者在網上聆聽這個訊息的時候
[00:40:02.120 --> 00:40:04.560]  這件事情都不是偶然的
[00:40:04.560 --> 00:40:09.320]  求神去眷顧這班舞蹈的朋友
[00:40:09.320 --> 00:40:12.560]  知道神是多麼愛他們
[00:40:12.560 --> 00:40:16.080]  神已經預備一份很好的禮物給他們
[00:40:16.080 --> 00:40:19.240]  預備了最好的已經給了我們
[00:40:19.240 --> 00:40:23.560]  求神繼續去激勵我們當中的弟兄姊妹
[00:40:23.560 --> 00:40:26.400]  在患難當中千萬不要灰心
[00:40:26.400 --> 00:40:31.800]  繼續可以緊緊跟隨他們
[00:40:31.800 --> 00:40:33.400]  願主耶穌的恩惠
[00:40:33.400 --> 00:40:34.560]  父神的慈愛
[00:40:34.560 --> 00:40:35.880]  聖靈的交通
[00:40:35.880 --> 00:40:38.680]  常常與眾弟兄姊妹同在
[00:40:38.680 --> 00:40:41.680]  從今時 直到永遠
[00:40:41.680 --> 00:40:43.120]  阿們
