
[00:00:00.000 --> 00:00:01.940]  上次我們講羅馬書第六章的時候
[00:31:42.860 --> 00:31:44.300]  現在原來講了一整堂道
[00:31:44.300 --> 00:31:46.020]  最後就是靠著基督得勝
[00:31:46.020 --> 00:31:48.580]  Amen
[00:31:48.580 --> 00:31:49.820]  那即是怎樣
[00:31:49.820 --> 00:31:52.180]  我剛才講了時間最大的問題
[00:31:52.180 --> 00:31:53.700]  我們只能夠在下一次
[00:31:53.700 --> 00:31:56.380]  講羅馬書第八章的時候
[00:31:56.380 --> 00:31:59.620]  保羅非常透徹要剖析
[00:31:59.620 --> 00:32:01.460]  怎樣向神活
[00:32:01.460 --> 00:32:02.940]  向罪死
[00:32:02.940 --> 00:32:05.620]  可以靠著基督得勝呢
[00:32:05.620 --> 00:32:07.500]  但起碼今天我們知道一件事
[00:32:07.500 --> 00:32:10.540]  原來今天我們是沒有能力
[00:32:10.540 --> 00:32:15.820]  去進行任何的Do and Don't
[00:32:15.820 --> 00:32:18.580]  要做的和不可以做的
[00:32:18.580 --> 00:32:19.820]  今天仍然有很多的教會
[00:32:19.820 --> 00:32:20.540]  很多的信徒
[00:32:20.540 --> 00:32:23.300]  陷在一個很大的陷阱裡面
[00:32:23.300 --> 00:32:25.220]  縱使我們信耶穌
[00:32:25.220 --> 00:32:28.220]  因為我們不明白福音的真義
[00:32:28.220 --> 00:32:29.620]  羅馬書第七章第八章
[00:32:29.620 --> 00:32:32.340]  講的是福音真正的意義在哪裡
[00:32:32.340 --> 00:32:33.620]  福音本來是神的大能
[00:32:33.620 --> 00:32:36.060]  究竟怎樣產生
[00:32:36.060 --> 00:32:39.700]  教會仍然是遵守規條
[00:32:39.700 --> 00:32:40.740]  應該做些什麼
[00:32:40.740 --> 00:32:42.860]  應該不做些什麼
[00:32:42.860 --> 00:32:43.980]  最近有一個人
[00:32:43.980 --> 00:32:46.740]  發了一段短信給我
[00:32:46.740 --> 00:32:49.780]  有一個神父寫了一篇打油詩
[00:32:49.780 --> 00:32:51.780]  勸喻姐妹崇拜
[00:32:51.780 --> 00:32:54.900]  不要穿衣服穿得太暴露
[00:32:54.900 --> 00:32:58.220]  要最尾不要羞辱主名
[00:32:58.220 --> 00:33:00.340]  一起敬拜主
[00:33:00.340 --> 00:33:02.780]  誰知這個姐妹又寫封打油詩
[00:33:02.780 --> 00:33:05.020]  回到這個神父
[00:33:05.020 --> 00:33:08.860]  我覺得真是慘了
[00:33:08.860 --> 00:33:11.740]  爭拗下去很難搞
[00:33:11.740 --> 00:33:14.820]  問題是
[00:33:14.820 --> 00:33:17.100]  當我們不明白
[00:33:17.100 --> 00:33:18.620]  福音的真義的時候
[00:33:18.620 --> 00:33:20.100]  我們就用了
[00:33:20.100 --> 00:33:21.780]  Do and Don't
[00:33:21.780 --> 00:33:26.300]  去決定信徒是好還是不好
[00:33:26.300 --> 00:33:27.260]  應該做些什麼
[00:33:27.260 --> 00:33:27.980]  不應該做些什麼
[00:33:27.980 --> 00:33:28.780]  應該做些什麼
[00:33:28.780 --> 00:33:30.140]  不應該做些什麼
[00:33:30.140 --> 00:33:33.660]  福音本來叫人得著自由
[00:33:33.660 --> 00:33:37.940]  但教會的規條再一次令信徒
[00:33:37.940 --> 00:33:41.380]  在困綁的裏面
[00:33:41.380 --> 00:33:43.460]  那怎麼辦呢
[00:33:43.460 --> 00:33:45.060]  是不是沒有律法就可以了
[00:33:45.060 --> 00:33:46.380]  是不是可以廢除了律法
[00:33:46.380 --> 00:33:49.540]  當然保羅說不可能
[00:33:49.540 --> 00:33:50.460]  那怎麼辦呢
[00:33:50.460 --> 00:33:51.900]  出路怎麼辦呢
[00:33:51.900 --> 00:33:53.940]  如果我靠著我自己自修
[00:33:53.940 --> 00:33:57.380]  我自己每天都去禁食
[00:33:57.380 --> 00:33:58.700]  我自己去追求
[00:33:58.700 --> 00:34:00.660]  我自己去禱告
[00:34:00.660 --> 00:34:01.820]  是不是都可以的呢
[00:34:01.820 --> 00:34:05.020]  保羅說在我們身體裏面是不行的
[00:34:05.020 --> 00:34:06.380]  我們立志行善
[00:34:06.380 --> 00:34:09.060]  但最後我們是行惡的
[00:34:09.060 --> 00:34:10.140]  那怎麼辦呢
[00:34:10.140 --> 00:34:10.900]  保羅說
[00:34:10.900 --> 00:34:12.380]  凡是這樣的經歷的人
[00:34:12.380 --> 00:34:13.820]  都會吶喊
[00:34:13.820 --> 00:34:14.700]  都會說
[00:34:14.700 --> 00:34:16.660]  我真是苦
[00:34:16.660 --> 00:34:19.220]  這個是不是信徒一個很真實的寫真
[00:34:19.220 --> 00:34:20.500]  是的
[00:34:20.500 --> 00:34:23.300]  一個寫照是很真實的
[00:34:23.300 --> 00:34:23.980]  那怎麼辦呢
[00:34:23.980 --> 00:34:24.700]  保羅說
[00:34:24.700 --> 00:34:26.700]  我們必須要深明一個道理
[00:34:26.700 --> 00:34:28.660]  福音本是神的大能
[00:34:28.660 --> 00:34:33.780]  就是我們要靠著基督得勝
[00:34:33.780 --> 00:34:35.260]  開始問題來了
[00:34:35.260 --> 00:34:36.620]  你開始明白馬太福音
[00:34:36.620 --> 00:34:38.140]  耶穌在登山寶訓裏面
[00:34:38.140 --> 00:34:40.940]  第一個講福氣的說什麼
[00:34:40.940 --> 00:34:41.740]  他說
[00:34:41.740 --> 00:34:45.820]  貧窮的人有福了
[00:34:45.820 --> 00:34:48.260]  這個貧窮不單止指到肉身的貧窮
[00:34:48.260 --> 00:34:50.380]  是指到屬靈的貧乏
[00:34:50.380 --> 00:34:52.580]  那種貧窄
[00:34:52.580 --> 00:34:55.980]  今天在羅馬書第七章第八章裏面
[00:34:55.980 --> 00:34:57.540]  第七章保羅就提到
[00:34:57.540 --> 00:35:01.340]  人必須來到上帝面前坦白承認
[00:35:01.340 --> 00:35:06.500]  我們不可以靠遵行Do and Don't
[00:35:06.500 --> 00:35:10.060]  去來到上帝面前得出稱讚
[00:35:10.060 --> 00:35:12.740]  我們更加不可以靠著自己的能力
[00:35:12.740 --> 00:35:14.220]  去勝過罪
[00:35:14.220 --> 00:35:17.500]  來到上帝面前被稱為義
[00:35:17.500 --> 00:35:21.020]  我們必須要心靈承認這種貧乏
[00:35:21.020 --> 00:35:24.260]  以至我們只能夠單單地
[00:35:24.260 --> 00:35:26.540]  捉住上帝的救恩
[00:35:26.540 --> 00:35:30.620]  靠著基督才有機會得勝
[00:35:30.620 --> 00:35:32.980]  但這樣的話我們如何理解羅馬書第七章
[00:35:32.980 --> 00:35:34.420]  這種掙扎
[00:35:34.420 --> 00:35:36.700]  原來由信主前和信主後
[00:35:36.700 --> 00:35:40.220]  這種內心的兩個栗的爭戰是繼續存在的
[00:35:40.220 --> 00:35:42.780]  不會因為我信主之後我免疫的
[00:35:42.780 --> 00:35:43.820]  但分界線在哪裡
[00:35:43.820 --> 00:35:46.100]  分界線就是在我信主前
[00:35:46.100 --> 00:35:50.460]  我們不能夠勝過內心這個罪的誘惑
[00:35:50.460 --> 00:35:51.540]  我們必然是失敗的
[00:35:51.540 --> 00:35:53.420]  屢戰屢敗的
[00:35:53.420 --> 00:35:54.660]  但信主之後
[00:35:54.660 --> 00:35:55.980]  我們有一個出路
[00:35:55.980 --> 00:36:00.660]  這個出路就是靠著基督得勝
[00:36:00.660 --> 00:36:01.500]  如何靠著
[00:36:01.500 --> 00:36:02.940]  這個不是一個口號
[00:36:02.940 --> 00:36:05.020]  在羅馬書第八章裏面
[00:36:05.020 --> 00:36:06.500]  就很清晰地
[00:36:06.500 --> 00:36:07.820]  剖析給我們知道
[00:36:07.820 --> 00:36:09.660]  如何靠著基督
[00:36:09.660 --> 00:36:12.460]  可以來到上帝面前得勝
[00:36:12.460 --> 00:36:13.980]  但必須的
[00:36:13.980 --> 00:36:14.980]  首先的
[00:36:14.980 --> 00:36:16.060]  我們要承認
[00:36:16.060 --> 00:36:19.060]  我們是那位無能者
[00:36:19.060 --> 00:36:22.060]  我們必須要靠著的是這位耶穌基督
[00:36:22.060 --> 00:36:23.060]  請安和喜納
