
[00:00:00.000 --> 00:00:01.560]  我今天的題目是
[00:33:17.270 --> 00:33:19.270]  以至於我不用死
[00:33:19.270 --> 00:33:21.270]  有救贖的恩典
[00:33:21.270 --> 00:33:23.270]  我可不可以這樣對他呢
[00:33:23.270 --> 00:33:25.270]  好像不是很好
[00:33:25.270 --> 00:33:26.270]  再想一想
[00:33:26.270 --> 00:33:29.270]  有一天去到審判台前
[00:33:29.270 --> 00:33:31.270]  別人那些,不要說什麼
[00:33:31.270 --> 00:33:32.270]  就說自己那些
[00:33:32.270 --> 00:33:34.270]  拿這件事出來說
[00:33:34.270 --> 00:33:35.270]  很噁心
[00:33:35.270 --> 00:33:39.270]  再加上,其實真的對主不敬
[00:33:39.270 --> 00:33:40.270]  再想一想
[00:33:40.270 --> 00:33:44.270]  好像那天帶著十字架項鏈
[00:33:44.270 --> 00:33:46.270]  港福堂也不少人
[00:33:46.270 --> 00:33:47.270]  被人捉到的時候
[00:33:47.270 --> 00:33:49.270]  信徒竟然這樣
[00:33:49.270 --> 00:33:51.270]  什麼見證
[00:33:51.270 --> 00:33:52.270]  那不用想了
[00:33:52.270 --> 00:33:53.270]  不做
[00:33:53.270 --> 00:33:56.270]  立即離開了,去搭巴士
[00:33:56.270 --> 00:33:58.270]  當時我覺得自己的頭
[00:33:58.270 --> 00:34:00.270]  好像抬高了一點
[00:34:00.270 --> 00:34:03.270]  走路的胸部是這樣的
[00:34:03.270 --> 00:34:04.270]  因為怎樣
[00:34:04.270 --> 00:34:06.270]  自我感覺良好
[00:34:06.270 --> 00:34:07.270]  但不是想說這一點
[00:34:07.270 --> 00:34:09.270]  但想說什麼呢
[00:34:09.270 --> 00:34:11.270]  就說其實我們生活裡
[00:34:11.270 --> 00:34:14.270]  大小事項都需要我們
[00:34:14.270 --> 00:34:17.270]  給最好的我們的主
[00:34:17.270 --> 00:34:19.270]  其實原本我說到最後的時候
[00:34:19.270 --> 00:34:22.270]  我是想過跟大家說
[00:34:22.270 --> 00:34:23.270]  記得做好
[00:34:23.270 --> 00:34:24.270]  不然怎樣
[00:34:24.270 --> 00:34:26.270]  我們又滅亡
[00:34:26.270 --> 00:34:28.270]  又被永生的火燒
[00:34:28.270 --> 00:34:31.270]  又有很多很慘痛的事件
[00:34:31.270 --> 00:34:34.270]  但我不希望用這些事
[00:34:34.270 --> 00:34:35.270]  去嚇我們
[00:34:35.270 --> 00:34:37.270]  因為我們去跟隨主
[00:34:37.270 --> 00:34:40.270]  不是因為我們怕被火燒
[00:34:40.270 --> 00:34:42.270]  我們跟隨主是因為
[00:34:42.270 --> 00:34:45.270]  我們的上主是值得我們
[00:34:45.270 --> 00:34:47.270]  給最好的他
[00:34:47.270 --> 00:34:50.270]  值得我們競拳對他
[00:34:50.270 --> 00:34:52.270]  因為他是聖潔
[00:34:52.270 --> 00:34:53.270]  是無瑕疵
[00:34:53.270 --> 00:34:56.270]  是我們的主宰
[00:34:56.270 --> 00:34:58.270]  所以今天我希望
[00:34:58.270 --> 00:35:01.270]  其實我們再去看
[00:35:01.270 --> 00:35:02.270]  我們是不是一個
[00:35:02.270 --> 00:35:04.270]  競拳、虔誠的信徒的時候
[00:35:04.270 --> 00:35:06.270]  真的在我們每一天
[00:35:06.270 --> 00:35:08.270]  大大小小的事情裡
[00:35:08.270 --> 00:35:10.270]  看看我們有沒有信主
[00:35:10.270 --> 00:35:12.270]  會不會沒有人看的時候
[00:35:12.270 --> 00:35:13.270]  我們就泊車在那裡
[00:35:13.270 --> 00:35:15.270]  因為都不會拿信用卡的
[00:35:15.270 --> 00:35:17.270]  一會兒過一下
[00:35:17.270 --> 00:35:18.270]  充一下紅燈
[00:35:18.270 --> 00:35:20.270]  又有其他的時候
[00:35:20.270 --> 00:35:22.270]  未必做好自己的崗位
[00:35:22.270 --> 00:35:24.270]  無論是丈夫妻子
[00:35:24.270 --> 00:35:28.270]  或者不同的員工
[00:35:28.270 --> 00:35:30.270]  不同的崗位的時候
[00:35:30.270 --> 00:35:32.270]  我們有很多大大小小的選擇
[00:35:32.270 --> 00:35:35.270]  會不會看到那個掌權者
[00:35:35.270 --> 00:35:40.270]  我們就去毀謗他
[00:35:40.270 --> 00:35:43.270]  會不會自己執行審判
[00:35:43.270 --> 00:35:44.270]  我們有很多事情
[00:35:44.270 --> 00:35:47.270]  我們每一天都要做決定
[00:35:47.270 --> 00:35:49.270]  願我們真的成為一個
[00:35:49.270 --> 00:35:51.270]  竭力盡心
[00:35:51.270 --> 00:35:54.270]  因為我們敬畏主的人
[00:35:54.270 --> 00:35:57.270]  而去做一個虔誠的信徒
[00:35:57.270 --> 00:35:59.270]  所以現在我們一起
[00:35:59.270 --> 00:36:00.270]  有祈禱的時候
[00:36:00.270 --> 00:36:02.270]  我們有回應師哥
[00:36:02.270 --> 00:36:06.270]  天父上帝
[00:36:06.270 --> 00:36:08.270]  我們感謝你
[00:36:08.270 --> 00:36:10.270]  你在世上都愛我們
[00:36:10.270 --> 00:36:13.270]  甘願賜下耶穌基督
[00:36:13.270 --> 00:36:15.270]  洗正我們的罪
[00:36:15.270 --> 00:36:17.270]  以至於我們有永生
[00:36:17.270 --> 00:36:19.270]  這個美好的盼望
[00:36:19.270 --> 00:36:21.270]  和恩典
[00:36:21.270 --> 00:36:23.270]  主啊我們懇求你幫助我們
[00:36:23.270 --> 00:36:26.270]  不要在恩典裏面濫用
[00:36:26.270 --> 00:36:29.270]  反而叫我們更加馴服你
[00:36:29.270 --> 00:36:31.270]  去愛你
[00:36:31.270 --> 00:36:34.270]  主啊願你幫助我們每一位
[00:36:34.270 --> 00:36:37.270]  真的不要將自己的糧
[00:36:37.270 --> 00:36:39.270]  來做一個赤
[00:36:39.270 --> 00:36:41.270]  而是我們永遠都記得
[00:36:41.270 --> 00:36:44.270]  你才是審判者
[00:36:44.270 --> 00:36:47.270]  叫我們做每一個行動的時候
[00:36:47.270 --> 00:36:49.270]  是真正定征
[00:36:49.270 --> 00:36:52.270]  看著你和永恆的國度
[00:36:52.270 --> 00:36:54.270]  主啊求你幫助我們
[00:36:54.270 --> 00:36:57.270]  成為那個結出果子
[00:36:57.270 --> 00:37:00.270]  是人家可以見到美好見證的人
[00:37:00.270 --> 00:37:02.270]  主求你幫我們
[00:37:02.270 --> 00:37:05.270]  全心有敬畏你
[00:37:05.270 --> 00:37:08.270]  因為你就是坐在寶座上的羔羊
[00:37:08.270 --> 00:37:11.270]  你是那位萬王之王
[00:37:11.270 --> 00:37:14.270]  你是配得我們所有的敬拜
[00:37:14.270 --> 00:37:17.230]  以上是圖稿,奉主耶穌基督聖名祈求
[00:37:17.230 --> 00:37:18.230]  阿門
