
[00:00:00.000 --> 00:00:04.520]  我們新的一年跟大家曾經分享過
[00:36:11.480 --> 00:36:12.840]  我祈求主祢幫助我們
[00:36:12.840 --> 00:36:14.040]  特別是在我們今日
[00:36:14.040 --> 00:36:17.160]  面對一個不容易、艱難的時刻
[00:36:17.160 --> 00:36:18.680]  神祢自己的說話
[00:36:18.680 --> 00:36:21.320]  都能夠成為弟兄姊妹的幫助
[00:36:21.320 --> 00:36:23.520]  成為我們的信靠
[00:36:23.520 --> 00:36:25.520]  又成為我們的提醒
[00:36:25.520 --> 00:36:28.080]  讓我們更加再一次看見
[00:36:28.080 --> 00:36:30.320]  神祢揀選了我們每一個人
[00:36:30.320 --> 00:36:34.800]  祢讓我們有被差遣為主
[00:36:34.800 --> 00:36:37.400]  來成為先鋒的角色
[00:36:37.400 --> 00:36:38.280]  祢更加讓我們
[00:36:38.280 --> 00:36:39.880]  亦在不同的處境裏面
[00:36:39.880 --> 00:36:41.840]  我們可能有扮演不同的角色
[00:36:41.840 --> 00:36:43.440]  有不同的身份
[00:36:43.440 --> 00:36:44.680]  但讓我們被提醒
[00:36:44.680 --> 00:36:45.520]  我們最重要就是
[00:36:45.520 --> 00:36:49.000]  如何明白神祢自己的心意
[00:36:49.000 --> 00:36:51.600]  體會神祢自己計劃何等的奇妙
[00:36:51.600 --> 00:36:53.800]  更加我們甘心樂意
[00:36:53.800 --> 00:36:56.080]  來領受神給我們的位份
[00:36:56.080 --> 00:36:57.400]  我們配合神
[00:36:57.400 --> 00:36:59.320]  來被神所使用
[00:36:59.320 --> 00:37:01.440]  主重是我們所做的很微小
[00:37:01.440 --> 00:37:04.000]  我們能夠獻上的禱告亦很有限
[00:37:04.000 --> 00:37:05.360]  但主要我們要深信
[00:37:05.360 --> 00:37:07.080]  祢自己親自的掌管
[00:37:07.080 --> 00:37:09.320]  祢自己會作祢奇妙的動作
[00:37:09.320 --> 00:37:10.840]  就讓我們一切同心
[00:37:10.840 --> 00:37:12.120]  來信靠祢
[00:37:12.120 --> 00:37:13.320]  來仰望祢
[00:37:13.320 --> 00:37:15.680]  願祢繼續連續我們每一個人
[00:37:15.680 --> 00:37:16.960]  連續香港
[00:37:16.960 --> 00:37:18.320]  連續這個大地
[00:37:18.320 --> 00:37:19.640]  多謝你隨順我們祈禱
[00:37:19.640 --> 00:37:21.240]  奉耶穌基督的名
[00:37:21.240 --> 00:37:22.440]  阿門
