
[00:00:00.000 --> 00:00:03.000]  今天和大家分享信息的題目是
[00:30:53.500 --> 00:30:55.500]  為甚麼我這樣說呢
[00:30:55.500 --> 00:30:56.500]  剛才我說我爸爸
[00:30:56.500 --> 00:30:58.500]  在地上多活十一年
[00:30:58.500 --> 00:31:00.500]  在這個十一年的裡面
[00:31:00.500 --> 00:31:02.500]  我自己未必最清楚我自己
[00:31:02.500 --> 00:31:05.500]  或者我一家真正的需要
[00:31:05.500 --> 00:31:06.500]  但是我們的神
[00:31:06.500 --> 00:31:07.500]  比我們任何一個
[00:31:07.500 --> 00:31:10.500]  甚至乎比我們自己更清楚
[00:31:10.500 --> 00:31:13.500]  我們今天所需要的是甚麼
[00:31:13.500 --> 00:31:14.500]  在這十一年的裡面
[00:31:14.500 --> 00:31:16.500]  神就挽回了我的一家
[00:31:16.500 --> 00:31:17.500]  我們的家人
[00:31:17.500 --> 00:31:20.500]  由我們分散不同的地方
[00:31:20.500 --> 00:31:21.500]  去到今天
[00:31:21.500 --> 00:31:22.500]  我們一家
[00:31:22.500 --> 00:31:25.500]  我們每個禮拜一起回教會
[00:31:25.500 --> 00:31:27.500]  我們由關係很疏離
[00:31:27.500 --> 00:31:29.500]  去到我們今天
[00:31:29.500 --> 00:31:30.500]  我們可以的
[00:31:30.500 --> 00:31:31.500]  我們每個禮拜
[00:31:31.500 --> 00:31:33.500]  很開心的一起相聚
[00:31:33.500 --> 00:31:34.500]  神告訴我們
[00:31:34.500 --> 00:31:35.500]  最好的祝福
[00:31:35.500 --> 00:31:37.500]  在我們家裡面
[00:31:37.500 --> 00:31:39.500]  是我們可以齊齊整整的
[00:31:39.500 --> 00:31:40.500]  去送別我爸爸
[00:31:40.500 --> 00:31:42.500]  並且我們家的裡面
[00:31:42.500 --> 00:31:44.500]  去重新的去建立
[00:31:44.500 --> 00:31:46.500]  家人的關係
[00:31:46.500 --> 00:31:48.500]  而對於以色列人來說
[00:31:48.500 --> 00:31:50.500]  神也是這樣去祝福他們
[00:31:50.500 --> 00:31:52.500]  不要以為神是默然無聲
[00:31:52.500 --> 00:31:54.500]  四百年不理他們
[00:31:54.500 --> 00:31:56.500]  神是透過這四百年
[00:31:56.500 --> 00:31:58.500]  祂要令以色列人明白
[00:31:58.500 --> 00:32:00.500]  他們最需要的
[00:32:00.500 --> 00:32:02.500]  是那種真正的自由
[00:32:02.500 --> 00:32:03.500]  脫離罪的捆綁
[00:32:03.500 --> 00:32:06.500]  脫離埃及捆綁之地
[00:32:06.500 --> 00:32:09.500]  並且神也在這段時間裡面
[00:32:09.500 --> 00:32:11.500]  興起了祂的僕人摩西
[00:32:11.500 --> 00:32:14.500]  成為帶以色列人出埃及的領袖
[00:32:14.500 --> 00:32:15.500]  在這段時間裡面
[00:32:15.500 --> 00:32:17.500]  原來神不停地
[00:32:17.500 --> 00:32:19.500]  在更新我們的生命
[00:32:19.500 --> 00:32:22.500]  叫我們的生命是和永恆有份
[00:32:22.500 --> 00:32:24.500]  並且祂要提升我們
[00:32:24.500 --> 00:32:25.500]  提升我們的生命
[00:32:25.500 --> 00:32:27.500]  能夠活得更有意義
[00:32:27.500 --> 00:32:30.500]  所以當神去呼召摩西
[00:32:30.500 --> 00:32:32.500]  祂和摩西說了一句話
[00:32:32.500 --> 00:32:35.500]  祂說我下來是要救他們
[00:32:35.500 --> 00:32:37.500]  脫離埃及人的手
[00:32:37.500 --> 00:32:39.500]  以及就是要賜他們
[00:32:39.500 --> 00:32:40.500]  流淚與物之地
[00:32:40.500 --> 00:32:42.500]  這兩句話
[00:32:42.500 --> 00:32:44.500]  其實就是神一直
[00:32:44.500 --> 00:32:46.500]  和列祖所立的約
[00:32:46.500 --> 00:32:48.500]  無論祂和阿伯拉罕
[00:32:48.500 --> 00:32:50.500]  無論祂和以撒
[00:32:50.500 --> 00:32:52.500]  或者和雅各所立的約
[00:32:52.500 --> 00:32:55.500]  其實原來的內容都很類似的
[00:32:55.500 --> 00:32:58.500]  都是說 我不讀 因為很多字
[00:32:58.500 --> 00:32:59.500]  但是看紅色的部分
[00:32:59.500 --> 00:33:01.500]  你會看到的就是
[00:33:01.500 --> 00:33:03.500]  原來神去的立約就是說
[00:33:03.500 --> 00:33:06.500]  祂要令他們 祝福他們是甚麼
[00:33:06.500 --> 00:33:08.500]  生養眾多
[00:33:08.500 --> 00:33:10.500]  並且得地為業
[00:33:10.500 --> 00:33:11.500]  可能你會說
[00:33:11.500 --> 00:33:14.500]  我都沒有兒女的時候
[00:33:14.500 --> 00:33:15.500]  怎樣生養眾多
[00:33:15.500 --> 00:33:16.500]  我都不是做農夫的
[00:33:16.500 --> 00:33:19.500]  你給我這麼多地幹甚麼
[00:33:19.500 --> 00:33:22.500]  但是其實在神的約裡面
[00:33:22.500 --> 00:33:25.500]  也提到的是關乎祂國度的事
[00:33:25.500 --> 00:33:26.500]  我們今天在地上
[00:33:26.500 --> 00:33:28.500]  我們未必有兒女
[00:33:28.500 --> 00:33:30.500]  但是神說我們可以成為一個
[00:33:30.500 --> 00:33:34.500]  用生命去影響其他人生命的基督徒
[00:33:34.500 --> 00:33:36.500]  一個具屬靈影響力的基督徒
[00:33:36.500 --> 00:33:39.500]  帶更多人進到神的家裡面
[00:33:39.500 --> 00:33:41.500]  並且祂說這個得地為業
[00:33:41.500 --> 00:33:45.500]  這一塊是一塊流淚與物之地
[00:33:45.500 --> 00:33:46.500]  流淚與物之地
[00:33:46.500 --> 00:33:49.500]  那些奶是由那些羊
[00:33:49.500 --> 00:33:52.500]  那些牛或下台而來
[00:33:52.500 --> 00:33:53.500]  是一個畜牧業
[00:33:53.500 --> 00:33:55.500]  當時是一個很重要的行業
[00:33:55.500 --> 00:34:00.500]  而那些物就是加南地那些植物
[00:34:00.500 --> 00:34:02.500]  那些叫甚麼 椰棗
[00:34:02.500 --> 00:34:04.500]  那些糖去提煉而成
[00:34:04.500 --> 00:34:07.500]  就是說其實神是要祝福人
[00:34:07.500 --> 00:34:10.500]  成為一個生命可以有具影響力
[00:34:10.500 --> 00:34:12.500]  去帶人去進入神家的人
[00:34:12.500 --> 00:34:14.500]  並且我們是神的裡面
[00:34:14.500 --> 00:34:16.500]  我們可以過得豐盛
[00:34:16.500 --> 00:34:18.500]  我們可以一無所缺
[00:34:18.500 --> 00:34:20.500]  神告訴我們在藥裡面的祝福
[00:34:20.500 --> 00:34:22.500]  最尾的祝福是甚麼
[00:34:22.500 --> 00:34:25.500]  就是有神與我們一起
[00:34:25.500 --> 00:34:27.500]  有神與我們一起的時候
[00:34:27.500 --> 00:34:30.500]  我們是一無所缺
[00:34:30.500 --> 00:34:32.500]  其實這一份祝福
[00:34:32.500 --> 00:34:36.500]  神都一直一直給我家人去經歷
[00:34:36.500 --> 00:34:40.500]  在3月1日其實在我家發生了一件事
[00:34:40.500 --> 00:34:42.500]  我每一個星期日的週末
[00:34:42.500 --> 00:34:44.500]  星期日完復時之後
[00:34:44.500 --> 00:34:48.500]  其實我都會和我家人一起吃午餐
[00:34:48.500 --> 00:34:50.500]  然後共度了整個午餐之後
[00:34:50.500 --> 00:34:52.500]  晚上吃完晚飯
[00:34:52.500 --> 00:34:55.500]  大概九點多十點我們就會走
[00:34:55.500 --> 00:34:58.500]  話說在3月的第一個星期日
[00:34:58.500 --> 00:35:00.500]  我如常的都是這樣
[00:35:00.500 --> 00:35:03.500]  完復時之後就陪媽媽
[00:35:03.500 --> 00:35:06.500]  然後就上媽媽家吃飯
[00:35:06.500 --> 00:35:10.500]  那一天到了晚上十點的時候
[00:35:10.500 --> 00:35:15.500]  我就看到我媽媽家住在麗德邨
[00:35:15.500 --> 00:35:16.500]  有騎樓的
[00:35:16.500 --> 00:35:18.500]  我看到家裡的騎樓
[00:35:18.500 --> 00:35:21.500]  有煙上來白色煙幕
[00:35:21.500 --> 00:35:23.500]  我還和家人說笑
[00:35:23.500 --> 00:35:26.500]  晚上十點鐘還有人煮飯的
[00:35:26.500 --> 00:35:28.500]  誰知道很快
[00:35:28.500 --> 00:35:29.500]  不用一分鐘
[00:35:29.500 --> 00:35:32.500]  白煙我就看到黑煙
[00:35:32.500 --> 00:35:35.500]  黑煙的裡面我看到有些火
[00:35:35.500 --> 00:35:37.500]  和有些焦味
[00:35:37.500 --> 00:35:40.500]  那我知道下面著火了
[00:35:40.500 --> 00:35:42.500]  於是我就立刻叫哥哥
[00:35:42.500 --> 00:35:45.500]  我說你立刻給我關掉騎樓的窗
[00:35:45.500 --> 00:35:47.500]  因為煙進來的時候很危險
[00:35:47.500 --> 00:35:49.500]  然後我就叫我妹妹
[00:35:49.500 --> 00:35:51.500]  立刻打電話9999
[00:35:51.500 --> 00:35:53.500]  全家人和我一起的
[00:35:53.500 --> 00:35:54.500]  拿身分證拿電話
[00:35:54.500 --> 00:35:56.500]  立刻要離開這個單位
[00:35:56.500 --> 00:35:58.500]  因為我們留在這裡很危險
[00:35:58.500 --> 00:36:00.500]  樓下著火
[00:36:00.500 --> 00:36:02.500]  於是我們全家很害怕
[00:36:02.500 --> 00:36:03.500]  就立刻走走走
[00:36:03.500 --> 00:36:05.500]  大家如果住過屋邨就知道
[00:36:05.500 --> 00:36:07.500]  是由一座到另一座
[00:36:07.500 --> 00:36:09.500]  那裡是一個安全地方
[00:36:09.500 --> 00:36:11.500]  我們在安全地方
[00:36:11.500 --> 00:36:13.500]  我們看著自己的單位
[00:36:13.500 --> 00:36:15.500]  我們看到的是什麼呢
[00:36:15.500 --> 00:36:17.500]  大家看到這張照片嗎
[00:36:17.500 --> 00:36:19.500]  著火那個單位
[00:36:19.500 --> 00:36:21.500]  是我媽的家樓下
[00:36:21.500 --> 00:36:23.500]  我們就在上面的單位
[00:36:23.500 --> 00:36:26.500]  當看著自己的單位
[00:36:26.500 --> 00:36:29.500]  被這些火一直燒著騎樓的時候
[00:36:29.500 --> 00:36:32.500]  弟兄姊妹你會感覺到什麼
[00:36:32.500 --> 00:36:34.500]  我想說那一刻我們很害怕
[00:36:34.500 --> 00:36:36.500]  但是我感恩的是
[00:36:36.500 --> 00:36:38.500]  我們一家人都是信耶穌
[00:36:38.500 --> 00:36:39.500]  我們站在這裡的時候
[00:36:39.500 --> 00:36:41.500]  我們沒有半句的埋怨
[00:36:41.500 --> 00:36:43.500]  我們就說我們感謝神
[00:36:43.500 --> 00:36:45.500]  感謝神保存我們一家的性命
[00:36:45.500 --> 00:36:48.500]  我們各人可以去到那個安全地方
[00:36:48.500 --> 00:36:50.500]  但是我們的心很難過
[00:36:50.500 --> 00:36:52.500]  因為你看著屋子這樣
[00:36:52.500 --> 00:36:54.500]  被火燒的時候
[00:36:54.500 --> 00:36:56.500]  我們不敢有什麼奢望
[00:36:56.500 --> 00:36:58.500]  屋子會變成怎樣
[00:36:58.500 --> 00:37:00.500]  接著那一晚其實消防員
[00:37:00.500 --> 00:37:02.500]  很快來到將火救熄了
[00:37:02.500 --> 00:37:05.500]  但是因為為了我們安全的緣故
[00:37:05.500 --> 00:37:07.500]  我們不能夠再留在那個單位
[00:37:07.500 --> 00:37:09.500]  他叫我們暫時離開
[00:37:09.500 --> 00:37:12.500]  所以媽媽就來了我家那一晚過夜
[00:37:12.500 --> 00:37:14.500]  到了第二天早上
[00:37:14.500 --> 00:37:16.500]  因為這一單的火警
[00:37:16.500 --> 00:37:18.500]  其實都有在報章裡面去報導
[00:37:18.500 --> 00:37:22.500]  第二天當我去看新聞的時候
[00:37:22.500 --> 00:37:24.500]  我看到我的單位圈著
[00:37:24.500 --> 00:37:26.500]  那個就是我的單位
[00:37:26.500 --> 00:37:28.500]  全黑了
[00:37:28.500 --> 00:37:30.500]  弟兄姊妹說全黑了
[00:37:30.500 --> 00:37:32.500]  你又會想像裡面會變成怎樣
[00:37:32.500 --> 00:37:34.500]  我都不敢想
[00:37:34.500 --> 00:37:36.500]  但是因為我收到電話
[00:37:36.500 --> 00:37:38.500]  就是管理處跟我說
[00:37:38.500 --> 00:37:40.500]  你們要回去
[00:37:40.500 --> 00:37:42.500]  要去看看究竟裡面
[00:37:42.500 --> 00:37:44.500]  那個燒毀那個破壞情況
[00:37:44.500 --> 00:37:46.500]  去到怎樣
[00:37:46.500 --> 00:37:48.500]  我就帶著一個戰戰兢兢的心情
[00:37:48.500 --> 00:37:51.500]  我陪我媽媽回到單位
[00:37:51.500 --> 00:37:53.500]  我都擔心我媽媽看到的時候
[00:37:53.500 --> 00:37:55.500]  因為我都不知道裡面會怎樣
[00:37:55.500 --> 00:37:57.500]  我會擔心媽媽會不會
[00:37:57.500 --> 00:37:59.500]  很傷心很難過
[00:37:59.500 --> 00:38:01.500]  不知道怎麼辦
[00:38:01.500 --> 00:38:03.500]  就祈禱吧
[00:38:03.500 --> 00:38:05.500]  誰知道我一打開門
[00:38:05.500 --> 00:38:07.500]  我看到那個幕
[00:38:07.500 --> 00:38:09.500]  大家看到那個什麼字
[00:38:09.500 --> 00:38:11.500]  福字 兩個福字
[00:38:11.500 --> 00:38:13.500]  我打開門
[00:38:13.500 --> 00:38:15.500]  當我看到兩個福字的時候
[00:38:15.500 --> 00:38:17.500]  我的心很感動
[00:38:17.500 --> 00:38:19.500]  我跟我的家人分享的時候
[00:38:19.500 --> 00:38:21.500]  我的家人都哭了
[00:38:21.500 --> 00:38:23.500]  因為當我打開門
[00:38:23.500 --> 00:38:25.500]  我看到那個福字的時候
[00:38:25.500 --> 00:38:27.500]  我心裡面有個聲音跟我說
[00:38:27.500 --> 00:38:29.500]  你知道嗎
[00:38:29.500 --> 00:38:31.500]  我與你一家立約
[00:38:31.500 --> 00:38:33.500]  我給你的福是沒有人
[00:38:33.500 --> 00:38:35.500]  能夠去拿走的
[00:38:35.500 --> 00:38:37.500]  甚至乎也不能夠
[00:38:37.500 --> 00:38:39.500]  拿走我給你們的祝福
[00:38:39.500 --> 00:38:41.500]  只要你在我
[00:38:41.500 --> 00:38:43.500]  跟你們立約的裡面
[00:38:43.500 --> 00:38:45.500]  我想說這兩個福字
[00:38:45.500 --> 00:38:47.500]  其實那天下午
[00:38:47.500 --> 00:38:49.500]  我家人說
[00:38:49.500 --> 00:38:51.500]  新年都過了
[00:38:51.500 --> 00:38:53.500]  所以要將這兩個福字撕走
[00:38:53.500 --> 00:38:55.500]  然後他們不斷撕
[00:38:55.500 --> 00:38:57.500]  為什麼撕不走呢
[00:38:57.500 --> 00:38:59.500]  不如再想想什麼方法
[00:38:59.500 --> 00:39:01.500]  撕走這兩個已經過期的福字
[00:39:01.500 --> 00:39:03.500]  但是當我打開門
[00:39:03.500 --> 00:39:05.500]  我看到這兩個福字的時候
[00:39:05.500 --> 00:39:07.500]  神就告訴我
[00:39:07.500 --> 00:39:09.500]  沒有人能夠撕走這兩個福字
[00:39:09.500 --> 00:39:11.500]  因為這是我給你
[00:39:11.500 --> 00:39:13.500]  家人的福
[00:39:13.500 --> 00:39:15.500]  當消防員又跟我說
[00:39:15.500 --> 00:39:17.500]  管理處又跟我說
[00:39:17.500 --> 00:39:19.500]  他說這麼有趣的
[00:39:19.500 --> 00:39:21.500]  其實你的房子被那些烈火
[00:39:21.500 --> 00:39:23.500]  一直燒著的時候
[00:39:23.500 --> 00:39:25.500]  為什麼不爆開呢
[00:39:25.500 --> 00:39:27.500]  為什麼不爆開呢
[00:39:27.500 --> 00:39:29.500]  然後我想說
[00:39:29.500 --> 00:39:31.500]  在我裡面又有聲音跟我說
[00:39:31.500 --> 00:39:33.500]  因為我給你的說話
[00:39:33.500 --> 00:39:35.500]  因為神的說話
[00:39:35.500 --> 00:39:37.500]  神的應許
[00:39:37.500 --> 00:39:39.500]  是經得起火的試煉
[00:39:39.500 --> 00:39:41.500]  是沒有東西能夠拿走神
[00:39:41.500 --> 00:39:43.500]  給我們生命裡面的
[00:39:43.500 --> 00:39:45.500]  極大的祝福
[00:39:45.500 --> 00:39:47.500]  所以我們今天大興姐妹
[00:39:47.500 --> 00:39:49.500]  我不知道你們當中
[00:39:49.500 --> 00:39:51.500]  會不會有些人
[00:39:51.500 --> 00:39:53.500]  怎麼走過那一步
[00:39:53.500 --> 00:39:55.500]  不要留在困難中
[00:39:55.500 --> 00:39:57.500]  看著那困難
[00:39:57.500 --> 00:39:59.500]  你看著它一年兩年三年
[00:39:59.500 --> 00:40:01.500]  都是困難
[00:40:01.500 --> 00:40:03.500]  看著神
[00:40:03.500 --> 00:40:05.500]  我們在神的約的裡面
[00:40:05.500 --> 00:40:07.500]  神給我們的祝福
[00:40:07.500 --> 00:40:09.500]  是沒有東西能夠拿走
[00:40:09.500 --> 00:40:11.500]  只不過有時我們沒有望神
[00:40:11.500 --> 00:40:13.500]  我們以為我們自己在做事
[00:40:13.500 --> 00:40:15.500]  在幫助事情
[00:40:15.500 --> 00:40:17.500]  其實在幫助事情的是神
[00:40:17.500 --> 00:40:19.500]  明姐你記不記得一開始的時候
[00:40:19.500 --> 00:40:21.500]  就是太過強盛
[00:40:21.500 --> 00:40:23.500]  於是就出了很多辣椒
[00:40:23.500 --> 00:40:25.500]  去苦待以色列人
[00:40:25.500 --> 00:40:27.500]  那個法老叫做
[00:40:27.500 --> 00:40:29.500]  阿哈摩斯一世
[00:40:29.500 --> 00:40:31.500]  很奇妙
[00:40:31.500 --> 00:40:33.500]  當這個法老
[00:40:33.500 --> 00:40:35.500]  他說要用辣椒去對付以色列人
[00:40:35.500 --> 00:40:37.500]  讓到以色列人要受苦的時候
[00:40:37.500 --> 00:40:39.500]  同時間
[00:40:39.500 --> 00:40:41.500]  這位法老的女兒
[00:40:41.500 --> 00:40:43.500]  就是埃及公主
[00:40:43.500 --> 00:40:45.500]  原來她就是修養摩西
[00:40:45.500 --> 00:40:47.500]  成為養子的那個
[00:40:47.500 --> 00:40:49.500]  那個公主
[00:40:49.500 --> 00:40:51.500]  為什麼
[00:40:51.500 --> 00:40:53.500]  埃及公主她要修養摩西呢
[00:40:53.500 --> 00:40:55.500]  其實是因為
[00:40:55.500 --> 00:40:57.500]  歷史學家說因為埃及公主
[00:40:57.500 --> 00:40:59.500]  她應該是不育
[00:40:59.500 --> 00:41:01.500]  所以她要修養一個孩子
[00:41:01.500 --> 00:41:03.500]  能夠當她長大成人的時候
[00:41:03.500 --> 00:41:05.500]  幫她家裡承繼這個皇位
[00:41:05.500 --> 00:41:07.500]  我們看到的是什麼
[00:41:07.500 --> 00:41:09.500]  是當我們以為
[00:41:09.500 --> 00:41:11.500]  困難出現的時候
[00:41:11.500 --> 00:41:13.500]  我們在絕境的時候
[00:41:13.500 --> 00:41:15.500]  神已經另外去幫我們
[00:41:15.500 --> 00:41:17.500]  一道門叫我們可以走出這個困境
[00:41:17.500 --> 00:41:19.500]  所以不需要怕
[00:41:19.500 --> 00:41:21.500]  我們不要只是看著那個困難
[00:41:21.500 --> 00:41:23.500]  我們要看的是什麼
[00:41:23.500 --> 00:41:25.500]  是看著那個守約
[00:41:25.500 --> 00:41:27.500]  施慈愛的神
[00:41:27.500 --> 00:41:29.500]  我們說神我不去控制你
[00:41:29.500 --> 00:41:31.500]  什麼時候你用什麼方法
[00:41:31.500 --> 00:41:33.500]  帶我離開這個困境
[00:41:33.500 --> 00:41:35.500]  帶我去看著神
[00:41:35.500 --> 00:41:37.500]  就是說我知道你一定的
[00:41:37.500 --> 00:41:39.500]  帶領我們離開這個困境
[00:41:39.500 --> 00:41:41.500]  重要的是我們今天
[00:41:41.500 --> 00:41:43.500]  我們走在神的約裡面的時候
[00:41:43.500 --> 00:41:45.500]  我們生命有沒有每一天
[00:41:45.500 --> 00:41:47.500]  每一天我們經歷神
[00:41:47.500 --> 00:41:49.500]  我們看到神在我們生命裡面
[00:41:49.500 --> 00:41:51.500]  那一份腳作為
[00:41:51.500 --> 00:41:53.500]  以致我們不需要去驚
[00:41:53.500 --> 00:41:55.500]  不需要懼怕
[00:41:55.500 --> 00:41:57.500]  當回體試宮
[00:41:57.500 --> 00:41:59.500]  大家可能都有看過我們裡面
[00:41:59.500 --> 00:42:01.500]  那些不同的見證分享
[00:42:01.500 --> 00:42:03.500]  那裡有個標籤
[00:42:03.500 --> 00:42:05.500]  有一句我很喜歡的就是
[00:42:05.500 --> 00:42:07.500]  他一直與我有關
[00:42:07.500 --> 00:42:09.500]  我們其實
[00:42:09.500 --> 00:42:11.500]  生命裡面今天有沒有看到
[00:42:11.500 --> 00:42:13.500]  他我們所信的神
[00:42:13.500 --> 00:42:15.500]  他在那個守約施慈愛
[00:42:15.500 --> 00:42:17.500]  信實不變的神的時候
[00:42:17.500 --> 00:42:19.500]  他這個神
[00:42:19.500 --> 00:42:21.500]  一直與我有關
[00:42:21.500 --> 00:42:23.500]  一直與你有關
[00:42:23.500 --> 00:42:25.500]  當我們看到神今天一直與我們有關的時候
[00:42:25.500 --> 00:42:27.500]  我想說弟兄姊妹
[00:42:27.500 --> 00:42:29.500]  我們不需要驚的
[00:42:29.500 --> 00:42:31.500]  我們最驚的是什麼
[00:42:31.500 --> 00:42:33.500]  我們見不到這個神
[00:42:33.500 --> 00:42:35.500]  因為神一次又一次的應許
[00:42:35.500 --> 00:42:37.500]  我們跟神的約裡面
[00:42:37.500 --> 00:42:39.500]  神說祂要祝福我們
[00:42:39.500 --> 00:42:41.500]  祂要練成我們的生命
[00:42:41.500 --> 00:42:43.500]  提升我們的生命
[00:42:43.500 --> 00:42:45.500]  處理我們生命的幽暗面
[00:42:45.500 --> 00:42:47.500]  祂祝福我們
[00:42:47.500 --> 00:42:49.500]  祂說祂要提升我們
[00:42:49.500 --> 00:42:51.500]  以致我們能夠享受在生命裡面
[00:42:51.500 --> 00:42:53.500]  更大更崇高的意義
[00:42:53.500 --> 00:42:55.500]  和目標
[00:42:55.500 --> 00:42:57.500]  因為神說祂是我們的神
[00:42:57.500 --> 00:42:59.500]  我們是祂的子民
[00:42:59.500 --> 00:43:01.500]  我們一生都會行在神的祝福裡面
[00:43:01.500 --> 00:43:03.500]  沙阿主我們再一次的多謝你
[00:43:03.500 --> 00:43:05.500]  因為我們真的一切的好處
[00:43:05.500 --> 00:43:07.500]  不在你意外
[00:43:07.500 --> 00:43:09.500]  主阿你今天透過這一篇信息
[00:43:09.500 --> 00:43:11.500]  你再一次的告訴我們
[00:43:11.500 --> 00:43:13.500]  你真的很緊張我們每一個
[00:43:13.500 --> 00:43:15.500]  並且你一路的
[00:43:15.500 --> 00:43:17.500]  一路的
[00:43:17.500 --> 00:43:19.500]  用你的慈誠愛索吸引我們
[00:43:19.500 --> 00:43:21.500]  去歸回你合約的裡面
[00:43:21.500 --> 00:43:23.500]  主阿就願意勝利你
[00:43:23.500 --> 00:43:25.500]  在我們當中繼續的去引領
[00:43:25.500 --> 00:43:27.500]  鼓勵我們
[00:43:27.500 --> 00:43:29.500]  叫我們聚焦的不是困難
[00:43:29.500 --> 00:43:31.500]  而是聚焦在神祢自己的信實的上面
[00:43:31.500 --> 00:43:33.500]  又願意我們
[00:43:33.500 --> 00:43:35.500]  還願意我們張開雙手
[00:43:35.500 --> 00:43:37.500]  為我們祝福
[00:43:37.500 --> 00:43:39.500]  願天父上帝那份的慈愛
[00:43:39.500 --> 00:43:41.500]  耶穌基督神賜下上面那份的救恩
[00:43:41.500 --> 00:43:43.500]  使你那份的感動
[00:43:43.500 --> 00:43:45.500]  溝通權能和意志
[00:43:45.500 --> 00:43:47.500]  常與我們眾人同在
[00:43:47.500 --> 00:43:49.500]  從今時
[00:43:49.500 --> 00:43:51.500]  直到永永遠遠
[00:43:51.500 --> 00:43:53.500]  Amen 祝福大家
