
[00:00:00.000 --> 00:00:03.600]  跟你旁邊說 跟你在一起 聚會真好
[00:43:39.800 --> 00:43:43.880]  你可不可慕這樣子一個身心靈都很健康
[00:43:43.880 --> 00:43:44.760]  可不可望
[00:43:44.760 --> 00:43:46.760]  你每天去那邊跑步
[00:43:46.760 --> 00:43:48.360]  走路一萬步
[00:43:48.360 --> 00:43:49.880]  有沒有 為什麼
[00:43:49.880 --> 00:43:51.400]  身體健康
[00:43:51.400 --> 00:43:54.120]  你希望每一天能夠過得很快樂
[00:43:54.120 --> 00:43:55.480]  心情很好
[00:43:55.480 --> 00:43:58.200]  有一個好心情
[00:43:58.200 --> 00:44:01.880]  所以你怎麼樣讓自己好心情呢
[00:44:01.880 --> 00:44:05.960]  吃一頓好吃的
[00:44:05.960 --> 00:44:07.160]  給你吃buffet好了
[00:44:07.160 --> 00:44:09.400]  吃一個小時
[00:44:09.400 --> 00:44:12.840]  快樂指數一人一個小時高到最高點
[00:44:12.840 --> 00:44:18.360]  吃完之後呢
[00:44:18.360 --> 00:44:20.920]  真後悔
[00:44:20.920 --> 00:44:23.720]  膽固醇月增加了很多
[00:44:23.720 --> 00:44:25.240]  血脂肪也增加了
[00:44:25.240 --> 00:44:27.000]  三高了
[00:44:27.000 --> 00:44:29.800]  這個年紀不應該再吃buffet了
[00:44:29.800 --> 00:44:31.560]  後悔了一個月
[00:44:31.560 --> 00:44:33.560]  下次又去了
[00:44:33.560 --> 00:44:37.160]  去吃韓國BBQ
[00:44:37.160 --> 00:44:39.960]  歐遊可以
[00:44:39.960 --> 00:44:42.920]  這都是短暫的
[00:44:42.920 --> 00:44:46.360]  沒有辦法帶給我們真正的滿足和喜樂
[00:44:46.360 --> 00:44:47.720]  可是這裡告訴我們說
[00:44:47.720 --> 00:44:51.800]  當我們把耶和華常擺在我們面前
[00:44:51.800 --> 00:44:52.680]  那個意思就是說
[00:44:52.680 --> 00:44:56.280]  當你把神放在最重要的位置的時候
[00:44:56.280 --> 00:44:58.520]  你就會有一個結果是什麼
[00:44:58.520 --> 00:45:00.600]  心歡喜
[00:45:00.600 --> 00:45:02.200]  靈快樂
[00:45:02.200 --> 00:45:04.600]  肉身也要安然睡覺
[00:45:04.600 --> 00:45:07.160]  晚上一覺到天亮
[00:45:07.160 --> 00:45:08.840]  不需要再吃安眠藥了
[00:45:08.840 --> 00:45:12.680]  哈利路亞
[00:45:12.680 --> 00:45:14.600]  這個藥方簡不簡單
[00:45:14.600 --> 00:45:16.440]  也不花錢
[00:45:16.440 --> 00:45:19.160]  但是要付代價
[00:45:19.160 --> 00:45:20.760]  你早上睡睡睡到自然醒
[00:45:20.760 --> 00:45:22.120]  你怎麼可能跟屬於
[00:45:22.120 --> 00:45:25.480]  你說我把耶和華常擺在我面前
[00:45:25.480 --> 00:45:28.840]  那個耶和華不是他
[00:45:28.840 --> 00:45:29.800]  那個耶和華是什麼
[00:45:29.800 --> 00:45:31.720]  是手機
[00:45:31.720 --> 00:45:33.560]  我常把它擺在我面前
[00:45:33.560 --> 00:45:35.240]  我起來 我睡覺
[00:45:35.240 --> 00:45:41.000]  它都在我面前
[00:45:41.000 --> 00:45:46.360]  所以anxiety就是你depression的原因
[00:45:46.360 --> 00:45:47.320]  根據統計
[00:45:47.320 --> 00:45:49.560]  越多看手機的人
[00:45:49.560 --> 00:45:51.000]  越多去看網路的人
[00:45:51.000 --> 00:45:58.280]  他的depression他的anxiety越高
[00:45:58.280 --> 00:45:59.400]  你看著別人過得好
[00:45:59.400 --> 00:46:02.920]  你心中羨慕也嫉妒
[00:46:02.920 --> 00:46:04.200]  你看到那些不好的
[00:46:04.200 --> 00:46:05.720]  你就覺得說好慘
[00:46:05.720 --> 00:46:07.800]  這個世界好慘
[00:46:07.800 --> 00:46:13.160]  怎麼看都是讓你心裡不舒服
[00:46:13.160 --> 00:46:14.680]  只有當你讀到神的話
[00:46:14.680 --> 00:46:16.440]  只有當你把上帝放在第一位
[00:46:16.440 --> 00:46:20.520]  你就能夠以耶和華為樂
[00:46:20.520 --> 00:46:21.640]  所以親愛的兄弟妹
[00:46:21.640 --> 00:46:24.680]  所以我們需要過一個這樣子的生活
[00:46:24.680 --> 00:46:26.680]  一個充滿感恩的生活
[00:46:26.680 --> 00:46:28.280]  一個喜樂的生活
[00:46:28.280 --> 00:46:34.200]  一個是全人健康的生活
[00:46:34.200 --> 00:46:37.720]  所以你說感恩跟禱告有沒有關係
[00:46:37.720 --> 00:46:39.960]  保羅在這裡講的其實就是
[00:46:39.960 --> 00:46:41.960]  總共的來講
[00:46:41.960 --> 00:46:48.120]  就是當我們跟神的關係好的時候
[00:46:48.120 --> 00:46:52.600]  一切就OK了
[00:46:52.600 --> 00:46:55.640]  這個人大家都認識嗎
[00:46:55.640 --> 00:46:57.240]  認識吧
[00:46:57.240 --> 00:47:01.000]  不認識
[00:47:01.000 --> 00:47:06.600]  不認識你就不是美國人了
[00:47:06.600 --> 00:47:10.440]  這個林肯
[00:47:10.440 --> 00:47:15.000]  林肯總統是在美國的歷史上面公認為
[00:47:15.000 --> 00:47:21.400]  可以說是最偉大的總統的其中之一
[00:47:21.400 --> 00:47:25.000]  他身處的那個年代正處在南北戰爭
[00:47:25.000 --> 00:47:30.760]  在這樣子一個很不好的時代
[00:47:30.760 --> 00:47:33.720]  但是神接著他
[00:47:33.720 --> 00:47:39.720]  真是帶領美國走過那個內戰之後的創傷
[00:47:39.720 --> 00:47:40.840]  可是你知道嗎
[00:47:40.840 --> 00:47:47.000]  林肯他的一生也蠻淒慘的
[00:47:47.000 --> 00:47:47.960]  前面我就不說了
[00:47:47.960 --> 00:47:49.480]  什麼多少次做過推銷員
[00:47:49.480 --> 00:47:50.440]  做過什麼什麼什麼
[00:47:50.440 --> 00:47:52.200]  換了多少職業
[00:47:52.200 --> 00:47:53.720]  洋洋灑灑他的履歷表裡面
[00:47:53.720 --> 00:47:58.840]  我一看失敗的次數超過二十次
[00:47:58.840 --> 00:48:01.960]  這些還是比較Major的
[00:48:01.960 --> 00:48:03.080]  好了丟紙妹
[00:48:03.080 --> 00:48:04.600]  我們先不講他那一些了
[00:48:04.600 --> 00:48:06.200]  我們先講最重要的
[00:48:06.200 --> 00:48:07.560]  他一生當中
[00:48:07.560 --> 00:48:09.880]  幫助他之所以成為林肯總統
[00:48:09.880 --> 00:48:10.680]  偉大的總統
[00:48:10.680 --> 00:48:11.880]  有一個很重要的原因
[00:48:11.880 --> 00:48:16.120]  就是因為他有一個太太
[00:48:16.120 --> 00:48:17.080]  是不是
[00:48:17.080 --> 00:48:21.160]  每一個偉大的來人後面都有一個什麼
[00:48:21.160 --> 00:48:23.160]  都有一個太太
[00:48:23.160 --> 00:48:28.440]  都有一個偉大的太太
[00:48:28.440 --> 00:48:31.640]  林肯總統他的太太
[00:48:31.640 --> 00:48:33.400]  在他的眼中
[00:48:33.400 --> 00:48:36.680]  林肯怎麼看都是不順眼
[00:48:36.680 --> 00:48:39.560]  他覺得丈夫走路難看
[00:48:39.560 --> 00:48:41.480]  沒有風度
[00:48:41.480 --> 00:48:44.680]  腳步呆直的像個印第安人
[00:48:44.680 --> 00:48:47.000]  又嫌他的手足太大
[00:48:47.000 --> 00:48:50.840]  兩隻耳朵跟他的頭呈直角的豎立著
[00:48:50.840 --> 00:48:54.680]  甚至說林肯的鼻子不直
[00:48:54.680 --> 00:48:57.960]  我覺得滿直
[00:48:57.960 --> 00:49:03.240]  嘴唇像猩猩
[00:49:03.240 --> 00:49:05.160]  他不停的跟他抱怨
[00:49:05.160 --> 00:49:06.200]  不停的挑剔他
[00:49:06.200 --> 00:49:08.040]  不停的跟他發脾氣
[00:49:08.040 --> 00:49:10.840]  最負受不了就是他太太那個嗓門聲音
[00:49:10.840 --> 00:49:13.000]  尖又尖又高
[00:49:13.000 --> 00:49:14.920]  所以你想想看
[00:49:14.920 --> 00:49:17.160]  當他罵起來的時候
[00:49:17.160 --> 00:49:20.200]  隔街都能夠聽見
[00:49:20.200 --> 00:49:25.080]  經常他這樣子造成鄰居都不安
[00:49:25.080 --> 00:49:26.600]  有時候他裡面好像不曉得
[00:49:26.600 --> 00:49:31.960]  對林肯是有一種莫名的仇恨一樣
[00:49:31.960 --> 00:49:35.800]  你知道他旁邊的這些內閣的這些閣員
[00:49:35.800 --> 00:49:43.480]  大家都知道這一個國母的刁蠻
[00:49:43.480 --> 00:49:51.160]  他確實也是為了這個婚姻吃了不少苦
[00:49:51.160 --> 00:49:52.600]  每一次到了週末
[00:49:52.600 --> 00:49:53.720]  禮拜五下班之後
[00:49:53.720 --> 00:49:57.560]  大家都好想趕快回家是不是
[00:49:57.560 --> 00:50:01.400]  那是林肯最怕回家的時候
[00:50:01.400 --> 00:50:03.960]  他有時候就是在辦公室裡面
[00:50:03.960 --> 00:50:07.800]  怎麼想盡辦法在那邊待久一點
[00:50:07.800 --> 00:50:10.360]  待到不得已的時候
[00:50:10.360 --> 00:50:15.720]  才要回家
[00:50:15.720 --> 00:50:17.080]  那麼對於林肯的婚姻
[00:50:17.080 --> 00:50:25.720]  美國有一位著名的人際關係專家叫做卡內基
[00:50:25.720 --> 00:50:28.520]  曾經對他有一個深刻的評論
[00:50:28.520 --> 00:50:33.400]  他說如果林肯當初娶了安妮
[00:50:33.400 --> 00:50:34.680]  娶了安妮為妻
[00:50:34.680 --> 00:50:37.000]  他會十分幸福
[00:50:37.000 --> 00:50:39.800]  但是他不會成為美國總統
[00:50:39.800 --> 00:50:42.120]  林肯娶了梅瑞為妻
[00:50:42.120 --> 00:50:43.640]  雖然婚姻很不愉快
[00:50:43.640 --> 00:50:47.480]  卻成為了美國總統
[00:50:47.480 --> 00:50:49.640]  我知道我們聰明的中國人一定會想說
[00:50:49.640 --> 00:50:51.560]  我希望能夠成為美國總統
[00:50:51.560 --> 00:50:54.440]  但是又婚姻快樂
[00:50:54.440 --> 00:51:00.280]  我有沒有說出你的心聲
[00:51:00.280 --> 00:51:02.120]  OK
[00:51:02.120 --> 00:51:04.120]  anyway那不是發生在林肯的身上
[00:51:04.120 --> 00:51:08.200]  我們只能說林肯雖然有這樣子的一個妻子
[00:51:08.200 --> 00:51:12.440]  但是神有祂的美意
[00:51:12.440 --> 00:51:14.600]  這就是羅馬書第八章那邊講的說
[00:51:14.600 --> 00:51:20.200]  萬事互相 效力叫愛神的人的遺囑
[00:51:20.200 --> 00:51:23.560]  這就是為什麼我們要感恩
[00:51:23.560 --> 00:51:25.320]  我們不僅僅為那個好的事情
[00:51:25.320 --> 00:51:26.760]  順利的事情感恩
[00:51:26.760 --> 00:51:28.440]  我們為那些不好的事情
[00:51:28.440 --> 00:51:29.720]  看起來是驟阻
[00:51:29.720 --> 00:51:31.240]  看起來是苦難的事情
[00:51:31.240 --> 00:51:35.480]  我們也為這些事情感恩
[00:51:35.480 --> 00:51:39.080]  親愛的兄弟妹 想想看菲尼·克拉斯比
[00:51:39.080 --> 00:51:40.920]  從小因為醫生的一個錯誤
[00:51:40.920 --> 00:51:43.960]  使得他眼睛瞎了
[00:51:43.960 --> 00:51:46.200]  但是他感謝神
[00:51:46.200 --> 00:51:47.640]  他認識神的時候
[00:51:47.640 --> 00:51:49.400]  他為此來感恩
[00:51:49.400 --> 00:51:52.840]  在他一生當中做了八千多首的詩歌
[00:51:52.840 --> 00:51:54.280]  這八千多首的詩歌
[00:51:54.280 --> 00:51:55.800]  你我耳熟能詳的
[00:51:55.800 --> 00:51:59.560]  有福的缺居 耶穌恕我
[00:51:59.560 --> 00:52:01.400]  是不是
[00:52:01.400 --> 00:52:03.800]  充滿了他的經歷
[00:52:03.800 --> 00:52:05.560]  你唱這些詩歌的時候
[00:52:05.560 --> 00:52:07.400]  你不是只是在唱一些字句
[00:52:07.400 --> 00:52:08.360]  你唱的是他
[00:52:08.360 --> 00:52:12.200]  每一個都是他生命的經歷
[00:52:12.200 --> 00:52:14.520]  所以親愛的兄弟妹
[00:52:14.520 --> 00:52:16.920]  為著你所發生的一切的事情
[00:52:16.920 --> 00:52:20.360]  感謝善美主
[00:52:20.360 --> 00:52:22.520]  凡事來謝恩
[00:52:22.520 --> 00:52:23.400]  親愛的兄弟妹
[00:52:23.400 --> 00:52:25.240]  有時候不是憑你的眼見
[00:52:25.240 --> 00:52:27.160]  憑你眼見你感恩不下去
[00:52:27.160 --> 00:52:29.320]  憑我們的眼見 看著環境
[00:52:29.320 --> 00:52:30.360]  我們周遭的東西
[00:52:30.360 --> 00:52:32.360]  真的是沒有辦法感恩 有沒有
[00:52:32.360 --> 00:52:34.120]  打開報紙 尾巴戰爭
[00:52:34.120 --> 00:52:35.160]  俄烏戰爭
[00:52:35.160 --> 00:52:36.520]  這個事情 那個事情
[00:52:36.520 --> 00:52:41.800]  台灣又是什麼配
[00:52:41.800 --> 00:52:43.320]  柯侯配
[00:52:43.320 --> 00:52:47.080]  侯柯配
[00:52:47.080 --> 00:52:48.200]  你如果關心政治
[00:52:48.200 --> 00:52:49.880]  你就知道我在講什麼
[00:52:49.880 --> 00:52:51.400]  又是什麼樣子
[00:52:51.400 --> 00:52:54.760]  郭台銘在攪什麼局
[00:52:54.760 --> 00:52:55.720]  是不是
[00:52:55.720 --> 00:52:58.040]  難怪人家要查你的帳
[00:52:58.040 --> 00:52:59.080]  攪局
[00:52:59.080 --> 00:53:00.600]  你天天看這些事情的時候
[00:53:00.600 --> 00:53:02.200]  我告訴你
[00:53:02.200 --> 00:53:05.720]  只等到明年大選結束
[00:53:05.720 --> 00:53:12.760]  你的心都不會平安
[00:53:12.760 --> 00:53:15.720]  但是你的眼睛盯在天上
[00:53:15.720 --> 00:53:17.960]  盯緊在這位不會改變的主
[00:53:17.960 --> 00:53:19.400]  這位主在掌權
[00:53:19.400 --> 00:53:21.480]  任何的事情沒有經過他的允許
[00:53:21.480 --> 00:53:23.240]  他不會讓它發生在你身上
[00:53:23.240 --> 00:53:24.520]  如果沒有當他的允許
[00:53:24.520 --> 00:53:26.280]  你的頭髮一根也不會掉下
[00:53:26.280 --> 00:53:30.200]  所以你有白頭髮感謝善美主
[00:53:30.200 --> 00:53:32.600]  因為你還有頭髮
[00:53:32.600 --> 00:53:33.320]  你沒有頭髮
[00:53:33.320 --> 00:53:35.080]  你說我都禿禿了
[00:53:35.080 --> 00:53:36.120]  感謝善美主
[00:53:36.120 --> 00:53:37.720]  幹什麼
[00:53:37.720 --> 00:53:48.520]  因為這樣子我可以少點一盞燈
[00:53:48.520 --> 00:53:50.200]  再給你一個利多
[00:53:50.200 --> 00:53:54.520]  因為保羅也是禿頭的
[00:53:54.520 --> 00:53:56.440]  所以你可以看見
[00:53:56.440 --> 00:53:58.200]  一個眼光不同的人
[00:53:58.200 --> 00:54:02.920]  他對事情的態度不同
[00:54:02.920 --> 00:54:03.960]  當我們的眼光是
[00:54:03.960 --> 00:54:05.800]  常常定睛在天上的時候
[00:54:05.800 --> 00:54:07.560]  我們的眼光就是不一樣
[00:54:07.560 --> 00:54:09.640]  那個perspective是不一樣的
[00:54:09.640 --> 00:54:11.320]  我們是一個光明的
[00:54:11.320 --> 00:54:13.160]  我們是一個得勝的
[00:54:13.160 --> 00:54:14.600]  因為我們是一位神
[00:54:14.600 --> 00:54:17.080]  是光明的 是得勝的神
[00:54:17.080 --> 00:54:18.120]  所以為什麼你知道
[00:54:18.120 --> 00:54:19.320]  我以前是一個很憂鬱的人
[00:54:19.320 --> 00:54:21.720]  你知道嗎
[00:54:21.720 --> 00:54:23.240]  你知道
[00:54:23.240 --> 00:54:26.680]  你不知道
[00:54:26.680 --> 00:54:28.600]  真的 我告訴你
[00:54:28.600 --> 00:54:31.160]  我以前就是自己也覺得
[00:54:31.160 --> 00:54:33.160]  在那種鬱鬱的
[00:54:33.160 --> 00:54:35.800]  少年維特的煩惱中間
[00:54:35.800 --> 00:54:39.000]  還覺得蠻自得的
[00:54:39.000 --> 00:54:40.600]  所以我每次唱起歌來的
[00:54:40.600 --> 00:54:42.360]  都唱那些很感傷
[00:54:42.360 --> 00:54:45.640]  很能夠讓我有那種感覺的歌
[00:54:45.640 --> 00:54:46.920]  即便是新的組織後
[00:54:46.920 --> 00:54:49.800]  唱詩歌也是這樣子
[00:54:49.800 --> 00:54:52.280]  可是現在就沒直到後來
[00:54:52.280 --> 00:54:55.240]  我第一次驚艷聖靈充滿
[00:54:55.240 --> 00:54:58.120]  我經歷到聖經裡面所說
[00:54:58.120 --> 00:55:03.800]  說不出來蠻有榮光的大喜樂
[00:55:03.800 --> 00:55:06.200]  神對我來講不再是字面上
[00:55:06.200 --> 00:55:07.720]  不再是聖經說的
[00:55:07.720 --> 00:55:09.800]  而是我自己親身經歷的
[00:55:09.800 --> 00:55:10.760]  這一位神
[00:55:10.760 --> 00:55:12.680]  他是喜樂的神
[00:55:12.680 --> 00:55:16.120]  我就走到神的祭壇
[00:55:16.120 --> 00:55:20.520]  到我最喜樂的神那裡
[00:55:20.520 --> 00:55:24.440]  神啊我的神
[00:55:24.440 --> 00:55:28.440]  我要彈琴讚美他
[00:55:28.440 --> 00:55:29.720]  親愛的兄弟妹
[00:55:29.720 --> 00:55:31.400]  有什麼要悲傷的
[00:55:31.400 --> 00:55:32.360]  那首詩篇的時候
[00:55:32.360 --> 00:55:33.960]  你到後面你可以看見
[00:55:33.960 --> 00:55:35.800]  他就說我的心啊
[00:55:35.800 --> 00:55:37.880]  我的心啊
[00:55:37.880 --> 00:55:40.360]  你為何憂悶
[00:55:40.360 --> 00:55:42.840]  那是後面的
[00:55:42.840 --> 00:55:47.080]  顯然那事情是讓他很憂悶的事情
[00:55:47.080 --> 00:55:49.480]  但是他說我要來到
[00:55:49.480 --> 00:55:52.760]  這位最喜樂的神那裡
[00:55:52.760 --> 00:55:55.320]  在最苦難最憂傷的環境裡面
[00:55:55.320 --> 00:55:57.880]  記得我們有一位最喜樂
[00:55:57.880 --> 00:56:01.720]  最得勝的一位神
[00:56:01.720 --> 00:56:02.360]  阿門
