
[00:00:00.000 --> 00:00:03.300]  迪生姊妹,現在是信息分享的時間
[00:37:15.600 --> 00:37:19.400]  主耶穌
[00:37:19.400 --> 00:37:24.300]  求你幫助我們天天揹你的餓
[00:37:24.300 --> 00:37:27.800]  我們實在是不可以靠自己
[00:37:27.800 --> 00:37:29.400]  求聖靈幫助我們
[00:37:29.400 --> 00:37:31.700]  讓我們彼此代求和守望
[00:37:31.700 --> 00:37:36.500]  讓我們甘心樂意地賦你的餓
[00:37:36.500 --> 00:37:40.500]  主也爲參加崇拜的一些朋友來禱告
[00:37:40.500 --> 00:37:42.900]  如果當中還有完全沒有認識你的
[00:37:42.900 --> 00:37:49.700]  還在天天揹着生活的重擔揹着自我要靠自己的那些朋友
[00:37:49.700 --> 00:37:51.500]  求主感動他們
[00:37:51.500 --> 00:37:52.600]  願意轉向
[00:37:52.600 --> 00:37:53.400]  願意悔改
[00:37:53.400 --> 00:37:56.200]  來到你跟前賦上你的餓
[00:37:56.200 --> 00:38:08.000]  我們這樣禱告放主明求現在我們一同做一個做一個表示很舒暢安息的動作
[00:38:08.000 --> 00:38:11.200]  願主使你付他的餓
[00:38:11.200 --> 00:38:13.900]  願主使你安息
