
[00:00:00.000 --> 00:00:02.400]  上星期我們說過殺種的比喻
[00:33:25.480 --> 00:33:26.360]  有甚麼問題
[00:33:26.360 --> 00:33:26.960]  有甚麼困難
[00:33:26.960 --> 00:33:28.480]  有甚麼被人挑戰
[00:33:28.480 --> 00:33:29.760]  有甚麼衝擊的時候
[00:33:29.760 --> 00:33:32.120]  這兩個問題是支撐著你
[00:33:32.120 --> 00:33:35.280]  讓你知道你真的在相信
[00:33:35.280 --> 00:33:37.400]  第二是
[00:33:37.400 --> 00:33:38.640]  你成為祂的門徒
[00:33:38.640 --> 00:33:39.680]  你知不知甚麼是門徒
[00:33:39.680 --> 00:33:42.000]  做門徒是甚麼意思
[00:33:42.000 --> 00:33:45.080]  門徒即是你轉大佬
[00:33:45.080 --> 00:33:48.880]  以前可能魔鬼在負責你的生命
[00:33:48.880 --> 00:33:50.600]  你想做的你做不到
[00:33:50.600 --> 00:33:53.240]  你不想做的就經常去做
[00:33:53.240 --> 00:33:54.600]  不是你作主
[00:33:54.600 --> 00:33:57.320]  今天你是叛大佬
[00:33:57.320 --> 00:33:58.520]  你去了耶穌那裡
[00:33:58.520 --> 00:34:00.880]  當你說耶穌是你的主的時候
[00:34:00.880 --> 00:34:02.960]  你是在做祂的奴隸
[00:34:02.960 --> 00:34:04.240]  奴僕
[00:34:04.240 --> 00:34:05.680]  保羅說「我就是祂的奴僕」
[00:34:05.680 --> 00:34:07.280]  「不過引以為榮」
[00:34:07.280 --> 00:34:11.000]  引以為榮的做祂的奴僕
[00:34:11.000 --> 00:34:12.080]  第三
[00:34:12.080 --> 00:34:14.880]  去為祂做美好的事
[00:34:14.880 --> 00:34:17.400]  關懷別人就是表達敬虔
[00:34:17.400 --> 00:34:18.920]  你能夠去做這些事
[00:34:18.920 --> 00:34:20.840]  是因為你相信神
[00:34:20.840 --> 00:34:22.560]  在你裡面有神的愛
[00:34:22.560 --> 00:34:25.200]  而你自然流露出來
[00:34:25.200 --> 00:34:28.520]  愛就是十字架的核心訊息
[00:34:28.520 --> 00:34:30.680]  所以今天你做的美好的事
[00:34:30.680 --> 00:34:33.080]  是基於你和上帝的關係
[00:34:33.080 --> 00:34:36.800]  你愛是因為神才愛你
