
[00:00:00.000 --> 00:00:03.280]  今天我們會看亞比斯的禱告
[00:38:26.160 --> 00:38:33.040]  就是在整本希伯來文《聖經》的最後那兩本書
[00:38:33.040 --> 00:38:33.840]  其實是一本書
[00:38:33.840 --> 00:38:34.640]  《歷代至》
[00:38:34.640 --> 00:38:37.760]  這本書裡面要告訴每一個人
[00:38:37.760 --> 00:38:42.560]  告訴以色列人一個很重要的信息
[00:38:42.560 --> 00:38:44.640]  當他們被擄的時候
[00:38:44.640 --> 00:38:46.640]  當他們每天都覺得他們抵死
[00:38:46.640 --> 00:38:47.360]  犯罪
[00:38:47.360 --> 00:38:48.400]  沒得救
[00:38:48.400 --> 00:38:50.720]  出世就是成為奴隸的時候
[00:38:50.720 --> 00:38:52.720]  當他們絕望的時候
[00:38:52.720 --> 00:38:54.480]  上帝說
[00:38:54.480 --> 00:38:57.440]  「歷代至下七章十四節
[00:38:57.440 --> 00:39:00.240]  且稱為我名下的子民
[00:39:00.240 --> 00:39:02.240]  以色列人和你們
[00:39:02.240 --> 00:39:04.640]  若是謙卑
[00:39:04.640 --> 00:39:05.760]  禱告
[00:39:05.760 --> 00:39:07.280]  尋求我的面
[00:39:07.280 --> 00:39:09.520]  主利我們的惡行
[00:39:09.520 --> 00:39:12.560]  上帝必從天上順聽
[00:39:12.560 --> 00:39:14.160]  赦免我們的罪
[00:39:14.160 --> 00:39:16.000]  醫治我們的地
[00:39:16.000 --> 00:39:18.160]  原來我們上帝的本質
[00:39:18.160 --> 00:39:22.320]  是喜歡我們迴轉歸向祂
[00:39:22.320 --> 00:39:24.480]  原來禱告不是魔術棒
[00:39:24.480 --> 00:39:26.640]  禱告是我們願意降伏
[00:39:26.640 --> 00:39:28.160]  回到上帝面前說
[00:39:28.160 --> 00:39:30.400]  「爸爸,我們需要你
[00:39:30.400 --> 00:39:34.000]  爸爸,求你寬恕我
[00:39:34.000 --> 00:39:37.040]  爸爸,求你擴張我的境界」
[00:39:37.040 --> 00:39:42.480]  這就是你能夠改變人生的弱勢
[00:39:42.480 --> 00:39:44.080]  求主幫助我們
[00:39:44.080 --> 00:39:46.080]  我們低頭禱告
[00:39:46.080 --> 00:39:47.280]  天父我們知道
[00:39:47.280 --> 00:39:50.480]  主的命運並不在我們的手中
[00:39:50.480 --> 00:39:52.480]  主我們知道
[00:39:52.480 --> 00:39:54.480]  我們無論如何出身
[00:39:54.480 --> 00:39:56.480]  我們的背景如何
[00:39:56.480 --> 00:39:58.480]  我們做錯了多少
[00:39:58.480 --> 00:40:02.960]  大力代誌上下的經文提醒我們
[00:40:02.960 --> 00:40:05.280]  只要我們願意謙卑禱告
[00:40:05.280 --> 00:40:06.800]  尋求祢的時候
[00:40:06.800 --> 00:40:08.480]  祢不僅會垂聽
[00:40:08.480 --> 00:40:11.840]  更像昔日這群人
[00:40:11.840 --> 00:40:13.280]  他們的禱告一樣
[00:40:13.280 --> 00:40:15.280]  去應運他們的祈禱
[00:40:15.280 --> 00:40:16.720]  求主教導我們
[00:40:16.720 --> 00:40:18.720]  如何用正確的態度去禱告
[00:40:18.720 --> 00:40:20.720]  如何在禱告中經歷
[00:40:20.720 --> 00:40:23.520]  上帝如何應運我們的祈禱
[00:40:23.520 --> 00:40:24.960]  聽我們祈禱
[00:40:24.960 --> 00:40:26.400]  奉耶穌祢的聖名
[00:40:26.400 --> 00:40:28.400]  阿門
