
[00:00:00.000 --> 00:00:04.000]  在廣島月仙我們一齊有簡短的祈禱
[00:30:14.000 --> 00:30:16.000]  而是出於神的揀選和憐憫
[00:30:16.000 --> 00:30:18.000]  而是出於神的揀選和憐憫
[00:30:18.000 --> 00:30:20.000]  而是出於神的揀選和憐憫
[00:30:20.000 --> 00:30:22.000]  而是出於神的揀選和憐憫
[00:30:22.000 --> 00:30:24.000]  而是出於神的揀選和憐憫
[00:30:24.000 --> 00:30:26.000]  而是出於神的揀選和憐憫
[00:30:26.000 --> 00:30:28.000]  而是出於神的揀選和憐憫
[00:30:28.000 --> 00:30:30.000]  而是出於神的揀選和憐憫
[00:30:30.000 --> 00:30:34.000]  而是出於神的揀選和憐憫
[00:30:34.000 --> 00:30:36.000]  而是出於神的揀選和憐憫
[00:30:36.000 --> 00:30:38.000]  而是出於神的揀選和憐憫
[00:30:38.000 --> 00:30:40.000]  而是出於神的揀選和憐憫
[00:30:40.000 --> 00:30:42.000]  而是出於神的揀選和憐憫
