
[00:00:00.000 --> 00:00:04.500]  我們知道大部份人都不渴求權力
[00:31:43.000 --> 00:31:45.000]  和我心中的律交戰
[00:31:45.000 --> 00:31:47.000]  把我腦袋叫我服從那肢體犯罪的律
[00:31:47.000 --> 00:31:51.000]  罪的可怕性在這裡
[00:31:51.000 --> 00:31:55.000]  無一倖免無人有免疫的能力
[00:31:55.000 --> 00:31:57.000]  耶穌釘十字架
[00:31:57.000 --> 00:31:59.000]  流出補血
[00:31:59.000 --> 00:32:01.000]  就要彰顯出罪那種恐怖
[00:32:01.000 --> 00:32:05.000]  血淋淋的代價告訴我
[00:32:05.000 --> 00:32:07.000]  罪是恐怖的
[00:32:07.000 --> 00:32:09.000]  罪不斷破壞著你和我
[00:32:09.000 --> 00:32:11.000]  大衛一個皇朝
[00:32:11.000 --> 00:32:13.000]  好端端的
[00:32:13.000 --> 00:32:15.000]  最成熟的
[00:32:15.000 --> 00:32:17.000]  前半生顛半流離
[00:32:17.000 --> 00:32:19.000]  坐定定就犯罪
[00:32:19.000 --> 00:32:21.000]  很可憐
[00:32:21.000 --> 00:32:25.000]  直插式
[00:32:25.000 --> 00:32:27.000]  沒有漸進式
[00:32:27.000 --> 00:32:29.000]  我們看到
[00:32:29.000 --> 00:32:31.000]  罪是何等可怕
[00:32:31.000 --> 00:32:33.000]  在舊約裡面
[00:32:33.000 --> 00:32:35.000]  有恩典有憐憫有赦罪的能力
[00:32:35.000 --> 00:32:37.000]  大衛免於一死
[00:32:37.000 --> 00:32:39.000]  在新約裡面
[00:32:39.000 --> 00:32:41.000]  保羅的反省裡面
[00:32:41.000 --> 00:32:43.000]  就說我真是苦
[00:32:43.000 --> 00:32:45.000]  誰能夠救我脫離
[00:32:45.000 --> 00:32:47.000]  這取捨的身體感謝神
[00:32:47.000 --> 00:32:49.000]  靠著我主耶穌基督
[00:32:49.000 --> 00:32:51.000]  就能夠脫離了
[00:32:51.000 --> 00:32:53.000]  在新約裡面
[00:32:53.000 --> 00:32:55.000]  我們不單享受到赦罪的恩典
[00:32:55.000 --> 00:32:57.000]  在新約裡面我們更加經歷到
[00:32:57.000 --> 00:32:59.000]  得勝的大難
[00:32:59.000 --> 00:33:01.000]  如果我們
[00:33:01.000 --> 00:33:03.000]  想靠自己去得勝罪
[00:33:03.000 --> 00:33:05.000]  你會發覺
[00:33:05.000 --> 00:33:07.000]  是不可能的
[00:33:07.000 --> 00:33:09.000]  如果你沉醉於
[00:33:09.000 --> 00:33:11.000]  我們的安逸與權力
[00:33:11.000 --> 00:33:13.000]  你會發覺
[00:33:13.000 --> 00:33:15.000]  我們總會跌倒和軟弱
[00:33:15.000 --> 00:33:17.000]  唯有在安逸裡面
[00:33:17.000 --> 00:33:19.000]  我們常常去警醒禱告
[00:33:19.000 --> 00:33:21.000]  在權力當中
[00:33:21.000 --> 00:33:23.000]  我們更加要小心翼翼地運用權力
[00:33:23.000 --> 00:33:25.000]  去祝福別人
[00:33:25.000 --> 00:33:27.000]  當我們犯錯的時候
[00:33:27.000 --> 00:33:29.000]  我們只能夠捉住
[00:33:29.000 --> 00:33:31.000]  耶穌基督的救贖
[00:33:31.000 --> 00:33:33.000]  赦罪的恩典
[00:33:33.000 --> 00:33:35.000]  有免疫的能力
[00:33:35.000 --> 00:33:37.000]  請同起來
