
[00:00:00.000 --> 00:00:05.600]  我們今年教會的主題是什麼呢?
[00:33:32.360 --> 00:33:34.360]  (施洗約翰令)
[00:33:34.360 --> 00:33:36.360]  (施洗約翰令)
[00:33:36.360 --> 00:33:38.360]  (施洗約翰令)
[00:33:38.360 --> 00:33:40.360]  (施洗約翰令)
[00:33:40.360 --> 00:33:42.360]  (施洗約翰令)
[00:33:42.360 --> 00:33:44.360]  (施洗約翰令)
[00:33:44.360 --> 00:33:46.360]  (施洗約翰令)
[00:33:46.360 --> 00:33:48.360]  (施洗約翰令)
[00:33:48.360 --> 00:33:50.360]  (施洗約翰令)
[00:33:50.360 --> 00:33:52.360]  (施洗約翰令)
[00:33:52.360 --> 00:33:54.360]  (施洗約翰令)
[00:33:54.360 --> 00:33:56.360]  (施洗約翰令)
[00:33:56.360 --> 00:33:58.360]  (施洗約翰令)
[00:33:58.360 --> 00:34:00.360]  (施洗約翰令)
[00:34:00.360 --> 00:34:02.360]  (施洗約翰令)
[00:34:02.360 --> 00:34:04.360]  (施洗約翰令)
[00:34:04.360 --> 00:34:06.360]  (施洗約翰令)
[00:34:06.360 --> 00:34:08.360]  (施洗約翰令)
[00:34:08.360 --> 00:34:10.360]  (施洗約翰令)
[00:34:10.360 --> 00:34:12.360]  (施洗約翰令)
[00:34:12.360 --> 00:34:14.360]  (施洗約翰令)
[00:34:14.360 --> 00:34:16.360]  (施洗約翰令)
[00:34:16.360 --> 00:34:18.360]  (施洗約翰令)
[00:34:18.360 --> 00:34:20.360]  (施洗約翰令)
[00:34:20.360 --> 00:34:22.360]  (施洗約翰令)
[00:34:22.360 --> 00:34:24.360]  (施洗約翰令)
[00:34:24.360 --> 00:34:26.360]  (施洗約翰令)
[00:34:26.360 --> 00:34:28.360]  (施洗約翰令)
[00:34:28.360 --> 00:34:30.360]  (施洗約翰令)
[00:34:30.360 --> 00:34:32.360]  (施洗約翰令)
[00:34:32.360 --> 00:34:34.360]  (施洗約翰令)
[00:34:34.360 --> 00:34:36.360]  (施洗約翰令)
[00:34:36.360 --> 00:34:38.360]  (施洗約翰令)
[00:34:38.360 --> 00:34:40.360]  (施洗約翰令)
[00:34:40.360 --> 00:34:42.360]  (施洗約翰令)
[00:34:42.360 --> 00:34:44.360]  (施洗約翰令)
[00:34:44.360 --> 00:34:46.360]  (施洗約翰令)
[00:34:46.360 --> 00:34:48.360]  (施洗約翰令)
[00:34:48.360 --> 00:34:50.360]  (施洗約翰令)
[00:34:50.360 --> 00:34:52.360]  (施洗約翰令)
[00:34:52.360 --> 00:34:54.360]  (施洗約翰令)
[00:34:54.360 --> 00:34:56.360]  (施洗約翰令)
[00:34:56.360 --> 00:34:58.360]  (施洗約翰令)
[00:34:58.360 --> 00:35:00.360]  (施洗約翰令)
[00:35:00.360 --> 00:35:02.360]  (施洗約翰令)
[00:35:02.360 --> 00:35:04.360]  (施洗約翰令)
[00:35:04.360 --> 00:35:06.360]  (施洗約翰令)
[00:35:06.360 --> 00:35:08.360]  (施洗約翰令)
[00:35:08.360 --> 00:35:10.360]  (施洗約翰令)
[00:35:10.360 --> 00:35:12.360]  (施洗約翰令)
[00:35:12.360 --> 00:35:14.360]  (施洗約翰令)
[00:35:14.360 --> 00:35:16.360]  (施洗約翰令)
[00:35:16.360 --> 00:35:18.360]  (施洗約翰令)
[00:35:18.360 --> 00:35:20.360]  (施洗約翰令)
[00:35:20.360 --> 00:35:22.360]  (施洗約翰令)
[00:35:22.360 --> 00:35:24.360]  (施洗約翰令)
[00:35:24.360 --> 00:35:26.360]  (施洗約翰令)
[00:35:26.360 --> 00:35:28.360]  (施洗約翰令)
[00:35:28.360 --> 00:35:30.360]  (施洗約翰令)
[00:35:30.360 --> 00:35:32.360]  (施洗約翰令)
[00:35:32.360 --> 00:35:34.360]  (施洗約翰令)
[00:35:34.360 --> 00:35:36.360]  (施洗約翰令)
[00:35:36.360 --> 00:35:38.360]  (施洗約翰令)
[00:35:38.360 --> 00:35:40.360]  (施洗約翰令)
[00:35:40.360 --> 00:35:42.360]  (施洗約翰令)
[00:35:42.360 --> 00:35:44.360]  (施洗約翰令)
[00:35:44.360 --> 00:35:46.360]  (施洗約翰令)
[00:35:46.360 --> 00:35:48.360]  (施洗約翰令)
[00:35:48.360 --> 00:35:50.360]  (施洗約翰令)
[00:35:50.360 --> 00:35:52.360]  (施洗約翰令)
[00:35:52.360 --> 00:35:54.360]  (施洗約翰令)
[00:35:54.360 --> 00:35:56.360]  (施洗約翰令)
[00:35:56.360 --> 00:35:58.360]  (施洗約翰令)
[00:35:58.360 --> 00:36:00.360]  (施洗約翰令)
[00:36:00.360 --> 00:36:02.360]  (施洗約翰令)
[00:36:02.360 --> 00:36:04.360]  (施洗約翰令)
[00:36:04.360 --> 00:36:06.360]  (施洗約翰令)
[00:36:06.360 --> 00:36:08.360]  (施洗約翰令)
[00:36:08.360 --> 00:36:10.360]  (施洗約翰令)
[00:36:10.360 --> 00:36:12.360]  (施洗約翰令)
[00:36:12.360 --> 00:36:14.360]  (施洗約翰令)
[00:36:14.360 --> 00:36:16.360]  (施洗約翰令)
[00:36:16.360 --> 00:36:18.360]  (施洗約翰令)
[00:36:18.360 --> 00:36:20.360]  (施洗約翰令)
[00:36:20.360 --> 00:36:22.360]  (施洗約翰令)
[00:36:22.360 --> 00:36:24.360]  (施洗約翰令)
[00:36:24.360 --> 00:36:26.360]  (施洗約翰令)
[00:36:26.360 --> 00:36:28.360]  (施洗約翰令)
[00:36:28.360 --> 00:36:30.360]  (施洗約翰令)
[00:36:30.360 --> 00:36:32.360]  (施洗約翰令)
[00:36:32.360 --> 00:36:34.360]  (施洗約翰令)
[00:36:34.360 --> 00:36:36.360]  (施洗約翰令)
[00:36:36.360 --> 00:36:38.360]  (施洗約翰令)
[00:36:38.360 --> 00:36:40.360]  (施洗約翰令)
[00:36:40.360 --> 00:36:42.360]  (施洗約翰令)
[00:36:42.360 --> 00:36:44.360]  (施洗約翰令)
[00:36:44.360 --> 00:36:46.360]  (施洗約翰令)
[00:36:46.360 --> 00:36:48.360]  (施洗約翰令)
[00:36:48.360 --> 00:36:50.360]  (施洗約翰令)
[00:36:50.360 --> 00:36:52.360]  (施洗約翰令)
[00:36:52.360 --> 00:36:54.360]  (施洗約翰令)
[00:36:54.360 --> 00:36:56.360]  (施洗約翰令)
[00:36:56.360 --> 00:36:58.360]  (施洗約翰令)
[00:36:58.360 --> 00:37:00.360]  (施洗約翰令)
[00:37:00.360 --> 00:37:02.360]  (施洗約翰令)
[00:37:02.360 --> 00:37:04.360]  (施洗約翰令)
[00:37:04.360 --> 00:37:06.360]  (施洗約翰令)
[00:37:06.360 --> 00:37:08.360]  (施洗約翰令)
[00:37:08.360 --> 00:37:10.360]  (施洗約翰令)
[00:37:10.360 --> 00:37:12.360]  (施洗約翰令)
[00:37:12.360 --> 00:37:14.360]  (施洗約翰令)
[00:37:14.360 --> 00:37:16.360]  (施洗約翰令)
[00:37:16.360 --> 00:37:18.360]  (施洗約翰令)
[00:37:18.360 --> 00:37:20.360]  (施洗約翰令)
[00:37:20.360 --> 00:37:22.360]  (施洗約翰令)
[00:37:22.360 --> 00:37:24.360]  (施洗約翰令)
[00:37:24.360 --> 00:37:26.360]  (施洗約翰令)
[00:37:26.360 --> 00:37:28.360]  (施洗約翰令)
[00:37:28.360 --> 00:37:30.360]  (施洗約翰令)
[00:37:30.360 --> 00:37:32.360]  (施洗約翰令)
[00:37:32.360 --> 00:37:34.360]  (施洗約翰令)
[00:37:34.360 --> 00:37:36.360]  (施洗約翰令)
