
[00:00:00.000 --> 00:00:06.440]  聖經時常用老鷹來形容一些的情境
[00:39:03.680 --> 00:39:06.560]  絕不放耶穌離開
[00:39:06.560 --> 00:39:10.480]  大能的主會為你停下來
[00:39:10.480 --> 00:39:14.600]  我們一起來禱告
[00:39:14.600 --> 00:39:18.400]  我們有一段時間安靜在上帝的面前
[00:39:18.400 --> 00:39:19.960]  我們去思想我們自己
[00:39:19.960 --> 00:39:22.840]  在過去的這一陣子當中
[00:39:22.840 --> 00:39:25.720]  我們自己屬靈的光景
[00:39:25.720 --> 00:39:29.440]  想想看在我們的生命當中
[00:39:29.440 --> 00:39:33.680]  我們最常談論的是什麼
[00:39:33.680 --> 00:39:36.360]  我們談論耶穌嗎
[00:39:36.360 --> 00:39:39.480]  我們熱愛耶穌嗎
[00:39:39.480 --> 00:39:42.320]  我們渴求與神相遇
[00:39:42.320 --> 00:39:47.080]  讓祂來觸摸我們的生命嗎
[00:39:47.080 --> 00:39:51.080]  主耶穌我們在這裡呼求你
[00:39:51.080 --> 00:39:54.960]  我們真是需要你
[00:39:54.960 --> 00:39:56.320]  但是有太多的時候
[00:39:56.320 --> 00:40:00.480]  我們沒有看見我們的需要
[00:40:00.480 --> 00:40:03.040]  有太多的時候我們活在安逸的當中
[00:40:03.040 --> 00:40:06.640]  我們覺得不改變也沒有什麼事情
[00:40:06.640 --> 00:40:10.320]  這樣也很好
[00:40:10.320 --> 00:40:13.120]  但其實一點都不好
[00:40:13.120 --> 00:40:14.920]  弟兄姊妹我看到在我們當中
[00:40:14.920 --> 00:40:20.760]  很多人的內心存在了一些空洞
[00:40:20.760 --> 00:40:25.560]  這只有神的靈才能夠充滿那個空洞
[00:40:25.560 --> 00:40:31.240]  只有耶穌才能夠充滿那個空洞
[00:40:31.240 --> 00:40:34.640]  但我們的神是慷慨的
[00:40:34.640 --> 00:40:38.160]  當我們回到你的面前耶穌記得
[00:40:38.160 --> 00:40:41.280]  當我們呼求你的時候
[00:40:41.280 --> 00:40:45.080]  主你會願意為我們停下來
[00:40:45.080 --> 00:40:47.520]  停下你的腳步
[00:40:47.520 --> 00:40:52.080]  你要轉向我們當中的每一位弟兄姊妹
[00:40:52.080 --> 00:40:53.520]  你要走到他們面前
[00:40:53.520 --> 00:40:57.160]  問說我能為你做什麼呢
[00:40:57.160 --> 00:41:00.440]  弟兄姊妹我們真是需要耶穌
[00:41:00.440 --> 00:41:04.480]  弟兄姊妹我們真是需要神
[00:41:04.480 --> 00:41:06.160]  不斷地在我們生命當中
[00:41:06.160 --> 00:41:10.560]  提起那個渴慕那個渴慕神的渴慕
[00:41:10.560 --> 00:41:12.840]  永遠在長久的時間裡已經缺乏那個渴慕
[00:41:12.840 --> 00:41:17.560]  現在就禱告讓神提升你的渴慕起來
[00:41:17.560 --> 00:41:19.280]  讓我們在每次敬拜的時候
[00:41:19.280 --> 00:41:20.640]  我們都渴望與神相遇
[00:41:20.640 --> 00:41:22.200]  在每次聽到的時候
[00:41:22.200 --> 00:41:27.200]  我們都期待神的話能夠改變我們的生命
[00:41:27.200 --> 00:41:28.240]  主我們謝謝你
[00:41:28.240 --> 00:41:29.800]  因為你是信實的神
[00:41:29.800 --> 00:41:30.440]  我們謝謝你
[00:41:30.440 --> 00:41:33.760]  因為你是大能的神
[00:41:33.760 --> 00:41:37.760]  今天你就在我們當中
[00:41:37.760 --> 00:41:41.440]  你要為我們施行騎士
[00:41:41.440 --> 00:41:42.440]  主我們謝謝你
