
[00:00:00.000 --> 00:00:03.040]  各位Senior的早安
[00:31:03.360 --> 00:31:07.720]  因為我覺得我只可以吃乾糧
[00:31:07.720 --> 00:31:10.800]  如果我們說大體上這兩章經文
[00:31:10.800 --> 00:31:13.480]  去討論一個以色列人這樣的狀況
[00:31:13.480 --> 00:31:18.480]  對我們今天會有多少提醒和相似的地方
[00:31:18.480 --> 00:31:19.400]  我會想問
[00:31:19.400 --> 00:31:21.800]  如果用那個比喻去問大家
[00:31:21.800 --> 00:31:26.080]  今天你吃的是乾糧還是自助餐
[00:31:26.080 --> 00:31:27.720]  我解釋一下什麼叫吃乾糧
[00:31:27.720 --> 00:31:31.640]  剛才那個很明顯是完全不知道自己的船票可以換自助餐
[00:31:31.640 --> 00:31:34.680]  但是今天有時候我們就算在教會裡面
[00:31:34.680 --> 00:31:36.400]  都可以好像那些以色列人一樣
[00:31:36.400 --> 00:31:38.600]  那些以色列人都知道自己是以色列人
[00:31:38.600 --> 00:31:39.600]  他知道自己有舊約
[00:31:39.600 --> 00:31:41.400]  他知道有兒子的名分
[00:31:41.400 --> 00:31:42.880]  英許 律法
[00:31:42.880 --> 00:31:45.280]  但是他們是好像吃乾糧那樣吃
[00:31:45.280 --> 00:31:46.960]  要黑吃那樣吃
[00:31:46.960 --> 00:31:48.640]  我不是說大家教黑吃
[00:31:48.640 --> 00:31:50.360]  我不是這個意思
[00:31:50.360 --> 00:31:51.720]  而是教會的心態
[00:31:51.720 --> 00:31:52.600]  你是不是覺得
[00:31:52.600 --> 00:31:53.760]  我舉一些例子
[00:31:53.760 --> 00:31:54.800]  舉一些例子可能大家會明白
[00:31:54.800 --> 00:31:56.280]  特別我這段時間教
[00:31:56.280 --> 00:31:57.800]  這半年多教小六的主要學
[00:31:57.800 --> 00:31:59.080]  我就很明白
[00:31:59.080 --> 00:32:00.840]  什麼叫在教會都覺得自己在黑吃
[00:32:00.840 --> 00:32:02.560]  就是什麼呢
[00:32:02.560 --> 00:32:04.080]  坐在那裡
[00:32:04.080 --> 00:32:06.000]  什麼時候結束
[00:32:06.000 --> 00:32:07.840]  快點結束
[00:32:07.840 --> 00:32:09.880]  答二
[00:32:09.880 --> 00:32:10.920]  放我們
[00:32:10.920 --> 00:32:11.840]  遲到了
[00:32:11.840 --> 00:32:13.640]  我媽媽來了
[00:32:13.640 --> 00:32:14.960]  我明白小朋友是這樣的
[00:32:14.960 --> 00:32:16.200]  所以我不是要笑他們
[00:32:16.200 --> 00:32:18.000]  我明白特別是S1 Boy和Girl
[00:32:18.000 --> 00:32:19.320]  可能你去年和現在都是這樣
[00:32:19.320 --> 00:32:20.120]  還有很多人都是這樣
[00:32:20.120 --> 00:32:21.840]  所以我不是笑
[00:32:21.840 --> 00:32:22.560]  我的意思是
[00:32:22.560 --> 00:32:24.480]  原來大家覺得坐在那裡是受罪的
[00:32:24.480 --> 00:32:25.360]  是坐牢
[00:32:25.360 --> 00:32:28.280]  我覺得自己在那裡
[00:32:28.280 --> 00:32:29.960]  我不問大家小組怎樣了
[00:32:29.960 --> 00:32:30.720]  我這個不問了
[00:32:30.720 --> 00:32:32.080]  大家自己回去想了
[00:32:32.080 --> 00:32:34.480]  如果你是覺得這樣的話
[00:32:34.480 --> 00:32:36.000]  那我很鼓勵你去想一下
[00:32:36.000 --> 00:32:38.800]  為什麼你繼續做基督徒
[00:32:38.800 --> 00:32:39.720]  其實保羅這樣說
[00:32:39.720 --> 00:32:41.080]  以色列人都是這樣問他們的
[00:32:41.080 --> 00:32:43.320]  就是如果你要這樣去做
[00:32:43.320 --> 00:32:44.280]  你不明白上帝恩典
[00:32:44.280 --> 00:32:47.080]  你做什麼基督徒
[00:32:47.080 --> 00:32:49.520]  你做什麼以色列人
[00:32:49.520 --> 00:32:50.280]  如果你是這樣的話
[00:32:50.280 --> 00:32:51.400]  那我想請你回去自己想
[00:32:51.400 --> 00:32:51.960]  那我就
[00:32:51.960 --> 00:32:52.960]  幸好今天沒有實體
[00:32:52.960 --> 00:32:54.000]  不然我真的點一下人
[00:32:54.000 --> 00:32:56.640]  看誰舉手或者坐牢
[00:32:56.640 --> 00:32:57.640]  那如果你想自作聰明
[00:32:57.640 --> 00:32:58.520]  那我恭喜你
[00:32:58.520 --> 00:32:59.320]  你明白了
[00:32:59.320 --> 00:33:01.040]  你經歷了
[00:33:01.040 --> 00:33:02.720]  那我也會鼓勵你去想
[00:33:02.720 --> 00:33:03.560]  就是
[00:33:03.560 --> 00:33:05.680]  如果今天我是那個在吃自助餐
[00:33:05.680 --> 00:33:08.480]  我真的知道上帝的恩典是這樣的時候
[00:33:08.480 --> 00:33:10.400]  我怎樣跟別人分享呢?
[00:33:10.400 --> 00:33:11.840]  這個就有一個伏筆了
[00:33:11.840 --> 00:33:13.280]  那今天當然沒有時間說了
[00:33:13.280 --> 00:33:14.680]  那留待下星期
[00:33:14.680 --> 00:33:15.800]  或者再之後
[00:33:15.800 --> 00:33:17.080]  我們說羅馬書最後一部分
[00:33:17.080 --> 00:33:17.600]  就是說
[00:33:17.600 --> 00:33:20.840]  當我們明白上帝恩典的時候
[00:33:20.840 --> 00:33:22.120]  其實我們真正的見證
[00:33:22.120 --> 00:33:24.680]  或者對保羅來說
[00:33:24.680 --> 00:33:26.080]  上帝的念文
[00:33:26.080 --> 00:33:28.160]  在這兩章就說以色列人不聽
[00:33:28.160 --> 00:33:28.720]  但是到最後
[00:33:28.720 --> 00:33:32.440]  原來是連以色列人都有機會可以回轉
[00:33:32.440 --> 00:33:34.200]  所以這個才是上帝最終極
[00:33:34.200 --> 00:33:35.120]  最大的恩典
[00:33:35.120 --> 00:33:39.120]  那這個當然是留待後面的部分我們再說
[00:33:39.120 --> 00:33:41.400]  所以回到今天最後的主題
[00:33:41.400 --> 00:33:44.880]  以色列人好像跟我們有很大距離
[00:33:44.880 --> 00:33:46.240]  但是
[00:33:46.240 --> 00:33:47.640]  其實很多東西很相似
[00:33:47.640 --> 00:33:49.120]  就是特別對我們這裡來說
[00:33:49.120 --> 00:33:51.080]  我們可能當中有不少人
[00:33:51.080 --> 00:33:54.080]  我們是從小到大去聽這個信仰
[00:33:54.080 --> 00:33:55.840]  我們從小到大去認識這個信仰
[00:33:55.840 --> 00:33:59.280]  我們從小到大都好像在享受很多
[00:33:59.280 --> 00:34:05.640]  那些好像以色列人一樣有很多很多的身分和東西
[00:34:05.640 --> 00:34:08.480]  但是今天問大家的是
[00:34:08.480 --> 00:34:10.680]  你吃的那個是乾糧
[00:34:10.680 --> 00:34:13.520]  還是吃自助餐
[00:34:13.520 --> 00:34:16.800]  你覺得在教會你是在坐牢
[00:34:16.800 --> 00:34:18.720]  還是你很開心呢
[00:34:18.720 --> 00:34:21.000]  但願我們都真的
[00:34:21.000 --> 00:34:22.200]  慢慢成長的時候
[00:34:22.200 --> 00:34:25.240]  我們能夠越來越明白
[00:34:25.240 --> 00:34:26.840]  不是坐牢來的
[00:34:26.840 --> 00:34:28.720]  我明白年紀不大
[00:34:28.720 --> 00:34:30.040]  或者我以前也是有這樣的感覺
[00:34:30.040 --> 00:34:31.880]  我小時候也上了很多年課
[00:34:31.880 --> 00:34:33.920]  我後來不上課就是因為那時候在坐牢
[00:34:33.920 --> 00:34:37.720]  這個就是要時間和要我們學習去幫我們
[00:34:37.720 --> 00:34:40.440]  去改變我們的心思意念
[00:34:40.440 --> 00:34:42.240]  求主去幫助我們
[00:34:42.240 --> 00:34:44.240]  就是我想邀請我們一起去祈禱
[00:34:44.240 --> 00:34:52.760]  超越主耶穌今天很感謝祢
[00:34:52.760 --> 00:34:55.920]  很感謝祢因為祢那份絕對的憐憫
[00:34:55.920 --> 00:34:57.080]  絕對的主權
[00:34:57.080 --> 00:34:58.920]  或者我們不能夠完全去明白
[00:34:58.920 --> 00:35:02.360]  那份主權是怎樣去揀選
[00:35:02.360 --> 00:35:05.040]  但是祢所去清楚告訴我們的是
[00:35:05.040 --> 00:35:07.080]  我們今天能夠得到揀選
[00:35:07.080 --> 00:35:09.240]  我們今天能夠認識祢
[00:35:09.240 --> 00:35:12.640]  我們本身已經是祢最大的見證
[00:35:12.640 --> 00:35:14.880]  但是求祢幫助我們更加明白
[00:35:14.880 --> 00:35:17.720]  以致我們不是在用自己的方法
[00:35:17.720 --> 00:35:20.920]  不是好像要剋食那樣
[00:35:20.920 --> 00:35:23.000]  是因為祢的恩典是不需要剋回來的
[00:35:23.000 --> 00:35:25.840]  祢已經是白白賜給我們
[00:35:25.840 --> 00:35:27.240]  祢揀選了我們
[00:35:27.240 --> 00:35:31.120]  祢就已經是不計一切的代價
[00:35:31.120 --> 00:35:33.440]  去愛我們
[00:35:33.440 --> 00:35:35.320]  讓我們能夠真摯地感受到
[00:35:35.320 --> 00:35:36.640]  以致我們在教會
[00:35:36.640 --> 00:35:39.000]  真的不是好像坐牢
[00:35:39.000 --> 00:35:40.760]  是我們真的能夠每一天
[00:35:40.760 --> 00:35:43.560]  去經歷祢更加深的去經歷祢的恩典
[00:35:43.560 --> 00:35:45.040]  更加深的與祢同在
[00:35:45.040 --> 00:35:47.080]  完全祢那麼祝福我們每一個人
[00:35:47.080 --> 00:35:49.160]  祝福我們在現場和網上
[00:35:49.160 --> 00:35:51.040]  我們每一個的探索者
[00:35:51.040 --> 00:35:53.160]  祢繼續保守我們的生活
[00:35:53.160 --> 00:35:55.360]  以致我們禱告奉主耶穌基督的聖名而求
[00:35:55.840 --> 00:35:56.840]  好吗?
