
[00:00:00.000 --> 00:00:03.120]  好 今天講的題目是甚麼呢
[00:37:54.240 --> 00:37:55.600]  每一天裏面
[00:37:55.600 --> 00:37:58.680]  其實祂都和我們一起走
[00:37:58.680 --> 00:37:59.960]  《竹印》這個故事
[00:37:59.960 --> 00:38:03.200]  正好表明
[00:38:03.200 --> 00:38:04.600]  在最艱難的時候
[00:38:04.600 --> 00:38:06.360]  耶穌是揹起你
[00:38:06.360 --> 00:38:08.520]  背起你
[00:38:08.520 --> 00:38:10.160]  求主幫助我們
[00:38:10.160 --> 00:38:11.400]  讓我們一起
[00:38:11.400 --> 00:38:13.400]  來帶著一個感恩的心
[00:38:13.400 --> 00:38:16.440]  我們多謝我們的耶穌
[00:38:16.440 --> 00:38:21.480]  無論你今天面對甚麼風浪都好
[00:38:21.480 --> 00:38:23.600]  耶穌在你裏面
[00:38:23.600 --> 00:38:25.440]  在你裏面
[00:38:25.440 --> 00:38:27.320]  耶穌不會走了去的
[00:38:27.320 --> 00:38:28.880]  聖經告訴我們
[00:38:28.880 --> 00:38:30.760]  神總不撇下我們
[00:38:30.760 --> 00:38:32.160]  也不會丟棄我們
[00:38:32.160 --> 00:38:33.720]  除非我們離開了神
[00:38:33.720 --> 00:38:34.600]  你要記住
[00:38:34.600 --> 00:38:37.520]  除非我們自己離開了神
[00:38:37.520 --> 00:38:40.120]  或者我們以為神是睡了覺
