
[00:00:00.000 --> 00:00:03.340]  今天我要跟各位來分享的訊息是
[00:39:18.620 --> 00:39:22.300]  是不是
[00:39:22.300 --> 00:39:23.460]  牧師他是假信
[00:39:23.460 --> 00:39:24.900]  我真的不敢講
[00:39:24.900 --> 00:39:25.400]  對不對
[00:39:25.400 --> 00:39:27.740]  我不是神
[00:39:27.740 --> 00:39:28.140]  對不對
[00:39:28.140 --> 00:39:30.340]  但是我很相信
[00:39:30.340 --> 00:39:32.800]  我們的神是幼真幼和的神
[00:39:32.800 --> 00:39:34.700]  他會改變
[00:39:34.700 --> 00:39:36.140]  他讓你的生命
[00:39:36.140 --> 00:39:39.920]  會不再一樣
[00:39:39.920 --> 00:39:40.840]  而且要教我們
[00:39:40.840 --> 00:39:43.620]  向德的豐盛的生命
[00:39:43.620 --> 00:39:46.660]  好 那你這隻小老鼠快快
[00:39:46.660 --> 00:39:49.060]  他的動作拍
[00:39:49.060 --> 00:39:50.320]  一聞到就是了
[00:39:50.320 --> 00:39:51.660]  因為
[00:39:51.660 --> 00:39:53.120]  因為他回憶詩章詩節
[00:39:53.120 --> 00:39:55.860]  我們不要來看盜賊來
[00:39:55.860 --> 00:39:57.500]  非要偷竊
[00:39:57.500 --> 00:39:58.940]  殺害
[00:39:58.940 --> 00:40:00.300]  毀壞
[00:40:00.300 --> 00:40:01.640]  我來了
[00:40:01.640 --> 00:40:04.040]  是要教揚德生命
[00:40:04.040 --> 00:40:07.880]  並且得得更豐盛
[00:40:07.880 --> 00:40:10.880]  他偷竊了什麼
[00:40:10.880 --> 00:40:12.140]  哎呀 太棒
[00:40:12.140 --> 00:40:14.420]  邪惡的婦人的生命
[00:40:14.420 --> 00:40:17.680]  他殺害了什麼
[00:40:17.680 --> 00:40:19.860]  壓裸的小女孩的生命
[00:40:19.860 --> 00:40:22.460]  他毀壞了那什麼
[00:40:22.460 --> 00:40:25.360]  那住在墳地那個格拉森人
[00:40:25.360 --> 00:40:28.200]  養豬那個人的生命
[00:40:28.200 --> 00:40:31.760]  但是耶穌來了教人的生命
[00:40:31.760 --> 00:40:33.840]  甚至他叫警察
[00:40:33.840 --> 00:40:36.780]  叫那薩瑪利亞夫人
[00:40:36.780 --> 00:40:40.400]  得著更豐盛的生命
[00:40:40.400 --> 00:40:41.540]  你有生命嗎
[00:40:41.540 --> 00:40:42.480]  你說牧師
[00:40:42.480 --> 00:40:43.340]  我搞醜啊
[00:40:43.340 --> 00:40:45.240]  我有生命啊
[00:40:45.240 --> 00:40:46.380]  對不對
[00:40:46.380 --> 00:40:47.520]  我能吃能喝
[00:40:47.520 --> 00:40:48.580]  我有呼吸啊
[00:40:48.580 --> 00:40:49.620]  我能動呢
[00:40:49.620 --> 00:40:53.020]  但是你有沒有更豐盛的生命
[00:40:53.020 --> 00:40:54.360]  是不是
[00:40:54.360 --> 00:40:58.000]  當這個婦人得到更豐盛的生命
[00:40:58.000 --> 00:41:00.200]  他做見證
[00:41:00.200 --> 00:41:01.800]  他回到城裡面
[00:41:01.800 --> 00:41:03.240]  他就跟人家講
[00:41:03.240 --> 00:41:04.560]  耶穌
[00:41:04.560 --> 00:41:06.360]  大家都怎麼樣
[00:41:06.360 --> 00:41:08.500]  蜂擁而出啊
[00:41:08.500 --> 00:41:11.240]  要找那個生命的主
[00:41:11.240 --> 00:41:17.280]  所以你就看到人多麼的渴望
[00:41:17.280 --> 00:41:19.780]  是不是
[00:41:19.780 --> 00:41:22.080]  在基督教的歷史上面
[00:41:22.080 --> 00:41:26.120]  有好幾次的大呼吸
[00:41:26.120 --> 00:41:28.620]  但是每一次大呼吸的時候
[00:41:28.620 --> 00:41:33.220]  你就看到神在會場中
[00:41:33.220 --> 00:41:34.720]  在人的生命中
[00:41:34.720 --> 00:41:36.840]  在許多人當中
[00:41:36.840 --> 00:41:40.660]  就開始做那奇妙的事情
[00:41:40.660 --> 00:41:42.640]  但是盜賊來了
[00:41:42.640 --> 00:41:47.040]  非要偷竊殺害 要毀壞
[00:41:47.040 --> 00:41:48.400]  也就是說
[00:41:48.400 --> 00:41:49.280]  我們會跌倒
[00:41:49.280 --> 00:41:50.080]  我們會小心
[00:41:50.080 --> 00:41:50.880]  我們會疑惑
[00:41:50.880 --> 00:41:52.920]  我們要退貨
[00:41:52.920 --> 00:41:54.820]  都是盜賊來了
[00:41:54.820 --> 00:41:56.420]  是不是
[00:41:56.420 --> 00:42:00.080]  所以我們要不停的
[00:42:00.080 --> 00:42:03.000]  來到主的面前
[00:42:03.000 --> 00:42:03.920]  聖經上面說
[00:42:03.920 --> 00:42:05.520]  叫羊得生命
[00:42:05.520 --> 00:42:07.600]  人文有一個括弧是說
[00:42:07.600 --> 00:42:10.900]  叫人得生命
[00:42:10.900 --> 00:42:11.940]  是不是
[00:42:11.940 --> 00:42:14.000]  並且得得更豐盛
[00:42:14.000 --> 00:42:15.700]  哈勒路亞
[00:42:15.700 --> 00:42:16.700]  雪洛洛夫人
[00:42:16.700 --> 00:42:17.900]  雅魯的女兒
[00:42:17.900 --> 00:42:22.140]  格拉森的那個人
[00:42:22.140 --> 00:42:23.640]  他們都得到了生命
[00:42:23.640 --> 00:42:27.080]  而且是更豐盛的生命
[00:42:27.080 --> 00:42:28.140]  神我們感謝祢
[00:42:28.140 --> 00:42:29.480]  我們讚美
[00:42:29.480 --> 00:42:31.020]  因為祂講的是一個主題
[00:42:31.020 --> 00:42:35.760]  是說耶穌是生命主
[00:42:35.760 --> 00:42:37.520]  馬可福音他講了
[00:42:37.520 --> 00:42:39.200]  第五章講了三種生命
[00:42:39.200 --> 00:42:40.660]  一個是生不如死的生命
[00:42:40.660 --> 00:42:42.560]  一個是苟原產生的生命
[00:42:42.560 --> 00:42:45.960]  一個是死而復活的生命
[00:42:45.960 --> 00:42:48.340]  我相信我們在座
[00:42:48.340 --> 00:42:51.300]  都是死而復活
[00:42:51.300 --> 00:42:53.000]  都是有指望的生命
[00:42:53.000 --> 00:42:55.000]  是不是
[00:42:55.000 --> 00:42:56.080]  有一首詩歌就是
[00:42:56.080 --> 00:42:57.640]  耶穌是生命的主
[00:42:57.640 --> 00:42:58.780]  我心切沒有主
[00:42:58.780 --> 00:43:01.340]  我的心刻想主的生命
[00:43:01.340 --> 00:43:02.780]  主是我生命的量
[00:43:02.780 --> 00:43:05.680]  永生的神是我生命的量
[00:43:05.680 --> 00:43:11.560]  祂是主我心切沒有生命
[00:43:11.560 --> 00:43:16.000]  我的心刻想主的生命
[00:43:16.000 --> 00:43:18.900]  主是我生命的量
[00:43:18.900 --> 00:43:25.880]  永生的神是我生命的主
[00:43:25.880 --> 00:43:27.280]  那好幾段的歌詞
[00:43:27.280 --> 00:43:31.440]  但是我們就講到這邊
[00:43:31.440 --> 00:43:34.280]  感謝神讓我們低頭打高
[00:43:34.280 --> 00:43:35.580]  阿爸福我感謝祢
[00:43:35.580 --> 00:43:37.780]  是讚美祢
[00:43:37.780 --> 00:43:40.320]  祢是生命的主
[00:43:40.320 --> 00:43:41.880]  哈咧嚕咧
[00:43:41.880 --> 00:43:43.260]  祢在我們中間
[00:43:43.260 --> 00:43:49.360]  還得著那關係
[00:43:49.360 --> 00:43:51.220]  復活的生命
[00:43:51.220 --> 00:43:53.260]  感恩的生命
[00:43:53.260 --> 00:43:55.000]  感謝神讚美神
[00:43:55.000 --> 00:43:57.600]  這樣禱告是奉主耶穌基督的名
[00:43:57.600 --> 00:43:58.600]  阿們
