
[00:00:00.000 --> 00:00:04.400]  好,今早我們要聽主的道之前
[00:33:49.440 --> 00:33:51.360]  祂所應許的是什麼
[00:33:51.360 --> 00:33:55.760]  因此我們就可以信心壯如巨人
[00:33:55.760 --> 00:33:57.920]  就不再像炸彈一樣小
[00:33:57.920 --> 00:34:00.360]  讓我們低頭期待
[00:34:00.360 --> 00:34:07.960]  差天父上帝我們感謝祢
[00:34:07.960 --> 00:34:10.520]  祢的話語寶貴
[00:34:10.520 --> 00:34:13.600]  今天我們可以聽到這篇信息的時候
[00:34:13.600 --> 00:34:16.640]  主我們知道祢在這裡提醒我們
[00:34:16.640 --> 00:34:18.600]  我們懇求主祢自己幫助我們
[00:34:18.600 --> 00:34:22.000]  讓我們倚靠祢的人信心堅定
[00:34:22.000 --> 00:34:23.400]  毫不猶豫
[00:34:23.400 --> 00:34:26.400]  知道主祢要我們所做的事情
[00:34:26.400 --> 00:34:29.120]  主因此我們可以靠著祢
[00:34:29.120 --> 00:34:30.320]  不是靠自己
[00:34:30.320 --> 00:34:32.400]  我們可以勇往直前
[00:34:32.400 --> 00:34:34.320]  同時不埋怨
[00:34:34.320 --> 00:34:36.560]  也不會回頭
[00:34:36.560 --> 00:34:38.800]  我們懇求主祢自己幫助我們
[00:34:38.800 --> 00:34:41.920]  讓我們知道前面應該做什麼
[00:34:41.920 --> 00:34:44.480]  應該怎樣走
[00:34:44.480 --> 00:34:47.040]  以致我們所行所走所做的
[00:34:47.040 --> 00:34:48.880]  都是合乎祢自己的心意
[00:34:48.880 --> 00:34:50.240]  靠主祢帶領我們
[00:34:50.240 --> 00:34:51.360]  幫助我們
[00:34:51.360 --> 00:34:53.400]  我們有時信心微小
[00:34:53.400 --> 00:34:56.440]  大主求祢強壯我們的信心
[00:34:56.440 --> 00:34:59.360]  讓我們有巨人般的信心
[00:34:59.360 --> 00:35:01.440]  感謝祢聽我們禱告
[00:35:01.440 --> 00:35:03.280]  奉主耶穌基督的成名
[00:35:03.280 --> 00:35:05.280]  Amen
