
[00:00:00.000 --> 00:00:01.700]  去年母親節崇拜的時候
[00:34:20.400 --> 00:34:22.600]  神的兒子耶穌被殺的一天
[00:34:22.600 --> 00:34:27.200]  是人類歷史上最可怕的一天
[00:34:27.200 --> 00:34:29.200]  不過歷史上沒有將這一天
[00:34:29.200 --> 00:34:30.200]  最可怕的
[00:34:30.200 --> 00:34:31.400]  好像我們中國人說的
[00:34:31.400 --> 00:34:33.800]  在十三號星期五叫做甚麼
[00:34:33.800 --> 00:34:36.800]  黑色星期五
[00:34:36.800 --> 00:34:39.600]  西方人將耶穌受難日
[00:34:39.600 --> 00:34:45.000]  英文改為Good Friday
[00:34:45.000 --> 00:34:46.400]  美好的星期五
[00:34:46.400 --> 00:34:48.800]  不是悲劇星期五
[00:34:48.800 --> 00:34:50.600]  或者黑暗星期五
[00:34:50.600 --> 00:34:53.200]  因為他們知道耶穌復活
[00:34:53.200 --> 00:34:55.200]  不過在耶穌未復活之前
[00:34:55.200 --> 00:34:57.400]  星期五到星期六
[00:34:57.400 --> 00:35:00.800]  直至到耶穌復活的星期日清早
[00:35:00.800 --> 00:35:02.800]  都是黑暗的時候
[00:35:02.800 --> 00:35:05.200]  聖週六
[00:35:05.200 --> 00:35:08.400]  在傳統教會裏沒有任何的慶祝
[00:35:08.400 --> 00:35:10.000]  沒有任何的活動
[00:35:10.000 --> 00:35:12.200]  也沒有任何的崇拜
[00:35:12.200 --> 00:35:15.200]  傳統教會這天不舉行任何的活動
[00:35:15.200 --> 00:35:18.800]  只是默默地想念
[00:35:18.800 --> 00:35:21.600]  那位被安放在墳墓的耶穌
[00:35:21.600 --> 00:35:23.600]  整個世界都沉默
[00:35:23.600 --> 00:35:27.600]  整個世界都靜止在
[00:35:27.600 --> 00:35:33.000]  上帝死了的奧秘那裏
[00:35:33.000 --> 00:35:35.000]  看不見
[00:35:35.000 --> 00:35:36.200]  試想想
[00:35:36.200 --> 00:35:37.800]  我們今天的人明白
[00:35:37.800 --> 00:35:39.000]  第三天就復活了
[00:35:39.000 --> 00:35:40.800]  耶穌何須害怕
[00:35:40.800 --> 00:35:42.800]  但當時的門徒
[00:35:42.800 --> 00:35:46.200]  包括莫大拉的瑪利亞不知道
[00:35:46.200 --> 00:35:48.200]  等多久不知道
[00:35:48.200 --> 00:35:49.600]  我們今天大多數的人
[00:35:49.600 --> 00:35:52.400]  其實都活在星期五
[00:35:52.400 --> 00:35:55.200]  或者星期六裏面一直等
[00:35:55.200 --> 00:35:57.200]  看不見上帝
[00:35:57.200 --> 00:35:58.800]  在一個不公義的社會
[00:35:58.800 --> 00:36:00.400]  看不見公義
[00:36:00.400 --> 00:36:01.800]  在一個撕裂的社會
[00:36:01.800 --> 00:36:03.600]  看不見愛
[00:36:03.600 --> 00:36:06.800]  看不見
[00:36:06.800 --> 00:36:08.600]  天使問
[00:36:08.600 --> 00:36:10.400]  瑪利亞
[00:36:10.400 --> 00:36:13.800]  為什麼在死人中走活人呢?
[00:36:13.800 --> 00:36:15.800]  我們可能都是
[00:36:15.800 --> 00:36:17.200]  在一些死的事物上
[00:36:17.200 --> 00:36:19.000]  或者在一些沒有出路的事上
[00:36:19.000 --> 00:36:21.600]  我們繼續轉
[00:36:21.600 --> 00:36:23.200]  其實都找不到出路
[00:36:23.200 --> 00:36:25.400]  但直到什麼時候
[00:36:25.400 --> 00:36:26.400]  要像瑪利亞一樣
[00:36:26.400 --> 00:36:29.600]  聽到主自己的慈聲
[00:36:29.600 --> 00:36:31.200]  呼喚我們的名字
[00:36:31.200 --> 00:36:33.000]  這個名字代表什麼呢?
[00:36:33.000 --> 00:36:34.600]  昔日我們和耶穌的關係
[00:36:34.600 --> 00:36:36.000]  你什麼時候被耶穌拯救
[00:36:36.000 --> 00:36:37.400]  你什麼時候被耶穌
[00:36:37.400 --> 00:36:38.600]  將你從黑暗
[00:36:38.600 --> 00:36:40.600]  從絕望裏面救出來的日子
[00:36:40.600 --> 00:36:42.200]  你記不記得?
[00:36:42.200 --> 00:36:43.400]  就是那一刻
[00:36:43.400 --> 00:36:44.600]  你認到了
[00:36:44.600 --> 00:36:48.000]  耶穌是你
[00:36:48.000 --> 00:36:49.800]  這個世界是墮落的
[00:36:49.800 --> 00:36:51.600]  其實你和我都知道
[00:36:51.600 --> 00:36:53.400]  耶穌早就預言了
[00:36:53.400 --> 00:36:54.600]  耶穌也預言了
[00:36:54.600 --> 00:36:57.400]  這個世界有一天要被更新
[00:36:57.400 --> 00:36:58.600]  因為現在這個世界
[00:36:58.600 --> 00:37:00.400]  不是上帝喜悅的世界
[00:37:00.400 --> 00:37:03.600]  不是上帝想要的世界
[00:37:03.600 --> 00:37:06.200]  只不過撒旦用了很多方法
[00:37:06.200 --> 00:37:10.200]  來控制這個世界
[00:37:10.200 --> 00:37:12.600]  或者蠶食這個世界
[00:37:12.600 --> 00:37:14.400]  有很多人會在撒旦的權下
[00:37:14.400 --> 00:37:16.200]  我們不知道
[00:37:16.200 --> 00:37:18.200]  我們可以做的是什麼?
[00:37:18.200 --> 00:37:20.000]  盼望我們可以做的
[00:37:20.000 --> 00:37:21.800]  好像穆達拉·瑪利亞一樣
[00:37:21.800 --> 00:37:23.400]  是一個被差遣的人
[00:37:23.400 --> 00:37:24.400]  被差遣的話
[00:37:24.400 --> 00:37:26.000]  被周遭的人聽到
[00:37:26.000 --> 00:37:27.600]  我們看見了主了
[00:37:27.600 --> 00:37:29.800]  是那位復活的主
[00:37:29.800 --> 00:37:31.000]  將他們從黑暗
[00:37:31.000 --> 00:37:32.800]  從絕望裏面
[00:37:32.800 --> 00:37:35.400]  從傷痛裏面帶出來
[00:37:35.400 --> 00:37:39.200]  讓他們遇見那位復活的耶穌
[00:37:39.200 --> 00:37:41.000]  耶穌在世的時候
[00:37:41.000 --> 00:37:43.400]  其實也有很多災難
[00:37:43.400 --> 00:37:47.200]  祂沒有說很多抽象的大道理
[00:37:47.200 --> 00:37:50.800]  祂乃是站在窮人之中
[00:37:50.800 --> 00:37:53.000]  站在有病的人之中
[00:37:53.000 --> 00:37:55.800]  站在那些被施壓的人之中
[00:37:55.800 --> 00:37:57.000]  和他們一起
[00:37:57.000 --> 00:37:58.200]  以憐恤回應他們
[00:37:58.200 --> 00:37:59.400]  以安慰回應他們
[00:37:59.400 --> 00:38:01.200]  以醫治回應他們
[00:38:01.200 --> 00:38:06.400]  以祂的教導來回應他們
[00:38:06.400 --> 00:38:07.800]  今天在聖餐崇拜
[00:38:07.800 --> 00:38:10.400]  也在母親節即將來臨的日子
[00:38:10.400 --> 00:38:11.400]  我用這邊的訊息
[00:38:11.400 --> 00:38:14.400]  鼓勵我們每一位做人的子女
[00:38:14.400 --> 00:38:16.000]  或者做人的媽媽
[00:38:16.000 --> 00:38:17.200]  甚至做人的父親
[00:38:17.200 --> 00:38:18.400]  我想在你人生裏面
[00:38:18.400 --> 00:38:22.000]  你也有很多經歷
[00:38:22.000 --> 00:38:25.800]  也鼓勵我們在香港的基督徒
[00:38:25.800 --> 00:38:27.600]  有很多事情看不到
[00:38:27.600 --> 00:38:28.400]  將來會怎樣
[00:38:28.400 --> 00:38:30.000]  很害怕不知道
[00:38:30.000 --> 00:38:33.600]  但我們不要只鑽在那個害怕那裏
[00:38:33.600 --> 00:38:36.800]  在死人中尋找活人
[00:38:36.800 --> 00:38:40.000]  這是穆達拉的瑪利亞
[00:38:40.000 --> 00:38:43.000]  能透過這位姆達拉的瑪麗亞 跟你說了些甚麼呢?
