
[00:00:00.000 --> 00:00:05.000]  今年教會的主題就是做門徒訓練
[00:39:59.000 --> 00:40:03.000]  怎不知孫子今年派一樣新的東西
[00:40:03.000 --> 00:40:05.000]  就派聖誕老人
[00:40:05.000 --> 00:40:07.000]  糟糕了
[00:40:07.000 --> 00:40:08.000]  去到正餐廳
[00:40:08.000 --> 00:40:10.000]  那個聖誕老人又來增加氣氛
[00:40:10.000 --> 00:40:12.000]  24號晚呼呼呼
[00:40:12.000 --> 00:40:15.000]  又尖叫歇斯底里的恐慌
[00:40:15.000 --> 00:40:16.000]  去新餐廳
[00:40:16.000 --> 00:40:18.000]  又見到聖誕老人
[00:40:18.000 --> 00:40:21.000]  差不多很多餐廳都有聖誕老人
[00:40:21.000 --> 00:40:26.000]  直到去到一間賣三文治的地方
[00:40:26.000 --> 00:40:27.000]  沒什麼客人
[00:40:27.000 --> 00:40:29.000]  老闆保證
[00:40:29.000 --> 00:40:30.000]  就這麼少客人
[00:40:30.000 --> 00:40:31.000]  聖誕老人不來
[00:40:31.000 --> 00:40:34.000]  他才乖乖地在那裡吃
[00:40:34.000 --> 00:40:35.000]  吃的時候
[00:40:35.000 --> 00:40:38.000]  他就看到那些默片時代
[00:40:38.000 --> 00:40:39.000]  查理卓別靈
[00:40:39.000 --> 00:40:41.000]  陶金熱那部電影
[00:40:41.000 --> 00:40:42.000]  Go Rush
[00:40:42.000 --> 00:40:45.000]  就講到有一個人在阿拉斯加
[00:40:45.000 --> 00:40:47.000]  就找到一塊地
[00:40:47.000 --> 00:40:49.000]  地下有油田
[00:40:49.000 --> 00:40:53.000]  他要等公證人
[00:40:53.000 --> 00:40:56.000]  來確認他這個地的權
[00:40:56.000 --> 00:40:57.000]  在風雪
[00:40:57.000 --> 00:40:58.000]  在飢餓當中
[00:40:58.000 --> 00:41:01.000]  他都守住不走
[00:41:01.000 --> 00:41:03.000]  餓到一個地步
[00:41:03.000 --> 00:41:06.000]  是看到查理卓別靈變成一隻火雞
[00:41:06.000 --> 00:41:09.000]  因此他就弄了頸巾磨刀
[00:41:09.000 --> 00:41:11.000]  要去切他
[00:41:11.000 --> 00:41:13.000]  查理餓到一個地步
[00:41:13.000 --> 00:41:15.000]  將他的鞋煮了
[00:41:15.000 --> 00:41:17.000]  將那條鞋帶當意大利粉
[00:41:17.000 --> 00:41:20.000]  將那個鞋皮當牛扒
[00:41:20.000 --> 00:41:23.000]  這個就和我們所講的一樣
[00:41:23.000 --> 00:41:27.000]  如果你知道那塊地有一個寶藏
[00:41:27.000 --> 00:41:29.000]  你不要說變賣一切
[00:41:29.000 --> 00:41:30.000]  所有來賣
[00:41:30.000 --> 00:41:32.000]  你是拼了你的命
[00:41:32.000 --> 00:41:34.000]  你都要維護這個業權
[00:41:34.000 --> 00:41:36.000]  是希望能夠得到
[00:41:36.000 --> 00:41:40.000]  你所找到的這個寶藏
[00:41:40.000 --> 00:41:42.000]  另外我們看到
[00:41:42.000 --> 00:41:46.000]  我們需要愛惜光陰之外
[00:41:46.000 --> 00:41:48.000]  我們要善用時間
[00:41:48.000 --> 00:41:52.000]  來創造生命的價值和意義
[00:41:52.000 --> 00:41:55.000]  時間就是機會
[00:41:55.000 --> 00:41:57.000]  特別未用的時間
[00:41:57.000 --> 00:41:58.000]  是機會
[00:41:58.000 --> 00:42:01.000]  是生命一切的可能性
[00:42:01.000 --> 00:42:06.000]  所以詩篇第九十篇摩西說
[00:42:06.000 --> 00:42:09.000]  求你教我們要有數算日子
[00:42:09.000 --> 00:42:11.000]  使我們得著智慧的心
[00:42:11.000 --> 00:42:13.000]  當代聖經有一個很好的譯法
[00:42:13.000 --> 00:42:17.000]  求你教導我們計算自己有限的年日
[00:42:17.000 --> 00:42:21.000]  使我們懂得如何善加利用
[00:42:21.000 --> 00:42:26.000]  以及我們要因勤在時間的旅程裏面
[00:42:26.000 --> 00:42:30.000]  作高樓下果子可以大道榮幸
[00:42:30.000 --> 00:42:36.000]  傳道書講了十六個字
[00:42:36.000 --> 00:42:38.000]  當然你讀傳道書
[00:42:38.000 --> 00:42:40.000]  你記住這十六個字
[00:42:40.000 --> 00:42:42.000]  就講到我們人生方向
[00:42:42.000 --> 00:42:44.000]  傳道書講什麼呢
[00:42:44.000 --> 00:42:46.000]  就是要敬畏真神
[00:42:46.000 --> 00:42:51.000]  因為這是你人生和信仰的根莖
[00:42:51.000 --> 00:42:54.000]  第二就是要謹守誡命
[00:42:54.000 --> 00:42:58.000]  它成為你言行思想的boundary
[00:42:58.000 --> 00:43:00.000]  那個界限
[00:43:00.000 --> 00:43:03.000]  第三要因勤作供
[00:43:03.000 --> 00:43:08.000]  因為你要在時間裏面去貢獻
[00:43:08.000 --> 00:43:11.000]  以及將不能夠帶走的東西變做
[00:43:11.000 --> 00:43:12.000]  帶得走
[00:43:12.000 --> 00:43:14.000]  第四不只是作供
[00:43:14.000 --> 00:43:17.000]  還要及時行樂
[00:43:17.000 --> 00:43:20.000]  原來我們可以享受
[00:43:20.000 --> 00:43:23.000]  我們工作和生命裏面的成果
[00:43:23.000 --> 00:43:25.000]  這四樣東西
[00:43:25.000 --> 00:43:28.000]  是傳道書教導我們人生方向
[00:43:28.000 --> 00:43:29.000]  既然是這樣的話
[00:43:29.000 --> 00:43:30.000]  有些帶不走
[00:43:30.000 --> 00:43:31.000]  有些帶得走
[00:43:31.000 --> 00:43:33.000]  原來追求永恆
[00:43:33.000 --> 00:43:37.000]  是始於在現今的時間階段
[00:43:37.000 --> 00:43:41.000]  我們去計劃和實踐
[00:43:41.000 --> 00:43:44.000]  生命是很寶貴的一件事
[00:43:44.000 --> 00:43:47.000]  我們都希望個個長命百歲
[00:43:47.000 --> 00:43:50.000]  但是生命是可以去求的
[00:43:50.000 --> 00:43:53.000]  除了說敬畏耶和華是智慧的開端
[00:43:53.000 --> 00:43:55.000]  原來聖經說敬畏耶和華
[00:43:55.000 --> 00:43:57.000]  使人日子加多
[00:43:57.000 --> 00:44:01.000]  這個Living Bible的英文更加好了
[00:44:01.000 --> 00:44:05.000]  Reference for God adds hours to each day
[00:44:05.000 --> 00:44:08.000]  一般人一日只有二十四小時
[00:44:08.000 --> 00:44:11.000]  原來敬畏神的人一日有二十五小時
[00:44:11.000 --> 00:44:12.000]  二十六小時
[00:44:12.000 --> 00:44:13.000]  二十七小時
[00:44:13.000 --> 00:44:14.000]  為什麼呢?
[00:44:14.000 --> 00:44:16.000]  他的鐘比較慢嗎?
[00:44:16.000 --> 00:44:17.000]  不是
[00:44:17.000 --> 00:44:20.000]  因為當你敬畏神的時候
[00:44:20.000 --> 00:44:23.000]  你就會很謹慎去掌管
[00:44:23.000 --> 00:44:26.000]  神給你的光陰、時間
[00:44:26.000 --> 00:44:28.000]  很謹慎去運用
[00:44:28.000 --> 00:44:33.000]  因此你就能夠用你的二十四小時
[00:44:33.000 --> 00:44:36.000]  做了人家三十六小時要做的事
[00:44:36.000 --> 00:44:40.000]  你的時間每一日就比別人多
[00:44:40.000 --> 00:44:44.000]  而且我們能夠獲得一種宿命的智慧
[00:44:44.000 --> 00:44:47.000]  聖經說右手有長壽
[00:44:47.000 --> 00:44:52.000]  左手有富貴
[00:44:52.000 --> 00:44:55.000]  所以我們要去追求一些
[00:44:55.000 --> 00:44:58.000]  帶得走和永存的東西
[00:44:58.000 --> 00:45:01.000]  最簡單就是聖經裡面說
[00:45:01.000 --> 00:45:04.000]  孝順父母是會長命一點
[00:45:04.000 --> 00:45:06.000]  而不鎖孫說
[00:45:06.000 --> 00:45:09.000]  十誡裡面唯一一條帶英許的誡明
[00:45:09.000 --> 00:45:12.000]  就是孝敬父母
[00:45:12.000 --> 00:45:14.000]  使你得福長壽
[00:45:14.000 --> 00:45:17.000]  我覺得是真神
[00:45:17.000 --> 00:45:19.000]  個人比較祥和
[00:45:19.000 --> 00:45:22.000]  還有很孝順父母的人
[00:45:22.000 --> 00:45:25.000]  上帝會加增在世的日子
[00:45:25.000 --> 00:45:27.000]  除此之外
[00:45:27.000 --> 00:45:31.000]  就是如今常傳的有信有望有愛
[00:45:31.000 --> 00:45:34.000]  這些說明是常傳的
[00:45:34.000 --> 00:45:37.000]  就是說信心的果子
[00:45:37.000 --> 00:45:42.000]  盼望那種心態和愛心的行為
[00:45:42.000 --> 00:45:44.000]  都是帶得走的
[00:45:44.000 --> 00:45:46.000]  我的小孫女
[00:45:46.000 --> 00:45:49.000]  學東西是要和食物有關聯
[00:45:49.000 --> 00:45:51.000]  她學得快一點
[00:45:51.000 --> 00:45:55.000]  她有一點像一個心理學家
[00:45:55.000 --> 00:45:57.000]  B.F. Skinner
[00:45:57.000 --> 00:45:59.000]  就是刺激反應
[00:45:59.000 --> 00:46:01.000]  每當我拿起一塊
[00:46:01.000 --> 00:46:03.000]  她喜歡吃的芝士
[00:46:03.000 --> 00:46:05.000]  在她眼前這樣揚的時候
[00:46:05.000 --> 00:46:07.000]  她就會這樣
[00:46:07.000 --> 00:46:09.000]  然後自動獻身
[00:46:09.000 --> 00:46:11.000]  背一段三字經給我聽
[00:46:11.000 --> 00:46:13.000]  背或者詩篇二十三篇
[00:46:13.000 --> 00:46:15.000]  背她的主統文
[00:46:15.000 --> 00:46:17.000]  然後等我獎勵她
[00:46:17.000 --> 00:46:19.000]  就丟到她的口裡
[00:46:19.000 --> 00:46:21.000]  有一次她媽媽就告訴她
[00:46:21.000 --> 00:46:24.000]  女孩子不要這麼迷吃
[00:46:24.000 --> 00:46:26.000]  就是用聖經說
[00:46:26.000 --> 00:46:28.000]  人活著不單靠食物
[00:46:28.000 --> 00:46:30.000]  還要靠信心
[00:46:30.000 --> 00:46:32.000]  你猜她反應是什麼
[00:46:32.000 --> 00:46:34.000]  她說我要吃信心
[00:46:34.000 --> 00:46:36.000]  信心也是
[00:46:36.000 --> 00:46:38.000]  和食物有關係
[00:46:38.000 --> 00:46:41.000]  都要吃下去是一樣的
[00:46:41.000 --> 00:46:44.000]  就是我們的時間
[00:46:44.000 --> 00:46:46.000]  其實能夠善用
[00:46:46.000 --> 00:46:48.000]  和我們安排得好
[00:46:48.000 --> 00:46:50.000]  是很有密切關係
[00:46:50.000 --> 00:46:52.000]  我在大概三十多歲
[00:46:52.000 --> 00:46:54.000]  在美國生活的時候
[00:46:54.000 --> 00:46:58.000]  我發現有一間賣月曆
[00:46:58.000 --> 00:47:00.000]  日曆的公司
[00:47:00.000 --> 00:47:02.000]  叫做Time Planner
[00:47:02.000 --> 00:47:04.000]  時間的計劃者
[00:47:04.000 --> 00:47:08.000]  如果你命令她的日曆
[00:47:08.000 --> 00:47:11.000]  她就會整套寄給你
[00:47:11.000 --> 00:47:14.000]  有一張五年的規劃表
[00:47:14.000 --> 00:47:17.000]  然後有一張一年的規劃表
[00:47:17.000 --> 00:47:21.000]  去年 今年 未來一年
[00:47:21.000 --> 00:47:25.000]  然後有很多張一個月一個月的計劃表
[00:47:25.000 --> 00:47:28.000]  一個禮拜一個禮拜的計劃表
[00:47:28.000 --> 00:47:31.000]  然後有很多張每日的規劃表
[00:47:31.000 --> 00:47:33.000]  這張每日的規劃表
[00:47:33.000 --> 00:47:37.000]  叫做Things to do list today
[00:47:37.000 --> 00:47:41.000]  就是我今天要做的一些事
[00:47:41.000 --> 00:47:44.000]  我們時間就是主導你吃
[00:47:44.000 --> 00:47:46.000]  很少人去預先安排
[00:47:46.000 --> 00:47:50.000]  我在那個時候開始建立一種習慣
[00:47:50.000 --> 00:47:52.000]  每晚臨睡的時候
[00:47:52.000 --> 00:47:57.000]  我看看我明天有什麼事情要完成
[00:47:57.000 --> 00:47:59.000]  公務私務
[00:47:59.000 --> 00:48:00.000]  私人的
[00:48:00.000 --> 00:48:02.000]  我的孫子有什麼事情我要幫他做
[00:48:02.000 --> 00:48:04.000]  我的女兒有什麼事情要做
[00:48:04.000 --> 00:48:06.000]  私務有什麼事情要我做
[00:48:06.000 --> 00:48:07.000]  公務就是說
[00:48:07.000 --> 00:48:08.000]  結序表
[00:48:08.000 --> 00:48:11.000]  我要提供封面文章
[00:48:11.000 --> 00:48:12.000]  或者會議裡面
[00:48:12.000 --> 00:48:15.000]  我看到什麼東西要提
[00:48:15.000 --> 00:48:17.000]  你作為一個領袖
[00:48:17.000 --> 00:48:18.000]  有時候是什麼
[00:48:18.000 --> 00:48:20.000]  我剛才坐在那一幕
[00:48:20.000 --> 00:48:24.000]  今年已經不是幾粒粒人了
[00:48:24.000 --> 00:48:26.000]  我要提醒同工會
[00:48:26.000 --> 00:48:28.000]  找人去換了這對戀才行
[00:48:28.000 --> 00:48:32.000]  已經是作主門徒改變天下
[00:48:32.000 --> 00:48:34.000]  這對戀要變了
[00:48:34.000 --> 00:48:36.000]  你作為領袖
[00:48:36.000 --> 00:48:38.000]  有時候真是一眼觀七
[00:48:38.000 --> 00:48:40.000]  樣樣都要照顧一天
[00:48:40.000 --> 00:48:45.000]  他教你如何用目標和優先次序
[00:48:45.000 --> 00:48:48.000]  去將你時間
[00:48:48.000 --> 00:48:51.000]  一些不必要的東西放下
[00:48:51.000 --> 00:48:54.000]  然後哪些重要的東西先放
[00:48:54.000 --> 00:48:58.000]  然後放在計劃裡面去實踐
[00:48:58.000 --> 00:49:00.000]  你會發現到
[00:49:00.000 --> 00:49:02.000]  當這一年
[00:49:02.000 --> 00:49:03.000]  或者這個星期
[00:49:03.000 --> 00:49:04.000]  或者這一天
[00:49:04.000 --> 00:49:06.000]  這一月過去的時候
[00:49:06.000 --> 00:49:09.000]  你會發現你成就很多東西
[00:49:09.000 --> 00:49:12.000]  還有做了你真是想做的東西
[00:49:12.000 --> 00:49:13.000]  能夠達標
[00:49:13.000 --> 00:49:15.000]  這個習慣我覺得
[00:49:15.000 --> 00:49:18.000]  很可能未必這麼多弟兄姊妹有
[00:49:18.000 --> 00:49:21.000]  其實是很值得來鼓勵的
[00:49:21.000 --> 00:49:23.000]  未來的日子裡面
[00:49:23.000 --> 00:49:27.000]  你要定定你人生整體的目標是什麼呢
[00:49:27.000 --> 00:49:29.000]  榮辰益人盡己
[00:49:29.000 --> 00:49:32.000]  達成榮辰益人盡己
[00:49:32.000 --> 00:49:33.000]  有很多次要的目標
[00:49:33.000 --> 00:49:36.000]  有些人就說要做一個好的主婦
[00:49:36.000 --> 00:49:38.000]  來榮耀神
[00:49:38.000 --> 00:49:41.000]  有些人要做一個工程師
[00:49:41.000 --> 00:49:43.000]  工程師來到是什麼呢
[00:49:43.000 --> 00:49:45.000]  益人
[00:49:45.000 --> 00:49:47.000]  有很多不同的領袖
[00:49:47.000 --> 00:49:49.000]  但是最主要仍然是達成
[00:49:49.000 --> 00:49:51.000]  這三個大目標
[00:49:51.000 --> 00:49:53.000]  當你要做一個工程師
[00:49:53.000 --> 00:49:55.000]  或者做一個好的媽媽的時候
[00:49:55.000 --> 00:49:56.000]  不是這麼簡單的
[00:49:56.000 --> 00:49:59.000]  你要怎樣去規劃你的時間
[00:49:59.000 --> 00:50:02.000]  每天要用的東西
[00:50:02.000 --> 00:50:04.000]  譬如有些媽媽
[00:50:04.000 --> 00:50:06.000]  她雖然有很好的職業
[00:50:06.000 --> 00:50:08.000]  但是她爭取在人生階段
[00:50:08.000 --> 00:50:09.000]  開頭幾年
[00:50:09.000 --> 00:50:11.000]  教她的小孩最好的教育
[00:50:11.000 --> 00:50:13.000]  她持續她的工作
[00:50:13.000 --> 00:50:16.000]  每天花時間教她的小孩
[00:50:16.000 --> 00:50:17.000]  教她信仰
[00:50:17.000 --> 00:50:18.000]  教她價值
[00:50:18.000 --> 00:50:19.000]  跟她一起玩
[00:50:19.000 --> 00:50:23.000]  這個都是人生某一個階段裡面重要的東西
[00:50:23.000 --> 00:50:25.000]  總括來說
[00:50:25.000 --> 00:50:28.000]  就是時間一定要規劃
[00:50:28.000 --> 00:50:29.000]  聖經說
[00:50:29.000 --> 00:50:33.000]  當將你的事交託和求問耶和華
[00:50:33.000 --> 00:50:35.000]  詩篇這裡說
[00:50:35.000 --> 00:50:37.000]  我們尚未到一日
[00:50:37.000 --> 00:50:40.000]  已經為我們寫在冊上
[00:50:40.000 --> 00:50:42.000]  我們終身的事
[00:50:42.000 --> 00:50:45.000]  神已經定定
[00:50:45.000 --> 00:50:49.000]  我一生裡面有兩樣東西都很影響我
[00:50:49.000 --> 00:50:51.000]  一個就是我職業的選擇
[00:50:51.000 --> 00:50:54.000]  另外就是婚姻的選擇
[00:50:54.000 --> 00:50:57.000]  職業就是我們中學畢業
[00:50:57.000 --> 00:51:01.000]  學校安排我們去大學參觀
[00:51:01.000 --> 00:51:03.000]  看看你要選什麼系
[00:51:03.000 --> 00:51:06.000]  當時參觀到工商管理系
[00:51:06.000 --> 00:51:08.000]  發現那個人口才很好
[00:51:08.000 --> 00:51:11.000]  讀哲學文科那些
[00:51:11.000 --> 00:51:14.000]  拿著筆在那裡想半個小時
[00:51:14.000 --> 00:51:16.000]  然後一句聲都不出
[00:51:16.000 --> 00:51:18.000]  讀社會科學
[00:51:18.000 --> 00:51:21.000]  就說不是你的錯也不是我的錯
[00:51:21.000 --> 00:51:22.000]  是社會的錯
[00:51:22.000 --> 00:51:25.000]  我們工商管理系讀什麼的呢?
[00:51:25.000 --> 00:51:27.000]  他就拿一個棋盤
[00:51:27.000 --> 00:51:29.000]  就是一支支好像針的東西
[00:51:29.000 --> 00:51:31.000]  叫你放進去
[00:51:31.000 --> 00:51:33.000]  絕大部分人就這樣放
[00:51:33.000 --> 00:51:36.000]  他說工商管理系不是這樣放
[00:51:36.000 --> 00:51:38.000]  是兩隻手一起放的
[00:51:38.000 --> 00:51:40.000]  你看我多快捶
[00:51:40.000 --> 00:51:41.000]  一隻手
[00:51:41.000 --> 00:51:43.000]  結果因為他太有說服力
[00:51:43.000 --> 00:51:45.000]  我不選讀工商管理系
[00:51:45.000 --> 00:51:47.000]  原來這麼辛苦
[00:51:47.000 --> 00:51:48.000]  一隻手放已經辛苦
[00:51:48.000 --> 00:51:50.000]  還要兩隻手放
[00:51:50.000 --> 00:51:54.000]  我還是拿東西半個小時不用出聲那個好一點
[00:51:54.000 --> 00:51:55.000]  你看看
[00:51:55.000 --> 00:51:59.000]  有這樣的際遇影響你的職業的判斷
[00:51:59.000 --> 00:52:02.000]  另外一個就是婚姻
[00:52:02.000 --> 00:52:04.000]  讀書的時候我跟師母
[00:52:04.000 --> 00:52:08.000]  同一間學校去台灣有性惡暴動
[00:52:08.000 --> 00:52:12.000]  上阿里山就要坐火車上去
[00:52:12.000 --> 00:52:16.000]  師母就坐在兩個男同學中間
[00:52:16.000 --> 00:52:19.000]  火車我坐在上位
[00:52:19.000 --> 00:52:22.000]  她坐在另外一個男同學
[00:52:22.000 --> 00:52:26.000]  不知道為什麼她的頭會逆地心吸力
[00:52:26.000 --> 00:52:28.000]  向這邊傾斜
[00:52:28.000 --> 00:52:30.000]  到現在我都問她
[00:52:30.000 --> 00:52:32.000]  妳是醒還是睡
[00:52:32.000 --> 00:52:33.000]  妳是不是有意
[00:52:33.000 --> 00:52:35.000]  通常如果妳的車這樣
[00:52:35.000 --> 00:52:38.000]  妳一累當然是向下低
[00:52:38.000 --> 00:52:39.000]  順著地心吸力
[00:52:39.000 --> 00:52:41.000]  她是逆地心吸力
[00:52:41.000 --> 00:52:44.000]  遲遲改變了我一生
[00:52:44.000 --> 00:52:47.000]  假如妳的頭向另外一邊傾斜
[00:52:47.000 --> 00:52:50.000]  Totally different story
[00:52:50.000 --> 00:52:53.000]  所以好像這裡的經文
[00:52:53.000 --> 00:52:54.000]  我尚未到一日
[00:52:54.000 --> 00:52:57.000]  神已經為妳去安排
[00:52:57.000 --> 00:53:00.000]  所以在時間上Try your best
[00:53:00.000 --> 00:53:03.000]  and God will do the rest
[00:53:03.000 --> 00:53:04.000]  甚至有些人說
[00:53:04.000 --> 00:53:08.000]  You cannot do everything you want to do in your life
[00:53:08.000 --> 00:53:13.000]  妳永遠不能夠做妳生命想做的事
[00:53:13.000 --> 00:53:15.000]  But you always have time to do
[00:53:15.000 --> 00:53:18.000]  the most important thing in your life
[00:53:18.000 --> 00:53:19.000]  If you wish to
[00:53:19.000 --> 00:53:21.000]  假如妳願意的話
[00:53:21.000 --> 00:53:24.000]  妳永遠能夠通過目標優先次序
[00:53:24.000 --> 00:53:27.000]  排定妳生命裡面重要的東西
[00:53:27.000 --> 00:53:29.000]  而去完成
[00:53:29.000 --> 00:53:30.000]  求主幫助我們
[00:53:30.000 --> 00:53:33.000]  好像菲律賓書四章九節所說
[00:53:33.000 --> 00:53:35.000]  你們在我身上所學習
[00:53:35.000 --> 00:53:36.000]  所領袖
[00:53:36.000 --> 00:53:37.000]  所聽見
[00:53:37.000 --> 00:53:38.000]  所看見的
[00:53:38.000 --> 00:53:41.000]  這些事你們都要去行
[00:53:41.000 --> 00:53:43.000]  賜平安的神
[00:53:43.000 --> 00:53:45.000]  就與你們同在
