
[00:00:00.000 --> 00:00:01.920]  讓我一起來讀一段神的話語
[00:35:42.020 --> 00:35:45.120]  因為巴拿巴為父的愛心
[00:35:45.120 --> 00:35:47.520]  才有保羅這位屬靈的父親
[00:35:47.520 --> 00:35:51.120]  以及後來交托那忠心
[00:35:51.120 --> 00:35:55.020]  能教導別人的人
[00:35:55.020 --> 00:35:58.520]  這就是保羅在這邊說的
[00:35:58.520 --> 00:36:00.720]  你不但要成為屬靈的父親
[00:36:00.720 --> 00:36:04.320]  你要帶出屬靈的父親
[00:36:04.320 --> 00:36:08.020]  其實屬靈的父親或是母親
[00:36:08.020 --> 00:36:10.320]  不在乎年齡
[00:36:10.320 --> 00:36:13.420]  而是當你願意用一顆為父的心
[00:36:13.420 --> 00:36:15.820]  來看你周圍的人
[00:36:15.820 --> 00:36:16.820]  這個時候
[00:36:16.820 --> 00:36:20.120]  你就能夠成為一位屬靈的父親
[00:36:20.120 --> 00:36:22.420]  或是屬靈的母親
[00:36:22.420 --> 00:36:25.220]  耶穌基督就是最好的榜樣
[00:36:25.220 --> 00:36:27.520]  因為祂接納我們
[00:36:27.520 --> 00:36:31.420]  祂透過父神的眼光看見我們的價值
[00:36:31.420 --> 00:36:34.120]  祂邀請我們與祂同工
[00:36:34.120 --> 00:36:36.920]  並且甚至為了成全我們
[00:36:36.920 --> 00:36:40.220]  自己犧牲定在十字架上
[00:36:40.220 --> 00:36:41.720]  為我們死
[00:36:41.720 --> 00:36:45.320]  好叫我們能夠為祂而活
[00:36:45.320 --> 00:36:47.220]  甚至耶穌基督說
[00:36:47.220 --> 00:36:50.420]  你要做比我更大的事
[00:36:50.420 --> 00:36:53.420]  這是為父的心
[00:36:53.420 --> 00:36:55.820]  弟兄姊妹今天
[00:36:55.820 --> 00:36:58.020]  你是否也願意透過為父的眼光
[00:36:58.020 --> 00:37:00.420]  為父的思維
[00:37:00.420 --> 00:37:04.020]  為父的生命來感染
[00:37:04.020 --> 00:37:05.620]  成為一位屬靈的父親
[00:37:05.620 --> 00:37:09.620]  興起神在你生命中托付的下一代呢
[00:37:09.620 --> 00:37:10.620]  最後我想在這邊說
[00:37:10.620 --> 00:37:13.120]  其實生命和真是一個
[00:37:13.120 --> 00:37:17.420]  滿有為父的氛圍的教會
[00:37:17.420 --> 00:37:20.120]  職場工作坊
[00:37:20.120 --> 00:37:21.820]  備恩
[00:37:21.820 --> 00:37:23.620]  全福會
[00:37:23.620 --> 00:37:28.220]  母婿之間大哥大姐們的這些輔導關懷
[00:37:28.220 --> 00:37:32.420]  更看見在Full Pantry有兩代三代一起的服飾
[00:37:32.420 --> 00:37:35.220]  是非常令人感動的
[00:37:35.220 --> 00:37:36.720]  昨天晚上我參加我們教會
[00:37:36.720 --> 00:37:39.920]  Youth Group的Live Group Kick Off Meeting
[00:37:39.920 --> 00:37:43.520]  不但年輕人那裡充滿了孩子們
[00:37:43.520 --> 00:37:47.720]  家長更將L時代都塞滿了
[00:37:47.720 --> 00:37:51.220]  大家對於下一代的參與和關懷
[00:37:51.220 --> 00:37:53.320]  這是不言而喻的
[00:37:53.320 --> 00:37:56.420]  所以昨天晚上我們教會的青年牧師
[00:37:56.420 --> 00:37:58.520]  Pastor Pearson就說
[00:37:58.520 --> 00:38:00.020]  看到生命和的家長們
[00:38:00.020 --> 00:38:02.120]  如此的支持新少年施工
[00:38:02.120 --> 00:38:05.020]  並且身體力行的來陪伴
[00:38:05.020 --> 00:38:06.420]  他真的看見了
[00:38:06.420 --> 00:38:09.520]  充滿盼望的Youth Ministry
[00:38:09.520 --> 00:38:11.220]  在此我們感謝神
[00:38:11.220 --> 00:38:13.520]  盼望生命和我們這個大家庭
[00:38:13.520 --> 00:38:17.920]  能夠繼續兩代合一
[00:38:17.920 --> 00:38:19.920]  並且前仆後繼的
[00:38:19.920 --> 00:38:22.220]  來建造神榮耀的教會
[00:38:22.220 --> 00:38:24.520]  直到主的心意得到滿足
[00:38:24.520 --> 00:38:30.820]  讓我們一起來禱告
[00:38:30.820 --> 00:38:32.520]  天父我們感謝讚美你
[00:38:32.520 --> 00:38:38.020]  因為你就是那為父最好的榜樣
[00:38:38.020 --> 00:38:39.420]  當我們還是罪人的時候
[00:38:39.420 --> 00:38:41.620]  當我們還在迷失的時候
[00:38:41.620 --> 00:38:44.220]  甚至我們還在反對你的時候
[00:38:44.220 --> 00:38:47.020]  你已經先愛了我們
[00:38:47.020 --> 00:38:52.420]  並且你耐心的在帶我們
[00:38:52.420 --> 00:38:55.620]  主要今天讓我們也能夠
[00:38:55.620 --> 00:38:58.320]  願意有一顆為父的心
[00:38:58.320 --> 00:39:00.420]  來看見你放在我們身邊
[00:39:00.420 --> 00:39:02.920]  有多少的寶貝
[00:39:02.920 --> 00:39:04.820]  多少的寶藏
[00:39:04.820 --> 00:39:07.020]  能夠栽培他們起來
[00:39:07.020 --> 00:39:12.120]  能夠被你大大的使用
[00:39:12.120 --> 00:39:16.220]  也看見我們能夠同心侍奉
[00:39:16.220 --> 00:39:20.220]  直到看到世代都來敬拜你
[00:39:20.220 --> 00:39:22.020]  直到看到你的榮耀
[00:39:22.020 --> 00:39:24.020]  充滿在全地
[00:39:24.020 --> 00:39:25.820]  奉耶穌的名禱告
[00:39:25.820 --> 00:39:26.620]  Amen
