
[00:00:00.000 --> 00:00:02.000]  各位來賓主我們是大興姐妹平安
[00:36:13.400 --> 00:36:14.600]  幫助我們的同工
[00:36:14.600 --> 00:36:17.400]  幫助我們教會的領袖
[00:36:17.400 --> 00:36:19.440]  一同去帶領會眾
[00:36:19.440 --> 00:36:21.880]  一同去走這條道路
[00:36:21.880 --> 00:36:24.360]  這條道路是無福的道路
[00:36:24.360 --> 00:36:26.920]  因為你神已經去過我們
[00:36:26.920 --> 00:36:31.360]  有毀壞的產業傳扭給我們
[00:36:31.360 --> 00:36:33.280]  我們期盼有一天
[00:36:33.280 --> 00:36:36.400]  我們可以和主耶穌基督再次相遇
[00:36:36.400 --> 00:36:42.120]  一同去度過在天國上面
[00:36:42.120 --> 00:36:48.400]  和以前一起歷代的信徒
[00:36:48.400 --> 00:36:52.920]  T4C以往的會友
[00:36:52.920 --> 00:36:55.720]  一同再過新的日子
[00:36:55.720 --> 00:36:58.320]  感謝你給我們聚會
[00:36:58.320 --> 00:37:00.680]  有一同變拜的機會
[00:37:00.680 --> 00:37:03.280]  我們將榮耀還讚到歸給你
[00:37:03.280 --> 00:37:07.800]  因為只有你就是佩得我們的那種讚美
[00:37:07.800 --> 00:37:09.080]  願主耶穌的恩惠
[00:37:09.080 --> 00:37:10.680]  父神的慈愛
[00:37:10.680 --> 00:37:11.600]  聖靈的感動
[00:37:11.600 --> 00:37:13.720]  常常與會眾同在
[00:37:13.720 --> 00:37:15.880]  從今時直到永遠
[00:37:15.880 --> 00:37:16.640]  阿們
