
[00:00:00.000 --> 00:00:03.020]  在新年的時候,很多時候都會說富貴
[00:39:58.020 --> 00:40:01.020]  我們一起同心低頭祈禱
[00:40:01.020 --> 00:40:04.020]  參加恩主,我們感謝祢的恩典
[00:40:04.020 --> 00:40:07.020]  因為祢是厚刺百物的神
[00:40:07.020 --> 00:40:10.020]  一切都是從祢而來,我們都願意將從祢而來的獻給祢
[00:40:10.020 --> 00:40:13.020]  天父,我們求祢讓我們有正確的金錢觀
[00:40:13.020 --> 00:40:16.020]  知道我們是忠心的管家
[00:40:16.020 --> 00:40:19.020]  既然我們是管家
[00:40:19.020 --> 00:40:22.020]  我們就真正好好的去運用
[00:40:22.020 --> 00:40:25.020]  去尋求祢的心意
[00:40:25.020 --> 00:40:28.020]  去運用在祢的永恆目光上
[00:40:28.020 --> 00:40:31.020]  求祢帶領我們,願意分享我們的資源
[00:40:31.020 --> 00:40:34.020]  願意去尋求祢的心意
[00:40:34.020 --> 00:40:37.020]  願意帶入天國在人間
[00:40:37.020 --> 00:40:40.020]  在生命開始,求祢連運我們
[00:40:40.020 --> 00:40:42.020]  祈禱奉著祢的名求,阿們
