
[00:00:00.000 --> 00:00:05.080]  我們繼續看我們這個跨月的系列
[00:34:20.600 --> 00:34:22.600]  讓我們的生命
[00:34:22.600 --> 00:34:24.600]  能夠表露出
[00:34:24.600 --> 00:34:26.600]  耶穌基督你自己的生命
[00:34:26.600 --> 00:34:28.600]  讓十字架的福音
[00:34:28.600 --> 00:34:30.600]  恩典
[00:34:30.600 --> 00:34:32.600]  能夠在我們這個
[00:34:32.600 --> 00:34:34.600]  教會的生命當中
[00:34:34.600 --> 00:34:36.600]  能夠去表達出來
[00:34:36.600 --> 00:34:38.600]  求主使用我們
[00:34:38.600 --> 00:34:41.360]  尊重我們,多少封尊敏感
