
[00:00:00.000 --> 00:00:06.820]  我認識一位中學的學生
[00:33:46.360 --> 00:33:49.480]  但是神在我裡面的平安
[00:33:49.480 --> 00:33:52.000]  是我沒辦法去遮蓋
[00:33:52.000 --> 00:33:55.760]  這個就是我的盼望
[00:33:55.760 --> 00:33:57.000]  所以如果有人問你
[00:33:57.000 --> 00:33:59.480]  最重要是你的生命
[00:33:59.480 --> 00:34:00.160]  人家看得到
[00:34:00.160 --> 00:34:01.440]  你上了準備
[00:34:01.440 --> 00:34:03.120]  你整個生命就是
[00:34:03.120 --> 00:34:04.360]  一個的見證
[00:34:04.360 --> 00:34:05.000]  還有
[00:34:05.000 --> 00:34:07.360]  這個我想最不容易
[00:34:07.360 --> 00:34:08.640]  是要用什麼方法
[00:34:08.640 --> 00:34:10.400]  溫柔
[00:34:10.400 --> 00:34:11.280]  敬畏的心
[00:34:11.280 --> 00:34:12.600]  就是很尊重人的
[00:34:12.600 --> 00:34:14.760]  千萬不要咬贏人
[00:34:14.760 --> 00:34:16.080]  人家還沒講兩句
[00:34:16.080 --> 00:34:17.240]  就快點去
[00:34:17.240 --> 00:34:18.440]  你先不要講
[00:34:18.440 --> 00:34:19.600]  我先講
[00:34:19.600 --> 00:34:21.280]  你這樣傳福音
[00:34:21.280 --> 00:34:22.720]  可能都可以的
[00:34:22.720 --> 00:34:26.280]  不過成數就低一點
[00:34:26.280 --> 00:34:28.120]  人家信耶穌不信耶穌
[00:34:28.120 --> 00:34:31.320]  不是因為你的觀點贏了我
[00:34:31.320 --> 00:34:34.640]  而是你的生命贏了我
[00:34:34.640 --> 00:34:37.080]  就好像開始我講的那個姐妹
[00:34:37.080 --> 00:34:38.800]  當她大罵那個講員
[00:34:38.800 --> 00:34:39.720]  在那個營會裡面
[00:34:39.720 --> 00:34:41.000]  那個小妹妹
[00:34:41.000 --> 00:34:41.600]  學生
[00:34:41.600 --> 00:34:42.880]  抱著她
[00:34:42.880 --> 00:34:45.560]  我愛你
[00:34:45.560 --> 00:34:46.920]  這種的愛
[00:34:46.920 --> 00:34:47.960]  是
[00:34:47.960 --> 00:34:49.120]  很重要
[00:34:49.120 --> 00:34:51.760]  你看到這裡是一個生命的流露
[00:34:51.760 --> 00:34:52.840]  然後還有
[00:34:52.840 --> 00:34:53.760]  還有行為
[00:34:53.760 --> 00:34:55.160]  剛才講到她的生命
[00:34:55.160 --> 00:34:56.680]  就是這樣顯現出來
[00:34:56.680 --> 00:34:57.880]  顯示出來一個這樣
[00:34:57.880 --> 00:34:59.280]  這麼有平安的人
[00:34:59.280 --> 00:35:00.240]  還有接著說
[00:35:00.240 --> 00:35:01.960]  第四方面
[00:35:01.960 --> 00:35:04.200]  「愧要全無愧的良心
[00:35:04.200 --> 00:35:06.720]  使你們在何事上被毀謗
[00:35:06.720 --> 00:35:09.360]  就在何事上使那凌辱你們
[00:35:09.360 --> 00:35:12.160]  在基督裡有好品行的人
[00:35:12.160 --> 00:35:14.320]  自覺受愧
[00:35:14.320 --> 00:35:18.520]  神的旨意若是要你們因行善受苦
[00:35:18.520 --> 00:35:21.880]  則總比因行惡受苦好」
[00:35:21.880 --> 00:35:22.520]  什麼意思
[00:35:22.520 --> 00:35:27.080]  剛才講到我們熱心於行善
[00:35:27.080 --> 00:35:28.360]  我們會有受苦
[00:35:28.360 --> 00:35:30.680]  我們都要繼續這樣做
[00:35:30.680 --> 00:35:31.640]  這裡就講到
[00:35:31.640 --> 00:35:33.800]  這個我想很重要
[00:35:33.800 --> 00:35:34.600]  就是我們的核心
[00:35:34.600 --> 00:35:36.360]  我們的品格
[00:35:36.360 --> 00:35:37.680]  我們有尊敬神的心
[00:35:37.680 --> 00:35:41.280]  我們的生命表露一種很奇特的
[00:35:41.280 --> 00:35:44.640]  一種令人吸引的特質在這裡
[00:35:44.640 --> 00:35:46.000]  但還有
[00:35:46.000 --> 00:35:48.440]  我們說出來
[00:35:48.440 --> 00:35:50.080]  還有行為
[00:35:50.080 --> 00:35:52.520]  這裡說我們傳出一個無愧的良心
[00:35:52.520 --> 00:35:55.560]  無愧良心就是一個好的良知
[00:35:55.560 --> 00:35:57.760]  保羅很強調是良知的
[00:35:57.760 --> 00:36:00.800]  我們不要埋沒我們的良心
[00:36:00.800 --> 00:36:04.720]  保羅說我是憑著我的無愧的良心去傳福音
[00:36:04.720 --> 00:36:05.480]  什麼意思呢
[00:36:05.480 --> 00:36:08.000]  就是說良心我們一般人都有
[00:36:08.000 --> 00:36:08.920]  神給我們的
[00:36:08.920 --> 00:36:10.960]  就是分別是非的心
[00:36:10.960 --> 00:36:12.200]  你有這個心的時候
[00:36:12.200 --> 00:36:15.040]  你就做應該要做的事情
[00:36:15.040 --> 00:36:16.320]  變成成為基督徒的時候
[00:36:16.320 --> 00:36:17.640]  更加有聖靈在我們裡面
[00:36:17.640 --> 00:36:21.920]  我們的良心就更加有神的旨意在當中
[00:36:21.920 --> 00:36:23.400]  你如果有了這些
[00:36:23.400 --> 00:36:26.440]  存著抱著這個良心的時候
[00:36:26.440 --> 00:36:27.880]  我們就自然行出來
[00:36:27.880 --> 00:36:29.640]  變成我們有好行為
[00:36:29.640 --> 00:36:32.960]  但是別人可能會毀謗我們
[00:36:32.960 --> 00:36:34.120]  這裡說
[00:36:34.120 --> 00:36:36.320]  就使何事上毀謗我們
[00:36:36.320 --> 00:36:39.000]  就使何事上那些凌辱我們的人
[00:36:39.000 --> 00:36:44.080]  凌辱我們是謾罵我們
[00:36:44.080 --> 00:36:45.680]  這個就是福音的寶貝
[00:36:45.680 --> 00:36:47.280]  當你傳福音
[00:36:47.280 --> 00:36:50.680]  你預備被別人罵你也可以
[00:36:50.680 --> 00:36:51.960]  這個就是傳福音
[00:36:51.960 --> 00:36:52.920]  我們整個人的生命
[00:36:52.920 --> 00:36:55.560]  我們不去跟別人對抗
[00:36:55.560 --> 00:36:57.120]  這裡說反而溫溫柔柔
[00:36:57.120 --> 00:36:58.440]  用我們的行為
[00:36:58.440 --> 00:37:01.160]  使這個凌辱你的
[00:37:01.160 --> 00:37:02.880]  在基督裡面有很品行的人
[00:37:02.880 --> 00:37:04.680]  自覺羞愧
[00:37:04.680 --> 00:37:05.600]  是他自覺羞愧
[00:37:05.600 --> 00:37:06.960]  不是因為你罵人
[00:37:06.960 --> 00:37:09.520]  不是因為你罵我
[00:37:09.520 --> 00:37:10.760]  你不對
[00:37:10.760 --> 00:37:11.680]  強詞奪理
[00:37:11.680 --> 00:37:13.000]  你這樣跟別人爭辯
[00:37:13.000 --> 00:37:13.800]  不是的
[00:37:13.800 --> 00:37:16.240]  默默地用行為
[00:37:16.240 --> 00:37:18.880]  去使別人自己覺悟
[00:37:18.880 --> 00:37:20.160]  自己去羞恥
[00:37:20.160 --> 00:37:21.800]  正如第三章說到
[00:37:21.800 --> 00:37:23.880]  如果做妻子又不信的丈夫
[00:37:23.880 --> 00:37:25.960]  這裡怎麼說呢 一樣這樣說
[00:37:25.960 --> 00:37:27.080]  他說做妻子的
[00:37:27.080 --> 00:37:29.320]  他說也會因妻子的品行
[00:37:29.320 --> 00:37:33.040]  並非言語而感化過來
[00:37:33.040 --> 00:37:34.680]  你做啊
[00:37:34.680 --> 00:37:35.600]  當你跟別人傳福音
[00:37:35.600 --> 00:37:37.360]  別人抗拒嗎
[00:37:37.360 --> 00:37:39.960]  你就不要只是嘴巴
[00:37:39.960 --> 00:37:41.560]  不要跟他搏
[00:37:41.560 --> 00:37:44.520]  這個真是很不容易
[00:37:44.520 --> 00:37:45.680]  你做出來吧
[00:37:45.680 --> 00:37:46.760]  你有多關心我呢
[00:37:46.760 --> 00:37:48.120]  你有多愛我呢
[00:37:48.120 --> 00:37:50.360]  我們跟家人傳福音的時候
[00:37:50.360 --> 00:37:52.360]  家人看不看到我們那種愛呢
[00:37:52.360 --> 00:37:54.640]  看不看到我們那種好品行呢
[00:37:54.640 --> 00:37:56.960]  這個才是關鍵
[00:37:56.960 --> 00:38:00.160]  有一位姐妹是做英文老師的
[00:38:00.160 --> 00:38:01.840]  她好像這段聖經所說
[00:38:01.840 --> 00:38:03.960]  她就做了她的品格
[00:38:03.960 --> 00:38:05.880]  她是一個很資深的老師
[00:38:05.880 --> 00:38:08.160]  有一次就去了一個
[00:38:08.160 --> 00:38:11.000]  私人的學校裡面做老師
[00:38:11.000 --> 00:38:13.800]  這個校長見到她這麼資深的時候
[00:38:13.800 --> 00:38:17.560]  我請你做英文系的系主任
[00:38:17.560 --> 00:38:21.120]  但是原本已經有一個系主任了
[00:38:21.120 --> 00:38:22.400]  這個姐妹就說
[00:38:22.400 --> 00:38:23.200]  這樣行不行
[00:38:23.200 --> 00:38:24.200]  如果這樣的情況
[00:38:24.200 --> 00:38:27.960]  這位原本的系主任可能會不高興
[00:38:27.960 --> 00:38:29.040]  這位校長就說
[00:38:29.040 --> 00:38:30.520]  不要緊 我跟她說了
[00:38:30.520 --> 00:38:32.840]  我會改她另一個崗位
[00:38:32.840 --> 00:38:35.640]  她做訓導主任也是很好的
[00:38:35.640 --> 00:38:37.840]  所以應該沒問題的
[00:38:37.840 --> 00:38:38.960]  結果就開始了
[00:38:38.960 --> 00:38:40.200]  開始工作的時候
[00:38:40.200 --> 00:38:42.000]  就發覺問題來了
[00:38:42.000 --> 00:38:45.040]  因為第一
[00:38:45.040 --> 00:38:46.400]  教的學生很複雜
[00:38:46.400 --> 00:38:48.640]  因為有些插班生要插進來
[00:38:48.640 --> 00:38:50.360]  他們在考會考的班
[00:38:50.360 --> 00:38:54.720]  還有一些成績未必是那麼理想的
[00:38:54.720 --> 00:38:59.120]  第三次去考會考
[00:38:59.120 --> 00:39:00.960]  所以是很不容易的
[00:39:00.960 --> 00:39:05.520]  還有那些
[00:39:05.520 --> 00:39:08.240]  材料
[00:39:08.240 --> 00:39:10.120]  怎樣教那些教材呢
[00:39:10.120 --> 00:39:13.600]  就問這位老師拿
[00:39:13.600 --> 00:39:14.680]  他說沒有
[00:39:14.680 --> 00:39:16.080]  要自己繞
[00:39:16.080 --> 00:39:17.360]  哇 自己繞
[00:39:17.360 --> 00:39:18.720]  很不容易
[00:39:18.720 --> 00:39:19.800]  不止這樣
[00:39:19.800 --> 00:39:23.600]  還有這位老師
[00:39:23.600 --> 00:39:26.240]  處處有一種特別的方式
[00:39:26.240 --> 00:39:28.480]  去對待這位姐妹
[00:39:28.480 --> 00:39:31.880]  這位姐妹有一次跟她傾談的時候
[00:39:31.880 --> 00:39:36.320]  就說想安排一個補習班
[00:39:36.320 --> 00:39:40.000]  學生放學之後有補習
[00:39:40.000 --> 00:39:43.280]  安排哪段時間可以適合呢
[00:39:43.280 --> 00:39:45.240]  這位老師就說
[00:39:45.240 --> 00:39:47.160]  安排七點鐘
[00:39:47.160 --> 00:39:51.240]  這位姐妹就說七點鐘
[00:39:51.240 --> 00:39:55.000]  那些學生會不會吃完飯回來再上學呢
[00:39:55.000 --> 00:39:56.120]  我也搞不定
[00:39:56.120 --> 00:39:59.360]  因為這麼晚要留到七點鐘
[00:39:59.360 --> 00:40:03.880]  教書不是我生命的全部
[00:40:03.880 --> 00:40:06.320]  這樣是不行的
[00:40:06.320 --> 00:40:08.880]  誰知道這位老師就拿了她這一句
[00:40:08.880 --> 00:40:11.600]  教書不是我生命的全部
[00:40:11.600 --> 00:40:14.480]  這句話抽起來講的時候
[00:40:14.480 --> 00:40:16.680]  教書很閒的不是我生命的全部
[00:40:16.680 --> 00:40:19.600]  結果在一個公開的場合裡面
[00:40:19.600 --> 00:40:21.760]  這位老師
[00:40:21.760 --> 00:40:24.000]  她不當教師是她生命的全部
[00:40:24.000 --> 00:40:29.680]  所以我們不要給她這麼多東西
[00:40:29.680 --> 00:40:30.840]  講這些字眼
[00:40:30.840 --> 00:40:33.600]  哇 真是很不容易
[00:40:33.600 --> 00:40:35.800]  真是好像公開的攻擊一樣
[00:40:35.800 --> 00:40:39.320]  這位姐妹很傷心 流淚
[00:40:39.320 --> 00:40:40.760]  她打算走了
[00:40:40.760 --> 00:40:41.880]  但是想一想
[00:40:41.880 --> 00:40:43.760]  神鼓勵她不要走
[00:40:43.760 --> 00:40:45.040]  繼續留在這裡
[00:40:45.040 --> 00:40:47.760]  有些印證 結果留在這裡
[00:40:47.760 --> 00:40:48.640]  結果這件事情
[00:40:48.640 --> 00:40:49.680]  她用她的好行為
[00:40:49.680 --> 00:40:52.040]  繼續這樣做她的好老師
[00:40:52.040 --> 00:40:55.160]  因為這班學生都很需要一個老師去教
[00:40:55.160 --> 00:40:57.560]  後來無巧不成話
[00:40:57.560 --> 00:40:59.280]  這位老師突然間
[00:40:59.280 --> 00:41:03.320]  因為她要考一些課程
[00:41:03.320 --> 00:41:06.720]  需要一個督導的老師去幫她做督導
[00:41:06.720 --> 00:41:09.000]  一定是在本校裡面的其中一個老師
[00:41:09.000 --> 00:41:10.280]  比較資深的老師
[00:41:10.280 --> 00:41:13.280]  你猜她要找誰呢
[00:41:13.280 --> 00:41:15.640]  當然是找這位姐妹
[00:41:15.640 --> 00:41:18.240]  這位姐妹很好地做
[00:41:18.240 --> 00:41:19.560]  結果就是這樣
[00:41:19.560 --> 00:41:20.640]  雖然對方這樣
[00:41:20.640 --> 00:41:22.520]  但是滿有恩怨
[00:41:22.520 --> 00:41:24.200]  挺有同學品格
[00:41:24.200 --> 00:41:27.240]  她不會和他爭辯
[00:41:27.240 --> 00:41:31.640]  繼續很有愛心地對待這位老師
[00:41:31.640 --> 00:41:34.040]  結果這位老師就學了很多東西
[00:41:34.040 --> 00:41:36.000]  教學很多辦法
[00:41:36.000 --> 00:41:37.840]  就和這位姐妹說
[00:41:37.840 --> 00:41:40.040]  我來觀察一下你的課程可不可以
[00:41:40.040 --> 00:41:40.960]  當然可以
[00:41:40.960 --> 00:41:42.040]  觀察課程的時候
[00:41:42.040 --> 00:41:45.720]  她發覺她自己所讀的東西
[00:41:45.720 --> 00:41:48.400]  這位姐妹很厲害
[00:41:48.400 --> 00:41:51.120]  她完了這一堂就和那位姐妹說
[00:41:51.120 --> 00:41:52.560]  當我讀這些教科書的時候
[00:41:52.560 --> 00:41:55.120]  我沒有想過可以一個人
[00:41:55.120 --> 00:41:58.360]  這麼多個教學的方法是同時發生的
[00:41:58.360 --> 00:42:00.160]  不可能做得到的
[00:42:00.160 --> 00:42:02.560]  但是我看到你做得到
[00:42:02.560 --> 00:42:05.440]  她整個人心悅誠服
[00:42:05.440 --> 00:42:08.120]  這位姐妹很有資歷
[00:42:08.120 --> 00:42:10.840]  很有教導的恩賜
[00:42:10.840 --> 00:42:13.680]  但是她絕不誇口
[00:42:13.680 --> 00:42:16.480]  當這位姐妹要離開這個學校的時候
[00:42:16.480 --> 00:42:19.000]  去寬鬆的時候
[00:42:19.000 --> 00:42:20.240]  她和這位老師說
[00:42:20.240 --> 00:42:22.040]  我愛你
[00:42:22.040 --> 00:42:24.400]  她這樣公開地說
[00:42:24.400 --> 00:42:26.880]  這就是生命
[00:42:26.880 --> 00:42:29.000]  人家看到內涵的時候
[00:42:29.000 --> 00:42:31.320]  我們的福音自然會出來
[00:42:31.320 --> 00:42:32.400]  這裡說
[00:42:32.400 --> 00:42:34.720]  其實不是你經常會遇到迫害的
[00:42:34.720 --> 00:42:37.680]  如果是神的旨意
[00:42:37.680 --> 00:42:41.480]  是神有祂的掌權在當中
[00:42:41.480 --> 00:42:42.800]  你見到每一個人
[00:42:42.800 --> 00:42:46.280]  都是神擺放你在不同的環境當中
[00:42:46.280 --> 00:42:49.440]  你是光和炎一樣
[00:42:49.440 --> 00:42:53.360]  問題就是你有沒有將你的生命表達出來
[00:42:53.360 --> 00:42:55.120]  有沒有像剛才的經文
[00:42:55.120 --> 00:42:57.680]  願意這個福音的盼望
[00:42:57.680 --> 00:43:01.160]  能夠給到別人分享
[00:43:01.160 --> 00:43:03.840]  其實經文我們讀到17節
[00:43:03.840 --> 00:43:06.840]  下文其實講到為什麼要這樣做
[00:43:06.840 --> 00:43:08.560]  為什麼受苦你都要這樣做
[00:43:08.560 --> 00:43:09.960]  如果是神的旨意
[00:43:09.960 --> 00:43:13.480]  因為基督也曾一次為罪受苦
[00:43:13.480 --> 00:43:15.840]  耶穌基督也是這樣的方式
[00:43:15.840 --> 00:43:17.520]  為我們寫在十字架上
[00:43:17.520 --> 00:43:19.160]  但是這一次的犧牲
[00:43:19.160 --> 00:43:22.280]  卻是帶領很多人去到父神那裡
[00:43:22.280 --> 00:43:23.080]  各位姐妹
[00:43:23.080 --> 00:43:25.000]  傳福音要有耐性
[00:43:25.000 --> 00:43:26.600]  我們整個的生命
[00:43:26.600 --> 00:43:28.560]  去表露出來
[00:43:28.560 --> 00:43:29.800]  一點都不容易
[00:43:29.800 --> 00:43:32.160]  但是也不是可以很快
[00:43:32.160 --> 00:43:33.720]  一朝一夕
[00:43:33.720 --> 00:43:35.160]  一個一個人的生命
[00:43:35.160 --> 00:43:38.080]  就是因著你和我的生命
[00:43:38.080 --> 00:43:40.200]  帶到神那裡
[00:43:40.200 --> 00:43:43.840]  或者這段經文我們做一個總結
[00:43:43.840 --> 00:43:46.240]  你無論想不想做一個見證
[00:43:46.240 --> 00:43:47.320]  你都是一個見證
[00:43:47.320 --> 00:43:50.840]  不過是好的還是壞的見證
[00:43:50.840 --> 00:43:52.280]  神給了你這個身份
[00:43:52.280 --> 00:43:53.800]  你沒得走
[00:43:53.800 --> 00:43:55.720]  你有沒有回應這個身份
[00:43:55.720 --> 00:43:57.200]  去將這個福音傳呢
[00:43:57.200 --> 00:44:00.920]  那你說我都沒什麼去熱
[00:44:00.920 --> 00:44:02.880]  很多時候我們都會淡了
[00:44:02.880 --> 00:44:05.240]  所以我們教會要有傳恩慰禮
[00:44:05.240 --> 00:44:09.560]  鼓勵大家一起去做這個福音的使命
[00:44:09.560 --> 00:44:12.360]  不過最重要我們要回到
[00:44:12.360 --> 00:44:14.880]  基本上我們的生命裡面
[00:44:14.880 --> 00:44:20.080]  和耶穌基督有幾連繫的密切的關係
[00:44:20.080 --> 00:44:23.640]  福音的盼望對我們有幾重要呢
[00:44:23.640 --> 00:44:25.040]  我們怎樣看重福音
[00:44:25.040 --> 00:44:27.720]  怎樣看重那些喪失的靈魂呢
[00:44:27.720 --> 00:44:29.800]  這個才是重要
[00:44:29.800 --> 00:44:33.800]  在裡面不只是口傳是心傳
[00:44:33.800 --> 00:44:35.840]  或者和大家去想一想
[00:44:35.840 --> 00:44:37.480]  或者你可以說
[00:44:37.480 --> 00:44:40.560]  我沒有像你說的那些姐妹那麼有見證
[00:44:40.560 --> 00:44:43.800]  我不是這樣
[00:44:43.800 --> 00:44:45.040]  不要緊
[00:44:45.040 --> 00:44:46.800]  就是這個時間我們給自己一個提醒
[00:44:46.800 --> 00:44:48.440]  我們回到神那裡
[00:44:48.440 --> 00:44:51.720]  究竟我們和神的生命有多麼的結連呢
[00:44:51.720 --> 00:44:55.360]  福音對你來說有多麼的重要呢
[00:44:55.360 --> 00:44:57.640]  我們不是自己有多強
[00:44:57.640 --> 00:44:59.280]  專主為誠
[00:44:59.280 --> 00:45:00.880]  我們尊重耶穌基督
[00:45:00.880 --> 00:45:03.200]  將祂應得的榮耀歸還給祂
[00:45:03.200 --> 00:45:06.040]  我們願意跟祂走我們的人生路
[00:45:06.040 --> 00:45:07.360]  我們很自然
[00:45:07.360 --> 00:45:10.040]  我們生命得到被改變
[00:45:10.040 --> 00:45:13.840]  我們自然成為了一個明亮的燈台
[00:45:13.840 --> 00:45:15.680]  盼望我們一切的學習
[00:45:15.680 --> 00:45:19.040]  我們一切的禱告
[00:45:19.040 --> 00:45:22.480]  天父我們謝謝祢給我們一切的學習
[00:45:22.480 --> 00:45:25.360]  願意我們給自己提醒
[00:45:25.360 --> 00:45:27.880]  我們的生命就是見證
[00:45:27.880 --> 00:45:30.200]  願意我們不需要怕
[00:45:30.200 --> 00:45:32.760]  我們只需要專主為誠
[00:45:32.760 --> 00:45:34.360]  求主祢答應我們
[00:45:34.360 --> 00:45:37.000]  我們膽怯的時候給我們膽量
[00:45:37.000 --> 00:45:38.000]  幫助我們
[00:45:38.000 --> 00:45:40.680]  我們這樣祈禱奉主耶穌基督的名
[00:45:40.680 --> 00:45:42.680]  阿門
