
[00:00:00.000 --> 00:00:03.920]  中國人7月有兩個的節期
[00:34:15.480 --> 00:34:17.960]  最弱那一點來爆竊
[00:34:17.960 --> 00:34:19.720]  the weakest point
[00:34:19.720 --> 00:34:21.200]  最弱的部份
[00:34:21.200 --> 00:34:23.320]  你看看這個女娼
[00:34:23.320 --> 00:34:25.440]  你以為你鎖了女娼沒事嗎
[00:34:25.440 --> 00:34:26.640]  那些女娼很差勁
[00:34:26.640 --> 00:34:27.560]  在外面拿著螺絲起子
[00:34:27.560 --> 00:34:29.440]  大一點叫就開了
[00:34:29.440 --> 00:34:31.720]  你這個所謂的槍花生鏽了
[00:34:31.720 --> 00:34:33.240]  你看人家站在帳篷裏
[00:34:33.240 --> 00:34:35.680]  一腳一腳就進來了
[00:34:35.680 --> 00:34:40.440]  真的 原來保安你們要留意的
[00:34:40.440 --> 00:34:42.840]  不是看我們用的鎖有多貴
[00:34:42.840 --> 00:34:43.760]  多得正 多靚
[00:34:43.760 --> 00:34:44.720]  那些人進不來的
[00:34:44.720 --> 00:34:46.800]  沒關係 那些人就不在門裏進來
[00:34:46.800 --> 00:34:47.680]  在窗裏進來
[00:34:47.680 --> 00:34:51.320]  窗啊窗啊 又很勁 又怎樣弄
[00:34:51.320 --> 00:34:53.160]  聽說那些人爆竊很勁
[00:34:53.160 --> 00:34:55.600]  在旁邊的單位進了去
[00:34:55.600 --> 00:34:58.160]  然後轉爛了牆壁進來
[00:34:58.160 --> 00:35:00.000]  爆竊也聽過 有沒有聽過
[00:35:00.000 --> 00:35:02.320]  有些金舖也是這樣被人爆竊了
[00:35:02.320 --> 00:35:03.960]  拿了藥去
[00:35:03.960 --> 00:35:07.320]  原來留意的不是我們最強的那一項
[00:35:07.320 --> 00:35:10.840]  我們留意的是我們最弱的是哪一項
[00:35:10.840 --> 00:35:13.880]  當我們能夠謙卑去警示我們
[00:35:13.880 --> 00:35:16.680]  教我們個人生命最弱是哪一項
[00:35:16.680 --> 00:35:18.360]  裝甲裏面的哪一部份
[00:35:18.360 --> 00:35:21.320]  我們就要好好受裝備
[00:35:21.320 --> 00:35:25.320]  才能夠抵擋魔鬼撒旦的攻擊
[00:35:25.320 --> 00:35:28.200]  保羅提醒我們要穿起全副的軍裝
[00:35:28.200 --> 00:35:30.120]  不是你喜歡戴哪一項就戴哪一項
[00:35:30.120 --> 00:35:32.200]  不戴哪一項就不戴哪一項
[00:35:32.200 --> 00:35:34.480]  求神幫助我們
[00:35:34.480 --> 00:35:38.360]  今天宣教、猜拳更加需要在禱告裏面
[00:35:38.360 --> 00:35:41.920]  戴全副軍裝和全副音讓人認識真理
[00:35:41.920 --> 00:35:43.760]  在我們素人生命裏面同樣
[00:35:43.760 --> 00:35:45.440]  求神幫助我們
[00:35:45.440 --> 00:35:46.440]  有好的裝備
[00:35:46.440 --> 00:35:48.920]  以便能夠在這個磨爛邪惡的日子
[00:35:48.920 --> 00:35:50.400]  抵擋魔鬼撒旦的攻擊
