
[00:00:00.000 --> 00:00:02.680]  各位頂姐妹 新年平安
[00:36:24.440 --> 00:36:27.440]  我覺得我們基督徒會守能拿石
[00:36:27.440 --> 00:36:28.640]  今天
[00:36:28.640 --> 00:36:30.080]  如果你是基督徒
[00:36:30.080 --> 00:36:31.800]  神給你有福音使命
[00:36:31.800 --> 00:36:36.040]  有任何的福音上的難阻難算
[00:36:36.040 --> 00:36:38.200]  是好像毒蛇
[00:36:38.200 --> 00:36:41.080]  好像吃了毒物一樣
[00:36:41.080 --> 00:36:42.760]  也沒有問題
[00:36:42.760 --> 00:36:46.680]  我們舉最接近聖經的例子就是保羅
[00:36:46.680 --> 00:36:49.040]  他到了羅馬的過程裡面
[00:36:49.040 --> 00:36:50.520]  在一個小島裡
[00:36:50.520 --> 00:36:53.760]  要拿柴燒的時候
[00:36:53.760 --> 00:36:54.880]  在那裡怎樣呢
[00:36:54.880 --> 00:36:56.440]  有一條毒蛇咬著他
[00:36:56.440 --> 00:36:57.880]  那些人就咒了他
[00:36:57.880 --> 00:36:59.920]  說這個一定是罪犯的
[00:36:59.920 --> 00:37:00.800]  天不容去
[00:37:00.800 --> 00:37:02.360]  浸不死現在的玉石
[00:37:02.360 --> 00:37:05.320]  但是保羅若無其事
[00:37:05.320 --> 00:37:08.240]  證明他是神的僕人
[00:37:08.240 --> 00:37:11.400]  我聽到有很多宣教士有同樣的經歷
[00:37:11.400 --> 00:37:12.720]  我自己
[00:37:12.720 --> 00:37:14.920]  到了退休前
[00:37:14.920 --> 00:37:18.280]  身體仍然稍為年輕的時候
[00:37:18.280 --> 00:37:19.520]  到了一些地區
[00:37:19.520 --> 00:37:24.640]  吃一些其他人聽到要走去廁所嘔吐的東西
[00:37:24.640 --> 00:37:27.280]  我的肝我的胃都沒事
[00:37:27.280 --> 00:37:28.600]  仍然平安
[00:37:28.600 --> 00:37:31.720]  我樂於去講一個真事
[00:37:31.720 --> 00:37:33.720]  就是我到了一個山區
[00:37:33.720 --> 00:37:37.560]  那裡的食物很粗獷
[00:37:37.560 --> 00:37:40.080]  粗獷到三個麵盤
[00:37:40.080 --> 00:37:44.360]  十二個人圍著坐幼稚園的椅子在那裡吃
[00:37:44.360 --> 00:37:45.760]  一個菜湯
[00:37:45.760 --> 00:37:46.600]  一個菜
[00:37:46.600 --> 00:37:48.040]  炒幾條肉絲
[00:37:48.040 --> 00:37:50.360]  然後一些戰士儲備
[00:37:50.360 --> 00:37:53.080]  有沙皇色的米飯
[00:37:53.080 --> 00:37:55.080]  那些菜湯特別好吃
[00:37:55.080 --> 00:37:57.040]  可能我們餓了沒什麼吃
[00:37:57.040 --> 00:37:57.760]  我就問
[00:37:57.760 --> 00:37:59.880]  你們這些菜在哪裡來的
[00:37:59.880 --> 00:38:01.720]  他說我們去掃墓的時候
[00:38:01.720 --> 00:38:04.000]  一見墳樓山滿野菜
[00:38:04.000 --> 00:38:05.960]  我們就全拿起來
[00:38:05.960 --> 00:38:07.800]  我說感謝主
[00:38:07.800 --> 00:38:09.360]  鈣質很豐富
[00:38:09.360 --> 00:38:11.960]  磷質又很豐富
[00:38:11.960 --> 00:38:15.640]  很少食物有磷質鈣質還多
[00:38:15.640 --> 00:38:18.480]  但我一些外地來的童工
[00:38:18.480 --> 00:38:20.600]  個個都走去廁所嘔吐
[00:38:20.600 --> 00:38:21.800]  又吃補製丸
[00:38:21.800 --> 00:38:23.120]  又吃什麼都不行
[00:38:23.120 --> 00:38:24.400]  我就平平安安
[00:38:24.400 --> 00:38:25.400]  真的
[00:38:25.400 --> 00:38:27.760]  如果你有福音的使命
[00:38:27.760 --> 00:38:30.400]  神就給你有福音的權柄
[00:38:30.400 --> 00:38:32.560]  你釋放地上釋放
[00:38:32.560 --> 00:38:34.000]  天上又釋放
[00:38:34.000 --> 00:38:35.680]  你在地上捆綁
[00:38:35.680 --> 00:38:39.120]  在天上同樣被捆綁
[00:38:39.120 --> 00:38:42.800]  今年神要藉著蛇的經文
[00:38:42.800 --> 00:38:45.080]  給我們學習的屬靈功課
[00:38:45.080 --> 00:38:46.600]  提醒是什麼呢
[00:38:46.600 --> 00:38:47.520]  第一
[00:38:47.520 --> 00:38:50.080]  不要被撒旦所利用
[00:38:50.080 --> 00:38:53.600]  不要做撒旦的隨從
[00:38:53.600 --> 00:38:55.040]  我們相反
[00:38:55.040 --> 00:38:57.880]  是好像詩篇第一篇所說的
[00:38:57.880 --> 00:38:59.680]  不從惡人的計謀
[00:38:59.680 --> 00:39:01.880]  不站罪人的道路
[00:39:01.880 --> 00:39:04.680]  不作鮮萬人的作為
[00:39:04.680 --> 00:39:09.360]  相反要與清心禱告處的人
[00:39:09.360 --> 00:39:11.960]  一同追求公義信神
[00:39:11.960 --> 00:39:14.240]  人愛和平
[00:39:14.240 --> 00:39:19.240]  另外不要迷離在飲食不潔的走線
[00:39:19.240 --> 00:39:23.280]  以及一些醉酒醉酒的行為裡
[00:39:23.280 --> 00:39:24.960]  今天很多時候
[00:39:24.960 --> 00:39:27.200]  我們眼見為神
[00:39:27.200 --> 00:39:28.960]  食得是福
[00:39:28.960 --> 00:39:30.800]  總之能夠入肚
[00:39:30.800 --> 00:39:32.360]  而且價格高
[00:39:32.360 --> 00:39:33.720]  份量少
[00:39:33.720 --> 00:39:35.560]  是我們的福氣
[00:39:35.560 --> 00:39:37.920]  但其實有很多很便宜的食物
[00:39:37.920 --> 00:39:39.960]  都很好吃的
[00:39:39.960 --> 00:39:41.400]  我現在退休
[00:39:41.400 --> 00:39:43.720]  比較多時間在中山
[00:39:43.720 --> 00:39:46.320]  陸續有人介紹我去的美食
[00:39:46.320 --> 00:39:48.720]  12元吃到一碗
[00:39:48.720 --> 00:39:54.520]  正豆72元一樣的雲吞麵
[00:39:54.520 --> 00:39:57.240]  是用竹星彈的
[00:39:57.240 --> 00:39:59.160]  那些是什麼魚
[00:39:59.160 --> 00:40:01.600]  大地魚湯
[00:40:01.600 --> 00:40:03.440]  而且那粒雲吞很大
[00:40:03.440 --> 00:40:04.960]  好像炸彈一樣
[00:40:04.960 --> 00:40:06.320]  那碗
[00:40:06.320 --> 00:40:08.880]  是正豆的三碗
[00:40:08.880 --> 00:40:10.520]  你說便宜就不好吃嗎
[00:40:10.520 --> 00:40:11.120]  不是的
[00:40:11.120 --> 00:40:13.400]  便宜就好吃
[00:40:13.400 --> 00:40:16.120]  雖然能夠消化食得下
[00:40:16.120 --> 00:40:17.720]  都是上帝恩典
[00:40:17.720 --> 00:40:19.280]  上帝給你有得吃
[00:40:19.280 --> 00:40:20.520]  不要抗拒
[00:40:20.520 --> 00:40:23.400]  但是不要去追求
[00:40:23.400 --> 00:40:25.920]  你將這些美食的錢
[00:40:25.920 --> 00:40:27.360]  拿來奉獻
[00:40:27.360 --> 00:40:29.240]  拿來服侍神
[00:40:29.240 --> 00:40:30.960]  另外
[00:40:30.960 --> 00:40:32.080]  第四方面
[00:40:32.080 --> 00:40:34.440]  我們要測驗神的旨意
[00:40:34.440 --> 00:40:36.680]  揣摩神的旨意
[00:40:36.680 --> 00:40:40.120]  在靈巧與純真之間
[00:40:40.120 --> 00:40:42.480]  我怎樣去抉擇
[00:40:42.480 --> 00:40:45.600]  你要像保羅所說的
[00:40:45.600 --> 00:40:47.320]  不要效法這個世界
[00:40:47.320 --> 00:40:49.560]  要心意更新而變化
[00:40:49.560 --> 00:40:52.240]  叫你測驗何謂神善良
[00:40:52.240 --> 00:40:54.280]  可喜悅的旨意
[00:40:54.280 --> 00:40:56.520]  在每一個情境之中
[00:40:56.520 --> 00:40:58.920]  你雖然有原則
[00:40:58.920 --> 00:41:00.440]  但是你也要有
[00:41:00.440 --> 00:41:03.400]  彈性、機闊和智慧
[00:41:03.400 --> 00:41:05.320]  去處理這個人
[00:41:05.320 --> 00:41:07.240]  比如我去老人院
[00:41:07.240 --> 00:41:09.360]  黃大仙老人院
[00:41:09.360 --> 00:41:10.920]  有兩個老人
[00:41:10.920 --> 00:41:14.920]  同樣因為糖尿鋸了一隻腳
[00:41:14.920 --> 00:41:16.080]  一個是基督徒
[00:41:16.080 --> 00:41:17.160]  很感激
[00:41:17.160 --> 00:41:18.320]  鋸了一隻
[00:41:18.320 --> 00:41:19.640]  還有一隻
[00:41:19.640 --> 00:41:21.120]  另一個是咒罵
[00:41:21.120 --> 00:41:22.120]  無信
[00:41:22.120 --> 00:41:24.080]  天無眼
[00:41:24.080 --> 00:41:26.240]  糖尿喝幾口酒罷了
[00:41:26.240 --> 00:41:28.960]  用不著鋸一隻腳
[00:41:28.960 --> 00:41:31.280]  後來帶他去信主的時候
[00:41:31.280 --> 00:41:32.600]  他說
[00:41:32.600 --> 00:41:35.800]  信了主
[00:41:35.800 --> 00:41:37.840]  嚇到陰間怎麼辦
[00:41:37.840 --> 00:41:40.040]  我就用剛才的原則
[00:41:40.040 --> 00:41:41.480]  那你合不合乎聖經呢
[00:41:41.480 --> 00:41:42.360]  合乎聖經
[00:41:42.360 --> 00:41:44.400]  坐高鐵的
[00:41:44.400 --> 00:41:46.960]  因為主耶穌明明跟強盜說
[00:41:46.960 --> 00:41:48.640]  我實在告訴你
[00:41:48.640 --> 00:41:51.720]  今天你就跟我在樂園
[00:41:51.720 --> 00:41:53.320]  聖經沒有高鐵
[00:41:53.320 --> 00:41:55.040]  但是聖經是說到
[00:41:55.040 --> 00:41:56.680]  那種進入樂園
[00:41:56.680 --> 00:42:00.360]  應許的即時性
[00:42:00.360 --> 00:42:02.160]  可能高鐵也慢了
[00:42:02.160 --> 00:42:04.360]  遲下還有一些浮雌
[00:42:04.360 --> 00:42:06.000]  或者什麼呢
[00:42:06.000 --> 00:42:08.040]  或者是時空轉移
[00:42:08.040 --> 00:42:10.440]  突然之間就到了
[00:42:10.440 --> 00:42:12.120]  這種就是情境的求主
[00:42:12.120 --> 00:42:13.240]  給我的智慧
[00:42:13.240 --> 00:42:14.960]  最後就是
[00:42:14.960 --> 00:42:17.080]  我們有福音的權柄
[00:42:17.080 --> 00:42:18.360]  我常常鼓勵我們
[00:42:18.360 --> 00:42:20.680]  很多退休的老友
[00:42:20.680 --> 00:42:22.280]  記者、弟兄姊妹
[00:42:22.280 --> 00:42:24.360]  你要根據傳道書所說
[00:42:24.360 --> 00:42:27.320]  要扮得漂亮一點
[00:42:27.320 --> 00:42:28.920]  要穿得彩色一點
[00:42:28.920 --> 00:42:31.760]  頭上不要缺少高油
[00:42:31.760 --> 00:42:33.800]  不過現在噴髮膠也不用
[00:42:33.800 --> 00:42:36.800]  怎麼會用髮語那些東西呢
[00:42:36.800 --> 00:42:38.520]  但是吃喝
[00:42:38.520 --> 00:42:39.560]  我們都喜歡
[00:42:39.560 --> 00:42:40.800]  但是你不要忘記
[00:42:40.800 --> 00:42:42.400]  傳道書說
[00:42:42.400 --> 00:42:44.560]  手上的工作要做
[00:42:44.560 --> 00:42:46.200]  因為嚇到陰間
[00:42:46.200 --> 00:42:47.200]  沒得做
[00:42:47.200 --> 00:42:49.240]  我們的工作就是帶去
[00:42:49.240 --> 00:42:52.280]  教像和見神的
[00:42:52.280 --> 00:42:55.280]  所以你由善可感恩
[00:42:55.280 --> 00:42:57.120]  但是由善可在那裡
[00:42:57.120 --> 00:42:58.960]  有機會傳福音
[00:42:58.960 --> 00:43:00.880]  都傳一下福音
[00:43:00.880 --> 00:43:02.600]  隨處隨象
[00:43:02.600 --> 00:43:05.320]  讓福音的見證傳進來
[00:43:05.320 --> 00:43:07.440]  我去到一些不信的地方
[00:43:07.440 --> 00:43:09.200]  甚至回教徒國家
[00:43:09.200 --> 00:43:14.280]  我低頭是大動作地者犯
[00:43:14.280 --> 00:43:17.320]  低頭開聲祈禱
[00:43:17.320 --> 00:43:20.600]  以顯示我是基督徒
[00:43:20.600 --> 00:43:23.520]  我沒有機會跟他講福音
[00:43:23.520 --> 00:43:25.440]  但是我這個舉動
[00:43:25.440 --> 00:43:27.960]  令到他引起興趣
[00:43:27.960 --> 00:43:30.120]  或者去尋求都未定
[00:43:30.120 --> 00:43:32.840]  這個就是最簡單的見證
[00:43:32.840 --> 00:43:37.880]  所以最後在這裡
[00:43:37.880 --> 00:43:41.800]  祝大家舍來運轉
[00:43:41.800 --> 00:43:43.840]  信愛未見
[00:43:43.840 --> 00:43:45.880]  信心和愛心
[00:43:45.880 --> 00:43:48.720]  每一天都在這裡爭搶
[00:43:48.720 --> 00:43:50.200]  或舍添福
[00:43:50.200 --> 00:43:51.520]  不是添足
[00:43:51.520 --> 00:43:52.920]  是添福
[00:43:52.920 --> 00:43:55.080]  主恩奉祝
[00:43:55.080 --> 00:43:56.440]  誠心所願
[00:43:56.440 --> 00:43:57.080]  阿們
