
[00:00:00.000 --> 00:00:02.000]  好,各位大英節目,你們好!
[00:28:07.000 --> 00:28:09.000]  種子這麼細粒
[00:28:09.000 --> 00:28:11.000]  這麼大風扔到泥土上
[00:28:11.000 --> 00:28:12.000]  就吹完了
[00:28:12.000 --> 00:28:14.000]  先讓它沒有風
[00:28:14.000 --> 00:28:15.000]  沒有風了
[00:28:15.000 --> 00:28:17.000]  但烏雲密佈
[00:28:17.000 --> 00:28:19.000]  還不如下雨
[00:28:19.000 --> 00:28:20.000]  我殺了種子
[00:28:20.000 --> 00:28:22.000]  一下雨就淹死了
[00:28:22.000 --> 00:28:24.000]  先讓它好轉
[00:28:24.000 --> 00:28:27.000]  甚麼機會你都沒有
[00:28:27.000 --> 00:28:28.000]  不要忘記
[00:28:28.000 --> 00:28:29.000]  第十一章第四節
[00:28:29.000 --> 00:28:30.000]  全道書
[00:28:30.000 --> 00:28:31.000]  但你有沒有留意
[00:28:31.000 --> 00:28:34.000]  第十一章第七節很特別
[00:28:34.000 --> 00:28:36.000]  當將你的糧食
[00:28:36.000 --> 00:28:38.000]  殺在水面
[00:28:38.000 --> 00:28:39.000]  因為日久
[00:28:39.000 --> 00:28:41.000]  必能得著
[00:28:41.000 --> 00:28:44.000]  糧食殺在水面
[00:28:44.000 --> 00:28:46.000]  就隨水而去
[00:28:46.000 --> 00:28:48.000]  怎會有得到
[00:28:48.000 --> 00:28:50.000]  意思就是你不要來
[00:28:50.000 --> 00:28:51.000]  你總之去做
[00:28:51.000 --> 00:28:53.000]  你不知道有甚麼機會
[00:28:53.000 --> 00:28:55.000]  很簡單舉一個例子
[00:28:55.000 --> 00:28:57.000]  以下這些照片
[00:28:57.000 --> 00:28:58.000]  問准了他們
[00:28:58.000 --> 00:29:00.000]  中間那兩個
[00:29:00.000 --> 00:29:03.000]  女的在幼稚園坐小椅
[00:29:03.000 --> 00:29:05.000]  聽我講道而信耶穌
[00:29:05.000 --> 00:29:06.000]  男的一年級
[00:29:06.000 --> 00:29:08.000]  他爸爸死了
[00:29:08.000 --> 00:29:09.000]  我上去關心他
[00:29:09.000 --> 00:29:11.000]  因為他弟弟在讀幼稚園
[00:29:11.000 --> 00:29:13.000]  就探了他
[00:29:13.000 --> 00:29:14.000]  信了耶穌
[00:29:14.000 --> 00:29:15.000]  後來他們結婚
[00:29:15.000 --> 00:29:17.000]  這兩個都神學院畢業
[00:29:17.000 --> 00:29:18.000]  現在做了傳道人
[00:29:18.000 --> 00:29:20.000]  都來了英國
[00:29:20.000 --> 00:29:22.000]  女的在牛津做傳道人
[00:29:22.000 --> 00:29:24.000]  男的在瑞丁做
[00:29:24.000 --> 00:29:26.000]  下面左右兩個
[00:29:26.000 --> 00:29:29.000]  都是讀中學的時候信耶穌
[00:29:29.000 --> 00:29:31.000]  但都是我教會的傳道人
[00:29:31.000 --> 00:29:33.000]  今天白平洋這間教會
[00:29:33.000 --> 00:29:35.000]  來了一個新的會友
[00:29:35.000 --> 00:29:36.000]  是我以前的會友
[00:29:36.000 --> 00:29:38.000]  原來十個月
[00:29:38.000 --> 00:29:40.000]  終於接到帶了他來了
[00:29:40.000 --> 00:29:41.000]  誰通知我
[00:29:41.000 --> 00:29:43.000]  是大家右手邊所見
[00:29:43.000 --> 00:29:44.000]  坐在草地那個
[00:29:44.000 --> 00:29:46.000]  那個是中三的時候
[00:29:46.000 --> 00:29:47.000]  回我教會
[00:29:47.000 --> 00:29:49.000]  現在是我大埔堂的傳道人
[00:29:49.000 --> 00:29:52.000]  左手邊紅色衣服那個
[00:29:52.000 --> 00:29:54.000]  就是我粉嶺堂的傳道人
[00:29:54.000 --> 00:29:56.000]  我當年很多坐小椅
[00:29:56.000 --> 00:29:58.000]  讀幼稚園一二年級的人
[00:29:58.000 --> 00:30:00.000]  到現在都仍然在我教會
[00:30:00.000 --> 00:30:02.000]  甚至有好的侍奉
[00:30:02.000 --> 00:30:03.000]  當日我怎會想到
[00:30:03.000 --> 00:30:05.000]  這幫人會有這樣的後果
[00:30:05.000 --> 00:30:06.000]  但不要理 照做吧
[00:30:06.000 --> 00:30:08.000]  當你照做的時候
[00:30:08.000 --> 00:30:11.000]  就一定神是會有祝福的
[00:30:11.000 --> 00:30:13.000]  所以聖經說到
[00:30:13.000 --> 00:30:14.000]  無要傳道
[00:30:14.000 --> 00:30:15.000]  無論得時不得時
[00:30:15.000 --> 00:30:17.000]  總要專心
[00:30:17.000 --> 00:30:19.000]  並用百般的忍耐
[00:30:19.000 --> 00:30:21.000]  各樣的教訓責備人
[00:30:21.000 --> 00:30:22.000]  警戒人勸
[00:30:22.000 --> 00:30:24.000]  所以這個很重要
[00:30:24.000 --> 00:30:25.000]  把握住機會
[00:30:25.000 --> 00:30:27.000]  有時候一個很大的悲哀
[00:30:27.000 --> 00:30:30.000]  就是我們擁有的時候不珍惜
[00:30:30.000 --> 00:30:32.000]  失去的時候可惜
[00:30:32.000 --> 00:30:33.000]  我有一個會友
[00:30:33.000 --> 00:30:34.000]  你看到他是很厲害的
[00:30:34.000 --> 00:30:36.000]  很年輕的
[00:30:36.000 --> 00:30:38.000]  他是很厲害的
[00:30:38.000 --> 00:30:41.000]  他是讀藥劑的
[00:30:41.000 --> 00:30:43.000]  回到香港幫助到香港政府
[00:30:43.000 --> 00:30:46.000]  他的紀念特刊都有很多頁
[00:30:46.000 --> 00:30:49.000]  是政府的官員寫的
[00:30:49.000 --> 00:30:51.000]  但想不到他說腦癌而死了
[00:30:51.000 --> 00:30:54.000]  他的小女兒寫了一篇分享
[00:30:54.000 --> 00:30:57.000]  他說爸爸我很後悔
[00:30:57.000 --> 00:30:59.000]  當日你逢星期日
[00:30:59.000 --> 00:31:02.000]  有時候叫我和你一起坐車
[00:31:02.000 --> 00:31:04.000]  你開車送我去探祖母
[00:31:04.000 --> 00:31:05.000]  她在天水圍
[00:31:05.000 --> 00:31:06.000]  但我拒絕
[00:31:06.000 --> 00:31:08.000]  但現在怎麼樣呢
[00:31:08.000 --> 00:31:11.000]  我很想坐你的車
[00:31:11.000 --> 00:31:14.000]  再聽你唱一首歌
[00:31:14.000 --> 00:31:16.000]  原來當女兒坐車的時候
[00:31:16.000 --> 00:31:17.000]  他唱一首歌
[00:31:17.000 --> 00:31:20.000]  "Tell Laura I love her"
[00:31:20.000 --> 00:31:22.000]  原來他的女兒叫Laura
[00:31:22.000 --> 00:31:25.000]  但問題是他現在沒有機會
[00:31:25.000 --> 00:31:27.000]  所以今天我們要把握機會
[00:31:27.000 --> 00:31:29.000]  因為我這麼喜歡他的港島
[00:31:29.000 --> 00:31:30.000]  我經常都這樣說
[00:31:30.000 --> 00:31:33.000]  我上過天國是不能說
[00:31:33.000 --> 00:31:34.000]  什麼時候輪到我
[00:31:34.000 --> 00:31:36.000]  我叫Steven是S
[00:31:36.000 --> 00:31:38.000]  第一個講的是阿伯拉罕
[00:31:38.000 --> 00:31:39.000]  A字頭的
[00:31:39.000 --> 00:31:41.000]  摩西講的先過我很多
[00:31:41.000 --> 00:31:42.000]  不能說的
[00:31:42.000 --> 00:31:45.000]  以利亞以尼沙E字頭的
[00:31:45.000 --> 00:31:46.000]  我是S字頭的
[00:31:46.000 --> 00:31:47.000]  就算你叫Steven
[00:31:47.000 --> 00:31:48.000]  也是先是試題版說的
[00:31:48.000 --> 00:31:51.000]  所以我要把握機會
[00:31:51.000 --> 00:31:53.000]  因為將來沒有機會
[00:31:53.000 --> 00:31:55.000]  所以求神幫助我們
[00:31:55.000 --> 00:31:57.000]  不要想著等機會
[00:31:57.000 --> 00:31:59.000]  剛才我講我媽媽43歲
[00:31:59.000 --> 00:32:01.000]  42歲就離開世界
[00:32:01.000 --> 00:32:02.000]  我以為有很多機會
[00:32:02.000 --> 00:32:03.000]  跟她傳福音
[00:32:03.000 --> 00:32:04.000]  但後來沒有
[00:32:04.000 --> 00:32:05.000]  很感恩
[00:32:05.000 --> 00:32:07.000]  我媽媽終於都信得住
[00:32:07.000 --> 00:32:09.000]  最後一點
[00:32:09.000 --> 00:32:11.000]  瑪麗亞侍奉的歌是什麼
[00:32:11.000 --> 00:32:12.000]  就說到
[00:32:12.000 --> 00:32:16.000]  屋裏就滿了高的香氣
[00:32:16.000 --> 00:32:18.000]  有沒有留意到
[00:32:18.000 --> 00:32:21.000]  瑪麗亞是找高耶穌的腳
[00:32:21.000 --> 00:32:23.000]  但原來那些香高的香味
[00:32:23.000 --> 00:32:25.000]  是黏在每一個人身上
[00:32:25.000 --> 00:32:29.000]  包括罵他的郵帶
[00:32:29.000 --> 00:32:31.000]  那些香氣不會去到郵袋
[00:32:31.000 --> 00:32:33.000]  給你一些臭氣
[00:32:33.000 --> 00:32:34.000]  沒有的
[00:32:34.000 --> 00:32:36.000]  連郵帶都有高的香氣
[00:32:36.000 --> 00:32:39.000]  今天你侍奉神
[00:32:39.000 --> 00:32:40.000]  你是為神工作
[00:32:40.000 --> 00:32:43.000]  但你會造福了很多人
[00:32:43.000 --> 00:32:45.000]  不單單瑪麗亞自己
[00:32:45.000 --> 00:32:48.000]  知不知道她的香氣最多
[00:32:48.000 --> 00:32:49.000]  還有一樣很寶貴
[00:32:49.000 --> 00:32:51.000]  瑪麗亞都賺回來了
[00:32:51.000 --> 00:32:53.000]  你知不知道廣告費是多貴
[00:32:53.000 --> 00:32:55.000]  現在香港用過億的
[00:32:55.000 --> 00:32:57.000]  Hello香港
[00:32:57.000 --> 00:33:01.000]  拍這條片要過億的費用
[00:33:01.000 --> 00:33:02.000]  你知不知道歷世歷代
[00:33:02.000 --> 00:33:03.000]  有多少人講瑪麗亞
[00:33:03.000 --> 00:33:05.000]  都賺回來了
[00:33:05.000 --> 00:33:07.000]  所以你留意到
[00:33:07.000 --> 00:33:09.000]  今天我們要怎樣
[00:33:09.000 --> 00:33:10.000]  服侍神
[00:33:10.000 --> 00:33:12.000]  絕對不是一個虧損
[00:33:12.000 --> 00:33:13.000]  所以求神幫助我們
[00:33:13.000 --> 00:33:14.000]  請你記住
[00:33:14.000 --> 00:33:16.000]  愛的動力是什麼
[00:33:16.000 --> 00:33:17.000]  不是
[00:33:17.000 --> 00:33:19.000]  侍奉的動力就是愛
[00:33:19.000 --> 00:33:20.000]  我們要做敏感的人
[00:33:20.000 --> 00:33:22.000]  數算神的恩典
[00:33:22.000 --> 00:33:24.000]  有最大的動力去服侍神
[00:33:24.000 --> 00:33:25.000]  第二
[00:33:25.000 --> 00:33:27.000]  侍奉的知識是什麼
[00:33:27.000 --> 00:33:28.000]  是謙卑
[00:33:28.000 --> 00:33:30.000]  一切的好處都是從神而來的
[00:33:30.000 --> 00:33:31.000]  你有機會服侍神
[00:33:31.000 --> 00:33:32.000]  給你有恩典
[00:33:32.000 --> 00:33:33.000]  於是你就會謙卑
[00:33:33.000 --> 00:33:36.000]  你就不會驕傲自恥
[00:33:36.000 --> 00:33:37.000]  第三
[00:33:37.000 --> 00:33:38.000]  侍奉一定遇到衝擊
[00:33:38.000 --> 00:33:39.000]  但我們侍奉的態度
[00:33:39.000 --> 00:33:41.000]  要有所堅持
[00:33:41.000 --> 00:33:43.000]  你一定要堅持
[00:33:43.000 --> 00:33:44.000]  遇錯而不敗
[00:33:44.000 --> 00:33:45.000]  這是很重要的
[00:33:45.000 --> 00:33:46.000]  第四
[00:33:46.000 --> 00:33:47.000]  侍奉的機會是什麼
[00:33:47.000 --> 00:33:48.000]  我們要把握
[00:33:48.000 --> 00:33:49.000]  自己去尋找
[00:33:49.000 --> 00:33:50.000]  當我們這樣的時候
[00:33:50.000 --> 00:33:52.000]  我們就會得到祝福
[00:33:52.000 --> 00:33:53.000]  所以今天的分享
[00:33:53.000 --> 00:33:55.000]  都成為大家的幫助
[00:33:55.000 --> 00:33:56.000]  求神幫助我們
[00:33:56.000 --> 00:33:59.000]  讓我們能夠有好的服侍
[00:33:59.000 --> 00:34:00.000]  以致我們能夠
[00:34:00.000 --> 00:34:02.000]  被神得著
