
[00:00:00.000 --> 00:00:06.000]  請您打開我們今天思想的經文 哥林多前書第十五章
[00:38:12.000 --> 00:38:14.000]  所以我們相信耶穌基督
[00:38:14.000 --> 00:38:16.000]  的確是死而復活
[00:38:16.000 --> 00:38:18.000]  因為是上帝的
[00:38:18.000 --> 00:38:20.000]  保證
[00:38:20.000 --> 00:38:22.000]  是上帝的保證
[00:38:22.000 --> 00:38:24.000]  一定是絕對性
[00:38:24.000 --> 00:38:26.000]  是確據
[00:38:26.000 --> 00:38:28.000]  但我們這個信不是謊言
[00:38:28.000 --> 00:38:30.000]  我們這個信
[00:38:30.000 --> 00:38:32.000]  不是蠻從
[00:38:32.000 --> 00:38:34.000]  亦都是有根有據
[00:38:34.000 --> 00:38:38.000]  所以倫敦大學的教授
[00:38:38.000 --> 00:38:40.000]  Professor Clark就說
[00:38:40.000 --> 00:38:42.000]  我可以在任何法庭裡
[00:38:42.000 --> 00:38:44.000]  跟人打官司
[00:38:44.000 --> 00:38:46.000]  我可以證明耶穌基督的復活
[00:38:46.000 --> 00:38:48.000]  是的而且確
[00:38:48.000 --> 00:38:50.000]  因為證據確鑿
[00:38:50.000 --> 00:38:52.000]  但這只不過是
[00:38:52.000 --> 00:38:54.000]  一個可能性高
[00:38:54.000 --> 00:38:56.000]  但我們的信心是絕對性
[00:38:56.000 --> 00:39:00.000]  或者你會問
[00:39:00.000 --> 00:39:02.000]  耶穌的復活跟我們有什麼關係
[00:39:02.000 --> 00:39:04.000]  哥林多前書第十五章二十節
[00:39:04.000 --> 00:39:06.000]  就告訴你
[00:39:06.000 --> 00:39:08.000]  耶穌的復活是初熟的果子
[00:39:08.000 --> 00:39:10.000]  意思就是說
[00:39:10.000 --> 00:39:12.000]  耶穌復活之後
[00:39:12.000 --> 00:39:14.000]  接著就有很多很多的復活
[00:39:14.000 --> 00:39:16.000]  哥林多人
[00:39:16.000 --> 00:39:18.000]  他不是不信耶穌復活
[00:39:18.000 --> 00:39:20.000]  保羅就說
[00:39:20.000 --> 00:39:22.000]  若死人沒有復活
[00:39:22.000 --> 00:39:24.000]  基督也就沒有復活
[00:39:24.000 --> 00:39:26.000]  因為
[00:39:26.000 --> 00:39:28.000]  基督的復活是初熟的果子
[00:39:28.000 --> 00:39:30.000]  他戰勝死亡
[00:39:30.000 --> 00:39:34.000]  我想到有一天
[00:39:34.000 --> 00:39:36.000]  我都會失去我太太
[00:39:36.000 --> 00:39:38.000]  失去我子女
[00:39:38.000 --> 00:39:40.000]  我失去很多東西
[00:39:40.000 --> 00:39:42.000]  但是
[00:39:42.000 --> 00:39:44.000]  那是暫時的失
[00:39:44.000 --> 00:39:46.000]  有一天
[00:39:46.000 --> 00:39:48.000]  我們會有盼望
[00:39:48.000 --> 00:39:50.000]  將來我們在天堂
[00:39:50.000 --> 00:39:52.000]  會不會見面
[00:39:52.000 --> 00:39:54.000]  有很多人有些錯誤的理解
[00:39:54.000 --> 00:39:56.000]  以為在天堂裡面什麼關係都沒有了
[00:39:56.000 --> 00:39:58.000]  就是聖經說
[00:39:58.000 --> 00:40:00.000]  沒有嫁娶
[00:40:00.000 --> 00:40:02.000]  不等於沒有關係
[00:40:02.000 --> 00:40:04.000]  關係仍然在那裡
[00:40:04.000 --> 00:40:06.000]  聖經告訴你當一個舊約的人死了
[00:40:06.000 --> 00:40:08.000]  歸到列祖那裡
[00:40:08.000 --> 00:40:12.000]  沒有一個人可以叫我們在基督裡面
[00:40:12.000 --> 00:40:14.000]  關係是可以
[00:40:14.000 --> 00:40:16.000]  隔絕的
[00:40:16.000 --> 00:40:18.000]  在基督裡面的關係
[00:40:18.000 --> 00:40:20.000]  是完全
[00:40:20.000 --> 00:40:22.000]  但是
[00:40:22.000 --> 00:40:24.000]  復活不只是
[00:40:24.000 --> 00:40:26.000]  影響我們將來
[00:40:26.000 --> 00:40:28.000]  復活是影響我們現在
[00:40:28.000 --> 00:40:30.000]  今天
[00:40:30.000 --> 00:40:32.000]  Paul Tillich
[00:40:32.000 --> 00:40:34.000]  說了一句話很好
[00:40:34.000 --> 00:40:36.000]  未知死,焉知生
[00:40:36.000 --> 00:40:38.000]  如果我們知道死亡不是最後一口氣
[00:40:38.000 --> 00:40:40.000]  死了之後還有審判
[00:40:40.000 --> 00:40:42.000]  還有復活,還有永生
[00:40:42.000 --> 00:40:44.000]  那我們在今天
[00:40:44.000 --> 00:40:46.000]  就要好好活著
[00:40:46.000 --> 00:40:48.000]  而且是很有
[00:40:48.000 --> 00:40:50.000]  勇氣的活著
[00:40:50.000 --> 00:40:54.000]  我講過一個故事
[00:40:54.000 --> 00:40:56.000]  三環寺的金門橋
[00:40:56.000 --> 00:40:58.000]  金門橋的建造
[00:40:58.000 --> 00:41:00.000]  是分開兩個階段
[00:41:00.000 --> 00:41:02.000]  第一個階段是用了很久很久建造
[00:41:02.000 --> 00:41:04.000]  進展非常非常緩慢
[00:41:04.000 --> 00:41:06.000]  因為金門橋下面
[00:41:06.000 --> 00:41:08.000]  如果掉下去
[00:41:08.000 --> 00:41:10.000]  粉身碎骨
[00:41:10.000 --> 00:41:12.000]  不只是粉身碎骨
[00:41:12.000 --> 00:41:14.000]  屍首也找不到
[00:41:14.000 --> 00:41:16.000]  急流很厲害
[00:41:16.000 --> 00:41:18.000]  所有太平洋的海水
[00:41:18.000 --> 00:41:20.000]  湧入這個灣區裡面
[00:41:20.000 --> 00:41:24.000]  所以那些工人
[00:41:24.000 --> 00:41:26.000]  很小心
[00:41:26.000 --> 00:41:28.000]  因為試過有幾個工人掉下去
[00:41:28.000 --> 00:41:30.000]  屍首也找不到
[00:41:30.000 --> 00:41:32.000]  所以進展很緩慢
[00:41:32.000 --> 00:41:34.000]  那天睡得不好,又說不開工,怕掉下去
[00:41:34.000 --> 00:41:36.000]  一會風大一點又說不開工
[00:41:36.000 --> 00:41:38.000]  所以錢用了很多
[00:41:38.000 --> 00:41:40.000]  進展很緩慢
[00:41:40.000 --> 00:41:42.000]  後來有一個工程師想到一個訣竅
[00:41:42.000 --> 00:41:44.000]  弄了一個救生網
[00:41:44.000 --> 00:41:46.000]  在下面
[00:41:46.000 --> 00:41:48.000]  試過有人
[00:41:48.000 --> 00:41:50.000]  掉下去,拿了救生網
[00:41:50.000 --> 00:41:52.000]  走上來又再開工
[00:41:52.000 --> 00:41:54.000]  自從做了救生網之後
[00:41:54.000 --> 00:41:56.000]  工作的進展
[00:41:56.000 --> 00:41:58.000]  比以前快很多很多倍
[00:41:58.000 --> 00:42:00.000]  省了很多很多錢
[00:42:00.000 --> 00:42:02.000]  結果很快就完成
[00:42:02.000 --> 00:42:04.000]  為什麼?
[00:42:04.000 --> 00:42:06.000]  因為他知道
[00:42:06.000 --> 00:42:08.000]  有救生網在裡面
[00:42:08.000 --> 00:42:12.000]  同樣
[00:42:12.000 --> 00:42:14.000]  今天我們知道
[00:42:14.000 --> 00:42:16.000]  人生的結局
[00:42:16.000 --> 00:42:18.000]  將來我們會在天堂裡面
[00:42:18.000 --> 00:42:20.000]  有救生網在裡面
[00:42:20.000 --> 00:42:22.000]  我們就能夠勇往直前
[00:42:22.000 --> 00:42:26.000]  第二次世界大戰的時候
[00:42:26.000 --> 00:42:32.000]  日本人在北京
[00:42:32.000 --> 00:42:34.000]  要成立一個基督教聯會
[00:42:36.000 --> 00:42:38.000]  就叫黃明道加入
[00:42:38.000 --> 00:42:40.000]  黃明道說我不加入
[00:42:40.000 --> 00:42:42.000]  因為在這個聯會裡面
[00:42:42.000 --> 00:42:44.000]  有些未信派
[00:42:44.000 --> 00:42:46.000]  信與不信不能同歸於盡
[00:42:46.000 --> 00:42:48.000]  我們也不想成為政治的工具
[00:42:48.000 --> 00:42:50.000]  去拒絕
[00:42:50.000 --> 00:42:52.000]  於是這位武田先生
[00:42:52.000 --> 00:42:54.000]  當時日本的官員
[00:42:54.000 --> 00:42:56.000]  就召見他
[00:42:56.000 --> 00:43:00.000]  於是那天
[00:43:00.000 --> 00:43:02.000]  他要見武田先生的時候
[00:43:02.000 --> 00:43:04.000]  跟太太說
[00:43:04.000 --> 00:43:06.000]  他一去不回頭
[00:43:06.000 --> 00:43:08.000]  他就踩著單車
[00:43:08.000 --> 00:43:12.000]  一路去的時候
[00:43:12.000 --> 00:43:14.000]  一路唱著
[00:43:14.000 --> 00:43:16.000]  基督正並前進
[00:43:16.000 --> 00:43:18.000]  當去到的時候
[00:43:18.000 --> 00:43:20.000]  武田先生就問他
[00:43:20.000 --> 00:43:22.000]  我想找你幫忙加入這裡
[00:43:22.000 --> 00:43:24.000]  因為很多信徒
[00:43:24.000 --> 00:43:26.000]  都是以你為榜首
[00:43:26.000 --> 00:43:28.000]  黃明道說
[00:43:28.000 --> 00:43:30.000]  我不會加入
[00:43:30.000 --> 00:43:32.000]  信與不信不能同歸於盡
[00:43:34.000 --> 00:43:36.000]  他想著死定了
[00:43:36.000 --> 00:43:38.000]  但這位武田先生
[00:43:38.000 --> 00:43:42.000]  非常欣賞
[00:43:42.000 --> 00:43:44.000]  他的率直和勇氣
[00:43:44.000 --> 00:43:46.000]  就放他回去
[00:43:46.000 --> 00:43:48.000]  繼續務仰教會
[00:43:48.000 --> 00:43:52.000]  黃明道先生說自己
[00:43:52.000 --> 00:43:56.000]  我本身也是一個很軟弱
[00:43:56.000 --> 00:43:58.000]  很怕死的人
[00:43:58.000 --> 00:44:00.000]  為什麼我可以這樣去做
[00:44:02.000 --> 00:44:04.000]  有一個原因
[00:44:04.000 --> 00:44:06.000]  因為我知道將來會復活
[00:44:06.000 --> 00:44:10.000]  今天
[00:44:10.000 --> 00:44:12.000]  復活的訊息
[00:44:12.000 --> 00:44:14.000]  對你對我有什麼影響
[00:44:14.000 --> 00:44:18.000]  如果我們知道有一天
[00:44:18.000 --> 00:44:20.000]  我們要向上帝交仗
[00:44:20.000 --> 00:44:22.000]  我們去復活的時候
[00:44:22.000 --> 00:44:24.000]  我們怎麼看我們的人生
[00:44:24.000 --> 00:44:26.000]  詩篇九十篇說
[00:44:26.000 --> 00:44:28.000]  求主給我們有智慧
[00:44:28.000 --> 00:44:30.000]  好叫我們怎樣
[00:44:30.000 --> 00:44:32.000]  數算我們的日子
[00:44:32.000 --> 00:44:36.000]  求主幫助我們
