
[00:00:00.000 --> 00:00:05.420]  過去幾個月 東方閃電 無孔不入
[00:38:31.760 --> 00:38:34.360]  盤石就是主基督
[00:38:34.360 --> 00:38:35.880]  在哪裡有說?
[00:38:35.880 --> 00:38:37.680]  原來在新約聖經裡面
[00:38:37.680 --> 00:38:40.280]  都非常清楚的講到
[00:38:40.280 --> 00:38:42.000]  舊約聖經這麼多經文
[00:38:42.000 --> 00:38:43.920]  講到我們的神就是盤石
[00:38:43.920 --> 00:38:45.120]  耶和華就是盤石
[00:38:45.120 --> 00:38:46.520]  救我們的神就是盤石
[00:38:46.520 --> 00:38:49.120]  生我們的神就是救我們的盤石
[00:38:49.120 --> 00:38:50.360]  但是來到新約
[00:38:50.360 --> 00:38:52.920]  哥林多前書十章四節
[00:38:52.920 --> 00:38:54.600]  我們一起讀
[00:38:54.600 --> 00:38:57.960]  也都喝了一樣的靈水
[00:38:57.960 --> 00:39:01.600]  所喝的是出於隨著他們的盤石
[00:39:01.600 --> 00:39:04.040]  這盤石就是基督
[00:39:04.040 --> 00:39:07.040]  原來聖經非常清楚告訴我們
[00:39:07.040 --> 00:39:11.800]  那個盤石就是主基督
[00:39:11.800 --> 00:39:13.760]  弟兄姊妹
[00:39:13.760 --> 00:39:16.920]  主基督才是我們的盤石
[00:39:16.920 --> 00:39:18.280]  我們今天要聽
[00:39:18.280 --> 00:39:20.120]  我們要聽誰的?
[00:39:20.120 --> 00:39:22.360]  教會的成員是誰呢?
[00:39:22.360 --> 00:39:23.560]  剛才我說
[00:39:23.560 --> 00:39:25.280]  臨前十二章十三節
[00:39:25.280 --> 00:39:28.160]  我們不得無不驅使猶太人
[00:39:28.160 --> 00:39:29.040]  是希臘人
[00:39:29.040 --> 00:39:29.840]  是遺老的
[00:39:29.840 --> 00:39:30.840]  是自主的
[00:39:30.840 --> 00:39:32.840]  都從一位聖靈受洗
[00:39:32.840 --> 00:39:34.520]  成了一個身體
[00:39:34.520 --> 00:39:35.720]  飲於一位聖靈
[00:39:35.720 --> 00:39:36.640]  然後接著
[00:39:36.640 --> 00:39:39.080]  哥林多前書的十二章二十七節
[00:39:39.080 --> 00:39:41.600]  就更加清楚表明
[00:39:41.600 --> 00:39:42.480]  一起讀
[00:39:42.480 --> 00:39:45.040]  你們就是基督的身子
[00:39:45.040 --> 00:39:48.800]  並且各自作肢體的弟兄姊妹
[00:39:48.800 --> 00:39:50.160]  非常清楚
[00:39:50.160 --> 00:39:54.600]  擺明你們就是基督的身體
[00:39:54.600 --> 00:39:56.560]  既然是這樣
[00:39:56.560 --> 00:40:01.400]  我們今天面對著這個
[00:40:01.400 --> 00:40:05.120]  歪曲薄謬的世代
[00:40:05.120 --> 00:40:07.640]  我相信都是
[00:40:07.640 --> 00:40:10.440]  你和我都要有心理準備
[00:40:10.440 --> 00:40:12.320]  在這個社會裏面
[00:40:12.320 --> 00:40:18.880]  我們逐步會成為一些受逼迫的小眾
[00:40:18.880 --> 00:40:22.680]  因為整個世界的趨勢就是這樣
[00:40:22.680 --> 00:40:25.120]  你越是堅守聖經
[00:40:25.120 --> 00:40:27.440]  你會越來越孤單
[00:40:27.440 --> 00:40:29.120]  告訴大家
[00:40:29.120 --> 00:40:30.400]  你在你同事的當中
[00:40:30.400 --> 00:40:32.480]  你會越來越孤單
[00:40:32.480 --> 00:40:34.360]  在你的親戚朋友的當中
[00:40:34.360 --> 00:40:36.360]  是越來越孤單
[00:40:36.360 --> 00:40:37.800]  社會上
[00:40:37.800 --> 00:40:39.280]  除非你去
[00:40:39.280 --> 00:40:41.080]  那些叫共融
[00:40:41.080 --> 00:40:42.840]  compromise
[00:40:42.840 --> 00:40:44.680]  或者
[00:40:44.680 --> 00:40:45.760]  唉
[00:40:45.760 --> 00:40:48.640]  不同的那些不要說
[00:40:48.640 --> 00:40:50.560]  只是同那些
[00:40:50.560 --> 00:40:51.760]  那整整下不要緊
[00:40:51.760 --> 00:40:53.960]  那些就放下一下
[00:40:53.960 --> 00:40:56.240]  那些不用不堅持
[00:40:56.240 --> 00:40:58.160]  整整下的時間
[00:40:58.160 --> 00:41:01.440]  會變質
[00:41:01.440 --> 00:41:04.000]  J.R.Pecker
[00:41:04.000 --> 00:41:07.480]  在他自己的一份文章
[00:41:07.480 --> 00:41:11.920]  最後他引了馬丁·路德
[00:41:11.920 --> 00:41:19.320]  在Wurms那個地方的聲明和立場
[00:41:19.320 --> 00:41:24.160]  作為他自己的一個顧問
[00:41:24.160 --> 00:41:26.680]  五十幾六十年前
[00:41:26.680 --> 00:41:28.200]  馬丁·路德就在Wurms
[00:41:28.200 --> 00:41:29.280]  就是德國那個地方
[00:41:29.280 --> 00:41:33.080]  被要求撤回他所寫95條
[00:41:33.080 --> 00:41:34.680]  他的立場書
[00:41:34.680 --> 00:41:36.520]  他的論供
[00:41:36.520 --> 00:41:39.320]  但當時他的回覆
[00:41:39.320 --> 00:41:41.440]  一直到現在為止
[00:41:41.440 --> 00:41:45.200]  歷久常新
[00:41:45.200 --> 00:41:47.560]  他很清楚說
[00:41:47.560 --> 00:41:50.680]  除非你用經文向我證明
[00:41:50.680 --> 00:41:53.360]  給我清楚的理由
[00:41:53.360 --> 00:41:55.920]  指出我的錯
[00:41:55.920 --> 00:41:57.720]  我是無法
[00:41:57.720 --> 00:42:00.400]  且不能撤回
[00:42:00.400 --> 00:42:02.320]  我的良心
[00:42:02.320 --> 00:42:06.080]  是上帝話語的俘虜
[00:42:06.080 --> 00:42:08.840]  要違背良心行事
[00:42:08.840 --> 00:42:10.480]  既不應當
[00:42:10.480 --> 00:42:12.640]  也不安全
[00:42:12.640 --> 00:42:16.080]  因為他是危及靈魂的
[00:42:16.080 --> 00:42:18.200]  我堅持立場
[00:42:18.200 --> 00:42:21.400]  我沒有其他解決之道
[00:42:21.400 --> 00:42:22.880]  上帝呀
[00:42:22.880 --> 00:42:26.560]  你幫助我
[00:42:26.560 --> 00:42:27.960]  J.R.Pecker
[00:42:27.960 --> 00:42:30.360]  用回這句話
[00:42:30.360 --> 00:42:33.240]  跟我們說
[00:42:33.240 --> 00:42:35.800]  我堅持立場
[00:42:35.800 --> 00:42:39.480]  我沒有其他解決之道
[00:42:39.480 --> 00:42:41.920]  因為我的良心
[00:42:41.920 --> 00:42:45.800]  是上帝話語的俘虜
[00:42:45.800 --> 00:42:47.640]  你是不是呢?
[00:42:47.640 --> 00:42:54.320]  我們低頭做個禱告
[00:42:54.320 --> 00:42:58.200]  在我們禱告的時候
[00:42:58.200 --> 00:43:01.560]  我們很想問問在座的兄弟姐妹
[00:43:01.560 --> 00:43:04.960]  有些人因為見到自己的信仰
[00:43:04.960 --> 00:43:09.680]  很多時候在不信任的人當中
[00:43:09.680 --> 00:43:15.120]  被人的批評多少
[00:43:15.120 --> 00:43:16.480]  因為這樣的緣故
[00:43:16.480 --> 00:43:20.800]  很容易都會認同了
[00:43:20.800 --> 00:43:24.720]  世俗某一些的觀念
[00:43:24.720 --> 00:43:26.200]  曾經試過的
[00:43:26.200 --> 00:43:31.000]  我請你舉手
[00:43:31.000 --> 00:43:34.120]  接著第二件事
[00:43:34.120 --> 00:43:36.480]  我想問
[00:43:36.480 --> 00:43:39.760]  有多少人在我們的價值觀
[00:43:39.760 --> 00:43:42.240]  在我們人生觀
[00:43:42.240 --> 00:43:45.440]  甚至在移民的選擇
[00:43:45.440 --> 00:43:48.920]  我們很容易選擇了人的做法
[00:43:48.920 --> 00:43:54.680]  去一個留一個在這裡賺錢
[00:43:54.680 --> 00:43:56.720]  或者我們子女的選擇
[00:43:56.720 --> 00:43:59.240]  很容易選擇了
[00:43:59.240 --> 00:44:03.800]  我們要看名校
[00:44:03.800 --> 00:44:06.680]  我們都很容易要求我們的子女
[00:44:06.680 --> 00:44:08.640]  有沒有試過
[00:44:08.640 --> 00:44:14.320]  就是要求他們成績過於寧靜
[00:44:14.320 --> 00:44:16.280]  一到考試的時候
[00:44:16.280 --> 00:44:20.760]  寧願叫他們溫習、補習
[00:44:20.760 --> 00:44:23.520]  不要去教會
[00:44:23.520 --> 00:44:26.360]  有多少人都曾經試過
[00:44:26.360 --> 00:44:31.200]  我都請你舉手
[00:44:31.200 --> 00:44:34.320]  在今天
[00:44:34.320 --> 00:44:38.000]  我都很想問問大家
[00:44:38.000 --> 00:44:41.920]  有多少人願意在你同事當中
[00:44:41.920 --> 00:44:49.120]  當人家談一些不應該談的事
[00:44:49.120 --> 00:44:51.560]  有關性的方面
[00:44:51.560 --> 00:44:54.160]  當作笑話
[00:44:54.160 --> 00:44:56.520]  講人的是非
[00:44:56.520 --> 00:44:59.080]  有多少人你願意立志
[00:44:59.080 --> 00:45:02.680]  不會加入去講這些的事
[00:45:02.680 --> 00:45:05.280]  我請你舉手
[00:45:05.280 --> 00:45:07.920]  感謝神
[00:45:07.920 --> 00:45:10.600]  有多少人你立志
[00:45:10.600 --> 00:45:13.600]  人家會不擇手段
[00:45:13.600 --> 00:45:15.560]  求升職
[00:45:15.560 --> 00:45:17.560]  但你認定
[00:45:17.560 --> 00:45:20.160]  你不會跟他們這樣做
[00:45:20.160 --> 00:45:23.160]  寧願不能升就算了
[00:45:23.160 --> 00:45:26.240]  我請你舉手
[00:45:26.240 --> 00:45:28.640]  有多少人願意
[00:45:28.640 --> 00:45:31.800]  雖然很多人很緊張子女的學業
[00:45:31.800 --> 00:45:34.480]  一到考試期間
[00:45:34.480 --> 00:45:36.920]  叫他們不要回教會
[00:45:36.920 --> 00:45:38.920]  但你認定
[00:45:38.920 --> 00:45:42.800]  跟神的親近是必要
[00:45:42.800 --> 00:45:44.720]  不是說不讀書
[00:45:44.720 --> 00:45:49.480]  而是不會把給神的時間
[00:45:49.480 --> 00:45:54.720]  全部全部拿去讀書
[00:45:54.720 --> 00:45:59.120]  甚至上班、賺錢、出差
[00:45:59.120 --> 00:46:00.600]  你都認定
[00:46:00.600 --> 00:46:03.120]  我要把那段時間
[00:46:03.120 --> 00:46:05.680]  給我跟上帝約會
[00:46:05.680 --> 00:46:07.000]  有多少人你願意
[00:46:07.000 --> 00:46:10.600]  我請你舉手
[00:46:10.600 --> 00:46:12.760]  金錢方面
[00:46:12.760 --> 00:46:14.560]  有多少人你願意
[00:46:14.560 --> 00:46:17.280]  把屬於上帝的部分
[00:46:17.280 --> 00:46:18.880]  立定心智
[00:46:18.880 --> 00:46:21.120]  我要給上帝
[00:46:21.120 --> 00:46:24.320]  我請你舉手
[00:46:24.320 --> 00:46:26.600]  感謝神
[00:46:26.600 --> 00:46:28.440]  親愛的神
[00:46:28.440 --> 00:46:30.320]  親愛的主
[00:46:30.320 --> 00:46:32.600]  你看到我們的手
[00:46:32.600 --> 00:46:35.920]  你都知道我們的心
[00:46:35.920 --> 00:46:39.360]  當這個世界越來越偏離你的話
[00:46:39.360 --> 00:46:44.520]  求你幫助我們成為一個合理心意的人
[00:46:44.520 --> 00:46:46.920]  讓我們都一齊說
[00:46:46.920 --> 00:46:48.680]  我們的良心
[00:46:48.680 --> 00:46:52.360]  是上帝話語的俘虜
[00:46:52.360 --> 00:46:55.400]  我們不敢自己做決定
[00:46:55.400 --> 00:46:59.040]  而是跟從祢的決定
[00:46:59.040 --> 00:47:00.760]  聽我們禱告
[00:47:00.760 --> 00:47:02.960]  奉耶穌基督的命求
