
[00:00:00.000 --> 00:00:07.000]  我會欣賞剛才worship 添唱 先尋找他的國和他的義
[00:27:44.000 --> 00:27:45.000]  有個同學比我大七年
[00:27:45.000 --> 00:27:47.000]  我叫他做我爸爸
[00:27:47.000 --> 00:27:52.000]  所以經常都是他做班長
[00:27:52.000 --> 00:27:59.000]  我去到教會
[00:27:59.000 --> 00:28:01.000]  參加主一學
[00:28:01.000 --> 00:28:03.000]  我一生第一次去教會
[00:28:03.000 --> 00:28:04.000]  在四歲讀
[00:28:04.000 --> 00:28:05.000]  一年級的時候
[00:28:05.000 --> 00:28:06.000]  有人帶我同學
[00:28:06.000 --> 00:28:08.000]  書友仔帶我去教會
[00:28:08.000 --> 00:28:09.000]  主一學
[00:28:09.000 --> 00:28:10.000]  老師就派一張公仔紙
[00:28:10.000 --> 00:28:12.000]  那時候很流行派公仔紙
[00:28:12.000 --> 00:28:13.000]  我那個年代
[00:28:13.000 --> 00:28:16.000]  四零年代
[00:28:16.000 --> 00:28:17.000]  派公仔紙
[00:28:17.000 --> 00:28:19.000]  公仔紙有個農夫去殺種
[00:28:19.000 --> 00:28:20.000]  我不知道是什麼
[00:28:20.000 --> 00:28:22.000]  但我聽完他講之後
[00:28:22.000 --> 00:28:26.000]  我對聖經很有好感
[00:28:26.000 --> 00:28:28.000]  但不知道是什麼
[00:28:28.000 --> 00:28:30.000]  直到我七歲八歲
[00:28:30.000 --> 00:28:31.000]  八歲的時候
[00:28:31.000 --> 00:28:33.000]  出街找教會
[00:28:33.000 --> 00:28:35.000]  其實我想找耶穌
[00:28:35.000 --> 00:28:36.000]  但我知道耶穌不在地上
[00:28:36.000 --> 00:28:37.000]  我找教會
[00:28:37.000 --> 00:28:38.000]  想學多點聖經
[00:28:38.000 --> 00:28:39.000]  就讓我找到一間
[00:28:39.000 --> 00:28:41.000]  那時候住在奧斯丁道
[00:28:41.000 --> 00:28:42.000]  找到佐敦道
[00:28:42.000 --> 00:28:43.000]  那間是呂拔萃
[00:28:43.000 --> 00:28:44.000]  對面有一間紅磚的教會
[00:28:44.000 --> 00:28:46.000]  叫做九龍基督教
[00:28:46.000 --> 00:28:48.000]  中華基督教合一堂
[00:28:48.000 --> 00:28:50.000]  牧師叫李正明
[00:28:50.000 --> 00:28:51.000]  牧師現在已經死了
[00:28:51.000 --> 00:28:52.000]  很久之前
[00:28:52.000 --> 00:28:54.000]  在那裡主一學
[00:28:56.000 --> 00:28:58.000]  唱這歌和浸信會
[00:28:58.000 --> 00:28:59.000]  有一點不同
[00:28:59.000 --> 00:29:01.000]  中華基督教是另一套
[00:29:01.000 --> 00:29:03.000]  這次我來香港
[00:29:03.000 --> 00:29:04.000]  三個星期前
[00:29:04.000 --> 00:29:07.000]  我在另一間中華基督教會
[00:29:07.000 --> 00:29:09.000]  崇拜港獨
[00:29:09.000 --> 00:29:10.000]  他們唱這歌
[00:29:10.000 --> 00:29:12.000]  我小時候唱過
[00:29:12.000 --> 00:29:14.000]  是那些歌
[00:29:14.000 --> 00:29:15.000]  我在家裡
[00:29:15.000 --> 00:29:17.000]  我是第一個信主
[00:29:17.000 --> 00:29:19.000]  後來帶了家人信主
[00:29:19.000 --> 00:29:21.000]  我不是基督教家庭出生
[00:29:21.000 --> 00:29:22.000]  我第一個信主
[00:29:22.000 --> 00:29:24.000]  我對耶穌基督很有興趣
[00:29:24.000 --> 00:29:26.000]  知道祂很深
[00:29:26.000 --> 00:29:27.000]  所以我用很多時間
[00:29:27.000 --> 00:29:29.000]  來研究主耶穌
[00:29:29.000 --> 00:29:31.000]  我那時候什麼都不懂
[00:29:31.000 --> 00:29:32.000]  考聖經有100分
[00:29:32.000 --> 00:29:33.000]  主一學獲獎
[00:29:33.000 --> 00:29:34.000]  一定是我獲獎的
[00:29:34.000 --> 00:29:35.000]  因為我考了100分
[00:29:35.000 --> 00:29:37.000]  大家是沒什麼的
[00:29:37.000 --> 00:29:39.000]  你是表面
[00:29:39.000 --> 00:29:40.000]  你明白那個故事
[00:29:40.000 --> 00:29:41.000]  誰是王
[00:29:41.000 --> 00:29:42.000]  誰做王
[00:29:42.000 --> 00:29:43.000]  誰做王
[00:29:43.000 --> 00:29:44.000]  誰做先知
[00:29:44.000 --> 00:29:46.000]  這樣教就這樣寫出來
[00:29:46.000 --> 00:29:48.000]  其實正式深入
[00:29:48.000 --> 00:29:49.000]  就是我讀飽書之後
[00:29:49.000 --> 00:29:50.000]  開始想聖經
[00:29:50.000 --> 00:29:51.000]  我很想知道
[00:29:51.000 --> 00:29:53.000]  我小時候有沒有被人騙
[00:29:55.000 --> 00:29:57.000]  沒有
[00:29:57.000 --> 00:29:59.000]  我記得我小時候
[00:29:59.000 --> 00:30:01.000]  問我聖經老師
[00:30:01.000 --> 00:30:03.000]  為什麼聖誕節普天同慶
[00:30:03.000 --> 00:30:04.000]  培正嘛
[00:30:04.000 --> 00:30:05.000]  基督教學校
[00:30:05.000 --> 00:30:07.000]  聖誕節就普天同慶
[00:30:07.000 --> 00:30:08.000]  你怎麼回答
[00:30:08.000 --> 00:30:09.000]  因為聖誕嘛
[00:30:09.000 --> 00:30:10.000]  我用不著你說
[00:30:10.000 --> 00:30:13.000]  That's what I just said
[00:30:13.000 --> 00:30:15.000]  我問你為什麼普天同慶
[00:30:15.000 --> 00:30:18.000]  他不懂
[00:30:18.000 --> 00:30:21.000]  去尖沙咀有間浸信會
[00:30:21.000 --> 00:30:23.000]  尖沙咀浸信會
[00:30:23.000 --> 00:30:24.000]  那個牧師
[00:30:24.000 --> 00:30:25.000]  那個牧師死了
[00:30:25.000 --> 00:30:27.000]  所以我不要緊
[00:30:27.000 --> 00:30:28.000]  崇拜之後問他
[00:30:28.000 --> 00:30:30.000]  為什麼聖誕節要普天同慶
[00:30:30.000 --> 00:30:32.000]  見個小孩子站出來
[00:30:32.000 --> 00:30:33.000]  坐在你家
[00:30:33.000 --> 00:30:34.000]  我不懂
[00:30:34.000 --> 00:30:35.000]  不用告訴你我不懂
[00:30:35.000 --> 00:30:36.000]  其實他不懂
[00:30:36.000 --> 00:30:38.000]  他沒有理我
[00:30:38.000 --> 00:30:40.000]  我不能帶人這麼壞
[00:30:40.000 --> 00:30:42.000]  我就躺在牆那裡
[00:30:42.000 --> 00:30:44.000]  那時候尖沙咀是舊址
[00:30:44.000 --> 00:30:46.000]  不是現在那裡
[00:30:46.000 --> 00:30:47.000]  寶勒巷那裡
[00:30:47.000 --> 00:30:48.000]  舊時在山林那裡
[00:30:48.000 --> 00:30:49.000]  我躺在牆那裡
[00:30:49.000 --> 00:30:50.000]  我一瞬間
[00:30:50.000 --> 00:30:51.000]  求你幫我
[00:30:51.000 --> 00:30:52.000]  給我20年時間
[00:30:52.000 --> 00:30:55.000]  我找到答案
[00:30:55.000 --> 00:30:57.000]  還有兩個月聖誕
[00:30:57.000 --> 00:30:58.000]  如果有人問你
[00:30:58.000 --> 00:30:59.000]  聖誕節慶祝什麼
[00:30:59.000 --> 00:31:01.000]  普天同慶慶祝什麼
[00:31:01.000 --> 00:31:03.000]  我告訴你
[00:31:03.000 --> 00:31:06.000]  耶穌不是12月25日出生
[00:31:06.000 --> 00:31:09.000]  也不是2013年
[00:31:09.000 --> 00:31:11.000]  2013年之前出生
[00:31:11.000 --> 00:31:12.000]  exactly什麼時候出生
[00:31:12.000 --> 00:31:15.000]  其實我們不知道
[00:31:15.000 --> 00:31:16.000]  不是冬天
[00:31:16.000 --> 00:31:17.000]  冬天不是牧羊
[00:31:17.000 --> 00:31:19.000]  是夏天
[00:31:19.000 --> 00:31:20.000]  那不要緊
[00:31:20.000 --> 00:31:22.000]  隨便找一天紀念聖誕節
[00:31:22.000 --> 00:31:23.000]  耶穌出生
[00:31:23.000 --> 00:31:25.000]  fine 耶穌誕
[00:31:25.000 --> 00:31:27.000]  聖誕慶祝
[00:31:27.000 --> 00:31:30.000]  普天同慶不是慶祝耶穌生日
[00:31:30.000 --> 00:31:32.000]  因為沒有人買生日蛋糕
[00:31:32.000 --> 00:31:34.000]  也沒有人唱happy birthday
[00:31:34.000 --> 00:31:36.000]  那慶祝什麼
[00:31:36.000 --> 00:31:38.000]  普天同慶
[00:31:38.000 --> 00:31:41.000]  我們聖誕節是慶祝我們
[00:31:41.000 --> 00:31:43.000]  我們人類有得救
[00:31:43.000 --> 00:31:45.000]  因為聖誕節耶穌出生
[00:31:45.000 --> 00:31:47.000]  代表祂道成了肉身
[00:31:47.000 --> 00:31:51.000]  是神採取了一個人的樣式來這個世界
[00:31:51.000 --> 00:31:53.000]  就是說祂和天父
[00:31:53.000 --> 00:31:55.000]  祂未出生之前
[00:31:55.000 --> 00:31:56.000]  未道成肉身之前
[00:31:56.000 --> 00:32:00.000]  祂已經和聖父和聖子商量好
[00:32:00.000 --> 00:32:03.000]  祂是預備出生來這個世界
[00:32:03.000 --> 00:32:05.000]  是預備上十字架
[00:32:05.000 --> 00:32:07.000]  如果祂不出生
[00:32:07.000 --> 00:32:08.000]  我們沒得救
[00:32:08.000 --> 00:32:10.000]  天父設下救恩
[00:32:10.000 --> 00:32:13.000]  但是耶穌要成就救恩
[00:32:13.000 --> 00:32:16.000]  聖靈是感動我們去接受救恩
[00:32:16.000 --> 00:32:18.000]  其實每件事都是神做的
[00:32:18.000 --> 00:32:19.000]  我們沒東西做
[00:32:19.000 --> 00:32:22.000]  我們沒東西值得驕傲
[00:32:22.000 --> 00:32:24.000]  聖誕節是代表
[00:32:24.000 --> 00:32:26.000]  耶穌已經願意上十字架
[00:32:26.000 --> 00:32:28.000]  所以我們人有得救
[00:32:28.000 --> 00:32:31.000]  我們普天同慶是慶祝我們人類有得悶
[00:32:31.000 --> 00:32:33.000]  一個人最重要是有得悶
[00:32:33.000 --> 00:32:35.000]  沒得悶就慘了
[00:32:35.000 --> 00:32:37.000]  好像買股票
[00:32:37.000 --> 00:32:38.000]  每天都在看
[00:32:38.000 --> 00:32:39.000]  從九點開始
[00:32:39.000 --> 00:32:41.000]  股票不斷來
[00:32:41.000 --> 00:32:43.000]  有些day trade每天都在弄
[00:32:43.000 --> 00:32:45.000]  買錯了就沒得悶
[00:32:45.000 --> 00:32:47.000]  有得悶證明我們是
[00:32:47.000 --> 00:32:50.000]  耶穌在地上建立教會
[00:32:50.000 --> 00:32:54.000]  教會代替了舊約的選民
[00:32:54.000 --> 00:32:57.000]  因為猶太人不接納耶穌
[00:32:57.000 --> 00:32:58.000]  是神的兒子
[00:32:58.000 --> 00:33:01.000]  最大的問題是耶穌是神的兒子
[00:33:01.000 --> 00:33:06.000]  尼哥底目說你是從神來的
[00:33:06.000 --> 00:33:07.000]  如果不是從神來的
[00:33:07.000 --> 00:33:09.000]  你不會做這樣的事
[00:33:09.000 --> 00:33:10.000]  說這樣的事
[00:33:10.000 --> 00:33:12.000]  You must be a man from God
[00:33:12.000 --> 00:33:15.000]  耶穌不是just a man from God
[00:33:15.000 --> 00:33:17.000]  He is God
[00:33:17.000 --> 00:33:19.000]  但我們不明白
[00:33:19.000 --> 00:33:21.000]  耶穌在地上講比喻
[00:33:21.000 --> 00:33:23.000]  天國好比四種泥土
[00:33:23.000 --> 00:33:25.000]  你知道這個天國不是神的國
[00:33:25.000 --> 00:33:27.000]  神的國怎會有四種泥土
[00:33:27.000 --> 00:33:29.000]  有石頭 有錢泥土
[00:33:29.000 --> 00:33:31.000]  有經濟 有好泥土
[00:33:31.000 --> 00:33:32.000]  甚麼叫石頭
[00:33:32.000 --> 00:33:33.000]  我只說一件事
[00:33:33.000 --> 00:33:35.000]  主人崇拜
[00:33:35.000 --> 00:33:36.000]  你知道
[00:33:36.000 --> 00:33:37.000]  不能長
[00:33:37.000 --> 00:33:39.000]  人的肚子會動
[00:33:39.000 --> 00:33:43.000]  周牧師說到
[00:33:43.000 --> 00:33:45.000]  突然電話響
[00:33:45.000 --> 00:33:47.000]  如果弟兄姊妹忘記關電話
[00:33:47.000 --> 00:33:48.000]  你不要罵他們
[00:33:48.000 --> 00:33:49.000]  不要怪他們
[00:33:49.000 --> 00:33:50.000]  因為有時我都忘記了
[00:33:50.000 --> 00:33:51.000]  我以為我關了電話
[00:33:51.000 --> 00:33:52.000]  但我沒有關
[00:33:52.000 --> 00:33:54.000]  但第二次響就不行了
[00:33:54.000 --> 00:33:55.000]  第一次響就OK
[00:33:55.000 --> 00:33:57.000]  就馬上關電話
[00:33:57.000 --> 00:33:58.000]  女士打電話
[00:33:58.000 --> 00:33:59.000]  喂
[00:33:59.000 --> 00:34:01.000]  知道知道
[00:34:01.000 --> 00:34:02.000]  收到收到
[00:34:02.000 --> 00:34:03.000]  拜拜
[00:34:03.000 --> 00:34:05.000]  坐她旁邊的老公一撞
[00:34:05.000 --> 00:34:06.000]  誰打電話來
[00:34:06.000 --> 00:34:08.000]  媽媽
[00:34:08.000 --> 00:34:10.000]  找到位置了
[00:34:10.000 --> 00:34:11.000]  叫我們盡快去
[00:34:11.000 --> 00:34:13.000]  周牧師說到
[00:34:13.000 --> 00:34:16.000]  等他結束祈禱
[00:34:16.000 --> 00:34:18.000]  就鼠出去了
[00:34:18.000 --> 00:34:20.000]  這些就落在石頭上
[00:34:20.000 --> 00:34:24.000]  周牧師從神領受的說話
[00:34:24.000 --> 00:34:25.000]  從回憶中說
[00:34:25.000 --> 00:34:27.000]  給我們有更豐盛的生命
[00:34:27.000 --> 00:34:28.000]  但他收不到
[00:34:28.000 --> 00:34:29.000]  因為他是石頭
[00:34:29.000 --> 00:34:30.000]  他只顧著喝茶
[00:34:30.000 --> 00:34:31.000]  拿了位置
[00:34:31.000 --> 00:34:32.000]  要走
[00:34:32.000 --> 00:34:34.000]  不是不好意思
[00:34:34.000 --> 00:34:35.000]  耶穌說
[00:34:35.000 --> 00:34:37.000]  天國好比四種泥土
[00:34:37.000 --> 00:34:39.000]  就是教會的四種人
[00:34:39.000 --> 00:34:43.000]  我初看的時候
[00:34:43.000 --> 00:34:45.000]  我不知道原來天國和神國
[00:34:45.000 --> 00:34:47.000]  是兩個不同的東西
[00:34:47.000 --> 00:34:53.000]  天國好比後來要來的教會
[00:34:53.000 --> 00:34:56.000]  教會就是魔鬼攻擊的目標
[00:34:56.000 --> 00:35:00.000]  主耶穌在馬塔芬第十三章
[00:35:00.000 --> 00:35:01.000]  他回答說
[00:35:01.000 --> 00:35:03.000]  那實好種的就是人子
[00:35:03.000 --> 00:35:04.000]  我們的神實好種
[00:35:04.000 --> 00:35:05.000]  就是神的道
[00:35:05.000 --> 00:35:06.000]  田地就是這個世界
[00:35:06.000 --> 00:35:07.000]  好種就是天國之子
[00:35:07.000 --> 00:35:09.000]  卑子就是野草
[00:35:09.000 --> 00:35:10.000]  Weeds
[00:35:10.000 --> 00:35:12.000]  好草就是Weed
[00:35:12.000 --> 00:35:13.000]  麥子與卑子
[00:35:13.000 --> 00:35:15.000]  教會裡面是很複雜的
[00:35:15.000 --> 00:35:16.000]  有麥子有卑子
[00:35:16.000 --> 00:35:17.000]  有信主的有不信主的
[00:35:17.000 --> 00:35:18.000]  有假基督徒的
[00:35:18.000 --> 00:35:20.000]  But you don't know who
[00:35:20.000 --> 00:35:22.000]  我們不知道
[00:35:22.000 --> 00:35:24.000]  有時他都未必知道
[00:35:24.000 --> 00:35:28.000]  神知道
[00:35:28.000 --> 00:35:32.000]  殺卑子的仇敵就是魔鬼
[00:35:32.000 --> 00:35:33.000]  魔鬼殺了卑子
[00:35:33.000 --> 00:35:35.000]  修改的時候就是世界末了
[00:35:35.000 --> 00:35:37.000]  修改的人就是天使
[00:35:37.000 --> 00:35:38.000]  將卑子
[00:35:38.000 --> 00:35:39.000]  玉出來
[00:35:39.000 --> 00:35:41.000]  用火焚燒世界的末了
[00:35:41.000 --> 00:35:42.000]  也要如此
[00:35:42.000 --> 00:35:45.000]  人子要差遣使者
[00:35:45.000 --> 00:35:46.000]  擺一切
[00:35:46.000 --> 00:35:47.000]  叫人跌倒的
[00:35:47.000 --> 00:35:49.000]  作和作惡的
[00:35:49.000 --> 00:35:50.000]  很多時候
[00:35:50.000 --> 00:35:51.000]  有些教會
[00:35:51.000 --> 00:35:52.000]  我全世界走來走去
[00:35:52.000 --> 00:35:53.000]  有些教會有些人受傷害
[00:35:53.000 --> 00:35:54.000]  我就跟人說
[00:35:54.000 --> 00:35:55.000]  我講到
[00:35:55.000 --> 00:35:57.000]  最大的問題
[00:35:57.000 --> 00:35:58.000]  就是我們人
[00:35:58.000 --> 00:36:00.000]  沒有想到將來要審判
[00:36:00.000 --> 00:36:03.000]  特別是長執的level
[00:36:03.000 --> 00:36:05.000]  將來要交賬
[00:36:05.000 --> 00:36:07.000]  如果我們想到將來
[00:36:07.000 --> 00:36:08.000]  神要審判
[00:36:08.000 --> 00:36:09.000]  巨巨公出來
[00:36:09.000 --> 00:36:10.000]  和要交賬的時候
[00:36:10.000 --> 00:36:12.000]  我們可能所說的
[00:36:12.000 --> 00:36:13.000]  所做的 所想的
[00:36:13.000 --> 00:36:14.000]  完全不同
[00:36:14.000 --> 00:36:17.000]  因為我們沒有遇到神是
[00:36:17.000 --> 00:36:19.000]  God intervene
[00:36:19.000 --> 00:36:20.000]  上個禮拜二
[00:36:20.000 --> 00:36:21.000]  我在禮拜二晚上茶經班
[00:36:21.000 --> 00:36:22.000]  他出個題目給我
[00:36:22.000 --> 00:36:24.000]  與神chat chat
[00:36:24.000 --> 00:36:26.000]  跟神聊聊天
[00:36:26.000 --> 00:36:28.000]  這樣的題目都可以出的
[00:36:28.000 --> 00:36:31.000]  我照他的意思
[00:36:31.000 --> 00:36:33.000]  我就講了另外一個題目
[00:36:33.000 --> 00:36:35.000]  Is God real?
[00:36:35.000 --> 00:36:37.000]  我在五個角度來看
[00:36:37.000 --> 00:36:39.000]  God is real
[00:36:39.000 --> 00:36:40.000]  我們的神
[00:36:40.000 --> 00:36:42.000]  不單止將來要審判
[00:36:42.000 --> 00:36:43.000]  他今天看著我們
[00:36:43.000 --> 00:36:45.000]  他會他所愛的
[00:36:45.000 --> 00:36:47.000]  他必管教
[00:36:47.000 --> 00:36:49.000]  未信主的人
[00:36:49.000 --> 00:36:50.000]  他不理你
[00:36:50.000 --> 00:36:52.000]  所以在羅馬書第一章
[00:36:52.000 --> 00:36:54.000]  那些不信主的人
[00:36:54.000 --> 00:36:56.000]  女人信性的用處
[00:36:56.000 --> 00:36:58.000]  必在逆性的用處
[00:36:58.000 --> 00:37:00.000]  男人和男人也是如此
[00:37:00.000 --> 00:37:02.000]  神就任憑
[00:37:02.000 --> 00:37:03.000]  用這個詞
[00:37:03.000 --> 00:37:04.000]  任憑他們
[00:37:04.000 --> 00:37:06.000]  如果神不理你
[00:37:06.000 --> 00:37:08.000]  就bad
[00:37:08.000 --> 00:37:10.000]  他所愛的
[00:37:10.000 --> 00:37:11.000]  他必管教
[00:37:11.000 --> 00:37:13.000]  神會stop you
[00:37:13.000 --> 00:37:15.000]  所以引自美國
[00:37:15.000 --> 00:37:17.000]  今年這麼多風災
[00:37:17.000 --> 00:37:18.000]  這麼多龍捲風
[00:37:18.000 --> 00:37:20.000]  這麼多山火
[00:37:20.000 --> 00:37:21.000]  一隊消防員
[00:37:21.000 --> 00:37:22.000]  二十個人
[00:37:22.000 --> 00:37:23.000]  一風一轉
[00:37:23.000 --> 00:37:24.000]  在二十個人裡面
[00:37:24.000 --> 00:37:25.000]  燒死十九個
[00:37:25.000 --> 00:37:27.000]  以前沒有發生過
[00:37:29.000 --> 00:37:30.000]  人們問我why
[00:37:30.000 --> 00:37:31.000]  我說why什麼
[00:37:31.000 --> 00:37:33.000]  美國今年高等法院通過
[00:37:33.000 --> 00:37:35.000]  同性結婚合法化
[00:37:35.000 --> 00:37:37.000]  大庭廣眾
[00:37:37.000 --> 00:37:38.000]  你不要說這些題目
[00:37:38.000 --> 00:37:39.000]  你每次說這些題目
[00:37:39.000 --> 00:37:41.000]  You are in trouble
[00:37:41.000 --> 00:37:43.000]  一個是同性戀
[00:37:43.000 --> 00:37:46.000]  一個是墮胎
[00:37:46.000 --> 00:37:47.000]  這兩個題目
[00:37:47.000 --> 00:37:48.000]  Don't bring it up
[00:37:48.000 --> 00:37:50.000]  私底下就行
[00:37:50.000 --> 00:37:51.000]  你要說都行
[00:37:51.000 --> 00:37:53.000]  你就學葛培里博士
[00:37:53.000 --> 00:37:54.000]  葛培里博士有個口頭禪
[00:37:54.000 --> 00:37:56.000]  The Bible says
[00:37:56.000 --> 00:37:58.000]  不是我說
[00:37:58.000 --> 00:38:00.000]  The Bible says
[00:38:00.000 --> 00:38:01.000]  你罵不到我
[00:38:01.000 --> 00:38:03.000]  但我們有智慧
[00:38:03.000 --> 00:38:07.000]  神一國
[00:38:07.000 --> 00:38:09.000]  Kingdom of God
[00:38:09.000 --> 00:38:10.000]  有個法利塞人
[00:38:10.000 --> 00:38:11.000]  尼戈黛姆
[00:38:11.000 --> 00:38:12.000]  Nicodemus
[00:38:12.000 --> 00:38:13.000]  是猶太人的官
[00:38:13.000 --> 00:38:15.000]  這個人真的出名了
[00:38:15.000 --> 00:38:19.000]  大學博士
[00:38:19.000 --> 00:38:20.000]  好像包拯一樣
[00:38:20.000 --> 00:38:22.000]  鴻圖國大學士
[00:38:22.000 --> 00:38:23.000]  有教育
[00:38:23.000 --> 00:38:25.000]  受人尊重的Rabbi
[00:38:25.000 --> 00:38:26.000]  一個拉比
[00:38:26.000 --> 00:38:27.000]  一個老師
[00:38:27.000 --> 00:38:28.000]  他夜裡來見耶穌
[00:38:28.000 --> 00:38:29.000]  為什麼晚上來見耶穌呢
[00:38:29.000 --> 00:38:30.000]  他不敢白天
[00:38:30.000 --> 00:38:31.000]  怕被人看到
[00:38:31.000 --> 00:38:33.000]  這個耶穌
[00:38:33.000 --> 00:38:35.000]  飛鳥有窩
[00:38:35.000 --> 00:38:36.000]  狐狸有洞
[00:38:36.000 --> 00:38:39.000]  人質連枕頭的地方都沒有
[00:38:39.000 --> 00:38:41.000]  他一個這樣的
[00:38:41.000 --> 00:38:43.000]  這麼高貴的身份來見耶穌
[00:38:43.000 --> 00:38:45.000]  被人看到還能搞定
[00:38:45.000 --> 00:38:47.000]  《蘋果日報》記者一定吵
[00:38:47.000 --> 00:38:49.000]  A班
[00:38:49.000 --> 00:38:52.000]  阿尼戈黛姆見那個耶穌
[00:38:52.000 --> 00:38:53.000]  他夜裡來見耶穌
[00:38:53.000 --> 00:38:54.000]  說拉比
[00:38:54.000 --> 00:38:57.000]  我知道你是由神那裡來作師父的
[00:38:57.000 --> 00:38:58.000]  這個不夠好
[00:38:58.000 --> 00:39:00.000]  聖耶穌從神來的
[00:39:00.000 --> 00:39:01.000]  這個不夠好
[00:39:01.000 --> 00:39:04.000]  耶穌是神的獨生子
[00:39:04.000 --> 00:39:06.000]  三位一體的真神
[00:39:06.000 --> 00:39:08.000]  聖父 聖子 聖靈的第二位
[00:39:08.000 --> 00:39:11.000]  這個就是得救的唯一條件
[00:39:11.000 --> 00:39:13.000]  沒有別的方法
[00:39:13.000 --> 00:39:14.000]  因為希伯來書的作者說
[00:39:14.000 --> 00:39:17.000]  天上人間沒有次下別的名
[00:39:17.000 --> 00:39:19.000]  我們可以靠著得救
[00:39:19.000 --> 00:39:21.000]  舊約都是靠耶穌
[00:39:21.000 --> 00:39:23.000]  不過那時候他不知道耶穌是誰
[00:39:23.000 --> 00:39:24.000]  所以他相信耶和華
[00:39:24.000 --> 00:39:26.000]  耶和華英文寫著The Lord
[00:39:26.000 --> 00:39:31.000]  耶和華的意思就是自有永有
[00:39:31.000 --> 00:39:33.000]  那時候包括三位一體的真神
[00:39:33.000 --> 00:39:34.000]  但是他們不知道
[00:39:34.000 --> 00:39:36.000]  所以他相信耶和華
[00:39:36.000 --> 00:39:37.000]  Good enough
[00:39:37.000 --> 00:39:39.000]  我們今天相信耶穌
[00:39:39.000 --> 00:39:41.000]  代表我們相信了三位一體
[00:39:41.000 --> 00:39:42.000]  因為耶穌說的
[00:39:42.000 --> 00:39:45.000]  你們信我不是信我乃是信差我來者的
[00:39:45.000 --> 00:39:47.000]  信耶穌等於信天父
[00:39:47.000 --> 00:39:49.000]  我們真的見不到神
[00:39:49.000 --> 00:39:50.000]  怎麼見呢
[00:39:50.000 --> 00:39:53.000]  他無限多的空間 我們四度空間的人怎麼見呢
[00:39:53.000 --> 00:39:56.000]  事如約翰禮 啟示錄第四章都說了
[00:39:56.000 --> 00:39:58.000]  天上敬拜的情況
[00:39:58.000 --> 00:40:00.000]  見到寶座 坐在寶座上
[00:40:00.000 --> 00:40:01.000]  很高貴
[00:40:01.000 --> 00:40:03.000]  好像紅寶石六馬路那樣高貴
[00:40:03.000 --> 00:40:04.000]  但是沒有說他怎樣
[00:40:04.000 --> 00:40:06.000]  因為他看不到
[00:40:06.000 --> 00:40:08.000]  他看到誰呢
[00:40:08.000 --> 00:40:11.000]  寶座旁邊有高陽站立
[00:40:11.000 --> 00:40:14.000]  像是被殺過的
[00:40:14.000 --> 00:40:16.000]  他見到復活的耶穌
[00:40:16.000 --> 00:40:17.000]  四度空間
[00:40:17.000 --> 00:40:18.000]  好像你和我一樣
[00:40:18.000 --> 00:40:21.000]  在物質世界四度空間的主耶穌
[00:40:21.000 --> 00:40:22.000]  他的手有釘痕
[00:40:22.000 --> 00:40:23.000]  他的腳有釘痕
[00:40:23.000 --> 00:40:25.000]  多瑪摸過那個釘痕
[00:40:25.000 --> 00:40:27.000]  將來我們認耶穌不是認他的樣子
[00:40:27.000 --> 00:40:29.000]  你見過他的樣子嗎
[00:40:29.000 --> 00:40:30.000]  你有沒有看過他的照片
[00:40:30.000 --> 00:40:31.000]  沒有吧
[00:40:31.000 --> 00:40:32.000]  那哪個才是
[00:40:32.000 --> 00:40:33.000]  只有他一個有釘痕
[00:40:33.000 --> 00:40:34.000]  其他都沒有
[00:40:34.000 --> 00:40:37.000]  在他旁邊釘得救的強盜
[00:40:37.000 --> 00:40:39.000]  有個榮耀身體 第二個身體
[00:40:39.000 --> 00:40:40.000]  釘痕都沒有
[00:40:40.000 --> 00:40:41.000]  只有他有
[00:40:41.000 --> 00:40:45.000]  耶穌回答說
[00:40:45.000 --> 00:40:46.000]  我實在告訴你
[00:40:46.000 --> 00:40:47.000]  人若不從生
[00:40:47.000 --> 00:40:49.000]  unless one is born again
[00:40:49.000 --> 00:40:51.000]  you cannot see the kingdom of God
[00:40:51.000 --> 00:40:52.000]  unless you are born again
[00:40:52.000 --> 00:40:54.000]  you cannot enter the kingdom of God
[00:40:54.000 --> 00:40:55.000]  人若不從生
[00:40:55.000 --> 00:40:56.000]  就不論見神的國
[00:40:56.000 --> 00:40:58.000]  不能夠understand神的國
[00:40:58.000 --> 00:40:59.000]  有人說
[00:40:59.000 --> 00:41:00.000]  我明白了聖經
[00:41:00.000 --> 00:41:01.000]  我就信耶穌
[00:41:01.000 --> 00:41:03.000]  你明白了聖經嗎
[00:41:03.000 --> 00:41:05.000]  這個世界有誰明白了聖經
[00:41:05.000 --> 00:41:06.000]  No way
[00:41:06.000 --> 00:41:11.000]  人要有自知的明
[00:41:11.000 --> 00:41:12.000]  我們很逗泥的
[00:41:12.000 --> 00:41:13.000]  兩步半裝
[00:41:13.000 --> 00:41:14.000]  沒什麼的
[00:41:14.000 --> 00:41:15.000]  你睜大眼睛十幾個鐘頭
[00:41:15.000 --> 00:41:17.000]  再說不清你都閉上眼
[00:41:17.000 --> 00:41:20.000]  有些人看電視聽新聞
[00:41:20.000 --> 00:41:21.000]  我要聽十二點鐘的新聞
[00:41:21.000 --> 00:41:22.000]  看電視看十二點鐘
[00:41:22.000 --> 00:41:23.000]  但下班回來很累
[00:41:23.000 --> 00:41:24.000]  結果睡著了
[00:41:24.000 --> 00:41:25.000]  他閉上眼聽
