
[00:00:00.000 --> 00:00:05.160]  有機會來到分享神的說話是一件很美好的事
[00:42:23.680 --> 00:42:26.240]  為什麼我們應該行善和慷慨
[00:42:26.240 --> 00:42:30.320]  他說因為目前的財富不是永久的
[00:42:30.320 --> 00:42:35.320]  只有將來的根基才是永遠長存的
[00:42:35.320 --> 00:42:40.800]  我們知道物質主義的生命是虛幻無定的
[00:42:40.800 --> 00:42:46.120]  但是金錢和物件有時會來有時會走
[00:42:46.120 --> 00:42:50.440]  只有屬靈的生命才是真正的生命
[00:42:50.440 --> 00:42:54.840]  剛才我看到的Jim Elliot有一句名言
[00:42:54.840 --> 00:42:57.800]  他說一個人付出了他無法保留的東西
[00:42:57.800 --> 00:43:00.440]  換取永遠不會失去的東西
[00:43:00.440 --> 00:43:05.320]  這個人絕對不是一個傻瓜
[00:43:05.320 --> 00:43:07.960]  神已經將各樣的豐富賜給我們
[00:43:07.960 --> 00:43:09.440]  我們應該知足
[00:43:09.440 --> 00:43:11.120]  在美國這個社會裡面
[00:43:11.120 --> 00:43:17.280]  我們很容易被物質主義的價值觀所影響
[00:43:17.280 --> 00:43:19.240]  而自己不知道
[00:43:19.240 --> 00:43:23.960]  所以讓我們一起去注目在
[00:43:23.960 --> 00:43:24.960]  我們已經有
[00:43:24.960 --> 00:43:29.000]  神已經給我們的這些東西上面
[00:43:29.000 --> 00:43:32.720]  然後放在敬虔的生活上面
[00:43:32.720 --> 00:43:37.040]  放在看顧那些有需要的
[00:43:37.040 --> 00:43:38.880]  有缺乏的人身上面
[00:43:38.880 --> 00:43:43.680]  放在持定神國工作的事情上面
[00:43:43.680 --> 00:43:45.080]  這樣在永恆的裡面
[00:43:45.080 --> 00:43:48.800]  我們的基業才是有根有基
[00:43:48.800 --> 00:43:51.040]  我們一起祈禱
[00:43:51.040 --> 00:43:51.880]  主要我們感謝你
[00:43:51.880 --> 00:43:55.000]  因為你是豐富的神
[00:43:55.000 --> 00:43:59.400]  我們回想的時候我們都知道
[00:43:59.400 --> 00:44:02.840]  你比我們實在是好很多
[00:44:02.840 --> 00:44:04.240]  好豐富
[00:44:04.240 --> 00:44:07.320]  求主你讓我們能夠有一個知足的心
[00:44:07.320 --> 00:44:09.320]  更加讓我們有一個願意分享
[00:44:09.320 --> 00:44:10.840]  願意奉獻的心
[00:44:10.840 --> 00:44:13.800]  以致我們真的可以在神的國度裡面
[00:44:13.800 --> 00:44:15.640]  過一個敬虔的生活
[00:44:15.640 --> 00:44:19.720]  可以享受和你有親密的關係
[00:44:19.720 --> 00:44:23.000]  也可以看見主你自己的工作
[00:44:23.000 --> 00:44:24.520]  怎樣來展開
[00:44:24.520 --> 00:44:27.960]  我們求主你亦都提醒我們
[00:44:27.960 --> 00:44:30.160]  當我們有時不知不覺的
[00:44:30.160 --> 00:44:32.880]  被這個世界的價值觀影響的時候
[00:44:32.880 --> 00:44:34.920]  讓我們可以再一次
[00:44:34.920 --> 00:44:37.960]  備主你自己的懷緣來提醒
[00:44:37.960 --> 00:44:40.320]  祈禱是奉主人數基督名求
[00:44:40.320 --> 00:44:41.320]  阿彌陀佛
