
[00:00:00.000 --> 00:00:01.440]  電影姐妹平安
[00:38:15.060 --> 00:38:17.560]  在我們的屬靈的生命的裡面
[00:38:17.560 --> 00:38:20.160]  讓我們也紀念那些的
[00:38:20.160 --> 00:38:21.860]  處在這樣的光景
[00:38:21.860 --> 00:38:23.960]  被矇騙的這些的
[00:38:23.960 --> 00:38:26.260]  我們所愛的弟兄姐妹的裡面
[00:38:26.260 --> 00:38:30.060]  讓他們能夠擺脫這樣的一個
[00:38:30.060 --> 00:38:32.760]  假教師的一個影響
[00:38:32.760 --> 00:38:35.560]  主們我們也把我們自己叫在裡面
[00:38:35.560 --> 00:38:38.760]  求祢的聖靈不斷在我們生命當中工作
[00:38:38.760 --> 00:38:41.360]  讓我們不單只是
[00:38:41.360 --> 00:38:44.060]  跟祢有一個親密的關係
[00:38:44.060 --> 00:38:45.860]  更是這種親密的關係
[00:38:45.860 --> 00:38:49.760]  更是帶出我們生命行為的這個表現
[00:38:49.760 --> 00:38:52.360]  讓我們行在公義當中
[00:38:52.360 --> 00:38:55.660]  讓我們在公義的當中與祢連接
[00:38:55.660 --> 00:38:58.360]  也去見證祢的明智
[00:38:58.360 --> 00:39:00.460]  我們感謝祢
[00:39:00.460 --> 00:39:03.560]  這樣的禱告是奉主耶穌基督的名所求
[00:39:03.560 --> 00:39:04.860]  Amen
