
[00:00:00.000 --> 00:00:02.000]  各位頂子輩平安
[00:35:02.000 --> 00:35:05.000]  令到我的生命都能夠成長
[00:35:05.000 --> 00:35:09.000]  在裏面看到神怎樣去繼續
[00:35:09.000 --> 00:35:12.000]  去引導這對弟兄姊妹
[00:35:12.000 --> 00:35:17.000]  在教會裏面活得有見證
[00:35:17.000 --> 00:35:21.000]  生命能夠豐盛地過每一日
[00:35:21.000 --> 00:35:23.000]  我們都知道他這樣受
[00:35:23.000 --> 00:35:26.000]  我們每個人都很關心他
[00:35:26.000 --> 00:35:28.000]  與他們同行
[00:35:28.000 --> 00:35:31.000]  他的婚禮變成一個很大的祝福
[00:35:31.000 --> 00:35:33.000]  所以很希望在我們當中
[00:35:33.000 --> 00:35:37.000]  都是明白神的心意
[00:35:37.000 --> 00:35:40.000]  那裏說的是不可作假見證的真諦
[00:35:40.000 --> 00:35:41.000]  是在說甚麼呢
[00:35:41.000 --> 00:35:42.000]  第一點
[00:35:42.000 --> 00:35:43.000]  我們要講出真話
[00:35:43.000 --> 00:35:44.000]  顯明公義
[00:35:44.000 --> 00:35:45.000]  第二點
[00:35:45.000 --> 00:35:47.000]  我們要棄絕謊言
[00:35:47.000 --> 00:35:48.000]  行在綱中
[00:35:48.000 --> 00:35:50.000]  第三點是甚麼呢
[00:35:50.000 --> 00:35:53.000]  慈愛公義必得相顯
[00:35:53.000 --> 00:35:56.000]  因為神在我們當中
[00:35:56.000 --> 00:35:59.000]  神是先去捨身
[00:35:59.000 --> 00:36:02.000]  用祂的補血去救贖我們
[00:36:02.000 --> 00:36:04.000]  我們在祂的恩典裏面
[00:36:04.000 --> 00:36:07.000]  所以更加明白甚麼叫愛
[00:36:07.000 --> 00:36:09.000]  甚麼叫愛人如己
[00:36:09.000 --> 00:36:11.000]  甚麼叫愛神
[00:36:11.000 --> 00:36:16.000]  因為神是有標準有準則在我們當中
[00:36:16.000 --> 00:36:22.000]  讓我們能夠更加實踐神的心意
[00:36:22.000 --> 00:36:24.000]  我們一齊祈禱
[00:36:24.000 --> 00:36:28.000]  秋月顛覆你在我們當中
[00:36:28.000 --> 00:36:31.000]  以至聖靈你去引導我們
[00:36:31.000 --> 00:36:34.000]  今日你跟我們講的說話
[00:36:34.000 --> 00:36:37.000]  是讓我們得著復興
[00:36:37.000 --> 00:36:41.000]  讓我們這個群體在艱難的裏面
[00:36:41.000 --> 00:36:45.000]  我們看到神你是我們唯一的出路
[00:36:45.000 --> 00:36:49.000]  以致我們能夠在整個教會裏面
[00:36:49.000 --> 00:36:53.000]  同心合意地去跟從你
[00:36:53.000 --> 00:36:54.000]  按照你的意思
[00:36:54.000 --> 00:36:56.000]  按照你的心意
[00:36:56.000 --> 00:36:58.000]  我們學懂去愛
[00:36:58.000 --> 00:37:00.000]  去包容
[00:37:00.000 --> 00:37:01.000]  我們學懂
[00:37:01.000 --> 00:37:03.000]  我們需要講出真話
[00:37:03.000 --> 00:37:06.000]  我們需要行在公義當中
[00:37:06.000 --> 00:37:10.000]  以上禱告奉靠主耶穌基督得性平治
[00:37:10.000 --> 00:37:11.000]  阿們
