
[00:00:00.000 --> 00:00:08.000]  我認識一位弟兄,他在一個科技大學的研究院教授物理學
[00:35:14.000 --> 00:35:17.000]  有純正的真理,有耶穌基督在我們心裏
[00:35:17.000 --> 00:35:22.000]  但其實我們有時候仍然說一套做一套
[00:35:22.000 --> 00:35:24.000]  天離地,我們跟神的關係
[00:35:24.000 --> 00:35:28.000]  我們的信仰就像天離地一樣,一套還一套
[00:35:28.000 --> 00:35:33.000]  或者我們又放了一些雜質裏面
[00:35:33.000 --> 00:35:38.000]  放了一些化學物品
[00:35:38.000 --> 00:35:42.000]  想自己漂亮點,想做出來的麵包好看點
[00:35:42.000 --> 00:35:44.000]  誰知道你用巧板傳
[00:35:44.000 --> 00:35:46.000]  有時候人都是這樣的情況
[00:35:46.000 --> 00:35:48.000]  我們想外表好看點
[00:35:48.000 --> 00:35:52.000]  做很多的功夫,做很多的舉止,很多的動作
[00:35:52.000 --> 00:35:54.000]  但是又何必呢?
[00:35:54.000 --> 00:35:56.000]  我們真心能夠回應神
[00:35:56.000 --> 00:36:00.000]  好像勞倫斯弟兄,他仍然在一個廚房裏面
[00:36:00.000 --> 00:36:02.000]  他沒有說我現在得道
[00:36:02.000 --> 00:36:04.000]  好像能夠知道怎樣神同在
[00:36:04.000 --> 00:36:08.000]  連院長都跟我說,都記錄了這本書下來
[00:36:08.000 --> 00:36:10.000]  他仍然是勞倫斯弟兄
[00:36:10.000 --> 00:36:15.000]  仍然是一個廚房裏面打工的人
[00:36:15.000 --> 00:36:18.000]  只不過他能夠知道愛神的心
[00:36:18.000 --> 00:36:20.000]  他經歷了神的愛
[00:36:20.000 --> 00:36:22.000]  是這樣在生活裏面回應出來
[00:36:22.000 --> 00:36:24.000]  做在他的工作裏面
[00:36:24.000 --> 00:36:29.000]  所以我們今天要做一個愛心的麵包是很重要
[00:36:29.000 --> 00:36:32.000]  我們這個麵包有沒有愛心呢?
[00:36:32.000 --> 00:36:33.000]  這個很重要
[00:36:33.000 --> 00:36:37.000]  其實這些很容易看得出來
[00:36:37.000 --> 00:36:42.000]  有時父母或者特別可能是家庭主婦
[00:36:42.000 --> 00:36:45.000]  常常都煮飯給家人吃
[00:36:45.000 --> 00:36:48.000]  其實是愛心
[00:36:48.000 --> 00:36:51.000]  有時我們的家人好像看不到
[00:36:51.000 --> 00:36:56.000]  師母、太太都會煮飯給兩個兒子
[00:36:56.000 --> 00:36:58.000]  兩個兒子吃完就算了
[00:36:58.000 --> 00:37:00.000]  不會說多謝你
[00:37:00.000 --> 00:37:02.000]  不打算聽一些東西
[00:37:02.000 --> 00:37:04.000]  但是有時很有趣
[00:37:04.000 --> 00:37:09.000]  當那天我太太問媽媽去了哪裏
[00:37:09.000 --> 00:37:13.000]  今晚有沒有飯吃?今晚吃甚麼?
[00:37:13.000 --> 00:37:14.000]  他們有時就覺得
[00:37:14.000 --> 00:37:18.000]  沒有家裏飯吃好像欠了一些東西
[00:37:18.000 --> 00:37:20.000]  他們不喜歡外出吃飯
[00:37:20.000 --> 00:37:22.000]  當然我們都會常常外出吃飯
[00:37:22.000 --> 00:37:25.000]  因為有時沒有辦法去整理這麼多
[00:37:25.000 --> 00:37:28.000]  但是有時吃在家裏是特別好一點
[00:37:28.000 --> 00:37:31.000]  最近我太太放了一段時間假
[00:37:31.000 --> 00:37:33.000]  我的兒子竟然說
[00:37:33.000 --> 00:37:37.000]  媽媽你不如每天下午帶些飯盒過來我吃
[00:37:37.000 --> 00:37:40.000]  真的,試了幾天,很開心
[00:37:40.000 --> 00:37:42.000]  他雖然沒有說好吃
[00:37:42.000 --> 00:37:46.000]  但其實全都吃了,很開心
[00:37:46.000 --> 00:37:49.000]  真的吃到家裏的飯很開心
[00:37:49.000 --> 00:37:51.000]  第一個故事是這樣
[00:37:51.000 --> 00:37:56.000]  韓國有一個很出名的企業家
[00:37:56.000 --> 00:37:58.000]  他講回小時候
[00:37:58.000 --> 00:38:01.000]  小時候家裏很窮
[00:38:01.000 --> 00:38:04.000]  很窮當然都是帶飯
[00:38:04.000 --> 00:38:07.000]  去媽媽家裏煮的東西
[00:38:07.000 --> 00:38:09.000]  經常和同學吃飯
[00:38:09.000 --> 00:38:11.000]  同學就留意到飯盒很特別
[00:38:11.000 --> 00:38:13.000]  第一,沒有甚麼菜
[00:38:13.000 --> 00:38:15.000]  不是很豐富的飯盒
[00:38:15.000 --> 00:38:18.000]  第二,有時看到有些頭髮
[00:38:18.000 --> 00:38:20.000]  看到都不開胃
[00:38:20.000 --> 00:38:22.000]  好像頭髮不乾淨
[00:38:22.000 --> 00:38:24.000]  如果我們今天去外面吃一餐飯
[00:38:24.000 --> 00:38:25.000]  看到有幾條頭髮
[00:38:25.000 --> 00:38:27.000]  你馬上說快點換掉
[00:38:27.000 --> 00:38:29.000]  你覺得怎樣?頭髮在那裏
[00:38:29.000 --> 00:38:31.000]  不乾淨
[00:38:31.000 --> 00:38:33.000]  其實當然都會掉下來
[00:38:33.000 --> 00:38:35.000]  隨時會拔掉
[00:38:35.000 --> 00:38:39.000]  但那個小朋友經常這樣吃
[00:38:39.000 --> 00:38:41.000]  其實不是一天,兩天都是這樣
[00:38:41.000 --> 00:38:43.000]  吃得很開心
[00:38:43.000 --> 00:38:45.000]  當然他會拿走一條頭髮
[00:38:45.000 --> 00:38:46.000]  那個同學就問
[00:38:46.000 --> 00:38:48.000]  為甚麼你不會和你媽媽說
[00:38:48.000 --> 00:38:50.000]  有頭髮在那裏
[00:38:50.000 --> 00:38:52.000]  當然留意一下
[00:38:52.000 --> 00:38:54.000]  小朋友就說
[00:38:54.000 --> 00:38:56.000]  你知不知道
[00:38:56.000 --> 00:38:58.000]  我媽媽是瞎的
[00:38:58.000 --> 00:39:00.000]  是看不到東西的
[00:39:00.000 --> 00:39:03.000]  她能夠每天為我去做飯盒
[00:39:03.000 --> 00:39:05.000]  我是很感恩
[00:39:05.000 --> 00:39:06.000]  很多謝她
[00:39:06.000 --> 00:39:09.000]  她用很多時間才做到飯給我
[00:39:09.000 --> 00:39:11.000]  不是一般人眼睛看到
[00:39:11.000 --> 00:39:12.000]  做得快一點
[00:39:12.000 --> 00:39:15.000]  所以她掉了頭髮
[00:39:15.000 --> 00:39:18.000]  她媽媽當然不會知道
[00:39:18.000 --> 00:39:20.000]  早上起床的時候
[00:39:20.000 --> 00:39:22.000]  有些頭髮可能掉了
[00:39:22.000 --> 00:39:23.000]  掉下來
[00:39:23.000 --> 00:39:24.000]  她不知道的
[00:39:24.000 --> 00:39:29.000]  但那個小朋友從來不告訴媽媽
[00:39:29.000 --> 00:39:32.000]  因為他知道媽媽的愛心
[00:39:32.000 --> 00:39:35.000]  他不需要那麼挑剔在裏面
[00:39:35.000 --> 00:39:38.000]  因為那個愛心已經感受到
[00:39:38.000 --> 00:39:41.000]  問題是我們今天做的愛心麵包
[00:39:41.000 --> 00:39:43.000]  是感覺到的
[00:39:43.000 --> 00:39:44.000]  每個人都可以感覺到
[00:39:44.000 --> 00:39:46.000]  你對人家有沒有愛心
[00:39:46.000 --> 00:39:49.000]  感覺到你自己那種心態是怎樣的
[00:39:49.000 --> 00:39:50.000]  你做很多的事
[00:39:50.000 --> 00:39:51.000]  你做很多的方案
[00:39:51.000 --> 00:39:54.000]  很多的做法
[00:39:54.000 --> 00:39:55.000]  你都可能做得很好
[00:39:55.000 --> 00:39:57.000]  很多的姿勢
[00:39:57.000 --> 00:39:58.000]  有沒有愛心
[00:39:58.000 --> 00:40:01.000]  一看就明白
[00:40:01.000 --> 00:40:03.000]  但我們希望我們不要做一些功夫
[00:40:03.000 --> 00:40:08.000]  好像標榜有愛心
[00:40:08.000 --> 00:40:09.000]  天然
[00:40:09.000 --> 00:40:10.000]  健康
[00:40:10.000 --> 00:40:13.000]  但最後其實仍然藏有很多雜質
[00:40:13.000 --> 00:40:15.000]  很多為了銷量好
[00:40:15.000 --> 00:40:18.000]  然後放了這些香精進去
[00:40:18.000 --> 00:40:20.000]  甚至放了一些防腐劑進去
[00:40:20.000 --> 00:40:24.000]  這種欺騙是困難的事情
[00:40:24.000 --> 00:40:27.000]  人家最後都會絕對的失望
[00:40:27.000 --> 00:40:29.000]  我們每個人的信仰
[00:40:29.000 --> 00:40:32.000]  好像廚房裏面的信仰
[00:40:32.000 --> 00:40:36.000]  其實是一個自己個人生活的信仰
[00:40:36.000 --> 00:40:39.000]  我們怎樣讓一個小的面膠
[00:40:39.000 --> 00:40:41.000]  這個酵母菌
[00:40:41.000 --> 00:40:43.000]  這些麵團
[00:40:43.000 --> 00:40:46.000]  能夠在生活裏面去承擔
[00:40:46.000 --> 00:40:48.000]  舉大的力量
[00:40:48.000 --> 00:40:51.000]  就是我們願不願意能夠去接受
[00:40:51.000 --> 00:40:53.000]  更加我們能夠知道
[00:40:53.000 --> 00:40:56.000]  就是在生活裏面操練就可以了
[00:40:56.000 --> 00:40:57.000]  回應神就可以了
[00:40:57.000 --> 00:40:59.000]  就是這樣去愛神
[00:40:59.000 --> 00:41:00.000]  就是這樣去謙卑生活
[00:41:00.000 --> 00:41:03.000]  就是這樣去忠心就可以了
[00:41:03.000 --> 00:41:05.000]  每個人都可以這樣對神的
[00:41:05.000 --> 00:41:07.000]  你不需要甚麼地位身份才做到
[00:41:07.000 --> 00:41:09.000]  不需要牧師執事直理
[00:41:09.000 --> 00:41:10.000]  是部長部員
[00:41:10.000 --> 00:41:11.000]  或者是團友才做到
[00:41:11.000 --> 00:41:13.000]  團長才做到
[00:41:13.000 --> 00:41:16.000]  你我一個任何的人都可以做到
[00:41:16.000 --> 00:41:18.000]  所以有時我會覺得
[00:41:18.000 --> 00:41:21.000]  在放下一些身份裏面去服侍
[00:41:21.000 --> 00:41:23.000]  或者去生活
[00:41:23.000 --> 00:41:25.000]  更加是一件美好的事情
[00:41:25.000 --> 00:41:29.000]  就是更加能夠去表達信仰的力量
[00:41:29.000 --> 00:41:31.000]  就求主幫助我們
[00:41:31.000 --> 00:41:34.000]  今天不是要你回到廚房裏面
[00:41:34.000 --> 00:41:36.000]  回到我們生活裏面
[00:41:36.000 --> 00:41:37.000]  你去經歷一下
[00:41:37.000 --> 00:41:40.000]  你去就在生活裏面的接觸
[00:41:40.000 --> 00:41:43.000]  就是去發放下這種面膠的力量
[00:41:43.000 --> 00:41:46.000]  去同心祈禱
[00:41:46.000 --> 00:41:48.000]  所以主耶穌我們感謝你
[00:41:48.000 --> 00:41:50.000]  因為你自己的教導
[00:41:50.000 --> 00:41:52.000]  你自己是以你的身體力行
[00:41:52.000 --> 00:41:54.000]  去表達出來
[00:41:54.000 --> 00:41:56.000]  你以一個天國的道理
[00:41:56.000 --> 00:41:59.000]  用一個故事讓我們能夠明白
[00:41:59.000 --> 00:42:01.000]  原來神你是這麼愛我們
[00:42:01.000 --> 00:42:03.000]  原來神你就是這麼親近我們
[00:42:03.000 --> 00:42:05.000]  主動臨到我們中間
[00:42:05.000 --> 00:42:07.000]  你的天國臨到我們人生裏面
[00:42:07.000 --> 00:42:09.000]  我們的生活就是信仰
[00:42:09.000 --> 00:42:13.000]  我們知道我們就好像一個焗麵包的過程
[00:42:13.000 --> 00:42:16.000]  我們願意就讓你信仰的能力
[00:42:16.000 --> 00:42:18.000]  能夠在我們生命裏面彰顯
[00:42:18.000 --> 00:42:20.000]  我們不要讓一些雜質
[00:42:20.000 --> 00:42:23.000]  不要讓一些我們自己的想法
[00:42:23.000 --> 00:42:26.000]  能夠去破壞了神你自己美好的功夫
[00:42:26.000 --> 00:42:28.000]  以致我們能夠真是信服
[00:42:28.000 --> 00:42:32.000]  甘心用愛能夠去回應你的時候
[00:42:32.000 --> 00:42:36.000]  我們就看到一個美好的麵包
[00:42:36.000 --> 00:42:39.000]  一個軟滑的香滑的麵包
[00:42:39.000 --> 00:42:42.000]  軟熟的麵包呈現了出來
[00:42:42.000 --> 00:42:45.000]  主啊萬望我們的生命都是這樣
[00:42:45.000 --> 00:42:47.000]  能夠影響別人
[00:42:47.000 --> 00:42:49.000]  能夠讓人家得著益處
[00:42:49.000 --> 00:42:51.000]  讓你得著榮耀
[00:42:51.000 --> 00:42:53.000]  禱告感恩奉耶穌名禱
[00:42:53.000 --> 00:42:55.000]  阿們
